PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Justin Madubuike,2563563,DL,BAL,@TEN,4,1,2,2,,,,,,,,,,,4,,,4.00,1,15.60,11.6
Sheldon Rankins,2555242,DL,HOU,NO,5,1,1,2,,,,,,,,,,,1,,,3.70,2,13.60,9.9
Christian Wilkins,2562782,DL,MIA,CAR,2,3,2,2,,,,,,,,,,,3,,,6.61,3,13.30,6.69
Sam Hubbard,2560745,DL,CIN,SEA,4,2,1,1,,,,,,,,,,,5,,,5.59,4,13.20,7.61
Christian Barmore,2566328,DL,NE,@LV,4,1,,1,,,,,,,,,,2,,,,2.99,5,13.10,10.11
Justin Jones,2560769,DL,CHI,MIN,5,2,,2,,,,,,,,,,,2,,,4.01,6,12.70,8.69
Vita Vea,2560909,DL,TB,DET,4,2,,1,,1,,,,,,,,,,,,4.56,7,12.20,7.64
Trey Hendrickson,2557943,DL,CIN,SEA,3,1,1,3,,,,,,,,,,,1,,,4.51,8,12.10,7.59
Shy Tuttle,2563242,DL,CAR,@MIA,3,,,,,,,,,,,,,3,,,,4.03,9,12.00,7.97
Maxx Crosby,2562439,DL,LV,NE,4,3,0.5,,,,,,,,,,,1,1,,,7.76,10,11.80,4.04
Carl Granderson,2562273,DL,NO,@HOU,3,3,1,2,,,,,,,,,,,1,,,6.36,11,11.80,5.44
D.J. Wonnum,2564583,DL,MIN,@CHI,3,1,1,1,,,,,,,,,,1,1,,,4.44,12,11.60,7.16
Nick Bosa,2562629,DL,SF,@CLE,3,,1,1,,,,,,,,,,1,2,,,4.82,13,11.50,6.68
Aaron Donald,2543485,DL,LA,ARI,3,2,,3,,,,,,,,,,,2,,,6.42,14,11.20,4.78
Jonah Williams,2564403,DL,LA,ARI,3,1,1,2,,,,,,,,,,,2,,,4.28,15,11.10,6.82
Morgan Fox,2556529,DL,LAC,DAL,2,,2,2,,,,,,,,,,,2,,,2.69,16,11.00,8.31
Randy Gregory,2552446,DL,SF,@CLE,3,,1,2,,,,,,,,,,,3,,,2.65,17,11.00,8.35
B.J. Hill,2560740,DL,CIN,SEA,3,2,0.5,,,,,,,,,,,1,3,,,4.77,18,10.70,5.93
Osa Odighizuwa,2566016,DL,DAL,@LAC,5,2,,1,,,,,,,,,,,1,,,3.89,19,10.70,6.81
Jermaine Johnson II,2568033,DL,NYJ,PHI,2,,,,,,,,,,,,,3,,,,4.63,20,10.50,5.87
Chris Jones,2556369,DL,KC,DEN,2,2,1,,,,,,,,,,,1,3,,,5.13,21,10.20,5.07
