PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Kendall Fuller,2555349,DB,WAS,@ATL,9,,,,1,,,,,,,,,2,,23,,7.36,1,22.77,15.41
Cam Taylor-Britt,2567454,DB,CIN,SEA,7,,,,1,,,,,,,,,3,,24,,8.96,2,22.30,13.34
Taron Johnson,2560766,DB,BUF,NYG,9,6,,,,,,,,,,,,1,,,,8.40,3,19.60,11.2
Josh Metellus,2564568,DB,MIN,@CHI,5,3,1,2,,1,,,,,,,,,3,,,9.21,4,19.30,10.09
Kamren Curl,2565270,DB,WAS,@ATL,8,3,,,,,,,,,,,,2,,,,9.61,5,18.80,9.19
Martin Emerson,2567466,DB,CLE,SF,6,,,,1,,,,,,,,,2,,14,,8.24,6,17.97,9.73
Tony Adams,2568444,DB,NYJ,PHI,5,2,,1,1,,,,,,,,,1,,45,,8.67,7,17.70,9.03
Ja'Quan McMillian,2568747,DB,DEN,@KC,7,,,3,,,,,,,,,,1,,,,2.99,8,17.50,14.51
Julius Brents,2569840,DB,IND,@JAX,5,2,,,1,,,,,,,,,2,,,,8.77,9,17.20,8.43
Justin Reid,2560851,DB,KC,DEN,4,1,1,1,1,,,,,,,,,1,1,11,,8.94,10,16.97,8.03
Byron Murphy,2562318,DB,MIN,@CHI,2,2,,1,1,,1,,,,,,,3,,37,,7.70,11,16.93,9.23
Christian Benford,2567322,DB,BUF,NYG,8,1,,1,,,,,,,,,,1,,,,6.91,12,16.60,9.69
C.J. Henderson,2564199,DB,CAR,@MIA,8,1,,1,,,,,,,,,,1,,,,8.27,13,16.60,8.33
Benjamin St-Juste,2566604,DB,WAS,@ATL,5,1,,,1,,,,,,,,,2,,,,8.28,14,16.60,8.32
Jabrill Peppers,2557980,DB,NE,@LV,7,,,,,,,,,,,,,2,,,,7.17,15,15.50,8.33
Daxton Hill,2567451,DB,CIN,SEA,5,4,,,,,,,,,,,,2,1,,,10.22,16,15.40,5.18
Justin Simmons,2555550,DB,DEN,@KC,5,,,1,1,,,,,,,,,1,,6,,8.77,17,15.20,6.43
