PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jared Goff,2555334,QB,DET,SEA,378,4,1,1,,,,,,,2,,16.76,1,33.22,16.46
Geno Smith,2539335,QB,SEA,@DET,320,2,,49,1,,,,,,,,16.86,2,31.70,14.84
Russell Wilson,2532975,QB,DEN,@LV,237,2,,29,1,1,1,,,,,,16.95,3,26.98,10.03
Tom Brady,2504211,QB,TB,KC,385,3,,,,,,,,,,1,19.95,4,25.40,5.45
Patrick Mahomes,2558125,QB,KC,@TB,249,3,1,34,,,,,,,,,21.96,5,25.06,3.1
Josh Allen,2560955,QB,BUF,@BAL,213,1,1,70,1,,,,,,,1,23.86,6,22.52,-1.34
Kyler Murray,2562382,QB,ARI,@CAR,207,2,1,26,1,,,,,,,1,17.39,7,21.88,4.49
Daniel Jones,2562299,QB,NYG,CHI,71,,,68,2,,,,,,,,16.56,8,21.64,5.08
Justin Herbert,2565045,QB,LAC,@HOU,340,2,,-5,,,,,,,,,20.09,9,21.10,1.01
Joe Burrow,2563722,QB,CIN,MIA,287,2,,6,,,,,,,,,18.76,10,20.08,1.32
Zach Wilson,2566391,QB,NYJ,@PIT,252,1,2,15,,1,2,1,,,,,13.94,11,19.28,5.34
Cooper Rush,2559242,QB,DAL,WAS,223,2,,7,,,,,,,,,15.72,12,17.62,1.9
Aaron Rodgers,2506363,QB,GB,NE,251,2,1,1,,,,,,,,,19.51,13,16.14,-3.37
Matt Ryan,310,QB,IND,TEN,356,2,1,-4,,,,,,,,2,15.93,14,15.84,-0.09
Jacoby Brissett,2555261,QB,CLE,@ATL,234,,1,16,1,,,,,,,,16.22,15,14.96,-1.26
Lamar Jackson,2560757,QB,BAL,BUF,144,1,2,73,,,,,,,,,22.00,16,14.76,-7.24
Ryan Tannehill,2532956,QB,TEN,@IND,137,2,,9,,,,,,,,,16.12,17,14.38,-1.74
Jimmy Garoppolo,2543801,QB,SF,LA,239,1,,3,,,,,,,,,15.87,18,13.86,-2.01
