PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Foye Oluokun,2561132,LB,JAX,@PHI,12,4,,3,,,,,,,,,,,,,,15.01,1,28.10,13.09
Frankie Luvu,2561366,LB,CAR,ARI,6,5,,1,1,,,1,,,,,,1,,33,,12.44,2,26.80,14.36
Dre Greenlaw,2562428,LB,SF,LA,12,3,,1,,,,,,,,,,,,,,11.55,3,24.30,12.75
Matt Milano,2557969,LB,BUF,@BAL,11,2,,2,,,,,,,,,,,,,,10.97,4,23.30,12.33
Tae Crowder,2564727,LB,NYG,CHI,7,4,1,1,,1,,,,,,,,,2,,,11.64,5,23.10,11.46
Malcolm Rodriguez,2567562,LB,DET,SEA,9,2,,1,,1,,,,,,,,,1,,,8.63,6,22.40,13.77
Haason Reddick,2557887,LB,PHI,JAX,4,,2,1,,2,2,,,,,,,,1,,,6.23,7,21.80,15.57
Devin White,2562781,LB,TB,KC,8,3,,1,,,,,,,,,,1,1,,,11.77,8,20.50,8.73
Rashan Gary,2562376,LB,GB,NE,4,3,2,1,,1,1,,,,,,,,2,,,7.21,9,20.20,12.99
Zaire Franklin,2561155,LB,IND,TEN,8,7,,,,,,,,,,,,,1,,,11.98,10,19.70,7.72
Dennis Gardeck,2561200,LB,ARI,@CAR,5,,1,1,1,,,,,,,,,1,1,24,,2.02,11,19.30,17.28
Josey Jewell,2560763,LB,DEN,@LV,7,7,,1,,,,,,,,,,,,,,11.45,12,19.00,7.55
Odafe Oweh,2565848,LB,BAL,BUF,6,1,1,1,,1,,,,,,,,,2,,,6.06,13,19.00,12.94
Lavonte David,2532828,LB,TB,KC,8,2,,,,,,,,,,,,1,,,,11.71,14,17.70,5.99
Mykal Walker,2563530,LB,ATL,CLE,8,3,,,,,,,,,,,,,,,,12.53,15,16.00,3.47
C.J. Mosley,2543464,LB,NYJ,@PIT,5,6,,,,,,,,,,,,1,,,,14.68,16,15.80,1.12
