PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Mike Evans,2543468,WR,TB,KC,,,,,,8,103,2,,,,,13.06,1,26.30,13.24
Justin Jefferson,2564556,WR,MIN,@NO,,,,3,1,10,147,,,,,,15.15,2,26.00,10.85
Tyreek Hill,2556214,WR,MIA,@CIN,,,,-1,,10,160,,,,,,15.36,3,22.60,7.24
Tee Higgins,2563731,WR,CIN,MIA,,,,,,7,124,1,,,,,12.56,4,21.90,9.34
Jamal Agnew,2558821,WR,JAX,@PHI,,,,,,4,50,2,,,,,7.45,5,20.70,13.25
Deebo Samuel,2562721,WR,SF,LA,,,,2,,6,115,1,,,,,14.70,6,20.70,6.0
Cooper Kupp,2557898,WR,LA,@SF,,,,,,14,122,,,,,,19.89,7,19.20,-0.69
CeeDee Lamb,2563848,WR,DAL,WAS,,,,,,6,97,1,,,,,10.68,8,18.70,8.02
DK Metcalf,2562685,WR,SEA,@DET,,,,,,7,149,,,,,,11.67,9,18.40,6.73
Marquise Brown,2562379,WR,ARI,@CAR,,,,,,6,88,1,,,,,9.89,10,17.80,7.91
Josh Reynolds,2558194,WR,DET,SEA,,,,,,7,81,1,,,,,10.40,11,17.60,7.2
Corey Davis,2557848,WR,NYJ,@PIT,,,,,,5,74,1,,,,,7.66,12,15.90,8.24
Mike Williams,2558846,WR,LAC,@HOU,,,,,,7,120,,,,,,10.62,13,15.50,4.88
Brandin Cooks,2543498,WR,HOU,LAC,,,,,,7,57,1,,,,,11.24,14,15.20,3.96
Davante Adams,2543495,WR,LV,DEN,,,,4,,9,101,,,,,,16.48,15,15.00,-1.48
Chris Olave,2567973,WR,NO,MIN,,,,,,4,67,1,,,,,13.29,16,14.70,1.41
Allen Lazard,2560787,WR,GB,NE,,,,,,6,116,,,,,,9.51,17,14.60,5.09
Courtland Sutton,2560888,WR,DEN,@LV,,,,,,5,52,1,,,,,10.41,18,13.70,3.29
Jahan Dotson,2568321,WR,WAS,@DAL,,,,,,3,43,1,,,,,,19,13.50,
Jerry Jeudy,2563896,WR,DEN,@LV,,,,,,4,53,1,,,,,8.86,20,13.30,4.44
George Pickens,2568159,WR,PIT,NYJ,,,,,,6,102,,,,,,6.03,21,13.20,7.17
A.J. Brown,2562238,WR,PHI,JAX,,,,,,5,95,,,,,,13.41,22,12.00,-1.41
Nico Collins,2566127,WR,HOU,LAC,,,,,,3,82,,,,,,7.43,23,11.40,3.97
Darnell Mooney,2563707,WR,CHI,@NYG,,,,,,4,94,,,,,,9.01,24,11.40,2.39
Romeo Doubs,2567586,WR,GB,NE,,,,,,5,47,1,,,,1,9.74,25,11.20,1.46
Adam Thielen,2541785,WR,MIN,@NO,,,,,,8,72,,,,,,10.11,26,11.20,1.09
Robert Woods,2540169,WR,TEN,@IND,,,,,,4,30,1,,,,,10.47,27,11.00,0.53
D.J. Moore,2560813,WR,CAR,ARI,,,,11,,6,50,,,,,,9.56,28,10.80,1.24
Ja'Marr Chase,2565941,WR,CIN,MIA,,,,,,4,81,,,,,,13.80,29,10.10,-3.7
Tyler Lockett,2552430,WR,SEA,@DET,,,,,,6,91,,,,,1,12.93,30,10.10,-2.83
Isaiah McKenzie,2558129,WR,BUF,@BAL,,,,,,4,21,1,,,,,8.42,31,10.10,1.68
Alec Pierce,2567715,WR,IND,TEN,,,,,,4,80,,,,,,7.12,32,10.00,2.88
Donovan Peoples-Jones,2563803,WR,CLE,@ATL,,,,,,5,71,,,,,,6.33,33,9.60,3.27
Michael Gallup,2560735,WR,DAL,WAS,,,,,,2,24,1,,,,,8.72,34,9.40,0.68
Chris Godwin,2558105,WR,TB,KC,,,,,,7,59,,,,,,12.85,35,9.40,-3.45
DeVante Parker,2552409,WR,NE,@GB,,,,,,2,24,1,,,,,9.01,36,9.40,0.39
Christian Watson,2567637,WR,GB,NE,,,,15,1,1,8,,,,,,2.98,37,8.80,5.82
Tom Kennedy,2563319,WR,DET,SEA,,,,,,3,54,,,,,,2.15,38,8.60,6.45
Christian Kirk,2560781,WR,JAX,@PHI,,,,3,,2,60,,,,,,11.25,39,8.30,-2.95
Stefon Diggs,2552608,WR,BUF,@BAL,,,,,,4,62,,,,,,15.52,40,8.20,-7.32
Marquez Valdes-Scantling,2560907,WR,KC,@TB,,,,,,3,63,,,,,,8.67,41,7.80,-0.87
Michael Bandy,2567175,WR,LAC,@HOU,,,,,,2,49,,,,,,1.24,42,7.60,6.36
Noah Brown,2558091,WR,DAL,WAS,,,,,,3,61,,,,,,6.66,43,7.60,0.94
Trent Sherfield,2561272,WR,MIA,@CIN,,,,,,4,55,,,,,,2.21,44,7.50,5.29
Devin Duvernay,2563551,WR,BAL,BUF,,,,,,4,51,,,,,,6.37,45,7.10,0.73
JuJu Smith-Schuster,2558149,WR,KC,@TB,,,,,,5,46,,,,,,9.54,46,7.10,-2.44
Elijah Moore,2566385,WR,NYJ,@PIT,,,,2,,3,53,,,,,,9.31,47,7.00,-2.31
Marquez Callaway,2565310,WR,NO,MIN,,,,,,3,53,,,,,,1.98,48,6.80,4.82
