PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Chuba Hubbard,2565899,RB,CAR,,,,902,5,39,233,,,,,1,15.95,238,39,277,39,44,89,1,33,11,27,161.00
Austin Ekeler,2559169,RB,LAC,,,,628,5,51,436,1,,,,5,17.74,179,51,230,51,74,69,9,35,24,28,160.37
Zack Moss,2563617,RB,IND,,,,794,5,27,192,2,,,1,,17.72,183,27,210,27,37,73,5,43,23,29,156.10
Javonte Williams,2566049,RB,DEN,,,,774,3,47,228,2,,,2,1,20.96,217,47,264,47,58,81,3,40,24,30,155.70
Devin Singletary,2562734,RB,HOU,6,1,,898,4,30,193,,,,,1,24.39,216,30,246,30,38,79,4,35,15,31,153.44
Ezekiel Elliott,2555224,RB,NE,,,,642,3,51,313,2,,,,2,23.54,184,51,235,51,65,78,4,24,11,32,148.50
Jonathan Taylor,2564148,RB,IND,,,,741,7,19,153,1,,,,1,17.72,169,19,188,19,23,83,4,31,13,33,144.90
Tyjae Spears,2569795,RB,TEN,,,,453,2,52,385,1,,,,1,18.45,100,52,152,52,70,74,6,12,6,34,129.80
Tyler Allgeier,2567232,RB,ATL,,,,683,4,18,193,1,,,1,,16.73,186,18,204,18,23,78,2,35,9,35,129.20
Rhamondre Stevenson,2566343,RB,NE,,,,619,4,38,238,,,,,1,23.54,156,38,194,38,51,75,4,21,8,36,126.70
Aaron Jones,2558116,RB,GB,,,,656,2,30,233,1,,,,2,21.17,142,30,172,30,43,70,10,41,6,37,118.87
Alexander Mattison,2562682,RB,MIN,,,,700,,30,192,3,,,,3,14.39,180,30,210,30,44,68,11,27,23,38,118.67
Kareem Hunt,2557917,RB,CLE,,,,411,9,15,84,,,,,,20.21,135,15,150,15,21,71,1,33,11,39,112.00
AJ Dillon,2563986,RB,GB,,,,613,2,22,223,,,,,,21.17,178,22,200,22,28,79,1,35,16,40,106.60
Antonio Gibson,2565276,RB,WAS,,,,265,1,48,389,2,,,,3,17.27,65,48,113,48,59,81,5,12,3,41,105.50
Khalil Herbert,2565926,RB,CHI,,,,611,2,20,134,1,,,1,1,20.86,132,20,152,20,31,65,4,17,8,42,102.50
Justice Hill,2562407,RB,BAL,,,,387,3,28,206,1,,,,1,20.55,84,28,112,28,39,72,1,21,8,43,95.30
Samaje Perine,2558138,RB,DEN,,,,238,1,50,455,,,,,3,20.96,53,50,103,50,56,89,2,13,8,44,94.57
Ty Chandler,2567907,RB,MIN,,,,461,3,21,159,,,,,,14.39,102,21,123,21,25,84,3,12,7,45,93.20
Jaleel McLaughlin,2570942,RB,DEN,,,,410,1,31,160,2,,,,,20.96,76,31,107,31,36,86,5,12,4,46,92.00
Zach Charbonnet,2570335,RB,SEA,,,,462,1,33,209,,,,,,26.10,108,33,141,33,40,83,1,22,13,47,90.20
Roschon Johnson,2569615,RB,CHI,,,,352,2,34,209,,,,,1,20.86,81,34,115,34,40,85,4,12,5,48,86.80
D'Onta Foreman,2557994,RB,CHI,,,,425,4,11,77,1,,,,1,20.86,109,11,120,11,16,69,2,19,11,49,83.70
Rico Dowdle,2565295,RB,DAL,,,,361,2,17,144,2,,,,,23.40,89,17,106,17,22,77,4,18,5,50,83.60
Kenneth Gainwell,2566397,RB,PHI,17,,,364,2,30,183,,,,1,3,21.73,84,30,114,30,37,81,,23,9,51,79.88
Dameon Pierce,2567685,RB,HOU,,,,416,2,13,101,,1,,,,24.39,145,13,158,13,17,76,1,23,11,52,76.20
Miles Sanders,2562722,RB,CAR,,,,432,1,27,154,,,,,2,15.95,129,27,156,27,41,66,2,13,6,53,75.10
Latavius Murray,2541161,RB,BUF,,,,300,4,17,119,,,,,1,17.84,79,17,96,17,22,77,3,23,19,54,73.90
Jerick McKinnon,2543715,RB,KC,4,1,,60,1,25,192,4,,,,,21.43,21,25,46,25,32,78,5,8,6,55,71.86
Zamir White,2567883,RB,LV,,,,451,1,15,98,,,,,1,25.22,104,15,119,15,19,79,1,13,8,56,68.50
Keaton Mitchell,2570428,RB,BAL,,,,396,2,9,93,,,,,,20.55,47,9,56,9,11,82,1,3,,57,67.50
Emari Demercado,2571065,RB,ARI,,,,284,2,21,119,,,,,,24.34,58,21,79,21,30,70,1,2,2,58,62.80
Clyde Edwards-Helaire,2564271,RB,KC,,,,223,1,17,188,1,,,,,21.43,70,17,87,17,22,77,5,10,13,59,61.60
Joshua Kelley,2565054,RB,LAC,,,,405,2,8,32,,,,,1,17.74,107,8,115,8,12,67,1,15,6,60,57.70
Pierre Strong,2567952,RB,CLE,,,,291,1,5,47,,,,,1,20.21,63,5,68,5,8,63,,5,2,61,55.50
Jordan Mason,2569257,RB,SF,,,,206,3,3,31,,,,,,14.34,40,3,43,3,4,75,,4,2,62,52.20
Jamaal Williams,2558204,RB,NO,,,,306,1,18,62,,,,,1,16.45,106,18,124,18,20,90,1,13,3,63,50.80
Ameer Abdullah,2552374,RB,LV,,,,89,,19,131,,,,,,25.22,15,19,34,19,24,79,3,2,1,64,50.70
Royce Freeman,2560733,RB,LA,,,,319,2,1,13,,,,,,17.08,77,1,78,1,2,50,,14,9,65,50.50
Chase Brown,2569642,RB,CIN,,,,179,,14,156,1,,,,1,17.35,44,14,58,14,15,93,1,5,,66,50.30
Michael Carter,2566382,RB,ARI,,,,187,,24,101,1,,,,,24.34,30,24,54,24,31,77,4,7,6,67,48.30
Elijah Mitchell,2566538,RB,SF,,,,281,2,6,14,,,,,,14.34,75,6,81,6,8,75,1,16,10,68,44.50
Cam Akers,2564319,RB,MIN,,,,167,2,11,70,,,,,,14.39,60,11,71,11,12,92,2,8,5,69,41.20
Matt Breida,2558918,RB,NYG,,,,151,1,17,88,,,,,1,17.09,55,17,72,17,21,81,,8,2,70,40.90
Chase Edmonds,2560711,RB,TB,,,,176,,14,81,,,,,,24.57,49,14,63,14,17,82,,4,,71,39.90
Darrell Henderson,2562574,RB,FA,,,,112,2,10,103,,,,,,,,,,,,,,,,72,38.50
Chris Rodriguez Jr.,2570386,RB,WAS,,,,247,2,2,12,,,,,1,17.27,51,2,53,2,2,100,,7,4,73,38.40
Kendre Miller,2570149,RB,NO,,,,156,1,10,117,,,,,,16.45,41,10,51,10,11,91,,3,1,74,38.30
Salvon Ahmed,2565090,RB,MIA,,,,61,1,16,88,1,,,,,18.86,22,16,38,16,23,70,5,10,4,75,34.90
Jeff Wilson,2560938,RB,MIA,,,,188,,14,85,,,,,,18.86,41,14,55,14,17,82,1,9,2,76,34.30
Kyle Juszczyk,2540230,RB,SF,,,,6,,14,119,2,,,,,14.34,5,14,19,14,17,82,5,7,4,77,33.00
Dalvin Cook,2557991,RB,BAL,,,,214,,15,78,,,,,2,20.55,67,15,82,15,20,75,,8,2,78,32.70
Craig Reynolds,2562834,RB,DET,,,,179,1,5,47,,,,,2,16.83,41,5,46,5,5,100,,6,5,79,31.30
D'Ernest Johnson,2563327,RB,JAX,,,,108,,10,140,,,,,,17.56,41,10,51,10,12,83,,5,3,80,30.80
Cordarrelle Patterson,2540145,RB,ATL,,,,181,,9,38,1,,,,1,16.73,50,9,59,9,12,75,2,8,7,81,30.40
Tony Jones,2564679,RB,ARI,,,,95,2,7,37,,,,,,24.34,26,7,33,7,10,70,1,5,4,82,30.20
Ty Johnson,2562293,RB,BUF,,,,132,,7,62,1,,,,1,17.84,30,7,37,7,7,100,2,7,,83,30.00
Patrick Taylor,2564040,RB,GB,,,,141,,11,49,,,,,,21.17,32,11,43,11,17,65,3,9,1,84,29.60
Tank Bigsby,2569882,RB,JAX,,,,132,2,1,6,,,,,2,17.56,50,1,51,1,4,25,,9,2,85,24.50
Darrynton Evans,2564043,RB,MIA,,,,89,1,6,47,,,,,,18.86,23,6,29,6,11,55,2,4,1,86,22.60
Dare Ogunbowale,2559362,RB,HOU,,,,35,,2,18,,,,,,24.39,8,2,10,2,7,29,,2,,87,22.50
Nick Chubb,2561021,RB,CLE,,,,170,,4,21,,,,,,20.21,28,4,32,4,4,100,,3,2,88,21.10
Alec Ingold,2562288,RB,MIA,,,,,,13,119,,,,,,18.86,2,13,15,13,16,81,2,2,,89,19.90
Kevin Harris,2567934,RB,NE,,,,65,1,3,58,,,,,,23.54,16,3,19,3,3,100,1,3,,90,19.80
Trey Sermon,2566544,RB,IND,,,,160,,3,13,,,,,,17.72,35,3,38,3,6,50,,1,,91,18.80
Ty Montgomery,2552429,RB,FA,,,,9,,5,40,,,,,,,,,,,,,,,,92,18.50
Melvin Gordon,2552469,RB,BAL,,,,81,1,3,46,,,,,1,20.55,26,3,29,3,3,100,,6,4,93,18.20
Damien Harris,2562281,RB,BUF,,,,94,1,2,16,,,,,,17.84,23,2,25,2,2,100,,6,3,94,18.00
Keith Smith,2550400,RB,ATL,,,,,,3,33,,,,,,16.73,,3,3,3,3,100,1,1,2,95,17.83
Ronnie Rivers,2569185,RB,LA,,,,129,,5,22,,,,,,17.08,32,5,37,5,5,100,,,,96,17.60
Hunter Luepke,2570882,RB,DAL,,,,19,1,3,18,,,,,,23.40,6,3,9,3,4,75,,2,2,97,16.30
Brandon Bolden,2532797,RB,LV,,,,31,1,,,,,,1,,25.22,4,,4,,,,,2,,98,16.20
Isaiah Spiller,2568189,RB,LAC,,,,96,,6,34,,,,,,17.74,37,6,43,6,6,100,1,8,,99,16.00
Trayveon Williams,2562600,RB,CIN,,,,69,,7,10,,,,,,17.35,15,7,22,7,9,78,1,2,,100,15.90
Nick Bellore,2495262,RB,SEA,,,,,,,,,,,,,26.10,,,,,,,,,,101,15.60
Michael Burton,2552636,RB,DEN,,,,9,,3,8,,,,1,,20.96,7,3,10,3,3,100,1,1,,102,15.30
Tyler Goodson,2567595,RB,IND,,,,87,,6,34,,,,,,17.72,13,6,19,6,9,67,3,5,3,103,15.10
C.J. Ham,2556803,RB,MIN,,,,7,,7,25,,,,,,14.39,1,7,8,7,9,78,,,,104,14.80
Boston Scott,2561146,RB,PHI,,,,86,,4,52,,,,,1,21.73,20,4,24,4,6,67,,2,1,105,14.40
Raheem Blackshear,2569477,RB,CAR,,,,46,,6,45,,,,1,,15.95,14,6,20,6,7,86,,2,,106,14.10
Patrick Ricard,2558990,RB,BAL,,,,,,5,52,1,,,,,20.55,,5,5,5,7,71,3,2,3,107,13.70
Israel Abanikanda,2570188,RB,NYJ,,,,70,,7,43,,,,,1,18.23,22,7,29,7,11,64,,,,108,12.80
La'Mical Perine,2564808,RB,KC,,,,77,,3,33,,,,,,21.43,22,3,25,3,5,60,,2,2,109,12.50
Gary Brightwell,2566364,RB,NYG,,,,19,,5,47,,,,,,17.09,9,5,14,5,7,71,,,,110,12.10
Keaontay Ingram,2568108,RB,KC,,,,74,,4,26,,,,,,21.43,35,4,39,4,4,100,,2,,111,12.00
Deuce Vaughn,2569699,RB,DAL,,,,40,,7,40,,,,,,23.40,23,7,30,7,7,100,,4,1,112,11.50
Mike Boone,2561099,RB,CAR,,,,23,,7,40,,,,,1,15.95,5,7,12,7,9,78,,1,,113,10.80
Emanuel Wilson,2570912,RB,GB,,,,85,,4,23,,,,,1,21.17,14,4,18,4,5,80,,1,,114,10.80
J.K. Dobbins,2563548,RB,BAL,,,,22,1,2,15,,,,,,20.55,8,2,10,2,3,67,1,1,2,115,10.70
Chris Brooks,2571114,RB,MIA,,,,106,,,,,,,,,18.86,19,,19,,,,,2,2,116,10.60
Nick Bawden,2560972,RB,NYJ,,,,4,1,3,21,,,,,,18.23,2,3,5,3,3,100,,1,1,117,10.00
Travis Homer,2562665,RB,CHI,,,,,,,,,,,,,20.86,,,,,1,,,,,118,8.70
Jakob Johnson,2562890,RB,LV,,,,,,1,12,,,,,,25.22,,1,1,1,2,50,,,,119,8.30
DeeJay Dallas,2565144,RB,SEA,,,,36,,6,26,,,,,2,26.10,10,6,16,6,9,67,,,,120,7.00
Damien Williams,2550512,RB,FA,,,,43,,2,12,,,,,,,,,,,,,,,,121,6.50
Jashaun Corbin,2569125,RB,NYG,,,,1,,3,12,,,,,,17.09,1,3,4,3,3,100,,1,,122,6.40
Jason Cabinda,2560986,RB,DET,,,,,,,,,,,,,16.83,1,,1,,,,,,,123,6.00
Khari Blasingame,2562869,RB,CHI,,,,26,,3,2,,,,,,20.86,8,3,11,3,6,50,1,1,,124,5.80
Sean Tucker,2571629,RB,TB,,,,23,,2,9,,,,,,24.57,15,2,17,2,2,100,,,,125,5.70
Ke'Shawn Vaughn,2565258,RB,NE,,,,42,,2,2,,,,,,23.54,24,2,26,2,5,40,1,1,1,126,5.40
Adam Prentice,2566872,RB,NO,,,,12,,2,12,,,,,1,16.45,2,2,4,2,3,67,,,,127,5.30
Chris Evans,2565944,RB,CIN,,,,12,,1,-1,,,,,,17.35,2,1,3,1,1,100,,,,128,4.60
Alex Armah,2558833,RB,WAS,,,,,,3,13,,,,,,17.27,,3,3,3,3,100,,,,129,4.30
Rashaad Penny,2560835,RB,PHI,,,,33,,1,5,,,,,,21.73,11,1,12,1,1,100,,,,130,4.30
Leonard Fournette,2557973,RB,BUF,,,,40,,,,,,,,,17.84,12,,12,,,,,5,2,131,4.00
Eric Gray,2570158,RB,NYG,,,,48,,6,22,,,,,3,17.09,17,6,23,6,7,86,,2,,132,4.00
Elijah Dotson,2571536,RB,LAC,,,,6,,2,13,,,,,,17.74,4,2,6,2,2,100,,1,,133,2.90
Kene Nwangwu,2566313,RB,MIN,,,,13,,,,,,,,,14.39,5,,5,,,,,,,134,2.80
Jake Funk,2566208,RB,BAL,,,,10,,1,12,,,,,,20.55,2,1,3,1,1,100,,,,135,2.70
Dwayne Washington,2556118,RB,DEN,,,,,,,,,,,,,20.96,,,,,,,,,,136,2.70
Bam Knight,2568036,RB,DET,,,,13,,1,8,,,,,,16.83,3,1,4,1,1,100,,,,137,2.60
Jonathan Ward,2564949,RB,TEN,,,,11,,,,,,,,,18.45,3,,3,,,,,,,138,2.60
Julius Chestnut,2568804,RB,TEN,,,,,,,,,,,,,18.45,,,,,,,,,,139,2.10
Tyrion Davis-Price,2568207,RB,SF,,,,21,,,,,,,,,14.34,6,,6,,,,,,,140,2.10
Kenyan Drake,2555230,RB,GB,,,,,,2,31,,,,,1,21.17,2,2,4,2,3,67,,,,141,2.10
Anthony McFarland,2564994,RB,PIT,,,,,,2,11,,,,,,17.64,,2,2,2,2,100,2,,,142,2.10
Zach Evans,2569963,RB,LA,,,,19,,,,,,,,,17.08,9,,9,,,,,,,143,1.90
Malik Davis,2568672,RB,DAL,,,,,,,,,,,,,23.40,,,,,,,,,,144,1.50
Deon Jackson,2565603,RB,NYG,,,,16,,5,14,,,,,2,17.09,14,5,19,5,6,83,,4,1,145,1.50
Evan Hull,2569846,RB,IND,,,,1,,1,6,,,,,,17.72,1,1,2,1,1,100,,,,146,1.20
Godwin Igwebuike,2560749,RB,PIT,,,,,,,,,,,,,17.64,,,,,,,,,,147,0.60
Jeremy McNichols,2557977,RB,SF,,,,,,,,,,,,,14.34,,,,,,,,,,148,0.60
Jordan Mims,2570768,RB,NO,,,,,,,,,,,,,16.45,,,,,2,,1,,,149,0.60
James Robinson,2564223,RB,NO,,,,2,,1,-2,,,,,,16.45,1,1,2,1,1,100,,,,150,0.50
Derrick Gore,2563347,RB,WAS,,,,3,,,,,,,,,17.27,1,,1,,,,,,,151,0.30
Darius Anderson,2563824,RB,FA,,,,,,,,,,,,,,,,,,,,,,,152,0.00
Ronald Awatt,2571306,RB,FA,,,,,,,,,,,,,,,,,,,,,,,153,0.00
Tyler Badie,2567265,RB,DEN,,,,,,,,,,,,,20.96,,,,,,,,,,154,0.00
B.J. Baylor,2567568,RB,FA,,,,,,,,,,,,,,,,,,,,,,,155,0.00
Greg Bell,2568762,RB,FA,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Eno Benjamin,2564889,RB,NO,,,,,,,,,,,,,16.45,,,,,,,,,,157,0.00
Kennedy Brooks,2568060,RB,FA,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Brittain Brown,2567868,RB,LV,,,,,,,,,,,,,25.22,,,,,,,,,,159,0.00
Ronnie Brown,2571581,RB,FA,,,,,,,,,,,,,,,,,,,,,,,160,0.00
Spencer Brown,2565558,RB,CAR,,,,,,,,,,,,,15.95,,,,,,,,,,161,0.00
Robert Burns,2570449,RB,CHI,,,,,,,,,,,,,20.86,,,,,,,,,,162,0.00
Corey Clement,2559150,RB,ARI,,,,,,,,,,,,,24.34,,,,,,,,,,163,0.00
Tarik Cohen,2558250,RB,CAR,,,,,,,,,,,,,15.95,,,,,,,,,,164,0.00
Jack Colletto,2571312,RB,PIT,,,,,,,,,,,,,17.64,,,,,,,,,,165,0.00
Snoop Conner,2567730,RB,JAX,,,,,,,,,,,,,17.56,,,,,,,,,,166,0.00
Damarea Crockett,2563223,RB,FA,,,,,,,,,,,,,,,,,,,,,,,167,0.00
Gerrid Doaks,2566277,RB,FA,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Travis Dye,2570611,RB,FA,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Jerrion Ealy,2568414,RB,FA,,,,,,,,,,,,,,,,,,,,,,,170,0.00
Trestan Ebner,2567385,RB,FA,,,,,,,,,,,,,,,,,,,,,,,171,0.00
Tiyon Evans,2569960,RB,FA,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Demetric Felton,2565968,RB,CIN,,,,,,,,,,,,,17.35,,,,,,,,,,173,0.00
Myles Gaskin,2562270,RB,MIN,,,,,,,,,,,,,14.39,,,,,,,,,,174,0.00
Alfonzo Graham,2571533,RB,PIT,,,,,,,,,,,,,17.64,,,,,,,,,,175,0.00
Darius Hagans,2570539,RB,FA,,,,,,,,,,,,,,,,,,,,,,,176,0.00
Troy Hairston,2568867,RB,HOU,,,,,,,,,,,,,24.39,,,,,,,,,,177,0.00
Hassan Hall,2570861,RB,FA,,,,,,,,,,,,,,,,,,,,,,,178,0.00
Hassan Haskins,2567649,RB,TEN,,,,,,,,,,,,,18.45,,,,,,,,,,179,0.00
JaMycal Hasty,2565108,RB,NE,,,,,,,,,,,,,23.54,,,,,2,,,,,180,0.00
Nyheim Hines,2560742,RB,BUF,,,,,,,,,,,,,17.84,,,,,,,,,,181,0.00
Elijah Holyfield,2562664,RB,FA,,,,,,,,,,,,,,,,,,,,,,,182,0.00
Tyler Hoosman,2571566,RB,FA,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Zander Horvath,2568174,RB,FA,,,,,,,,,,,,,,,,,,,,,,,184,0.00
Caleb Huntley,2566692,RB,FA,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Jason Huntley,2563938,RB,FA,,,,,,,,,,,,,,,,,,,,,,,186,0.00
Mohamed Ibrahim,2570975,RB,DET,,,,,,,,,,,,,16.83,,,,,,,,,,187,0.00
Jermar Jefferson,2566058,RB,DET,,,,,,,,,,,,,16.83,,,,,,,,,,188,0.00
Ronald Jones,2560770,RB,FA,,,,,,,,,,,,,,,,,,,,,,,189,0.00
John Kelly,2560777,RB,CLE,,,,,,,,,,,,,20.21,,,,,,,,,,190,0.00
Bryant Koback,2569056,RB,SEA,,,,,,,,,,,,,26.10,,,,,,,,,,191,0.00
Khalan Laborn,2571336,RB,FA,,,,,,,,,,,,,,,,,,,,,,,192,0.00
Patrick Laird,2563296,RB,TB,,,,,,,,,,,,,24.57,,,,,,,,,,193,0.00
John Lovett,2563112,RB,FA,,,,,,,,,,,,,,,,,,,,,,,194,0.00
Tyreik McAllister,2568744,RB,FA,,,,,,,,,,,,,,,,,,,,,,,195,0.00
DeWayne McBride,2570077,RB,MIN,,,,,,,,,,,,,14.39,,,,,,,,,,196,0.00
Charles McClelland,2571455,RB,FA,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Sincere McCormick,2568984,RB,LV,,,,,,,,,,,,,25.22,,,,,,,,,,198,0.00
Nate McCrary,2566617,RB,FA,,,,,,,,,,,,,,,,,,,,,,,199,0.00
Kenny McIntosh,2570314,RB,SEA,,,,,,,,,,,,,26.10,,,,,,,,,,200,0.00
Ellis Merriweather,2571683,RB,GB,,,,,,,,,,,,,21.17,,,,,,,,,,201,0.00
Sony Michel,2560809,RB,FA,,,,,,,,,,,,,,,,,,,,,,,202,0.00
Lew Nichols III,2569771,RB,PHI,,,,,,,,,,,,,21.73,,,,,,,,,,203,0.00
Zach Ojile,2571703,RB,FA,,,,,,,,,,,,,,,,,,,,,,,204,0.00
Qadree Ollison,2562797,RB,FA,,,,,,,,,,,,,,,,,,,,,,,205,0.00
Derek Parish,2569909,RB,FA,,,,,,,,,,,,,,,,,,,,,,,206,0.00
Jaret Patterson,2567160,RB,WAS,,,,,,,,,,,,,17.27,,,,,,,,,,207,0.00
Henry Pearson,2570512,RB,GB,,,,,,,,,,,,,21.17,,,,,,,,,,208,0.00
Cam Peoples,2570780,RB,FA,,,,,,,,,,,,,,,,,,,,,,,209,0.00
Monte Pottebaum,2571282,RB,FA,,,,,,,,,,,,,,,,,,,,,,,210,0.00
Deneric Prince,2570707,RB,KC,,,,,,,,,,,,,21.43,,,,,,,,,,211,0.00
Clint Ratkovich,2569541,RB,FA,,,,,,,,,,,,,,,,,,,,,,,212,0.00
Larry Rountree III,2566505,RB,FA,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Jacob Saylors,2570840,RB,FA,,,,,,,,,,,,,,,,,,,,,,,214,0.00
Abram Smith,2569113,RB,FA,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Titus Swen,2570557,RB,FA,,,,,,,,,,,,,,,,,,,,,,,216,0.00
J.J. Taylor,2564640,RB,HOU,,,,,,,,,,,,,24.39,,,,,,,,,,217,0.00
Master Teague,2567433,RB,FA,,,,,,,,,,,,,,,,,,,,,,,218,0.00
Calvin Tyler Jr,2571437,RB,FA,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Xazavian Valladay,2571014,RB,NYJ,,,,,,,,,,,,,18.23,,,,,,,,,,220,0.00
Austin Walter,2563138,RB,LV,,,,,,,,,,,,,25.22,,,,,,,,,,221,0.00
Carlos Washington,2570756,RB,ATL,,,,,,,,,,,,,16.73,,,,,,,,,,222,0.00
Avery Williams,2565833,RB,ATL,,,,,,,,,,,,,16.73,,,,,,,,,,223,0.00
Ty'Son Williams,2565542,RB,FA,,,,,,,,,,,,,,,,,,,,,,,224,0.00
Owen Wright,2570425,RB,BAL,,,,,,,,,,,,,,,,,,,,,,,225,0.00
