PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Tyrann Mathieu,2540180,DB,NO,50,25,,,4,,,1,,,,,,9,1,122,,47,135.07
Brandon Stephens,2565851,DB,BAL,57,17,,2,2,,,,,,,,,11,,56,,48,135.07
Justin Simmons,2555550,DB,DEN,53,17,1,2,3,2,1,,,,,,,8,,39,7,49,134.73
Jabrill Peppers,2557980,DB,NE,52,26,1,5,2,1,1,,,,,,,8,2,33,,50,134.70
D.J. Reed,2560850,DB,NYJ,62,14,,2,1,1,,,,,,,,9,,,,51,133.90
Stephon Gilmore,2533062,DB,DAL,54,14,,,2,1,,,,,,,,13,,,,52,132.40
Kendall Fuller,2555349,DB,WAS,55,24,,2,2,,2,,,,,,,9,,23,,53,132.17
Markquese Bell,2568666,DB,DAL,60,34,,3,,2,,,,,,,,4,,,,54,131.90
Quandre Diggs,2552262,DB,SEA,63,32,,1,1,,,,,,,,,5,,21,,55,131.90
Tony Adams,2568444,DB,NYJ,54,28,,6,3,,,,,,,,,5,,50,,56,131.47
Geno Stone,2563584,DB,BAL,44,24,,,7,,,,,,,,,9,,101,,57,130.77
Grant Delpit,2563773,DB,CLE,63,17,1.5,7,1,,1,,,,,,,3,4,,14,58,130.67
Jalen Pitre,2567688,DB,HOU,58,26,,6,,1,1,,,,,,,5,2,,22,59,130.33
Darius Slay,2540288,DB,PHI,48,9,,1,2,,,1,,,,,,15,,86,,60,130.27
K'Von Wallace,2564871,DB,TEN,62,27,,1,1,,,,,,,,,6,1,2,,61,129.77
Asante Samuel Jr.,2566511,DB,LAC,56,7,,1,2,,,,,,,,,13,,8,,62,129.47
Jevon Holland,2566283,DB,MIA,52,22,,3,1,3,1,1,,,,,,4,,99,4,63,128.13
Pat Surtain II,2566043,DB,DEN,59,10,,,1,,,,,,,,,12,,,,64,128.00
Martin Emerson,2567466,DB,CLE,45,14,,1,4,,,,,,,,,14,,25,,65,127.23
Byron Murphy,2562318,DB,MIN,43,14,,4,3,1,1,,,,,,,13,,59,,66,126.37
Steven Nelson,2552265,DB,HOU,48,15,,,4,,,,,,,,,12,,33,,67,126.10
Donovan Wilson,2562604,DB,DAL,55,33,,2,2,1,2,,,,,,,3,1,,,68,125.80
Jonathan Owens,2561255,DB,GB,58,26,1,2,,1,1,,1,,,,,3,1,,27,69,125.00
Deonte Banks,2570155,DB,NYG,53,11,,2,2,,,,,,,,,11,,6,,70,123.80
Keisean Nixon,2562938,DB,GB,59,21,0.5,3,1,,2,,,,,,,6,1,2,,71,122.77
Kader Kohou,2569032,DB,MIA,52,11,1,5,,,1,,,,,,,10,5,,,72,122.60
Ahkello Witherspoon,2558157,DB,LA,43,9,,3,3,,2,,,,,,,14,,17,,73,122.47
DeShon Elliott,2560715,DB,MIA,53,29,,1,1,,1,,,,,,,7,,,,74,120.40
Cam Taylor-Britt,2567454,DB,CIN,40,10,,1,4,1,,1,,,,,,11,,65,,75,118.67
Michael Davis,2559164,DB,LAC,52,10,,3,1,,,,,,,,,10,,,,76,117.00
Zyon McCollum,2568309,DB,TB,49,19,,1,,2,,,,,,,,9,,,,77,115.90
Christian Benford,2567322,DB,BUF,43,11,,3,2,2,1,,,,,,,10,,8,,78,115.87
Adoree' Jackson,2558065,DB,NYG,49,14,,,1,1,,1,,,,,,8,,76,,79,115.43
Akayleb Evans,2567913,DB,MIN,49,16,,,1,3,,,,,,,,7,,1,,80,114.63
Greg Newsome II,2565980,DB,CLE,34,15,0.5,4,2,,,1,,,,,,14,1,34,,81,114.63
Cameron Sutton,2558849,DB,DET,50,15,,4,1,1,,,,,,,,6,,23,,82,112.77
Jerry Jacobs,2566896,DB,DET,49,6,,2,3,,,,,,,,,8,1,45,,83,112.60
Sean Murphy-Bunting,2562635,DB,TEN,42,15,,3,2,2,1,,,,,,,8,,12,5,84,112.07
Budda Baker,2558009,DB,ARI,58,29,,5,,,,,,,,,,,,,,85,111.90
Jayron Kearse,2555156,DB,DAL,48,24,1.5,4,1,,,,,,,,,4,3,32,,86,111.47
Elijah Molden,2566115,DB,TEN,47,26,,1,1,1,1,1,,,,,,4,,44,1,87,111.10
Ja'Quan McMillian,2568747,DB,DEN,37,14,2,7,2,2,2,,,,,,,5,3,14,5,88,109.03
Rudy Ford,2558174,DB,GB,47,24,,,2,,1,,,,,,,6,,30,,89,108.90
Jordan Battle,2569648,DB,CIN,43,28,2,4,1,,,,,,,,,5,3,,,90,108.80
Andre Cisco,2566154,DB,JAX,42,20,0.5,1,4,1,,,,,,,,5,1,68,,91,108.27
Riq Woolen,2568288,DB,SEA,42,11,,1,2,,2,,,,,,,11,,,1,92,107.63
Kyler Gordon,2567391,DB,CHI,44,17,1,3,2,,,,,,,,,6,2,,,93,105.70
Sauce Gardner,2568027,DB,NYJ,41,16,,2,,1,,,,,,,,11,,,,94,105.10
James Bradberry,2555175,DB,PHI,39,15,,,1,,1,,,,,,,13,,5,1,95,104.70
Xavier Woods,2558159,DB,CAR,39,22,,4,2,,1,,,,,,,7,,-1,5,96,103.33
Donte Jackson,2560753,DB,CAR,49,10,,5,,1,,,,,,,,5,,,,97,103.00
Derek Stingley Jr.,2567694,DB,HOU,28,11,,1,5,,,,,,,,,13,,17,,98,100.67
Derion Kendrick,2567841,DB,LA,41,8,,3,1,,,,,,,,,10,,,,99,99.30
Ryan Neal,2561381,DB,TB,52,24,,4,,,,,,,,,,,,,,100,98.40
Jaylon Johnson,2563701,DB,CHI,31,5,,1,4,1,,1,,,,,,10,,65,,101,97.67
Isaiah Oliver,2560830,DB,SF,48,19,,2,1,,1,,,,,,,2,3,3,,102,97.50
Tyson Campbell,2566151,DB,JAX,42,19,,2,1,1,,,,,,,,5,,,,103,96.90
Carlton Davis,2561039,DB,TB,40,12,,,2,,,,,,,,,9,,3,,104,96.80
Amik Robertson,2564430,DB,LV,38,12,1,2,2,1,,,,,,,,6,1,40,,105,96.53
Percy Butler,2568318,DB,WAS,35,29,,2,,1,,,,,,,,8,,,,106,96.40
Damontae Kazee,2558184,DB,PIT,46,15,,,2,,2,,,,,,,3,,37,1,107,95.77
P.J. Locke,2563012,DB,DEN,33,20,3,2,1,2,,,,,,,,5,3,14,,108,95.47
Chidobe Awuzie,2557840,DB,CIN,43,14,,2,,1,1,,,,,,,6,,,,109,95.40
Myles Bryant,2564592,DB,NE,45,6,1,5,1,,,,,,,,,5,1,6,,110,95.30
Jourdan Lewis,2557920,DB,DAL,36,16,,2,1,3,2,,,,,,,5,,,,111,95.10
Xavien Howard,2555539,DB,MIA,36,9,,1,1,,,,,,,,,12,1,,,112,94.90
Marcus Epps,2562946,DB,LV,41,25,,4,,1,1,,,,,,,3,,,,113,94.50
Patrick Peterson,2495504,DB,PIT,34,8,,,2,,,,,,,,1,11,,,,114,93.30
Micah Hyde,2539240,DB,BUF,37,17,,1,2,,,,,,,,,7,1,24,,115,93.00
Tashaun Gipson,2532848,DB,SF,41,19,1,3,1,,,,,,,,,3,1,26,,116,91.77
Michael Carter II,2565717,DB,NYJ,37,13,,1,,1,,,,,,,,9,1,,,117,91.30
A.J. Terrell,2563527,DB,ATL,34,11,,4,,,,,,,,,,11,,,,118,91.10
DJ Turner II,2569654,DB,CIN,40,10,1,2,,,1,,,,,,,7,1,,28,119,90.93
Mike Edwards,2562259,DB,KC,32,19,1,2,1,,2,,1,,,,,5,1,16,101,120,90.80
Marshon Lattimore,2558061,DB,NO,39,9,,2,1,,,,,,,,,8,,,,121,90.40
Jamel Dean,2562556,DB,TB,46,15,,,,,2,,,,,,,4,,,7,122,90.23
Marcus Williams,2558847,DB,BAL,35,20,,1,1,,,,,,,,,8,,22,,123,90.23
Ashtyn Davis,2564793,DB,NYJ,23,14,,3,3,1,3,,,,1,,,8,,66,,124,88.90
Vonn Bell,2555530,DB,CAR,42,27,,,1,,,,,,,,,2,1,11,,125,88.57
Talanoa Hufanga,2566529,DB,SF,39,13,,1,3,,,,,,,,,3,2,48,,126,88.40
Tracy Walker III,2560913,DB,DET,42,17,1,2,,1,,,,,,,,2,3,,,127,88.20
Ifeatu Melifonwu,2566064,DB,DET,24,9,3,4,2,1,,,,,,,,8,5,35,,128,87.57
Denzel Ward,2560916,DB,CLE,30,4,,1,2,1,,,,,,,,11,,20,,129,87.57
Brandon Jones,2564469,DB,MIA,36,12,,2,2,1,1,,,,,,,4,1,40,,130,87.53
Quentin Lake,2567844,DB,LA,42,11,,1,,,1,,,,,,,6,,,,131,87.10
Terell Smith,2569636,DB,CHI,37,12,,3,,1,1,,,,,,,6,,,,132,86.70
Emmanuel Forbes,2570371,DB,WAS,35,3,,2,1,,,,,,,,,11,,3,,133,86.40
Tre Brown,2566550,DB,SEA,29,5,1,2,2,2,,1,,,,,,6,1,40,,134,86.33
Minkah Fitzpatrick,2560725,DB,PIT,43,21,,1,,,,,,,,,,3,,,,135,86.10
Levi Wallace,2560914,DB,PIT,32,6,,,2,,,,,,,,,11,,,,136,86.10
Joey Porter Jr.,2570251,DB,PIT,32,11,,1,1,,,,,,,,,10,,,,137,84.60
Tre Herndon,2561340,DB,JAX,31,15,,1,,1,,,,,,,,9,3,,,138,84.50
Isaac Yiadom,2560946,DB,NO,25,12,,,1,,1,,,,,,,14,,,,139,84.20
Ambry Thomas,2566547,DB,SF,35,8,,,1,1,1,,,,,,,7,,2,26,140,83.73
Arthur Maulet,2559087,DB,BAL,32,5,2,5,1,,2,,,,,,,5,3,,21,141,82.70
Russ Yeast,2567865,DB,LA,37,24,,,,,,,,,,,,5,,,,142,82.40
Jonathan Jones,2556571,DB,NE,40,8,,,,,,,,,,,,7,,,,143,82.30
Christian Izien,2571593,DB,TB,43,15,,2,,1,,,,,,,,,2,,,144,81.00
Terrell Edmunds,2560712,DB,TEN,34,14,2.5,2,1,1,,,,,,,,2,2,2,,145,80.47
Sydney Brown,2570200,DB,PHI,32,13,,1,1,1,,1,,,,,,3,,99,,146,79.10
Antonio Hamilton,2556804,DB,ARI,29,11,,,1,,,,,,,,,11,,,,147,79.10
Marco Wilson,2566439,DB,NE,41,12,,,,,,,,,,,,4,,,,148,78.70
Jack Jones,2567940,DB,LV,28,9,,1,2,,,2,,,,,,5,1,49,,149,78.53
Kristian Fulton,2564046,DB,TEN,37,9,,2,,,,,,,,,,5,,,,150,76.40
Jamal Adams,2557979,DB,SEA,34,14,,7,,,,,,,,,,2,2,,,151,75.90
Julius Brents,2569840,DB,IND,30,13,,,1,1,1,,,,,,,6,,,,152,75.80
Marcus Peters,2552488,DB,FA,28,15,,1,1,,,1,,,,,,5,,75,,153,75.00
Jimmie Ward,2543741,DB,HOU,33,17,,,1,1,,,,,,,,3,,,,154,74.20
Quan Martin,2570377,DB,WAS,28,18,1,1,2,,,,,,,,,4,1,7,,155,74.03
Juan Thornhill,2562761,DB,CLE,41,13,,,,,,,,,,,,1,2,,,156,72.80
Andrew Wingard,2562606,DB,JAX,35,10,,1,1,1,,,,,,,,2,1,,,157,72.50
Taylor Rapp,2562707,DB,BUF,33,17,0.5,1,1,,1,,,,,,,2,1,,6,158,72.40
Kei'Trel Clark,2570230,DB,ARI,37,6,,2,,,,,,,,,,4,,,,159,72.10
Corey Ballentine,2562228,DB,GB,28,15,,,1,,,,,,,,,7,,,,160,72.00
Keanu Neal,2555543,DB,PIT,33,17,,1,1,,1,,,,,,,2,,32,,161,71.77
Malik Hooker,2558060,DB,DAL,27,23,,1,1,1,1,,,,,,,3,,,,162,71.30
John Johnson,2558183,DB,LA,24,18,,,2,,,,,,,,,6,,44,,163,70.27
Tavierre Thomas,2561278,DB,HOU,30,21,,2,,2,,,,,,,,1,,,,164,70.10
Dane Jackson,2563614,DB,BUF,34,5,,,,1,,,,,,,,5,,,,165,70.00
Nick Scott,2562905,DB,CIN,35,22,,1,,,1,,,,,,,,1,,,166,68.70
Jaylen Watson,2567811,DB,KC,28,5,2,2,,,,,,,,,,6,2,,,167,68.00
Eddie Jackson,2558176,DB,CHI,32,5,,,1,,,,,,,,,5,,27,,168,67.90
Darnell Savage,2562724,DB,GB,36,15,,1,,,,,,,,,,1,,,,169,67.00
Bryan Cook,2567787,DB,KC,26,16,,1,1,,2,,1,,,,,2,,9,59,170,66.87
D'Anthony Bell,2568630,DB,CLE,25,3,,4,2,1,,,,,,,,4,1,8,,171,66.57
Ja'Sir Taylor,2568192,DB,LAC,25,7,,,1,,,,,,,,,8,2,8,,172,66.47
Jeff Okudah,2563944,DB,ATL,34,10,,1,,,,,,,,,,3,,,,173,66.00
J.C. Jackson,2560754,DB,NE,25,3,,,1,,,,,,,,,9,,9,,174,65.60
Shaquill Griffin,2558259,DB,CAR,29,10,,,1,,,,,,,,,5,,,,175,65.50
Marcus Maye,2557995,DB,NO,27,10,1,3,2,,,,,,,,,2,,5,,176,65.17
Rodney Thomas,2567721,DB,IND,30,4,,,2,,,,,,,,,4,,5,,177,64.57
Cordale Flott,2567997,DB,NYG,25,11,,,1,1,,,,,,,,5,,21,,178,64.30
Darrell Baker Jr.,2569161,DB,IND,28,7,,,,,,,,,,,,7,,,,179,63.70
C.J. Henderson,2564199,DB,CAR,31,8,1,3,,,,,,,,,,2,1,,,180,63.30
Dee Alford,2567244,DB,ATL,25,16,,2,,,2,,,,,,,6,,,,181,63.10
Cobie Durant,2567826,DB,LA,23,16,,,,,,,,,,,1,6,2,,,182,63.10
Desmond King,2557927,DB,HOU,22,25,1,5,,,,,,,,,,2,2,,,183,61.50
Mike Jackson,2562434,DB,SEA,28,6,,2,,,,,,,,,,5,,,,184,61.10
Dane Belton,2567988,DB,NYG,22,11,1,3,2,,1,,,,,,,2,2,22,2,185,60.90
Nick Cross,2567700,DB,IND,24,15,,1,1,,,,,,,,1,2,,18,,186,58.60
Jalen Mills,2555383,DB,NE,26,19,,1,,1,,,,,,,,1,1,,,187,58.40
Nick McCloud,2566638,DB,NYG,20,8,,,1,3,3,,,,,,,2,,,1,188,54.83
Jaire Alexander,2560952,DB,GB,23,4,,1,,1,,,,,,,,5,,,,189,54.40
Sam Franklin Jr.,2563638,DB,CAR,20,10,,,1,,,1,,,,,,3,,99,,190,54.30
Jalen Ramsey,2555280,DB,MIA,18,4,,,3,,,,,,,,,5,,52,,191,54.13
Marlon Humphrey,2558067,DB,BAL,22,4,,1,1,,,,,,,,,5,1,3,,192,53.50
Tre Avery,2568801,DB,TEN,28,5,,2,,,,,,,,,,2,,,,193,53.00
Montaric Brown,2567727,DB,JAX,25,9,,,,,,,,,,,,4,,,,194,52.90
Eric Rowe,2552255,DB,PIT,22,7,,1,1,1,,,,,,,,2,,25,,195,51.53
Dee Delaney,2561041,DB,TB,17,8,,1,2,,,,,,,,,5,,4,,196,51.43
Clark Phillips III,2569546,DB,ATL,22,5,,1,,,,,,,,,,5,,,,197,50.00
Damarri Mathis,2567529,DB,DEN,26,9,,2,,,,,,,,,,1,,,,198,49.90
Chandon Sullivan,2560887,DB,PIT,14,8,,1,1,1,,,,,,,,6,,,,199,49.30
Deane Leonard,2568180,DB,LAC,22,6,,1,,1,,,,,,,,3,,,,200,49.10
Jaycee Horn,2565893,DB,CAR,20,7,,1,,,,,,,,,,5,,,,201,48.20
Delarrin Turner-Yell,2567532,DB,DEN,26,8,,,,,,,,,,,,1,1,,,202,46.80
Mike Ford,2561527,DB,CLE,22,6,,,1,,1,,,,,,,2,,10,,203,46.43
Andre Chachere,2561016,DB,ARI,23,7,,,,,,,,,,,,3,,,,204,46.20
Darnay Holmes,2564739,DB,NYG,17,1,,1,2,1,,,,,,,,3,,13,,205,46.03
Tre Hawkins III,2570164,DB,NYG,24,11,,,,,,,,,,,,1,,,,206,45.10
Josh Jobe,2568087,DB,PHI,20,2,,,,1,,,,,,,,4,,,,207,44.70
Miles Killebrew,2555315,DB,PIT,21,5,,1,,,,,,,1,,1,,1,,,208,43.50
Jeremy Chinn,2563632,DB,CAR,18,12,1,2,,,,,,,,,,1,1,,,209,42.20
Elijah Hicks,2567397,DB,CHI,20,15,,,,,,,,,,,,1,,,,210,41.50
Trenton Thompson,2569155,DB,PIT,19,3,,,1,,,,,,,,,3,,6,,211,41.50
Adrian Amos,2552385,DB,HOU,23,5,,,,,1,,,,,,,1,,,,212,41.00
Garrett Williams,2570221,DB,ARI,19,4,,1,1,,,,,,,,,2,,,,213,40.90
Kelee Ringo,2570197,DB,PHI,17,4,1,,1,,1,,,,,,,2,1,,,214,39.90
Johnathan Abram,2562616,DB,NO,14,12,,1,1,1,,,,,,,,1,,,,215,39.20
Juanyeh Thomas,2568720,DB,DAL,14,8,,,,,,,,,,,1,4,,,,216,38.80
Shaun Wade,2565854,DB,NE,21,2,,2,,,,,,,,,,1,,,,217,38.20
Christian Gonzalez,2570122,DB,NE,14,3,1,1,1,,,,,,,,,3,1,,,218,37.80
Joshua Williams,2567814,DB,KC,14,4,,1,,,,,,,,,,5,,,,219,37.40
C.J. Gardner-Johnson,2562588,DB,DET,16,1,,,1,,,,,,,,,3,,,,220,35.60
Greg Stroman,2560886,DB,CHI,12,7,1,3,1,,,,,,,,,1,1,,,221,35.20
Theo Jackson,2567652,DB,MIN,14,7,,,1,,,,,,,,1,1,1,,,222,34.70
Isaiah Pola-Mao,2568993,DB,LV,14,6,1,1,1,,,,,,,,,1,1,,,223,34.60
Darrick Forrest,2566598,DB,WAS,18,11,,,,,,,,,,,,,,,,224,33.60
Will Harris,2562395,DB,DET,12,6,,1,1,,1,,,,,,,2,1,,3,225,33.20
Jaylon Jones,2567406,DB,CHI,18,5,,1,,,,,,,,,,,1,,,226,32.00
Justin Bethel,2532792,DB,MIA,15,4,0.5,2,,,,,,,,,,1,1,,,227,31.90
Essang Bassey,2563875,DB,LAC,13,8,,,,,,,,,,,,3,,,,228,31.80
Mike Hughes,2560746,DB,ATL,14,7,,2,,,,,,,,,,1,,,,229,30.70
Terrell Burgess,2564331,DB,WAS,17,8,,,,,,,,,,,,,,,,230,30.30
M.J. Stewart,2560884,DB,HOU,13,9,,,,1,1,,,,,,,,,,,231,29.40
Brandin Echols,2565726,DB,NYJ,7,4,,,1,,,1,,,,,,2,,30,,232,28.70
Dallis Flowers,2568906,DB,IND,11,4,,1,,,,,,,,,,3,,,,233,27.90
Kindle Vildor,2563713,DB,DET,10,1,,2,,1,,,,,,,,2,1,,,234,27.60
Coby Bryant,2568234,DB,SEA,14,4,,,,1,,,,,,,,,1,,,235,27.40
David Long,2562798,DB,GB,15,4,,,,,,,,,,,,1,,,,236,27.40
Tre'Davious White,2557867,DB,BUF,10,2,,1,1,,,,,,,,,2,1,2,,237,26.77
Grayland Arnold,2564814,DB,HOU,12,6,,1,,1,,,,,,,,,,,,238,26.60
Justin Evans,2557945,DB,PHI,9,6,,,,1,1,,,,,,,2,,,,239,26.60
Tyler Hall,2563497,DB,LV,16,4,,,,,,,,,,,,,,,,240,26.40
Dicaprio Bootle,2566980,DB,CAR,14,,,,,,,,,,,,,2,,,,241,26.00
Danny Johnson,2560764,DB,FA,13,4,,,,,,,,,,,,1,,,,242,24.40
Avonte Maddox,2560795,DB,PHI,8,4,,1,,1,,,,,,,,2,,,,243,24.40
Tony Brown,2560982,DB,IND,8,2,,,1,1,,,,,,,,1,,34,,244,23.83
Bryce Hall,2564796,DB,NYJ,5,2,,,1,,1,,1,,,,,2,,5,39,245,23.67
Brenden Schooler,2568483,DB,NE,11,2,,,,,2,,,,,,1,,,,,246,22.70
Lonnie Johnson,2562295,DB,NO,8,1,,,1,,1,,,,,,,2,,,,247,22.10
Elijah Campbell,2561455,DB,MIA,10,5,,,,,1,,,,,,,1,,,,248,21.50
Ar'Darius Washington,2566632,DB,BAL,6,5,1,1,,,,,,,,,,2,2,,,249,21.50
Rock Ya-Sin,2562614,DB,BAL,9,4,,,,,,,,,,,,2,,,,250,20.90
Trevon Diggs,2563836,DB,DAL,4,,,,1,1,,,,,,,,3,,8,,251,20.77
Joey Blount,2568225,DB,ARI,3,4,,,1,2,,,,,,,,1,,,,252,19.90
Adrian Phillips,2550842,DB,NE,10,7,,,,,,,,,,,,,,,,253,19.20
Khalil Dorsey,2565336,DB,DET,7,4,,,,,,,,,,,,1,,,,254,19.00
Eric Murray,2555173,DB,HOU,8,5,,,,1,,,,,,,,,,,,255,18.50
Gregory Junior,2567748,DB,JAX,7,4,,2,,,,,,,,,,1,,,,256,18.40
Tre Tomlinson,2569978,DB,LA,11,2,,,,,,,,,,,,,,,,257,17.70
Ugo Amadi,2562464,DB,NO,6,6,,,,,,,,,,,,2,,,,258,17.60
Kaiir Elam,2567331,DB,BUF,10,4,,,,,,,,,,,,,,,,259,17.40
Duke Shelley,2562957,DB,LA,7,1,,,,,1,,,,,,,2,,,9,260,17.40
Elijah Riley,2564853,DB,PIT,5,7,1,2,,,,,,,,,,,1,,,261,17.20
Daryl Worley,2555394,DB,BAL,8,4,,,,,,,,,,,,1,,,,262,16.90
Jaylinn Hawkins,2563500,DB,LAC,6,8,,,,,,,,,,,,1,,,,263,16.30
Siran Neal,2560818,DB,BUF,9,4,,,,,,,,,,,,,,,,264,15.90
Trevor Denbow,2568897,DB,IND,9,3,,,,,,,,,,,,,,,,265,15.30
Josh Blackwell,2568054,DB,CHI,6,2,,,,1,,,,,,,,,,,,266,13.70
Andrew Booth,2567904,DB,MIN,7,1,,,,,,,,,,,,1,,,,267,13.60
J.T. Gray,2561206,DB,NO,7,5,,,,,,,,,,,,,,,,268,13.50
George Odum,2561131,DB,SF,6,6,,,,,,,,,,,,,,,,269,12.60
Ka'dar Hollman,2562940,DB,HOU,6,4,,,,,1,,,,,,,,,,,270,12.40
Cody Davis,2541135,DB,NE,4,1,,,,,1,,1,,,,,,,,1,271,11.63
Vincent Gray,2569083,DB,CLE,4,1,,,,,,,,,,,,2,,,,272,11.60
Mike Brown,2569050,DB,TEN,5,2,,,,,,,,,,,,1,,,,273,11.20
Tayler Hawkins,2569245,DB,SF,3,1,,,1,,,,,,,,,1,,,,274,11.10
Daniel Thomas,2564238,DB,JAX,7,1,,,,,,,,,,,,,,,,275,11.10
Israel Mukuamu,2566013,DB,DAL,4,2,,,,,1,,,,,,,1,,,-3,276,10.60
Jay Ward,2570089,DB,MIN,5,3,,,,,1,,,,,,,,,,,277,10.30
James Pierre,2565003,DB,PIT,6,2,,,,,,,,,,,,,,,,278,10.20
Christian Holmes,2568330,DB,WAS,3,5,,,,,,,,,,,,1,,,,279,10.00
Quindell Johnson,2569981,DB,CHI,2,1,,,1,,,,,,,,,1,,,,280,9.60
