PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Khalil Shakir,2567334,WR,BUF,,,,10,,39,611,2,,,,1,28.97,1,39,40,39,45,87,2,3,2,62,92.60
Odell Beckham Jr.,2543496,WR,BAL,,,,,,35,565,3,,,,1,27.33,,35,35,35,64,55,11,5,5,63,90.60
Josh Palmer,2566502,WR,LAC,,,,6,,38,581,2,,,,1,22.67,1,38,39,38,61,62,9,3,2,64,89.20
Christian Watson,2567637,WR,GB,,,,11,,28,422,5,,,,,26.99,4,28,32,28,53,53,13,6,3,65,88.80
Noah Brown,2558091,WR,HOU,,,,-1,,33,567,2,,,,,26.23,1,33,34,33,55,60,7,3,4,66,86.60
Rondale Moore,2566433,WR,ARI,,,,178,1,40,352,1,,,,1,29.50,28,40,68,40,62,65,5,4,1,67,86.50
Kendrick Bourne,2558914,WR,NE,,,,4,,37,406,4,,,,1,17.38,1,37,38,37,55,67,6,4,6,68,83.00
Alec Pierce,2567715,WR,IND,,,,,,32,514,2,,,,,27.48,,32,32,32,65,49,6,,2,69,82.40
Demario Douglas,2570119,WR,NE,,,,41,,49,561,,,,,3,17.38,8,49,57,49,79,62,4,2,2,70,81.20
Kalif Raymond,2556661,WR,DET,,,,75,,35,489,1,,,,1,31.78,7,35,42,35,44,80,4,4,3,71,80.40
Nelson Agholor,2552600,WR,BAL,,,,,,35,381,4,,,,1,27.33,,35,35,35,45,78,7,6,2,72,79.10
Justin Watson,2560051,WR,KC,,,,,,27,460,3,,,,1,34.09,,27,27,27,53,51,6,3,7,73,78.50
Quentin Johnston,2570275,WR,LAC,,,,9,,38,431,2,,,,,22.67,3,38,41,38,67,57,8,4,3,74,76.50
Michael Gallup,2560735,WR,DAL,,,,,,34,418,2,,,,,36.23,,34,34,34,57,60,4,1,2,75,73.80
Trey Palmer,2570350,WR,TB,,,,22,,39,385,3,,,,3,23.01,3,39,42,39,68,57,3,1,3,76,73.70
Demarcus Robinson,2555478,WR,LA,,,,23,,26,371,4,,,,2,29.51,1,26,27,26,39,67,9,4,9,77,73.00
Michael Thomas,2556370,WR,NO,,,,,,39,448,1,,,,,23.01,,39,39,39,64,61,9,2,3,78,71.80
Robert Woods,2540169,WR,HOU,,,,7,,40,426,1,,,,,26.23,1,40,41,40,75,53,10,3,5,79,71.40
Nick Westbrook-Ikhine,2565477,WR,TEN,,,,,,28,370,3,,,1,,30.07,,28,28,28,45,62,6,2,3,80,71.00
Tre Tucker,2570059,WR,LV,,,,77,,19,331,2,,,,,24.30,10,19,29,19,34,56,3,3,1,81,68.90
Darnell Mooney,2563707,WR,CHI,,,,5,,31,414,1,,,,,27.42,2,31,33,31,61,51,7,2,5,82,67.00
Jameson Williams,2567565,WR,DET,,,,29,1,24,354,2,,,,1,31.78,3,24,27,24,42,57,2,3,,83,66.30
Jonathan Mingo,2569597,WR,CAR,,,,,,43,418,,,,,1,31.16,,43,43,43,85,51,3,,1,84,64.30
Zay Jones,2557863,WR,JAX,,,,,,34,321,2,,,,,30.92,,34,34,34,64,53,10,3,7,85,64.10
Brandon Johnson,2568738,WR,DEN,,,,,,19,284,4,,,1,,26.41,,19,19,19,30,63,6,4,8,86,63.90
Marvin Mims Jr.,2569717,WR,DEN,,,,30,,22,377,1,1,,,2,26.41,9,22,31,22,33,67,1,2,2,87,62.70
Chris Moore,2555209,WR,TEN,,,,39,,22,424,,,,,1,30.07,2,22,24,22,35,63,1,1,,88,62.40
Rashod Bateman,2565836,WR,BAL,,,,18,,32,367,1,,,,,27.33,1,32,33,32,56,57,3,1,2,89,62.00
DeVante Parker,2552409,WR,NE,,,,,,33,394,,,,,,17.38,,33,33,33,55,60,,,,90,58.90
Ced Wilson,2560936,WR,MIA,,,,,,22,296,3,,,,,25.33,,22,22,22,38,58,5,2,6,91,58.60
A.T. Perry,2570137,WR,NO,,,,,,12,246,4,,,,,23.01,,12,12,12,18,67,4,3,3,92,57.10
Greg Dortch,2562645,WR,ARI,,,,5,,24,280,2,,,,,29.50,1,24,25,24,41,59,3,2,3,93,55.50
Jalen Tolbert,2567508,WR,DAL,,,,,,22,268,2,,,,1,36.23,,22,22,22,36,61,4,3,4,94,53.80
Brandon Powell,2561261,WR,MIN,,,,17,,29,324,1,,,,1,33.34,5,29,34,29,44,66,6,4,3,95,52.60
KaVontae Turpin,2569509,WR,DAL,,,,110,1,12,127,3,,,,1,36.23,11,12,23,12,18,67,6,5,4,96,51.70
JuJu Smith-Schuster,2558149,WR,NE,,,,,,29,260,1,,,,,17.38,,29,29,29,47,62,2,2,2,97,50.53
Jake Bobo,2571378,WR,SEA,,,,3,1,19,196,2,,,,,27.53,1,19,20,19,25,76,4,3,3,98,50.40
Allen Lazard,2560787,WR,NYJ,,,,,,23,311,1,,,,,27.94,,23,23,23,49,47,2,1,1,99,50.10
Isaiah Hodgins,2563611,WR,NYG,,,,,,21,230,3,,,,1,37.32,,21,21,21,33,64,5,3,4,100,49.50
Trenton Irwin,2562900,WR,CIN,,,,,,25,316,1,,,,2,23.03,,25,25,25,32,78,6,4,3,101,49.10
Jalin Hyatt,2570152,WR,NYG,,,,,,23,373,,,,,1,37.32,,23,23,23,40,58,,,,102,48.30
Andrei Iosivas,2569657,WR,CIN,,,,,,15,116,4,,,,,23.03,,15,15,15,25,60,5,4,8,103,48.20
Allen Robinson,2543509,WR,PIT,,,,,,34,280,,,,,,25.40,,34,34,34,49,69,4,1,5,104,48.00
Xavier Gipson,2570614,WR,NYJ,,,,68,1,21,229,,1,,,5,27.94,8,21,29,21,38,55,5,5,4,105,46.20
Skyy Moore,2567805,WR,KC,,,,23,,21,244,1,,,,,34.09,3,21,24,21,38,55,7,3,4,106,46.20
Marquez Valdes-Scantling,2560907,WR,KC,,,,,,21,315,1,,,,1,34.09,,21,21,21,42,50,3,1,3,107,46.00
Braxton Berrios,2560975,WR,MIA,,,,11,,27,238,1,,,,1,25.33,1,27,28,27,33,82,1,1,,108,44.40
Calvin Austin III,2568132,WR,PIT,,,,57,1,17,180,1,,,,2,25.40,11,17,28,17,30,57,,1,1,109,43.70
Jauan Jennings,2565114,WR,SF,,,,,,19,265,1,,,,,31.28,,19,19,19,33,58,2,1,,110,43.50
David Bell,2567460,WR,CLE,,,,,,14,167,3,,,,,30.62,,14,14,14,23,61,2,,1,111,41.70
Lil'Jordan Humphrey,2562668,WR,DEN,,,,,,13,162,3,,,,,26.41,,13,13,13,19,68,4,3,3,112,40.70
Mike Williams,2558846,WR,LAC,,,,3,,19,249,1,,,,,22.67,1,19,20,19,26,73,2,,1,113,40.70
Bo Melton,2568261,WR,GB,,,,21,,16,218,1,,,,,26.99,3,16,19,16,24,67,3,1,,114,39.40
Mack Hollins,2558262,WR,ATL,,,,,,18,251,,,,,,26.73,,18,18,18,30,60,2,1,,115,39.20
Kadarius Toney,2566376,WR,KC,,,,31,,27,169,1,,,,1,34.09,11,27,38,27,38,71,5,6,6,116,38.50
Alex Erickson,2556519,WR,LAC,,,,,,16,232,1,,,,,22.67,,16,16,16,29,55,2,2,,117,38.20
Jamal Agnew,2558821,WR,JAX,,,,-2,,14,225,1,,,,1,30.92,4,14,18,14,21,67,2,3,1,118,37.80
Hunter Renfrow,2562712,WR,LV,,,,,,25,255,,,,,1,24.30,,25,25,25,37,68,3,3,,119,37.50
Dyami Brown,2566586,WR,WAS,4,,,,,12,168,1,,,,,24.83,1,12,13,12,23,52,2,1,3,120,37.16
KhaDarel Hodge,2561653,WR,ATL,,,,,,14,232,,,,,1,26.73,1,14,15,14,23,61,,1,1,121,36.77
Scott Miller,2562865,WR,ATL,,,,,,11,161,2,,,,,26.73,,11,11,11,16,69,3,3,4,122,35.70
Ben Skowronek,2566247,WR,LA,,,,9,,8,66,1,,,,,29.51,2,8,10,8,12,67,1,,1,123,35.20
Olamide Zaccheaus,2562808,WR,PHI,,,,,,10,164,2,,,,,32.28,,10,10,10,20,50,3,,1,124,34.90
Cedric Tillman,2569681,WR,CLE,,,,8,,21,224,,,,,,30.62,1,21,22,21,44,48,7,2,,125,33.70
Van Jefferson,2564358,WR,ATL,,,,4,,20,209,,,,,,26.73,1,20,21,20,43,47,1,1,,126,32.80
Deonte Harty,2563155,WR,BUF,,,,,,15,150,1,1,,,2,28.97,4,15,19,15,21,71,2,3,3,127,32.00
Treylon Burks,2567643,WR,TEN,,,,18,,16,221,,,,,,30.07,5,16,21,16,30,53,1,2,,128,31.90
Parker Washington,2569888,WR,JAX,,,,,,16,132,2,,,,2,30.92,,16,16,16,21,76,3,3,2,129,31.17
Elijah Higgins,2570068,WR,ARI,,,,,,14,163,1,,,,,29.50,,14,14,14,19,74,2,2,2,130,31.10
Julio Jones,2495454,WR,PHI,,,,,,11,74,3,,,,,32.28,,11,11,11,19,58,4,3,2,131,30.90
Ronnie Bell,2570290,WR,SF,,,,,,6,68,3,,,,1,31.28,,6,6,6,13,46,3,3,,132,30.40
Tyler Scott,2569630,WR,CHI,,,,41,,17,168,,,,,1,27.42,7,17,24,17,32,53,5,3,3,133,30.40
Quez Watkins,2564880,WR,PHI,,,,,,15,142,1,,,,,32.28,,15,15,15,21,71,3,3,,134,29.20
Malik Heath,2570518,WR,GB,,,,,,15,125,1,,,,,26.99,,15,15,15,24,63,4,2,3,135,29.00
Ihmir Smith-Marsette,2566319,WR,CAR,,,,74,1,8,51,,1,,,2,31.16,8,8,16,8,10,80,,1,,136,28.60
Jamison Crowder,2552415,WR,WAS,,,,,,16,159,1,,,,2,24.83,,16,16,16,20,80,1,,,137,26.90
Derius Davis,2570272,WR,LAC,,,,101,,15,66,,1,,,3,22.67,14,15,29,15,17,88,1,2,2,138,26.20
Deven Thompkins,2569314,WR,TB,,,,56,,17,83,1,,,,3,23.01,8,17,25,17,25,68,4,5,2,139,25.50
Chase Claypool,2564970,WR,MIA,,,,,,8,77,1,,,,,25.33,,8,8,8,21,38,1,,,140,25.00
Jalen Reagor,2564850,WR,NE,,,,17,,7,138,,1,,,,17.38,1,7,8,7,23,30,1,,1,141,25.00
Byron Pringle,2560844,WR,WAS,,,,,,13,157,,,,,1,24.83,,13,13,13,21,62,,,,142,24.70
John Metchie III,2567682,WR,HOU,,,,4,,16,158,,,,,,26.23,1,16,17,16,30,53,3,1,2,143,24.20
Terrace Marshall Jr.,2565902,WR,CAR,,,,,,19,139,,,,,1,31.16,,19,19,19,33,58,2,1,1,144,23.90
Trent Sherfield,2561272,WR,BUF,,,,,,11,86,1,,,,,28.97,,11,11,11,22,50,2,1,3,145,23.70
David Moore,2558856,WR,TB,,,,,,5,94,1,,,,,23.01,,5,5,5,7,71,,,,146,23.60
Kyle Philips,2567664,WR,TEN,,,,,,15,181,,,,,1,30.07,,15,15,15,22,68,1,,1,147,23.60
River Cracraft,2559485,WR,MIA,,,,,,9,121,1,,,,,25.33,,9,9,9,12,75,4,1,5,148,22.60
Donovan Peoples-Jones,2563803,WR,DET,,,,,,13,155,,,,,1,31.78,,13,13,13,25,52,1,,,149,22.50
Tyquan Thornton,2567958,WR,NE,,,,51,,13,91,,,,,,17.38,3,13,16,13,23,57,,,,150,22.20
Ray-Ray McCloud,2560801,WR,SF,,,,30,,12,135,,,,,1,31.28,3,12,15,12,15,80,1,1,,151,22.00
Parris Campbell,2562495,WR,NYG,,,,,,20,104,,,,,,37.32,,20,20,20,27,74,4,2,1,152,21.33
Jalen Guyton,2562844,WR,LAC,,,,,,10,89,1,,,,,22.67,,10,10,10,21,48,3,2,1,153,20.90
Xavier Hutchinson,2569825,WR,HOU,,,,49,,8,90,,,,,,26.23,5,8,13,8,19,42,1,3,3,154,20.90
Mecole Hardman,2562580,WR,KC,,,,3,,15,124,,,,,1,34.09,1,15,16,15,24,63,2,1,,155,19.70
Charlie Jones,2569645,WR,CIN,,,,13,,7,64,,1,,,,23.03,2,7,9,7,9,78,,,,156,17.20
Sterling Shepard,2555295,WR,NYG,,,,6,,10,57,1,,,,1,37.32,1,10,11,10,22,45,7,3,4,157,16.80
DJ Turner,2565666,WR,LV,,,,,,,,,,,,,24.30,,,,,,,,,,158,16.80
Laviska Shenault Jr.,2564232,WR,CAR,,,,55,,10,60,,,,,1,31.16,12,10,22,10,10,100,,3,1,159,16.10
Jason Brownlee,2570608,WR,NYJ,,,,,,5,56,1,,,,,27.94,,5,5,5,8,63,2,1,3,160,15.60
Lynn Bowden,2564412,WR,NO,,,,32,,11,83,,,,,1,23.01,5,11,16,11,16,69,,,,161,15.00
Richie James,2560761,WR,KC,,,,,,10,114,,,,,2,34.09,,10,10,10,14,71,1,1,,162,14.90
Tim Jones,2565624,WR,JAX,,,,,,11,83,,,,,,30.92,,11,11,11,18,61,,,,163,14.80
Randall Cobb,2495448,WR,NYJ,,,,,,5,39,1,,,1,,27.94,,5,5,5,17,29,4,3,1,164,14.40
Samori Toure,2567628,WR,GB,,,,,,8,78,,,,1,1,26.99,,8,8,8,18,44,2,1,,165,13.30
Keith Kirkwood,2561224,WR,NO,,,,,,5,37,1,,,,,23.01,,5,5,5,9,56,3,1,,166,12.80
Velus Jones Jr.,2567409,WR,CHI,,,,51,,4,20,,,,,,27.42,8,4,12,4,7,57,,,,167,12.40
Marquise Goodwin,2539964,WR,CLE,,,,33,,4,67,,,,,,30.62,4,4,8,4,13,31,,,,168,12.00
Tylan Wallace,2565857,WR,BAL,,,,,,1,11,,1,,,,27.33,,1,1,1,2,50,,,,169,10.60
Isaiah McKenzie,2558129,WR,IND,,,,14,,11,82,,,,,3,27.48,3,11,14,11,14,79,,,,170,10.10
Miles Boykin,2562631,WR,PIT,,,,,,3,17,,,,,,25.40,,3,3,3,4,75,,,,171,9.80
Irvin Charles,2568021,WR,NYJ,,,,,,,,,,,,,27.94,,,,,1,,,,,172,9.60
Zach Pascal,2558877,WR,ARI,,,,,,4,19,,,,,,29.50,,4,4,4,15,27,3,1,1,173,9.60
Rakim Jarrett,2571575,WR,TB,,,,,,4,60,,,,,,23.01,1,4,5,4,9,44,,,,174,9.50
Jalen Brooks,2569696,WR,DAL,,,,,,6,64,,,,,,36.23,,6,6,6,6,100,,,,175,9.40
Devin Duvernay,2563551,WR,BAL,,,,15,,4,18,,,,,,27.33,4,4,8,4,9,44,1,2,,176,9.30
Simi Fehoko,2566004,WR,LAC,,,,,,1,9,1,,,,,22.67,,1,1,1,2,50,1,1,,177,8.90
Equanimeous St. Brown,2560883,WR,CHI,,,,,,5,62,,,,,,27.42,,5,5,5,6,83,,,,178,8.70
Chris Conley,2552652,WR,SF,,,,,,3,69,,,,,,31.28,,3,3,3,6,50,1,,,179,8.40
Justyn Ross,2568432,WR,KC,,,,,,6,53,,,,,,34.09,,6,6,6,11,55,1,,1,180,8.30
Matthew Slater,4487,WR,NE,,,,,,,,,,,,,17.38,,,,,,,,,,181,8.10
Rod Williams,2569366,WR,PIT,,,,,,,,,,,,,25.40,,,,,2,,,,,182,8.10
Tyler Johnson,2565225,WR,LA,,,,,,2,8,1,,,,,29.51,,2,2,2,3,67,1,1,2,183,7.80
Robbie Chosen,2556462,WR,MIA,,,,,,3,58,,,,,,25.33,,3,3,3,4,75,,,,184,7.30
Keelan Doss,2562393,WR,LAC,,,,,,6,33,,,,,,22.67,,6,6,6,13,46,2,,1,185,6.30
Colton Dowell,2569801,WR,TEN,,,,,,1,3,,,,,,30.07,,1,1,1,2,50,,,,186,5.90
Jalen Nailor,2567925,WR,MIN,,,,,,3,29,,,,,,33.34,,3,3,3,6,50,,,,187,5.90
DeAndre Carter,2553502,WR,LV,,,,18,,4,39,,,,,2,24.30,3,4,7,4,7,57,1,1,1,188,5.70
Elijah Cooks,2571029,WR,JAX,,,,,,3,38,,,,,,30.92,,3,3,3,4,75,1,,,189,5.30
Steven Sims,2563033,WR,HOU,,,,1,,3,25,,,,,,26.23,1,3,4,3,3,100,,,,190,5.10
Mike Strachan,2565615,WR,CAR,,,,,,1,45,,,,,,31.16,,1,1,1,3,33,,,,191,5.00
Cody Thompson,2562759,WR,SEA,,,,,,1,10,,,,,,27.53,,1,1,1,1,100,,,,192,4.50
Laquon Treadwell,2555214,WR,BAL,,,,,,1,16,,,,,,27.33,,1,1,1,3,33,,,,193,4.20
Marvin Jones,2532884,WR,FA,,,,,,5,35,,,,,1,,,,,,,,,,,194,4.00
Trishton Jackson,2564355,WR,MIN,,,,,,2,9,,,,1,,33.34,,2,2,2,4,50,2,,,195,3.90
Britain Covey,2568066,WR,PHI,,,,,,4,42,,,,,2,32.28,,4,4,4,6,67,1,,,196,3.20
Kayshon Boutte,2570092,WR,NE,,,,,,2,19,,,,,,17.38,,2,2,2,7,29,1,,,197,2.90
Willie Snead,2550256,WR,SF,,,,,,2,14,,,,,,31.28,,2,2,2,3,67,1,1,,198,2.40
Austin Trammell,2566728,WR,LA,,,,,,4,29,,,,,3,29.51,,4,4,4,7,57,,,,199,2.40
Malik Taylor,2562995,WR,NYJ,,,,,,2,13,,,,,,27.94,,2,2,2,4,50,,,,200,2.30
Erik Ezukanma,2567889,WR,MIA,,,,22,,,,,,,,,25.33,5,,5,,1,,,2,1,201,2.20
Collin Johnson,2564202,WR,CHI,,,,,,1,11,,,,,,27.42,,1,1,1,1,100,,,,202,1.60
Shedrick Jackson,2570828,WR,CIN,,,,,,,,,,,,,23.03,,,,,1,,,,,203,1.50
Dan Chisena,2564514,WR,ARI,,,,,,,,,,,,,29.50,,,,,,,,,,204,1.20
Mason Kinsey,2565459,WR,TEN,,,,,,1,6,,,,,,30.07,,1,1,1,1,100,,,,205,1.10
Gunner Olszewski,2563329,WR,NYG,,,,,,1,,,1,,,4,37.32,,1,1,1,1,100,,,,206,1.00
Antoine Green,2569732,WR,DET,,,,,,1,2,,,,,,31.78,,1,1,1,2,50,,,,207,0.70
Kwamie Lassiter II,2568606,WR,CIN,,,,,,1,2,,,,,,23.03,,1,1,1,1,100,,,,208,0.70
Dareke Young,2568291,WR,SEA,,,,,,,,,,,,,27.53,,,,,,,,,,209,0.60
D'Wayne Eskridge,2566553,WR,SEA,,,,5,,,,,,,,,27.53,2,,2,,1,,,,,210,0.50
Maurice Alexander,2569528,WR,DET,,,,,,,,,,,,,31.78,,,,,,,,,,211,0.00
Josh Ali,2569533,WR,ATL,,,,,,,,,,,,,26.73,,,,,,,,,,212,0.00
Devon Allen,2568051,WR,PHI,,,,,,,,,,,,,32.28,,,,,,,,,,213,0.00
Kazmeir Allen,2571641,WR,WAS,,,,,,,,,,,,,24.83,,,,,,,,,,214,0.00
Daniel Arias,2571074,WR,FA,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Marcell Ateman,2560961,WR,FA,,,,,,,,,,,,,,,,,,,,,,,216,0.00
Kevin Austin Jr.,2568954,WR,FA,,,,,,,,,,,,,,,,,,,,,,,217,0.00
Andre Baccellia,2564250,WR,ARI,,,,,,,,,,,,,29.50,,,,,,,,,,218,0.00
Alex Bachman,2563301,WR,HOU,,,,,,,,,,,,,26.23,,,,,,,,,,219,0.00
Kawaan Baker,2566349,WR,FA,,,,,,,,,,,,,,,,,,,,,,,220,0.00
Daylen Baldwin,2569519,WR,FA,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Taye Barber,2571417,WR,FA,,,,,,,,,,,,,,,,,,,,,,,222,0.00
Jose Barbon,2571440,WR,FA,,,,,,,,,,,,,,,,,,,,,,,223,0.00
