PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Ja'Marr Chase,2565941,WR,CIN,BAL,,,,,,10,193,2,,,,,67.00,,10,10,10,12,83,,,,1,37.80
Drake London,2567250,WR,ATL,TB,,,,,,12,154,1,,,,,76.30,,12,12,12,13,92,1,,,2,27.40
Darnell Mooney,2563707,WR,ATL,TB,,,,,,9,105,2,,,,,76.30,,9,9,9,16,56,1,,,3,27.00
DJ Moore,2560813,WR,CHI,CAR,,,,,,5,105,2,,,,,36.30,,5,5,5,8,63,1,,1,4,25.00
Tee Higgins,2563731,WR,CIN,BAL,,,,,,9,83,2,,,,,67.00,,9,9,9,14,64,2,,1,5,24.80
Garrett Wilson,2568048,WR,NYJ,@MIN,,,,,,13,101,1,,,,,40.50,,13,13,13,23,57,4,1,2,6,22.60
Darius Slayton,2562736,WR,NYG,@SEA,,,,,,8,122,1,,,,,35.20,,8,8,8,11,73,1,,,7,22.20
Brian Thomas Jr.,2572162,WR,JAX,IND,,,,,,5,122,1,,,,,36.60,,5,5,5,8,63,,,,8,22.20
Mike Evans,2543468,WR,TB,@ATL,,,,,,5,62,2,,,,,35.70,,5,5,5,7,71,1,,1,9,21.70
Alec Pierce,2567715,WR,IND,@JAX,,,,,,3,134,1,,,,,54.06,,3,3,3,3,100,,,,10,20.90
Brandon Aiyuk,2565093,WR,SF,ARI,,,,,,8,147,,,,,,23.00,,8,8,8,12,67,1,1,,11,18.70
Jalen Tolbert,2567508,WR,DAL,@PIT,,,,,,7,87,1,,,,,35.00,,7,7,7,10,70,3,1,2,12,18.20
Rashid Shaheed,2569110,WR,NO,@KC,,,,,,4,86,1,,,,,21.40,,4,4,4,9,44,,,,13,18.10
JuJu Smith-Schuster,2558149,WR,KC,NO,,,,,,7,130,,,,,,33.10,,7,7,7,8,88,1,,1,14,16.50
Zay Flowers,2569573,WR,BAL,@CIN,,,,9,,7,111,,,,,,34.30,1,7,8,7,12,58,,,,15,15.50
Nico Collins,2566127,WR,HOU,BUF,,,,,,2,78,1,,,,,38.40,,2,2,2,2,100,,,,16,14.80
KhaDarel Hodge,2561653,WR,ATL,TB,,,,,,2,67,1,,,,,76.30,,2,2,2,2,100,,,,17,14.30
Rashod Bateman,2565836,WR,BAL,@CIN,,,,,,4,58,1,,,,,34.30,,4,4,4,8,50,1,,,18,13.80
Wan'Dale Robinson,2568012,WR,NYG,@SEA,,,,4,,6,36,1,,,,,35.20,1,6,7,6,9,67,1,,1,19,13.00
Allen Lazard,2560787,WR,NYJ,@MIN,,,,,,4,34,1,,,,,40.50,,4,4,4,9,44,3,,,20,12.90
Terry McLaurin,2562489,WR,WAS,CLE,,,,2,,4,112,,,,,1,32.40,1,4,5,4,8,50,1,,,21,12.90
Dyami Brown,2566586,WR,WAS,CLE,,,,,,2,57,1,,,,,32.40,,2,2,2,2,100,,,,22,12.70
Stefon Diggs,2552608,WR,HOU,BUF,,,,,,6,82,,,,,,38.40,,6,6,6,8,75,,,,23,12.70
Jordan Whittington,2572216,WR,LAR,GB,,,,,,7,89,,,,,,33.80,,7,7,7,10,70,,,,24,12.40
Michael Pittman,2564136,WR,IND,@JAX,,,,,,5,37,1,,,,,54.06,,5,5,5,8,63,2,,1,25,12.20
Jayden Reed,2569765,WR,GB,@LAR,,,,19,,4,78,,,,,,18.80,2,4,6,4,6,67,,,,26,11.70
Keon Coleman,2571859,WR,BUF,@HOU,,,,,,1,49,1,,,,,15.50,,1,1,1,5,20,1,,1,27,11.40
Josh Downs,2569861,WR,IND,@JAX,,,,,,9,69,,,,,,54.06,,9,9,9,12,75,1,1,,28,11.40
Xavier Worthy,2572186,WR,KC,NO,,,,3,1,3,25,,,,,,33.10,1,3,4,3,6,50,1,1,,29,11.30
Jaxon Smith-Njigba,2570341,WR,SEA,NYG,,,,,,4,31,1,,,,,28.40,,4,4,4,7,57,2,,2,30,11.10
Christian Kirk,2560781,WR,JAX,IND,,,,,,4,88,,,,,,36.60,,4,4,4,4,100,,,,31,10.80
Jalen Coker,2572920,WR,CAR,@CHI,,,,,,4,68,,,,,,24.50,,4,4,4,4,100,,,,32,10.30
Demarcus Robinson,2555478,WR,LAR,GB,,,,,,3,28,1,,,,,33.80,,3,3,3,5,60,1,,1,33,10.30
Michael Wilson,2570224,WR,ARI,@SF,,,,,,5,78,,,,,,16.10,,5,5,5,6,83,1,1,,34,10.30
Justin Jefferson,2564556,WR,MIN,NYJ,,,,,,6,92,,,,,1,16.80,,6,6,6,14,43,,,,35,10.20
Jakobi Meyers,2562492,WR,LV,@DEN,,,,,,6,72,,,,,,17.50,,6,6,6,9,67,,,,36,10.20
Tyreek Hill,2556214,WR,MIA,@NE,,,,,,6,69,,,,,,18.00,,6,6,6,10,60,2,,,37,9.90
Tutu Atwell,2566196,WR,LAR,GB,,,,7,,6,58,,,,,,33.80,1,6,7,6,10,60,1,2,,38,9.50
Tyler Lockett,2552430,WR,SEA,NYG,,,,,,4,75,,,,,,28.40,,4,4,4,6,67,,,,39,9.50
Demario Douglas,2570119,WR,NE,MIA,,,,,,6,59,,,,,,16.20,,6,6,6,9,67,,,,40,8.90
CeeDee Lamb,2563848,WR,DAL,@PIT,,,,2,,5,62,,,,,,35.00,1,5,6,5,9,56,1,,,41,8.90
Amari Cooper,2552487,WR,CLE,@WAS,,,,,,4,60,,,,,,12.70,,4,4,4,10,40,,,,42,8.00
Ray-Ray McCloud,2560801,WR,ATL,TB,,,,,,6,66,,,,,1,76.30,,6,6,6,9,67,,,,43,7.60
Josh Reynolds,2558194,WR,DEN,LV,,,,,,1,9,1,,,,,22.80,,1,1,1,2,50,1,,1,44,7.40
Adonai Mitchell,2572129,WR,IND,@JAX,24,,,4,,4,38,,,,,,54.06,1,4,5,4,7,57,1,1,,45,7.16
Chris Godwin,2558105,WR,TB,@ATL,,,,2,,5,64,,,,,1,35.70,1,5,6,5,6,83,1,1,,46,7.10
Sterling Shepard,2555295,WR,TB,@ATL,,,,,,1,4,1,,,,,35.70,,1,1,1,2,50,1,,1,47,6.90
Jordan Addison,2570074,WR,MIN,NYJ,,,,,,3,36,,,,,,16.80,,3,3,3,8,38,,,,48,6.60
Jaylen Waddle,2566292,WR,MIA,@NE,,,,,,4,46,,,,,,18.00,,4,4,4,8,50,,,,49,6.60
Rome Odunze,2571907,WR,CHI,CAR,,,,,,5,40,,,,,,36.30,,5,5,5,6,83,2,1,,50,6.50
KaVontae Turpin,2569509,WR,DAL,@PIT,,,,-6,,4,50,,,,,,35.00,1,4,5,4,5,80,1,,,51,6.40
Jonathan Mingo,2569597,WR,CAR,@CHI,,,,,,2,37,,,,,,24.50,,2,2,2,5,40,,,,52,6.20
Lil'Jordan Humphrey,2562668,WR,DEN,LV,,,,,,2,48,,,,,,22.80,,2,2,2,2,100,,,,53,5.80
