PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Yasir Abdullah,2569891,LB,JAX,@DEN,0.37,0.14,0.02,0.02,,,,,,,,,,0.01,0.05,,,0.76,216,1,0.00,-0.76
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,222,2,0.00,
Austin Ajiake,2571766,LB,IND,SF,0.57,0.29,,0.36,,,,,,,,,,,0.14,,,1.64,175,3,0.00,-1.64
Azeez Al-Shaair,2562462,LB,HOU,LV,3.45,2.46,0.18,0.49,0.06,0.06,0.06,,,,,,,0.25,0.49,,,9.10,38,4,0.00,-9.1
Troy Andersen,2567235,LB,ATL,@ARI,1.29,1.16,,0.04,,,,,,,,,,,,,,2.69,148,5,0.00,-2.69
Liam Anderson,2570521,LB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,223,6,0.00,0.0
Joe Andreessen,2573632,LB,BUF,@CLE,0.53,0.35,,0.18,,0.12,0.06,0.06,,,,,,,,,,2.00,158,7,0.00,-2.0
Alex Anzalone,2558163,LB,DET,PIT,3.9,2.04,0.12,0.36,0.06,,0.06,,,,,,,0.36,0.48,,,9.26,35,8,0.00,-9.26
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,224,9,0.00,
Brian Asamoah II,2567901,LB,CIN,@MIA,,,,,,,,,,,,,,,,,,0.00,225,10,0.00,0.0
Eugene Asante,2574317,LB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,226,11,0.00,0.0
Joe Bachie,2564661,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,227,12,0.00,0.0
Levelle Bailey,2573079,LB,DEN,JAX,,,,,,,,,,,,,,,,,,0.00,228,13,0.00,0.0
Jerome Baker,2560966,LB,CLE,BUF,1.75,1.17,0.06,0.08,,0.04,,,,,,,,0.13,0.13,,,4.10,121,14,0.00,-4.1
Derrick Barnes,2566055,LB,DET,PIT,2.17,1.89,0.11,0.17,,,,,,,,,,0.06,0.29,,,5.16,103,15,0.00,-5.16
Krys Barnes,2563971,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,229,16,0.00,0.0
Zaire Barnes,2570185,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,230,17,0.00,0.0
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,231,18,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,19,0.00,
Justin Barron,2574067,LB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,233,20,0.00,0.0
Jared Bartlett,2574432,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,234,21,0.00,0.0
Cody Barton,2562472,LB,TEN,KC,3.84,3.42,0.06,0.18,0.06,0.06,0.06,,,,,,,0.24,0.18,1.38,,9.42,32,22,0.00,-9.42
Carlos Basham,2565863,LB,CAR,TB,,,,,,,,,,,,,,,,,,0.00,235,23,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,@TEN,0.59,0.29,0.09,,,0.06,0.06,,,,,,,0.06,,,,1.66,174,24,0.00,-1.66
Tyler Batty,2574338,LB,MIN,@NYG,0.53,0.35,,,,,,,,,,,,,,,,1.01,204,25,0.00,-1.01
Zack Baun,2564664,LB,PHI,@WAS,4.94,3.06,0.16,0.5,0.06,0.13,0.06,,,,,,,0.19,0.38,,,11.71,6,26,0.00,-11.71
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,236,27,0.00,
Quinton Bell,2562908,LB,MIA,CIN,,,,,,,,,,,,,,,,,,0.00,237,28,0.00,0.0
Nick Bellore,2495262,LB,WAS,PHI,0.94,0.53,,,,0.06,,,,,,,,,,,,1.94,159,29,0.00,-1.94
Terrel Bernard,2567325,LB,BUF,@CLE,3.06,2.28,0.09,0.28,0.09,,0.05,,,,,,,0.19,0.23,,,7.51,60,30,0.00,-7.51
JD Bertrand,2571799,LB,ATL,@ARI,2.94,2.06,0.08,0.08,,,,,,,,,,0.16,,,,6.33,82,31,0.00,-6.33
Tatum Bethune,2572489,LB,SF,@IND,3.51,3.3,0.07,0.14,0.07,0.07,0.07,,,,,,,0.21,,0.41,,8.69,45,32,0.00,-8.69
Stone Blanton,2574536,LB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,238,33,0.00,0.0
Chris Board,2561301,LB,NYG,MIN,0.71,0.47,,0.12,,,,,,,,,,0.12,,,,1.83,163,34,0.00,-1.83
Nick Bolton,2566175,LB,KC,@TEN,4.93,2.33,0.17,0.67,0.07,0.07,0.07,,,,,,,0.33,0.47,0.47,,11.77,5,35,0.00,-11.77
Nik Bonitto,2567517,LB,DEN,JAX,3.19,1.38,0.81,0.88,0.06,0.13,0.06,,,,,,,0.38,1.38,2.06,,10.99,13,36,0.00,-10.99
Swayze Bozeman,2572811,LB,NYG,MIN,,,,,,,,,,,,,,,,,,0.00,239,37,0.00,0.0
Chris Braswell,2572540,LB,TB,@CAR,0.77,0.41,,,,,,,,,,,,,,,,1.40,183,38,0.00,-1.4
K.J. Britt,2566559,LB,MIA,CIN,1.44,0.67,,0.1,,,,,,,,,,0.1,0.1,,,3.01,144,39,0.00,-3.01
Jordyn Brooks,2565135,LB,MIA,CIN,5.25,3.44,0.19,0.63,0.06,,0.06,,,,,,,0.31,0.38,0.69,,12.52,3,40,0.00,-12.52
Elliott Brown,2574475,LB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,240,41,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,241,42,0.00,
Baron Browning,2566025,LB,ARI,ATL,1.11,0.68,0.28,0.43,0.06,,0.06,,,,,,,0.06,0.62,,,4.01,123,43,0.00,-4.01
Carson Bruener,2574490,LB,PIT,@DET,0.53,0.41,,,,,,,,,,,,0.06,,,,1.19,198,44,0.00,-1.19
