PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,293,1,0.00,
Kris Abrams-Draine,2571988,DB,DEN,JAX,0.93,0.36,,,0.05,,,,,,,,,0.05,,,,1.91,222,2,0.00,-1.91
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,294,3,0.00,
Jamal Adams,2557979,DB,LV,@HOU,3.09,0.64,0.18,0.27,0.09,0.09,0.09,,,,,,,0.36,0.45,1.27,,7.67,74,4,0.00,-7.67
Tony Adams,2568444,DB,NYJ,@NO,3.92,2.5,0.08,0.25,0.17,,,,,,,,,0.5,0.17,0.67,,9.87,17,5,0.00,-9.87
Paulson Adebo,2566346,DB,NYG,MIN,5.26,1.26,,0.16,0.31,,,0.08,,,,,,1.18,0.08,5.81,,13.47,1,6,0.00,-13.47
Jaire Alexander,2560952,DB,FA,Bye,,,,,,,,,,,,,,,,,,,295,7,0.00,
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,296,8,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,297,9,0.00,
Dee Alford,2567244,DB,ATL,@ARI,1.29,0.62,,0.06,,,,,,,,,,0.28,,,,3.10,187,10,0.00,-3.1
Ugo Amadi,2562464,DB,NO,NYJ,1.47,0.77,,0.12,,,,,,,,,,0.29,,,,3.57,173,11,0.00,-3.57
Trey Amos,2574603,DB,WAS,PHI,,,,,,,,,,,,,,,,,,0.00,298,12,0.00,0.0
Tycen Anderson,2567442,DB,CIN,@MIA,0.24,0.24,,,,,,,,,,,,,,,,0.50,292,13,0.00,-0.5
Zayne Anderson,2566977,DB,GB,@CHI,0.35,0.24,0.06,,0.06,,,,,,,,,,0.06,,,1.03,258,14,0.00,-1.03
Daijahn Anthony,2571919,DB,CIN,@MIA,0.47,0.12,,,,,,,,,,,,0.18,,,,1.23,247,15,0.00,-1.23
Chigozie Anusiem,2573596,DB,ARI,ATL,,,,,,,,,,,,,,,,,,0.00,299,16,0.00,0.0
Eli Apple,2555277,DB,SF,@IND,,,,,,,,,,,,,,,,,,0.00,300,17,0.00,0.0
Jalyn Armour-Davis,2567262,DB,TEN,KC,2.64,1.07,,0.07,0.07,,,,,,,,,0.36,0.07,,,5.89,123,18,0.00,-5.89
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,301,19,0.00,
Damon Arnette,2564409,DB,HOU,LV,,,,,,,,,,,,,,,,,,0.00,302,20,0.00,0.0
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,303,21,0.00,
Terrion Arnold,2572009,DB,DET,PIT,,,,,,,,,,,,,,,,,,0.00,304,22,0.00,0.0
Alex Austin,2569591,DB,NE,@BAL,,,,,,,,,,,,,,,,,,0.00,305,23,0.00,0.0
Tre Avery,2568801,DB,CLE,BUF,,,,,,,,,,,,,,,,,,0.00,306,24,0.00,0.0
Chidobe Awuzie,2557840,DB,BAL,NE,1.3,0.65,,0.05,0.05,0.05,,,,,,,,0.3,,0.6,,3.54,175,25,0.00,-3.54
Budda Baker,2558009,DB,ARI,ATL,4.68,2.28,0.06,0.36,0.06,0.06,,,,,,,,0.3,0.18,0.84,,10.34,14,26,0.00,-10.34
Darrell Baker Jr.,2569161,DB,TEN,KC,1.56,0.5,,,,,,,,,,,,0.13,,,,2.97,194,27,0.00,-2.97
Johnathan Baldwin,2574123,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,307,28,0.00,0.0
Corey Ballentine,2562228,DB,DAL,LAC,,,,,,,,,,,,,,,,,,0.00,308,29,0.00,0.0
Deonte Banks,2570155,DB,NYG,MIN,2.47,0.82,,0.06,0.12,0.06,0.06,,,,,,,0.71,,0.29,,6.76,98,30,0.00,-6.76
Marcus Banks,2573551,DB,TB,@CAR,,,,,,,,,,,,,,,,,,0.00,309,31,0.00,0.0
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,310,32,0.00,
Jahdae Barron,2574084,DB,DEN,JAX,2.59,0.96,,0.06,0.06,,,,,,,,,0.39,0.06,,,5.77,126,33,0.00,-5.77
Shemar Bartholomew,2572678,DB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,311,34,0.00,0.0
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,,312,35,0.00,
Jessie Bates,2560970,DB,ATL,@ARI,4.47,2.24,,0.18,0.24,0.18,0.06,0.06,,,,,,0.59,0.06,3.82,,11.72,2,36,0.00,-11.72
Jordan Battle,2569648,DB,CIN,@MIA,3.88,2.53,0.06,0.24,0.12,,0.06,0.06,,,,,,0.41,,3.76,,9.69,19,37,0.00,-9.69
Miles Battle,2572808,DB,NE,@BAL,0.3,0.25,,,,,,,,,,,,0.15,,,,0.98,260,38,0.00,-0.98
Dalys Beanum,2574392,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,313,39,0.00,0.0
D'Anthony Bell,2568630,DB,SEA,LAR,,,,,,,,,,,,,,,,,,0.00,314,40,0.00,0.0
Markquese Bell,2568666,DB,DAL,LAC,1.37,0.89,,,,,,,,,,,,,,,,2.59,206,41,0.00,-2.59
Dane Belton,2567988,DB,NYG,MIN,2.37,2.58,0.05,0.05,0.05,0.1,0.05,,,,,,,0.26,,,,6.50,111,42,0.00,-6.5
Christian Benford,2567322,DB,BUF,@CLE,2.82,0.78,,0.18,0.18,0.12,0.06,0.06,,,,,,0.72,0.06,3.42,,8.26,53,43,0.00,-8.26
Jakorian Bennett,2570038,DB,PHI,@WAS,0.94,0.65,,,0.06,,,0.06,,,,,,0.29,,0.94,,3.01,192,44,0.00,-3.01
Jarrick Bernard-Converse,2570176,DB,NYG,MIN,0.34,0.46,,,,,,,,,,,,,,,,0.79,268,45,0.00,-0.79
Beanie Bishop Jr.,2573512,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,315,46,0.00,0.0
Cole Bishop,2571850,DB,BUF,@CLE,2.69,1.94,,0.19,0.06,0.06,,,,,,,,0.31,,1,,6.71,102,47,0.00,-6.71
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,,316,48,0.00,
Korie Black,2574414,DB,NYG,MIN,1,1.1,,0.2,,,,,,,,,,0.2,,,,2.96,195,49,0.00,-2.96
Julian Blackmon,2564103,DB,NO,NYJ,,,,,,,,,,,,,,,,,,0.00,317,50,0.00,0.0
Mekhi Blackmon,2570086,DB,IND,SF,0.96,0.32,,0.11,0.07,0.04,0.04,0.04,,,,,,0.32,,1.61,,3.24,184,51,0.00,-3.24
