PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
George Kittle,2558266,TE,SF,DAL,,,,,,3,67,3,,,,,26.20,,3,3,3,4,75,2,2,,1,26.20
Dallas Goedert,2560995,TE,PHI,@LA,,,,,,8,117,1,,,,,22.60,,8,8,8,9,89,1,1,2,2,21.70
Sam LaPorta,2569726,TE,DET,CAR,,,,,,3,47,2,,,,,21.30,,3,3,3,4,75,1,1,2,3,18.20
Travis Kelce,2540258,TE,KC,@MIN,,,,,,10,67,1,,,,,20.80,,10,10,10,11,91,2,2,2,4,17.70
Logan Thomas,2543767,TE,WAS,CHI,,,,,,9,77,1,,,,1,20.50,,9,9,9,11,82,2,1,3,5,16.20
Dalton Schultz,2560866,TE,HOU,@ATL,,,,,,7,65,1,,,,,18.70,,7,7,7,10,70,1,1,,6,16.00
Darren Waller,2552408,TE,NYG,@MIA,,,,,,8,86,,,,,,13.80,,8,8,8,11,73,,,,7,12.60
Kyle Pitts,2565830,TE,ATL,HOU,,,,,,7,87,,,,,,19.90,,7,7,7,11,64,1,,,8,12.20
Cole Kmet,2563704,TE,CHI,@WAS,,,,,,5,42,1,,,,1,13.70,,5,5,5,5,100,3,3,2,9,11.70
Adam Trautman,2564703,TE,DEN,NYJ,,,,,,4,26,1,,,,,10.60,,4,4,4,5,80,2,2,4,10,10.60
Mark Andrews,2560957,TE,BAL,@PIT,,,,,,6,65,,,,,,9.50,,6,6,6,10,60,2,1,3,11,9.50
Tyler Conklin,2561027,TE,NYJ,@DEN,,,,,,4,67,,,,,,11.60,,4,4,4,5,80,1,1,,12,8.70
Tommy Tremble,2565914,TE,CAR,@DET,,,,,,1,1,1,,,,,15.00,,1,1,1,1,100,1,1,2,13,8.10
Zach Ertz,2540158,TE,FA,Bye,,,,,,2,10,1,,,,,,,2,2,2,4,50,1,1,2,14,8.00
Jonnu Smith,2558207,TE,ATL,HOU,,,,,,6,67,,,,,1,19.90,,6,6,6,7,86,,,,15,7.70
T.J. Hockenson,2562378,TE,MIN,KC,,,,,,5,51,,,,,,9.20,,5,5,5,8,63,,,,16,7.60
Foster Moreau,2562317,TE,NO,@NE,,,,,,1,6,1,,,,,9.60,,1,1,1,1,100,1,1,2,17,7.10
Luke Musgrave,2569780,TE,GB,@LV,,,,,,6,34,,,,,,11.10,,6,6,6,7,86,,,,18,6.40
Chigoziem Okonkwo,2567658,TE,TEN,@IND,,,,,,5,33,,,,,,11.70,,5,5,5,9,56,2,1,,19,5.80
Michael Mayer,2570032,TE,LV,GB,,,,,,2,39,,,,,,8.50,,2,2,2,3,67,,,,20,4.90
Evan Engram,2557858,TE,JAX,@BUF,,,,,,4,28,,,,,,6.90,,4,4,4,8,50,,,,21,4.80
Jake Ferguson,2567496,TE,DAL,@SF,,,,,,3,28,,,,,,5.80,,3,3,3,3,100,,,,22,4.30
Connor Heyward,2568138,TE,PIT,BAL,,,,,,3,23,,,,,,3.80,,3,3,3,4,75,,,,23,3.80
Austin Hooper,2555415,TE,LV,GB,,,,,,2,11,,,,,,8.50,,2,2,2,2,100,,,,24,3.60
Hayden Hurst,2560747,TE,CAR,@DET,,,,,,3,21,,,,,,15.00,,3,3,3,3,100,,,,25,3.60
Ian Thomas,2560894,TE,CAR,@DET,,,,,,1,28,,,,,,15.00,,1,1,1,2,50,,,,26,3.30
Dawson Knox,2562681,TE,BUF,JAX,,,,,,3,17,,,,,,6.10,,3,3,3,6,50,,,,27,3.20
Noah Gray,2566178,TE,KC,@MIN,,,,,,2,21,,,,,,20.80,,2,2,2,2,100,,,,28,3.10
Brock Wright,2567221,TE,DET,CAR,,,,,,3,16,,,,,,21.30,,3,3,3,3,100,1,1,2,29,3.10
Tyler Higbee,2555364,TE,LA,PHI,,,,,,2,20,,,,,,3.00,,2,2,2,3,67,,,,30,3.00
John Bates,2566580,TE,WAS,CHI,,,,,,2,19,,,,,,20.50,,2,2,2,2,100,,,,31,2.90
Dalton Kincaid,2569594,TE,BUF,JAX,,,,,,2,19,,,,,,6.10,,2,2,2,2,100,,,,32,2.90
Mike Gesicki,2560994,TE,NE,NO,,,,,,2,17,,,,,,2.70,,2,2,2,4,50,,,,33,2.70
Trey McBride,2568117,TE,ARI,CIN,,,,,,2,17,,,,,,10.70,,2,2,2,3,67,,,,34,2.70
Teagan Quitoriano,2567691,TE,HOU,@ATL,,,,,,1,22,,,,,,18.70,,1,1,1,1,100,,,,35,2.70
Josh Whyle,2569810,TE,TEN,@IND,,,,,,1,7,,,,,,11.70,,1,1,1,1,100,,,,36,2.70
Andrew Ogletree,2567712,TE,IND,TEN,,,,,,2,16,,,,,,7.30,,2,2,2,2,100,,,,37,2.60
Trevon Wesco,2562777,TE,TEN,@IND,,,,,,1,21,,,,,,11.70,,1,1,1,1,100,,,,38,2.60
Kylen Granson,2566145,TE,IND,TEN,,,,,,2,15,,,,,,7.30,,2,2,2,3,67,1,,,39,2.50
Taysom Hill,2558954,TE,NO,@NE,,,,19,,1,1,,,,,,9.60,3,1,4,1,1,100,,2,1,40,2.50
Josiah Deguara,2563980,TE,GB,@LV,,,,,,1,19,,,,,,11.10,,1,1,1,1,100,,,,41,2.40
