PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Fred Warner,2560917,LB,SF,DAL,5,3,1,1,1,1,,,,,,,,1,1,12,,1,23.20
Ernest Jones,2566229,LB,LA,PHI,10,5,,3,,,,,,,,,,,,,,2,22.50
Quincy Williams,2562954,LB,NYJ,@DEN,5,4,2,1,,1,,,,,,,,,3,,,3,20.40
Robert Spillane,2561596,LB,LV,GB,2,7,,,2,,,,,,,,,2,,28,,4,20.13
C.J. Mosley,2543464,LB,NYJ,@DEN,6,7,,2,,,,,,,,,,1,,,,5,18.70
Bobby Okereke,2562416,LB,NYG,@MIA,4,6,,,1,,,,,,,,,2,,7,,6,18.33
Germaine Pratt,2562702,LB,CIN,@ARI,3,7,,2,1,,,,,,,,,1,,,,7,17.70
T.J. Watt,2558064,LB,PIT,BAL,2,,2,2,,,1,,,,,,,2,2,,18,8,17.60
Cole Holcomb,2562872,LB,PIT,BAL,8,1,,1,,,,,,,,,,1,1,,,9,17.10
Terrel Bernard,2567325,LB,BUF,JAX,8,8,,,,,,,,,,,,,,,,10,16.80
Zaire Franklin,2561155,LB,IND,TEN,7,5,,,,,,,,,,,,1,,,,11,16.00
Dre Greenlaw,2562428,LB,SF,DAL,5,,1,2,,,,,,,,,,1,1,,,12,15.50
Roquan Smith,2560877,LB,BAL,@PIT,7,4,,,,,,,,,,,,1,,,,13,15.40
Azeez Al-Shaair,2562462,LB,TEN,@IND,7,8,,,,,,,,,,,,,,,,14,15.30
Ja'Whaun Bentley,2561143,LB,NE,NO,5,6,1,1,,,,,,,,,,,1,,,15,15.10
Alex Anzalone,2558163,LB,DET,CAR,8,3,,,,,,,,,,,,,2,,,16,14.80
David Long,2562799,LB,MIA,NYG,4,5,,1,,1,,,,,,,,,,,,17,14.00
Jordan Hicks,2552315,LB,MIN,KC,6,4,,,,,,,,,,,,1,,,,18,13.90
T.J. Edwards,2562648,LB,CHI,@WAS,5,5,1,,,,,,,,,,,,1,,,19,13.00
Divine Deablo,2566253,LB,LV,GB,6,4,,1,,,,,,,,,,,,,,20,12.90
Isaiah McDuffie,2566082,LB,GB,@LV,6,4,,1,,,,,,,,,,,,,,21,12.90
Kyzir White,2560928,LB,ARI,CIN,6,4,,1,,,,,,,,,,,,,,22,12.90
Henry To'oTo'o,2569831,LB,HOU,@ATL,6,6,,,,,,,,,,,,,,,,23,12.60
Jerome Baker,2560966,LB,MIA,NYG,4,4,1.5,,,,,,,,,,,,2,,,24,12.40
Jack Gibbens,2568810,LB,TEN,@IND,7,3,,,,,,,,,,,,,,,,25,12.30
Tyrel Dodson,2562560,LB,BUF,JAX,4,1,,1,,,1,,,,,,,1,1,,,26,12.10
Isaiah Simmons,2564940,LB,NYG,@MIA,7,2,,,,,,,,,,,,,,,,27,11.70
Haason Reddick,2557887,LB,PHI,@LA,2,,2,2,,,,,,,,,,,3,,,28,11.50
Logan Wilson,2563752,LB,CIN,@ARI,4,5,,,,,,,,,,,,1,,,,29,11.50
Oren Burks,2560984,LB,SF,DAL,2,3,,,1,,,,,,,,,1,,11,,30,11.17
Leighton Vander Esch,2560908,LB,DAL,@SF,4,6,,1,,,,,,,,,,,,,,31,11.10
Nik Bonitto,2567517,LB,DEN,NYJ,2,,2,2,,,,,,,,,,,2,,,32,11.00
Andrew Van Ginkel,2562768,LB,MIA,NYG,3,,1,1,,,,,,,,,,1,1,,,33,11.00
Drue Tranquill,2562765,LB,KC,@MIN,6,3,,,,,,,,,,,,,,,,34,10.80
