PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Travis Etienne,2566157,RB,JAX,@BUF,,,,136,2,4,48,,,,1,,35.20,26,4,30,4,5,80,,3,2,1,34.40
Zack Moss,2563617,RB,IND,TEN,,,,165,2,2,30,,,,,,36.40,23,2,25,2,2,100,,8,1,2,32.50
Breece Hall,2568030,RB,NYJ,@DEN,,,,177,1,3,17,,,,,,32.90,22,3,25,3,3,100,,5,4,3,26.90
De'Von Achane,2570062,RB,MIA,NYG,,,,151,1,1,14,,,,,1,33.80,11,1,12,1,1,100,,4,1,4,21.00
David Montgomery,2562502,RB,DET,CAR,,,,109,1,2,20,,,,,,32.40,19,2,21,2,6,33,,5,3,5,19.90
Josh Jacobs,2562377,RB,LV,GB,,,,69,1,5,20,,,,,,20.90,20,5,25,5,5,100,1,6,4,6,17.40
Alvin Kamara,2558019,RB,NO,@NE,,,,80,1,3,17,,,,,,28.20,22,3,25,3,3,100,1,6,4,7,17.20
Jaleel McLaughlin,2570942,RB,DEN,NYJ,,,,68,,3,21,1,,,,,32.57,9,3,12,3,4,75,,2,2,8,16.40
Tyjae Spears,2569795,RB,TEN,@IND,,,,34,1,4,35,,,,,,24.10,7,4,11,4,5,80,1,2,,9,16.40
Jordan Mason,2569257,RB,SF,DAL,,,,69,1,,,,,,,,39.90,10,,10,,1,,,1,,10,14.40
D'Andre Swift,2563965,RB,PHI,@LA,,,,70,,6,38,,,,,,16.70,17,6,23,6,6,100,1,2,1,11,13.80
AJ Dillon,2563986,RB,GB,@LV,,,,76,1,,,,,,,,16.80,20,,20,,1,,,4,4,12,13.60
Isiah Pacheco,2567808,RB,KC,@MIN,,,,55,1,1,9,,,,,,16.80,16,1,17,1,1,100,,3,2,13,12.90
Christian McCaffrey,2557997,RB,SF,DAL,,,,51,1,2,27,,,,,1,39.90,19,2,21,2,3,67,,5,2,14,12.80
Raheem Mostert,2553728,RB,MIA,NYG,,,,65,1,2,13,,,,,1,33.80,10,2,12,2,2,100,1,3,2,15,12.80
Emari Demercado,2571065,RB,ARI,CIN,,,,45,1,1,12,,,,,,16.80,10,1,11,1,3,33,,2,1,16,12.20
Alexander Mattison,2562682,RB,MIN,KC,,,,26,,2,20,1,,,,,15.90,8,2,10,2,3,67,2,2,2,17,11.60
Joe Mixon,2557976,RB,CIN,@ARI,,,,81,,4,13,,,,,,12.60,25,4,29,4,4,100,2,10,8,18,11.40
Craig Reynolds,2562834,RB,DET,CAR,,,,52,1,,,,,,,,32.40,7,,7,,,,,2,2,19,11.20
Kendre Miller,2570149,RB,NO,@NE,,,,37,,4,53,,,,,,28.20,12,4,16,4,4,100,,,,20,11.00
Bijan Robinson,2569558,RB,ATL,HOU,,,,46,,2,12,1,,,,1,21.30,14,2,16,2,2,100,1,1,2,21,10.80
Kyle Juszczyk,2540230,RB,SF,DAL,,,,,,4,26,1,,,,,39.90,,4,4,4,4,100,3,3,2,22,10.60
Justice Hill,2562407,RB,BAL,@PIT,,,,32,1,4,13,,,,,1,15.30,7,4,11,4,4,100,1,3,,23,10.50
Jaylen Warren,2568493,RB,PIT,BAL,,,,40,,3,39,,,,,,13.90,9,3,12,3,3,100,,1,1,24,9.40
Samaje Perine,2558138,RB,DEN,NYJ,,,,22,,4,73,,,,,1,32.57,6,4,10,4,5,80,,2,1,25,9.17
Dameon Pierce,2567685,RB,HOU,@ATL,,,,66,,1,16,,,,,,10.20,20,1,21,1,1,100,,2,,26,8.70
Antonio Gibson,2565276,RB,WAS,CHI,,,,,,4,64,,,,,,14.70,,4,4,4,6,67,,,,27,8.40
Derrick Henry,2556075,RB,TEN,@IND,,,,43,,3,19,,,,,,24.10,13,3,16,3,3,100,1,3,,28,7.70
Khalil Herbert,2565926,RB,CHI,@WAS,,,,76,,,,,,,,,12.10,10,,10,,3,,,2,,29,7.60
Michael Burton,2552636,RB,DEN,NYJ,,,,,,,,,,,1,,32.57,,,,,,,,,,30,7.00
Kyren Williams,2567862,RB,LA,PHI,,,,53,,2,4,,,,,,6.80,13,2,15,2,2,100,,1,1,31,6.70
Tony Pollard,2562699,RB,DAL,@SF,,,,29,,4,35,,,,,1,10.70,8,4,12,4,5,80,,,,32,6.40
Brian Robinson,2568348,RB,WAS,CHI,,,,10,,4,33,,,,,,14.70,6,4,10,4,4,100,,,,33,6.30
Tyler Allgeier,2567232,RB,ATL,HOU,,,,40,,,,,,,1,,21.30,17,,17,,1,,,1,,34,6.00
Ezekiel Elliott,2555224,RB,NE,NO,,,,21,,4,17,,,,,,10.70,8,4,12,4,4,100,,,,35,5.80
