PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
DJ Moore,2560813,WR,CHI,@WAS,,,,,,8,230,3,,,,,45.00,,8,8,8,10,80,1,1,,1,45.00
Ja'Marr Chase,2565941,WR,CIN,@ARI,,,,,,15,192,3,,,,,63.20,,15,15,15,19,79,4,3,5,2,44.70
Tyreek Hill,2556214,WR,MIA,NYG,,,,,,8,181,1,,,,,51.10,,8,8,8,9,89,1,1,,3,28.10
George Pickens,2568159,WR,PIT,BAL,,,,16,,6,130,1,,,,,27.00,1,6,7,6,10,60,1,,1,4,23.60
Adam Thielen,2541785,WR,CAR,@DET,,,,,,11,107,1,,,,,44.40,,11,11,11,13,85,4,2,4,5,22.20
Stefon Diggs,2552608,WR,BUF,JAX,,,,,,8,121,1,,,,1,49.70,,8,8,8,11,73,2,1,1,6,21.60
Gabe Davis,2563602,WR,BUF,JAX,,,,,,6,100,1,,,,,49.70,,6,6,6,8,75,1,1,2,7,19.00
DeAndre Hopkins,2540165,WR,TEN,@IND,,,,,,8,140,,,,,,19.40,,8,8,8,11,73,1,,,8,18.00
Calvin Ridley,2560854,WR,JAX,@BUF,,,,14,,7,122,,,,,,38.40,2,7,9,7,8,88,1,1,,9,17.10
Jakobi Meyers,2562492,WR,LV,GB,,,,,,7,75,1,,,,,26.60,1,7,8,7,10,70,1,2,,10,17.00
Curtis Samuel,2558066,WR,WAS,CHI,,,,,,6,65,1,,,,,34.60,,6,6,6,7,86,1,1,2,11,17.00
Cooper Kupp,2557898,WR,LA,PHI,,,,,,8,118,,,,,,40.80,,8,8,8,12,67,1,1,2,12,16.80
A.J. Brown,2562238,WR,PHI,@LA,,,,,,6,127,,,,,,18.20,,6,6,6,8,75,,,,13,15.70
Josh Reynolds,2558194,WR,DET,CAR,,,,,,4,76,1,,,,,26.00,,4,4,4,5,80,1,1,2,14,15.60
Jordan Addison,2570074,WR,MIN,KC,,,,,,6,64,1,,,,,34.30,,6,6,6,9,67,3,2,2,15,15.40
