PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Beanie Bishop Jr.,2573512,DB,PIT,NYJ,1.46,0.55,,0.05,0.05,,,,,,,,,0.14,,,,3.12,133,1,22.97,19.85
Coby Bryant,2568234,DB,SEA,@ATL,0.18,0.26,0.08,0.08,,,,,,,,,,,,,,0.71,235,2,19.20,18.49
Kam Curl,2565270,DB,LAR,LV,3.8,2.34,0.06,0.23,0.06,0.06,0.06,,,,,,,0.29,0.23,0.64,,8.91,31,3,19.10,10.19
Cobie Durant,2567826,DB,LAR,LV,1.31,1.19,,,0.12,,,,,,,,,0.36,,,,4.00,127,4,19.00,15.0
Max Melton,2572420,DB,ARI,LAC,2.47,0.9,,0.18,0.12,0.06,0.06,,,,,,,0.3,,2.23,,6.03,87,5,18.60,12.57
Ja'Quan McMillian,2568747,DB,DEN,@NO,2.99,0.72,0.06,0.22,0.06,,0.06,,,,,,,,,,,5.64,92,6,18.00,12.36
Deommodore Lenoir,2566535,DB,SF,KC,3.39,1.67,,0.12,0.12,,,,,,,,,0.49,0.06,2.28,,8.02,40,7,17.30,9.28
Kyle Dugger,2564601,DB,NE,@JAX,3.2,1.65,0.08,0.26,0.15,0.05,0.05,0.05,,,,,,0.41,0.21,3.45,,8.54,35,8,17.20,8.66
Antoine Winfield Jr.,2565261,DB,TB,BAL,3.83,1.88,0.21,0.36,0.12,0.18,0.12,,,,,,,0.49,0.43,1.64,,10.50,11,9,17.20,6.7
Justin Reid,2560851,DB,KC,@SF,3.47,1.03,0.12,0.18,0.06,0.06,,,,,,,,0.36,0.24,,,7.77,42,10,17.07,9.3
Nate Hobbs,2566259,DB,LV,@LAR,3.38,1.72,0.06,0.28,0.11,0.06,,,,,,,,0.5,0.11,0.66,,8.56,34,11,16.17,7.61
Julian Love,2562414,DB,SEA,@ATL,4.63,2.29,,0.17,0.11,0.06,0.06,,,,,,,0.33,0.06,1.73,,10.14,13,12,15.87,5.73
Cam Hart,2572471,DB,LAC,@ARI,0.55,0.18,,0.08,0.1,,,,,,,,,0.45,,,,2.53,139,13,15.60,13.07
Kyle Hamilton,2567274,DB,BAL,@TB,3.77,1.42,0.15,0.53,0.18,0.06,,0.06,,,,,,0.71,0.24,2.42,,10.66,9,14,15.40,4.74
Marlon Humphrey,2558067,DB,BAL,@TB,2.58,1.07,0.06,0.13,0.13,0.06,0.06,,,,,,,0.44,0.13,0.82,,6.74,71,15,15.00,8.26
Geno Stone,2563584,DB,CIN,@CLE,2.51,1.32,,,0.18,0.06,0.06,0.06,,,,,,0.48,,3.23,,7.00,63,16,14.53,7.53
Brian Branch,2569729,DB,DET,@MIN,3.59,1.7,0.06,0.63,0.25,0.13,0.06,0.06,,,,,,0.94,0.31,4.28,,11.75,4,17,14.50,2.75
Mike Sainristil,2572582,DB,WAS,CAR,2.34,0.85,,,0.07,,,,,,,,,0.46,,,,5.42,96,18,13.60,8.18
Jaylen McCollough,2573734,DB,LAR,LV,0.3,0.3,,,,,,,,,,,,,,,,0.63,248,19,13.57,12.94
Jalen Mills,2555383,DB,NYJ,@PIT,0.46,0.29,,,0.06,,,,,,,,,0.23,,,,1.65,164,20,13.30,11.65
Jarvis Brownlee Jr.,2572060,DB,TEN,@BUF,2.16,0.61,,,,,,,,,,,,0.2,,,,4.11,122,21,13.10,8.99
Martin Emerson,2567466,DB,CLE,CIN,2.53,0.84,,0.06,0.17,,,,,,,,,,,,,4.98,110,22,13.10,8.12
Derek Stingley Jr.,2567694,DB,HOU,@GB,1.93,0.7,,0.06,0.23,,,0.06,,,,,,0.88,,3.22,,6.76,70,23,13.00,6.24
Josh Metellus,2564568,DB,MIN,DET,3.98,1.29,0.12,0.23,0.06,0.06,0.06,0.06,,,,,,0.29,0.53,2.4,,9.12,24,24,12.90,3.78
Malik Mustapha,2572504,DB,SF,KC,0.92,0.27,,0.25,0.25,,,,,,,,,0.49,,,,4.02,126,25,12.60,8.58
Darius Slay,2540288,DB,PHI,@NYG,2.01,0.69,,0.06,0.13,,,,,,,3.4,,0.75,,,,19.45,1,26,12.50,-6.95
Kendall Fuller,2555349,DB,MIA,@IND,,,,,,,,,,,,,,,,,,0.00,365,27,12.10,12.1
Xavier McKinney,2564766,DB,GB,HOU,4.53,2.08,0.03,0.06,0.25,0.06,0.06,0.06,,,,,,0.57,0.06,5.6,,11.22,5,28,12.10,0.88
Damar Hamlin,2565872,DB,BUF,TEN,4.8,1.46,,0.28,0.14,0.08,0.08,,,,,,,,,,,9.35,17,29,11.70,2.35
Quentin Lake,2567844,DB,LAR,LV,4.34,2.73,,,0.06,,,,,,,,,0.3,,,,9.11,26,30,11.70,2.59
Tre'von Moehrig,2566268,DB,LV,@LAR,2.67,0.93,0.05,0.05,0.11,,,,,,,,,0.38,0.05,1.53,,6.15,80,31,11.70,5.55
Jaylon Carlies,2572114,DB,IND,MIA,0.88,0.64,,,,,0.06,,,,,,,,0.23,,,1.88,157,32,11.50,9.62
Josh Jobe,2568087,DB,SEA,@ATL,0.53,0.41,,,,,,,,,,,,,,,,1.04,209,33,11.30,10.26
Alontae Taylor,2567979,DB,NO,DEN,0.23,0.29,,,0.06,,,,,,,,,0.23,,,,1.30,187,34,11.20,9.9
Ar'Darius Washington,2566632,DB,BAL,@TB,0.42,0.42,,,,,,0.06,,,,,,0.18,,,,1.57,170,35,11.20,9.63
D'Angelo Ross,2563057,DB,HOU,@GB,1.76,0.54,,,,,,,,,,,,,,,,2.96,135,36,11.10,8.14
Levi Wallace,2560914,DB,DEN,@NO,2.97,1.29,,,0.08,,,,,,,,,0.51,,,,6.78,68,37,11.10,4.32
DeShon Elliott,2560715,DB,PIT,NYJ,3.63,1.14,0.05,0.1,0.05,,0.05,,,,,,,0.31,,,,7.38,52,38,11.00,3.62
James Pierre,2565003,DB,PIT,NYJ,0.39,0.22,,,,,,,,,,,,,,,,0.72,233,39,11.00,10.28
A.J. Terrell,2563527,DB,ATL,SEA,2.07,0.65,,0.18,0.06,,0.06,,,,,,,0.59,,0.71,,5.53,95,40,11.00,5.47
Jaylon Jones,2569870,DB,IND,MIA,0.41,0.12,,,,,,,,,,,,,,,,0.69,241,41,10.90,10.21
Evan Williams,2572057,DB,GB,HOU,1.66,0.89,0.06,0.12,0.06,0.06,0.06,,,,,,,0.12,,,,4.10,124,42,10.80,6.7
Starling Thomas V,2570963,DB,ARI,LAC,2.72,0.89,,0.12,0.06,,,,,,,,,0.41,,0.24,,6.04,86,43,10.70,4.66
Taron Johnson,2560766,DB,BUF,TEN,4.55,1.15,0.06,0.24,0.06,0.06,0.06,,,,,,,0.49,0.12,0.67,,9.78,14,44,10.30,0.52
Eddie Jackson,2558176,DB,BAL,@TB,,,,,,,,,,,,,,,,,,0.00,430,45,10.20,10.2
Jordan Poyer,2539290,DB,MIA,@IND,2.77,1.41,0.05,0.16,0.11,0.05,,,,,,,,0.27,0.11,1.03,,6.67,73,46,10.20,3.53
Dee Alford,2567244,DB,ATL,SEA,0.3,0.24,,,0.06,,,,,,,,,0.06,,,,0.95,217,47,10.00,9.05
Darrell Baker Jr.,2569161,DB,TEN,@BUF,0.38,0.11,,,,,,,,,,,,,,,,0.64,245,48,10.00,9.36
Justin Simmons,2555550,DB,ATL,SEA,,,,,,,,,,,,,,,,,,0.00,553,49,10.00,10.0
