PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Lamar Jackson,2560757,QB,BAL,@TB,221.42,1.65,0.69,55.91,0.4,,,,,,,0.43,21.21,1,1,34.94,13.73
Baker Mayfield,2560800,QB,TB,BAL,248.99,1.7,0.74,10.94,0.11,,,,,,,0.43,16.17,9,2,27.00,10.83
Russell Wilson,2532975,QB,PIT,NYJ,208.5,1.2,0.63,13.2,0.15,,,,,,,,14.10,24,3,24.86,10.76
Jalen Hurts,2564832,QB,PHI,@NYG,213.52,1.36,0.65,38.42,0.59,,,,,,,0.47,19.12,4,4,22.76,3.64
Josh Allen,2560955,QB,BUF,TEN,249.56,1.67,0.87,33.91,0.55,,,,,,,0.56,20.49,3,5,21.02,0.53
Drake Maye,2572294,QB,NE,@JAX,198.97,1.21,0.79,20.59,0.2,,,,,,,0.1,14.28,23,6,20.84,6.56
Marcus Mariota,2552466,QB,WAS,CAR,,,,,,,,,,,,,0.00,81,7,20.60,20.6
Kyler Murray,2562382,QB,ARI,LAC,211.94,1.27,0.66,39.3,0.34,,,,,,,0.46,17.29,6,8,20.20,2.91
Brock Purdy,2568216,QB,SF,KC,251.91,1.83,0.68,9.82,0.12,,,,,,,0.43,16.88,8,9,17.18,0.3
Jordan Love,2564007,QB,GB,HOU,244,1.8,0.73,12.97,0.18,,,,,,,0.43,17.02,7,10,16.80,-0.22
Geno Smith,2539335,QB,SEA,@ATL,257.83,1.48,0.8,12.83,0.16,,,,,,,0.39,16.10,10,11,16.51,0.41
Sam Darnold,2561036,QB,MIN,DET,247.55,1.7,0.8,10.26,0.12,,,,,,,0.7,15.45,16,12,16.26,0.81
Jared Goff,2555334,QB,DET,@MIN,259.07,1.79,0.68,3.45,0.06,,,,,,,0.49,15.89,12,13,15.80,-0.09
Trevor Lawrence,2566163,QB,JAX,NE,231.33,1.45,0.78,14.16,0.14,,,,,,,0.47,14.81,20,14,15.02,0.21
Joe Burrow,2563722,QB,CIN,@CLE,244.48,1.7,0.71,11.3,0.12,,,,,,,0.47,16.07,11,15,14.94,-1.13
Justin Herbert,2565045,QB,LAC,@ARI,231.61,1.52,0.67,12.55,0.19,,,,,,,0.43,15.54,14,16,14.76,-0.78
Bo Nix,2572003,QB,DEN,@NO,200.01,1.16,0.77,17.27,0.14,,,,,,,0.49,12.69,26,17,14.06,1.37
Aaron Rodgers,2506363,QB,NYJ,@PIT,238,1.7,0.5,5.37,0.06,,,,,,,0.39,15.44,17,18,13.04,-2.4
Patrick Mahomes,2558125,QB,KC,@SF,248.15,1.3,0.76,21.42,0.12,,,,,,,0.47,15.53,15,19,12.06,-3.47
