PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kwon Alexander,2552592,LB,DEN,@NO,,,,,,,,,,,,,,,,,,0.00,200,124,1.60,1.6
Joe Bachie,2564661,LB,CIN,@CLE,0.7,0.81,,,,,,,,,,,,,,,,1.54,170,125,1.50,-0.04
Chris Braswell,2572540,LB,TB,BAL,0.88,0.55,,0.11,,0.05,0.05,,,,,,,,0.11,,,2.10,144,126,1.50,-0.6
Jack Gibbens,2568810,LB,TEN,@BUF,2.74,0.7,0.05,0.16,,,,,,,,,,0.11,0.11,,,5.20,79,127,1.50,-3.7
Antonio Grier Jr.,2573566,LB,TB,BAL,0.88,0.55,,0.11,,,,,,,,,,,0.11,,,1.87,151,128,1.50,-0.37
Kamu Grugier-Hill,2556363,LB,MIN,DET,1.11,0.54,0.05,0.1,0.29,0.11,,,0.1,,,,,,,,0.1,4.04,95,129,1.50,-2.54
Jamal Hill,2572096,LB,HOU,@GB,0.86,0.86,0.06,0.11,,0.06,0.06,,,,,,,,0.29,,,2.51,122,130,1.50,-1.01
Ochaun Mathis,2569987,LB,NE,@JAX,0.58,0.47,,,,,,,,,,,,,,,,1.15,186,131,1.50,0.35
Jeremiah Moon,2567292,LB,PIT,NYJ,0.99,0.5,0.17,0.17,,,,,,,,,,,,,,2.38,126,132,1.50,-0.88
Chad Muma,2567760,LB,JAX,NE,0.59,0.35,,0.18,,0.06,0.06,,0.06,,,,,,,,0.06,1.88,150,133,1.50,-0.38
Ben Niemann,2561383,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,342,134,1.50,1.5
Julian Okwara,2563947,LB,ARI,LAC,1.26,0.46,,0.06,,,,,,,,,,,0.11,,,2.31,132,135,1.50,-0.81
Charles Snowden,2566764,LB,LV,@LAR,2,0.48,0.21,0.12,,,,,,,,,,,,,,3.89,98,136,1.50,-2.39
Quay Walker,2567631,LB,GB,HOU,,,,,,,,,,,,,,,,,,0.00,406,137,1.50,1.5
Jacoby Windmon,2573521,LB,CAR,@WAS,0.63,0.4,,0.06,,,,,,,,,,,,,,1.28,180,138,1.50,0.22
Levelle Bailey,2573079,LB,DEN,@NO,,,,,,,,,,,,,,,,,,0.00,206,139,1.20,1.2
Quinton Bell,2562908,LB,MIA,@IND,1.96,0.65,0.06,0.12,,,,,,,,,,0.12,,,,3.93,96,140,1.20,-2.73
Matthew Adams,2561149,LB,NYG,PHI,,,,,,,,,,,,,,,,,,0.00,196,141,0.60,0.6
Jonathon Cooper,2566028,LB,DEN,@NO,1.75,1.58,0.28,0.28,,0.06,0.06,,,,,,,0.06,0.79,0.68,,5.39,75,142,0.60,-4.79
Jamin Davis,2566595,LB,GB,HOU,2.15,1.31,0.12,0.54,,0.06,0.06,,,,,,,0.18,0.3,,,5.93,69,143,0.60,-5.33
Troy Dye,2564535,LB,LAC,@ARI,0.79,0.17,,,,0.06,0.06,,,,,,,,,,,1.56,166,144,0.60,-0.96
Demetrius Flannigan-Fowles,2563090,LB,SF,KC,2.64,0.72,0.09,,,,,,0.06,,,,,,,,0.06,4.81,84,145,0.60,-4.21
Khaleke Hudson,2565279,LB,CLE,CIN,0.57,0.57,,0.06,,,,,,,,,,0.11,,,,1.56,167,146,0.60,-0.96
Tyrice Knight,2572525,LB,SEA,@ATL,0.28,0.4,,,,,,,,,,,,,,,,0.66,191,147,0.60,-0.06
Maema Njongmeta,2573013,LB,CIN,@CLE,0.64,0.87,,0.12,,,,,,,,,,,,,,1.66,163,148,0.60,-1.06
Tavius Robinson,2569567,LB,BAL,@TB,1.38,0.36,0.06,0.24,,,,,,,,,,,0.12,,,2.83,115,149,0.60,-2.23
Preston Smith,2552276,LB,GB,HOU,1.54,1.05,0.52,0.43,,0.12,,,,,,,,0.19,1.23,,,6.14,66,150,0.60,-5.54
Anthony Walker,2558851,LB,MIA,@IND,2.24,0.97,,0.06,,,0.06,,,,,,,0.12,0.06,,,4.42,91,151,0.60,-3.82
Jalen Reeves-Maybin,2557924,LB,DET,@MIN,1.2,0.48,0.12,,,,,,,,,,,,,,,2.33,130,152,0.10,-2.23
Mitchell Agude,2571111,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,197,153,0.00,0.0
Austin Ajiake,2571766,LB,IND,MIA,,,,,,,,,,,,,,,,,,0.00,198,154,0.00,0.0
Azeez Al-Shaair,2562462,LB,HOU,@GB,,,,,,,,,,,,,,,,,,0.00,199,155,0.00,0.0
Brevin Allen,2571285,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,156,0.00,
Troy Andersen,2567235,LB,ATL,SEA,,,,,,,,,,,,,,,,,,0.00,202,157,0.00,0.0
Liam Anderson,2570521,LB,IND,MIA,,,,,,,,,,,,,,,,,,0.00,203,158,0.00,0.0
Joe Andreessen,2573632,LB,BUF,TEN,,,,,,,,,,,,,,,,,,0.00,204,159,0.00,0.0
David Anenih,2568798,LB,PHI,@NYG,,,,,,,,,,,,,,,,,,0.00,205,160,0.00,0.0
Brian Asamoah,2567901,LB,MIN,DET,0.57,0.28,,0.11,,,,,,,,,,,,,,1.19,184,161,0.00,-1.19
Markus Bailey,2563719,LB,ARI,LAC,,,,,,,,,,,,,,,,,,0.00,207,162,0.00,0.0
Keshawn Banks,2570491,LB,NE,@JAX,,,,,,,,,,,,,,,,,,0.00,208,163,0.00,0.0
Derrick Barnes,2566055,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,209,164,0.00,0.0
Tarique Barnes,2573683,LB,FA,Bye,,,,,,,,,,,,,,,,,,,210,165,0.00,
Zaire Barnes,2570185,LB,NYJ,@PIT,,,,,,,,,,,,,,,,,,0.00,211,166,0.00,0.0
Amare Barno,2567346,LB,CAR,@WAS,0.38,0.32,,0.05,,,,,,,,,,,,,,0.84,187,167,0.00,-0.84
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,212,168,0.00,
Shaquil Barrett,2550541,LB,FA,Bye,,,,,,,,,,,,,,,,,,,213,169,0.00,
Micah Baskerville,2570452,LB,CHI,Bye,,,,,,,,,,,,,,,,,,,214,170,0.00,
Bo Bauer,2572869,LB,FA,Bye,,,,,,,,,,,,,,,,,,,215,171,0.00,
Aaron Beasley,2573901,LB,FA,Bye,,,,,,,,,,,,,,,,,,,216,172,0.00,
Abraham Beauplan,2571180,LB,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,217,173,0.00,0.0
Darrian Beavers,2567982,LB,FA,Bye,,,,,,,,,,,,,,,,,,,218,174,0.00,
Ja'Whaun Bentley,2561143,LB,NE,@JAX,,,,,,,,,,,,,,,,,,0.00,219,175,0.00,0.0
JD Bertrand,2571799,LB,ATL,SEA,1.38,0.78,0.03,0.12,,,,,,,,,,,,,,2.78,117,176,0.00,-2.78
Tatum Bethune,2572489,LB,SF,KC,1.2,,,0.12,,0.06,0.06,,,,,,,,,,,2.25,135,177,0.00,-2.25
Chris Board,2561301,LB,BAL,@TB,1.38,0.36,0.12,0.06,,,,,,,,,,0.06,0.12,,,2.83,114,178,0.00,-2.83
Curtis Bolton,2562913,LB,NYG,PHI,,,,,,,,,,,,,,,,,,0.00,220,179,0.00,0.0
Joey Bosa,2555249,LB,LAC,@ARI,,,,,,,,,,,,,,,,,,0.00,221,180,0.00,0.0
Brandon Bouyer-Randle,2571602,LB,CLE,CIN,,,,,,,,,,,,,,,,,,0.00,222,181,0.00,0.0
Swayze Bozeman,2572811,LB,KC,@SF,,,,,,,,,,,,,,,,,,0.00,224,182,0.00,0.0
Cameron Brown,2564715,LB,MIA,@IND,,,,,,,,,,,,,,,,,,0.00,225,183,0.00,0.0
Baron Browning,2566025,LB,DEN,@NO,1.19,0.45,0.26,0.34,,0.06,,,,,,,,0.11,0.62,,,3.88,99,184,0.00,-3.88
Oren Burks,2560984,LB,PHI,@NYG,1.28,0.53,0.12,0.23,,0.06,0.06,,,,,,,,,,,3.09,109,185,0.00,-3.09
Amari Burney,2570041,LB,LV,@LAR,1.38,0.55,,,,,,,,,,,,,,,,2.40,125,186,0.00,-2.4
Darien Butler,2568963,LB,FA,Bye,,,,,,,,,,,,,,,,,,,226,187,0.00,
Chance Campbell,2567646,LB,TEN,@BUF,,,,,,,,,,,,,,,,,,0.00,227,188,0.00,0.0
Andre Carter II,2571207,LB,MIN,DET,,,,,,,,,,,,,,,,,,0.00,228,189,0.00,0.0
Lorenzo Carter,2561015,LB,ATL,SEA,,,,,,,,,,,,,,,,,,0.00,229,190,0.00,0.0
