PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Myles Garrett,2557965,DL,CLE,DEN,1,2,1.5,,,,,,,,,,,,1,,,6.42,36,6.80,6.42,0.38
Quincy Roche,2566466,DL,NYG,CAR,3,,,1,,,,,,,,,,,,,,1.66,37,6.60,1.66,4.94
Al Woods,496881,DL,SEA,NO,1,3,,,,,,,,,,,,1,,,,4.08,38,6.60,4.08,2.52
Arik Armstead,2552493,DL,SF,IND,2,2,,1,,,,,,,,,,,,,,4.58,39,6.50,4.58,1.92
Alton Robinson,2565186,DL,SEA,NO,2,2,,1,,,,,,,,,,,,,,1.99,40,6.50,1.99,4.51
Javon Hargrave,2555239,DL,PHI,@LV,,7,,,,,,,,,,,,,1,,,6.24,41,6.10,6.24,-0.14
Greg Gaines,2562391,DL,LA,DET,3,1,,,,,,,,,,,,,,,,3.18,42,5.90,3.18,2.72
Zach Sieler,2561129,DL,MIA,ATL,3,1,,,,,,,,,,,,,,,,3.78,43,5.90,3.78,2.12
Derek Barnett,2557984,DL,PHI,@LV,2,3,,,,,,,,,,,,,,,,4.93,44,5.80,4.93,0.87
Maliek Collins,2555400,DL,HOU,@ARI,1,,1,1,,,,,,,,,,,1,,,3.00,45,5.70,3.0,2.7
Daniel Ekuale,2561458,DL,NE,NYJ,1,,1,1,,,,,,,,,,,1,,,3.74,46,5.70,3.74,1.96
Trey Hendrickson,2557943,DL,CIN,@BAL,1,,1,1,,,,,,,,,,,1,,,3.82,47,5.70,3.82,1.88
Justin Madubuike,2563563,DL,BAL,CIN,1,3,,1,,,,,,,,,,,,,,3.25,48,5.60,3.25,2.35
Adetokunbo Ogundeji,2565827,DL,ATL,@MIA,1,1,,,,,,,,,,,1,,,,,4.41,49,5.50,4.41,1.09
Foley Fatukasi,2560722,DL,NYJ,@NE,2,,,1,,,,,,,,,,,1,,,4.96,50,5.40,4.96,0.44
Austin Johnson,2556368,DL,NYG,CAR,1,2,,1,,,,,,,,,,,1,,,5.08,51,5.30,5.08,0.22
Christian Barmore,2566328,DL,NE,NYJ,2,1,,,,,,,,,,,,,2,,,3.29,52,5.20,3.29,1.91
Kwity Paye,2565612,DL,IND,@SF,1,3,,,,,1,,,,,,,,,,,3.83,53,5.10,3.83,1.27
Solomon Thomas,2558018,DL,LV,PHI,1,3,,,,,,,,,,,,,2,,,2.97,54,5.10,2.97,2.13
Charles Harris,2558001,DL,DET,@LA,2,2,,,,,,,,,,,,,,,,3.77,55,5.00,3.77,1.23
Brandon Williams,2541302,DL,BAL,CIN,1,1,,,,,,,,,,,,1,,,,3.44,56,5.00,3.44,1.56
Johnathan Hankins,2540147,DL,LV,PHI,1,4,,,,,,,,,,,,,,,,4.63,57,4.90,4.63,0.27
Bryan Mone,2562914,DL,SEA,NO,1,4,,,,,,,,,,,,,,,,2.22,58,4.90,2.22,2.68
Lawrence Guy,2495481,DL,NE,NYJ,2,1,,,,,,,,,,,,,1,,,4.94,59,4.70,4.94,-0.24
Jadeveon Clowney,2543456,DL,CLE,DEN,1,1,0.5,,,,,,,,,,,,2,,,5.67,60,4.50,5.67,-1.17
Justin Houston,2495493,DL,BAL,CIN,1,1,,,,,,,,,,,,,4,,,4.53,61,4.50,4.53,-0.03
Ross Blacklock,2564064,DL,HOU,@ARI,2,1,,,,,,,,,,,,,,,,2.09,62,4.20,2.09,2.11
Derrick Nnadi,2560823,DL,KC,@TEN,2,1,,,,,,,,,,,,,,,,2.59,63,4.20,2.59,1.61
Jordan Phillips,2552492,DL,ARI,HOU,1,,,,,,,,,,,,,1,,,,2.49,64,4.20,2.49,1.71
Deatrich Wise,2558000,DL,NE,NYJ,1,,,,,,,,,,,,,1,,,,5.29,65,4.20,5.29,-1.09
Morgan Fox,2556529,DL,CAR,@NYG,1,3,,,,,,,,,,,,,,,,3.40,66,4.10,3.4,0.7
Khalen Saunders,2562723,DL,KC,@TEN,1,3,,,,,,,,,,,,,,,,1.63,67,4.10,1.63,2.47
DeShawn Williams,2553623,DL,DEN,@CLE,1,3,,,,,,,,,,,,,,,,4.01,68,4.10,4.01,0.09
Chase Young,2565294,DL,WAS,@GB,,2,,,,,,,,,,,,1,,,,6.04,69,4.10,6.04,-1.94
Maxx Crosby,2562439,DL,LV,PHI,2,,,,,,,,,,,,,,1,,,4.83,70,3.90,4.83,-0.93
Mario Edwards,2553433,DL,CHI,@TB,,1,,,,,,,,,,,,1,1,,,2.52,71,3.80,2.52,1.28
Josh Sweat,2560889,DL,PHI,@LV,,1,,,,,,,,,,,,1,1,,,6.26,72,3.80,6.26,-2.46
Tyquan Lewis,2560791,DL,IND,@SF,1,,,1,,,,,,,,,,,1,,,,73,3.70,,
J.J. Watt,2495488,DL,ARI,HOU,1,,,1,,,,,,,,,,,1,,,,74,3.70,,
Fletcher Cox,2533051,DL,PHI,@LV,2,,,,,,,,,,,,,,,,,4.79,75,3.40,4.79,-1.39
Arden Key,2560779,DL,SF,IND,2,,,,,,,,,,,,,,,,,2.00,76,3.40,2.0,1.4
Bilal Nichols,2560821,DL,CHI,@TB,2,,,,,,,,,,,,,,,,,5.64,77,3.40,5.64,-2.24
Cameron Sample,2565959,DL,CIN,@BAL,2,,,,,,,,,,,,,,,,,2.43,78,3.40,2.43,0.97
Trey Flowers,2552278,DL,DET,@LA,1,2,,,,,,,,,,,,,,,,5.79,79,3.30,5.79,-2.49
Yetur Gross-Matos,2563641,DL,CAR,@NYG,1,2,,,,,,,,,,,,,,,,1.92,80,3.30,1.92,1.38
Alex Okafor,2539319,DL,KC,@TEN,1,2,,,,,,,,,,,,,,,,2.38,81,3.30,2.38,0.92
A'Shawn Robinson,2555265,DL,LA,DET,1,2,,,,,,,,,,,,,,,,2.82,82,3.30,2.82,0.48
Charles Omenihu,2562324,DL,SF,IND,1,,,1,,,,,,,,,,,,,,2.67,83,3.20,2.67,0.53
Frank Clark,2552629,DL,KC,@TEN,1,1,,,,,,,,,,,,,1,,,4.70,84,3.00,4.7,-1.7
Malik Jackson,2532873,DL,CLE,DEN,1,1,,,,,,,,,,,,,1,,,4.49,85,3.00,4.49,-1.49
Tim Settle,2560871,DL,WAS,@GB,,,,,,,,,,,,,1,,,,,1.90,86,3.00,1.9,1.1
Aaron Donald,2543485,DL,LA,DET,,3,,,,,,,,,,,,,1,,,6.28,87,2.90,6.28,-3.38
Angelo Blackson,2552670,DL,CHI,@TB,1,1,,,,,,,,,,,,,,,,3.14,88,2.50,3.14,-0.64
Marlon Davidson,2563479,DL,ATL,@MIA,1,1,,,,,,,,,,,,,,,,0.00,89,2.50,0.0,2.5
Jordan Elliott,2563779,DL,CLE,DEN,1,1,,,,,,,,,,,,,,,,2.09,90,2.50,2.09,0.41
Tyler Lancaster,2561227,DL,GB,WAS,1,1,,,,,,,,,,,,,,,,2.59,91,2.50,2.59,-0.09
Benson Mayowa,2542009,DL,SEA,NO,1,1,,,,,,,,,,,,,,,,2.70,92,2.50,2.7,-0.2
Daron Payne,2560834,DL,WAS,@GB,1,1,,,,,,,,,,,,,,,,6.12,93,2.50,6.12,-3.62
D.J. Reader,2555388,DL,CIN,@BAL,1,1,,,,,,,,,,,,,,,,4.44,94,2.50,4.44,-1.94
Hassan Ridgeway,2555514,DL,PHI,@LV,1,1,,,,,,,,,,,,,,,,2.36,95,2.50,2.36,0.14
Bravvion Roy,2563677,DL,CAR,@NYG,1,1,,,,,,,,,,,,,,,,1.77,96,2.50,1.77,0.73
Jeffery Simmons,2562733,DL,TEN,KC,1,1,,,,,,,,,,,,,,,,6.10,97,2.50,6.1,-3.6
Grover Stewart,2558766,DL,IND,@SF,1,1,,,,,,,,,,,,,,,,4.95,98,2.50,4.95,-2.45
Shy Tuttle,2563242,DL,NO,@SEA,1,1,,,,,,,,,,,,,,,,4.22,99,2.50,4.22,-1.72
Michael Brockers,2533050,DL,DET,@LA,,3,,,,,,,,,,,,,,,,6.02,100,2.40,6.02,-3.62
Tyeler Davison,2552329,DL,ATL,@MIA,,3,,,,,,,,,,,,,,,,3.78,101,2.40,3.78,-1.38
Kerry Hyder,2550433,DL,SEA,NO,,1,0.5,,,,,,,,,,,,1,,,3.74,102,2.30,3.74,-1.44
Joe Jackson,2562432,DL,CLE,DEN,1,,,,,,,,,,,,,,1,,,2.29,103,2.20,2.29,-0.09
DaQuan Jones,2543504,DL,CAR,@NYG,,2,,,,,,,,,,,,,1,,,4.48,104,2.10,4.48,-2.38
Genard Avery,2560964,DL,PHI,@LV,1,,,,,,,,,,,,,,,,,4.57,105,1.70,4.57,-2.87
John Franklin-Myers,2560731,DL,NYJ,@NE,1,,,,,,,,,,,,,,,,,4.34,106,1.70,4.34,-2.64
Tarron Jackson,2566400,DL,PHI,@LV,1,,,,,,,,,,,,,,,,,1.81,107,1.70,1.81,-0.11
Steven Means,2541310,DL,ATL,@MIA,1,,,,,,,,,,,,,,,,,4.91,108,1.70,4.91,-3.21
Carl Nassib,2555270,DL,LV,PHI,1,,,,,,,,,,,,,,,,,2.81,109,1.70,2.81,-1.11
Robert Nkemdiche,2555336,DL,SEA,NO,1,,,,,,,,,,,,,,,,,2.63,110,1.70,2.63,-0.93
Isaac Rochell,2557860,DL,IND,@SF,1,,,,,,,,,,,,,,,,,2.18,111,1.70,2.18,-0.48
Nathan Shepherd,2560873,DL,NYJ,@NE,1,,,,,,,,,,,,,,,,,2.39,112,1.70,2.39,-0.69
Shamar Stephen,2543706,DL,DEN,@CLE,1,,,,,,,,,,,,,,,,,1.70,113,1.70,1.7,0.0
Tershawn Wharton,2564310,DL,KC,@TEN,1,,,,,,,,,,,,,,,,,1.89,114,1.70,1.89,-0.19
Montravius Adams,2557876,DL,NO,@SEA,,2,,,,,,,,,,,,,,,,2.53,115,1.60,2.53,-0.93
Raekwon Davis,2564445,DL,MIA,ATL,,2,,,,,,,,,,,,,,,,3.57,116,1.60,3.57,-1.97
Justin Ellis,2543812,DL,BAL,CIN,,2,,,,,,,,,,,,,,,,2.00,117,1.60,2.0,-0.4
Matthew Ioannidis,2555240,DL,WAS,@GB,,2,,,,,,,,,,,,,,,,3.74,118,1.60,3.74,-2.14
D.J. Jones,2558265,DL,SF,IND,,2,,,,,,,,,,,,,,,,3.37,119,1.60,3.37,-1.77
Dre'Mont Jones,2562412,DL,DEN,@CLE,,2,,,,,,,,,,,,,,,,4.34,120,1.60,4.34,-2.74
Marcus Davenport,2561037,DL,NO,@SEA,,1,,,,,,,,,,,,,1,,,3.81,121,1.30,3.81,-2.51
B.J. Hill,2560740,DL,CIN,@BAL,,1,,,,,,,,,,,,,1,,,3.17,122,1.30,3.17,-1.87
Michael Danna,2564262,DL,KC,@TEN,,1,,,,,,,,,,,,,,,,4.64,123,0.80,4.64,-3.84
Leki Fotu,2564910,DL,ARI,HOU,,1,,,,,,,,,,,,,,,,2.68,124,0.80,2.68,-1.88
Davon Godchaux,2558012,DL,NE,NYJ,,1,,,,,,,,,,,,,,,,4.82,125,0.80,4.82,-4.02
Carl Granderson,2562273,DL,NO,@SEA,,1,,,,,,,,,,,,,,,,2.83,126,0.80,2.83,-2.03
Margus Hunt,2539310,DL,CHI,@TB,,1,,,,,,,,,,,,,,,,0.79,127,0.80,0.79,0.01
Chris Jones,2556369,DL,KC,@TEN,,1,,,,,,,,,,,,,,,,4.83,128,0.80,4.83,-4.03
Zach Kerr,2550575,DL,FA,Bye,,1,,,,,,,,,,,,,,,,,129,0.80,,
John Penisini,2563950,DL,DET,@LA,,1,,,,,,,,,,,,,,,,1.63,130,0.80,1.63,-0.83
Sheldon Rankins,2555242,DL,NYJ,@NE,,1,,,,,,,,,,,,,,,,3.32,131,0.80,3.32,-2.52
Tim Ward,2562939,DL,NYJ,@NE,,1,,,,,,,,,,,,,,,,2.13,132,0.80,2.13,-1.33
Milton Williams,2566418,DL,PHI,@LV,,1,,,,,,,,,,,,,,,,1.84,133,0.80,1.84,-1.04
Kenny Clark,2555282,DL,GB,WAS,,,,,,,,,,,,,,,1,,,7.07,134,0.50,7.07,-6.57
Myles Adams,2563620,DL,SEA,NO,,,,,,,,,,,,,,,,,,0.00,135,0.00,0.0,0.0
Mario Addison,2530474,DL,BUF,Bye,,,,,,,,,,,,,,,,,,,136,0.00,,
McTelvin Agim,2563872,DL,DEN,@CLE,,,,,,,,,,,,,,,,,,1.58,137,0.00,1.58,-1.58
Zach Allen,2562219,DL,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,138,0.00,0.0,0.0
Tyson Alualu,496760,DL,PIT,Bye,,,,,,,,,,,,,,,,,,,139,0.00,,
Auzoyah Alufohai,2564061,DL,GB,WAS,,,,,,,,,,,,,,,,,,0.00,140,0.00,0.0,0.0
Bradlee Anae,2563821,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,141,0.00,,
Abdullah Anderson,2561088,DL,GB,WAS,,,,,,,,,,,,,,,,,,0.00,142,0.00,0.0,0.0
Henry Anderson,2552272,DL,NE,NYJ,,,,,,,,,,,,,,,,,,,143,0.00,,
Eli Ankou,2559132,DL,FA,Bye,,,,,,,,,,,,,,,,,,,144,0.00,,
Dorance Armstrong,2560959,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,145,0.00,,
David Bada,2565526,DL,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Allen Bailey,2495116,DL,FA,Bye,,,,,,,,,,,,,,,,,,,147,0.00,,
Ben Banogu,2562229,DL,IND,@SF,,,,,,,,,,,,,,,,,,1.31,148,0.00,1.31,-1.31
Alex Barrett,2559140,DL,SF,IND,,,,,,,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Boogie Basham,2565863,DL,BUF,Bye,,,,,,,,,,,,,,,,,,,150,0.00,,
Vic Beasley,2552301,DL,FA,Bye,,,,,,,,,,,,,,,,,,,151,0.00,,
Andrew Billings,2555267,DL,CLE,DEN,,,,,,,,,,,,,,,,,,0.82,152,0.00,0.82,-0.82
Amani Bledsoe,2562859,DL,TEN,KC,,,,,,,,,,,,,,,,,,0.00,153,0.00,0.0,0.0
Joey Bosa,2555249,DL,LAC,Bye,,,,,,,,,,,,,,,,,,,154,0.00,,
Will Bradley-King,2566583,DL,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Cortez Broughton,2562823,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
Andrew Brown,2560979,DL,LAC,Bye,,,,,,,,,,,,,,,,,,,157,0.00,,
Earnest Brown IV,2566202,DL,LA,DET,,,,,,,,,,,,,,,,,,0.00,158,0.00,0.0,0.0
Malcom Brown,2552483,DL,JAX,Bye,,,,,,,,,,,,,,,,,,,159,0.00,,
Taven Bryan,2560983,DL,JAX,Bye,,,,,,,,,,,,,,,,,,,160,0.00,,
Austin Bryant,2562240,DL,DET,@LA,,,,,,,,,,,,,,,,,,2.85,161,0.00,2.85,-2.85
Brandin Bryant,2556486,DL,BUF,Bye,,,,,,,,,,,,,,,,,,,162,0.00,,
Isaiah Buggs,2562241,DL,PIT,Bye,,,,,,,,,,,,,,,,,,,163,0.00,,
Calvin Bundage,2565777,DL,FA,Bye,,,,,,,,,,,,,,,,,,,164,0.00,,
Adam Butler,2558924,DL,MIA,ATL,,,,,,,,,,,,,,,,,,2.27,165,0.00,2.27,-2.27
Vernon Butler,2555243,DL,BUF,Bye,,,,,,,,,,,,,,,,,,,166,0.00,,
Ron'Dell Carter,2563833,DL,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,167,0.00,0.0,0.0
K'Lavon Chaisson,2564166,DL,JAX,Bye,,,,,,,,,,,,,,,,,,,168,0.00,,
Demarcus Christmas,2562246,DL,PIT,Bye,,,,,,,,,,,,,,,,,,,169,0.00,,
Tyler Clark,2563725,DL,FA,Bye,,,,,,,,,,,,,,,,,,,170,0.00,,
Adrian Clayborn,2495140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,171,0.00,,
Kameron Cline,2564109,DL,IND,@SF,,,,,,,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Trevon Coley,2556504,DL,TEN,KC,,,,,,,,,,,,,,,,,,,173,0.00,,
L.J. Collier,2562248,DL,SEA,NO,,,,,,,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
John Cominsky,2562249,DL,ATL,@MIA,,,,,,,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Marquise Copeland,2562877,DL,LA,DET,,,,,,,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Jashon Cornell,2563929,DL,DET,@LA,,,,,,,,,,,,,,,,,,2.26,177,0.00,2.26,-2.26
Doug Costin,2564172,DL,JAX,Bye,,,,,,,,,,,,,,,,,,,178,0.00,,
Christian Covington,2552602,DL,LAC,Bye,,,,,,,,,,,,,,,,,,,179,0.00,,
Byron Cowart,2562392,DL,NE,NYJ,,,,,,,,,,,,,,,,,,,180,0.00,,
Jack Crawford,2532992,DL,ARI,HOU,,,,,,,,,,,,,,,,,,,181,0.00,,
Tyrone Crawford,2532821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,182,0.00,,
Vinny Curry,2532825,DL,NYJ,@NE,,,,,,,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Jalen Dalton,2563120,DL,NO,@SEA,,,,,,,,,,,,,,,,,,,184,0.00,,
Darrion Daniels,2565096,DL,SF,IND,,,,,,,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Carlos Davis,2564976,DL,PIT,Bye,,,,,,,,,,,,,,,,,,,186,0.00,,
Khalil Davis,2565210,DL,PIT,Bye,,,,,,,,,,,,,,,,,,,187,0.00,,
Sheldon Day,2555241,DL,CLE,DEN,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Matt Dickerson,2561044,DL,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Victor Dimukeje,2566424,DL,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
A.J. Epenesa,2563605,DL,BUF,Bye,,,,,,,,,,,,,,,,,,,191,0.00,,
Clelin Ferrell,2562263,DL,LV,PHI,,,,,,,,,,,,,,,,,,1.97,192,0.00,1.97,-1.97
Dante Fowler Jr.,2553431,DL,ATL,@MIA,,,,,,,,,,,,,,,,,,,193,0.00,,
Neville Gallimore,2563842,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,194,0.00,,
Joe Gaziano,2565036,DL,LAC,Bye,,,,,,,,,,,,,,,,,,,195,0.00,,
William Gholston,2540176,DL,TB,CHI,,,,,,,,,,,,,,,,,,3.01,196,0.00,3.01,-3.01
Kevin Givens,2562655,DL,SF,IND,,,,,,,,,,,,,,,,,,1.85,197,0.00,1.85,-1.85
Ryan Glasgow,2557851,DL,FA,Bye,,,,,,,,,,,,,,,,,,,198,0.00,,
Chauncey Golston,2566007,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,199,0.00,,
Adam Gotsis,2555502,DL,JAX,Bye,,,,,,,,,,,,,,,,,,,200,0.00,,
Brandon Graham,496788,DL,PHI,@LV,,,,,,,,,,,,,,,,,,,201,0.00,,
Randy Gregory,2552446,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,202,0.00,,
Everson Griffen,496790,DL,MIN,Bye,,,,,,,,,,,,,,,,,,,203,0.00,,
Porter Gustin,2562276,DL,CLE,DEN,,,,,,,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
DaVon Hamilton,2564190,DL,JAX,Bye,,,,,,,,,,,,,,,,,,,205,0.00,,
Justin Hamilton,2553531,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,206,0.00,,
Woodrow Hamilton,2556546,DL,FA,Bye,,,,,,,,,,,,,,,,,,,207,0.00,,
Jonathan Harris,2562945,DL,DEN,@CLE,,,,,,,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
Damon Harrison,2535718,DL,FA,Bye,,,,,,,,,,,,,,,,,,,209,0.00,,
Daelin Hayes,2565842,DL,BAL,CIN,,,,,,,,,,,,,,,,,,,210,0.00,,
Marquis Haynes,2561009,DL,CAR,@NYG,,,,,,,,,,,,,,,,,,1.69,211,0.00,1.69,-1.69
Bruce Hector,2561338,DL,DET,@LA,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Cameron Heyward,2508109,DL,PIT,Bye,,,,,,,,,,,,,,,,,,,213,0.00,,
Akiem Hicks,2533433,DL,CHI,@TB,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Trysten Hill,2562663,DL,DAL,Bye,,,,,,,,,,,,,,,,,,,215,0.00,,
Jalyn Holmes,2560744,DL,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
Braxton Hoyett,2563244,DL,FA,Bye,,,,,,,,,,,,,,,,,,,217,0.00,,
Wyatt Hubert,2565950,DL,CIN,@BAL,,,,,,,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Bryce Huff,2565510,DL,NYJ,@NE,,,,,,,,,,,,,,,,,,,219,0.00,,
Albert Huggins,2562667,DL,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Jerry Hughes,496796,DL,BUF,Bye,,,,,,,,,,,,,,,,,,,221,0.00,,
Danielle Hunter,2552603,DL,MIN,Bye,,,,,,,,,,,,,,,,,,,222,0.00,,
Maurice Hurst,2560748,DL,SF,IND,,,,,,,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Melvin Ingram,2532870,DL,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
David Irving,2553805,DL,FA,Bye,,,,,,,,,,,,,,,,,,,225,0.00,,
John Jenkins,2539231,DL,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,226,0.00,0.0,0.0
Darryl Johnson,2562672,DL,CAR,@NYG,,,,,,,,,,,,,,,,,,,227,0.00,,
Jaleel Johnson,2557845,DL,HOU,@ARI,,,,,,,,,,,,,,,,,,0.00,228,0.00,0.0,0.0
P.J. Johnson,2562923,DL,FA,Bye,,,,,,,,,,,,,,,,,,,229,0.00,,
Patrick Johnson,2566403,DL,PHI,@LV,,,,,,,,,,,,,,,,,,1.37,230,0.00,1.37,-1.37
Benito Jones,2564466,DL,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,231,0.00,0.0,0.0
Justin Jones,2560769,DL,LAC,Bye,,,,,,,,,,,,,,,,,,,232,0.00,,
Patrick Jones II,2566307,DL,MIN,Bye,,,,,,,,,,,,,,,,,,,233,0.00,,
Dion Jordan,2539288,DL,FA,Bye,,,,,,,,,,,,,,,,,,,234,0.00,,
