PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Del'Shawn Phillips,2563179,LB,NYJ,@NE,4,4,1,2,,,,,,,,,,,1,,,7.91,14,15.50,7.91,7.59
Alex Singleton,2553739,LB,PHI,@LV,7,2,,1,,,,,,,,,,,,,,11.61,15,15.00,11.61,3.39
Anthony Walker,2558851,LB,CLE,DEN,7,3,,,,,,,,,,,,,,,,10.44,16,14.30,10.44,3.86
Akeem Davis-Gaither,2563728,LB,CIN,@BAL,3,3,,,,1,,,,,,,,1,,,,,17,13.50,,
Denzel Perryman,2552310,LB,LV,PHI,6,2,,1,,,,,,,,,,,,,,12.06,18,13.30,12.06,1.24
Jake Martin,2561092,LB,HOU,@ARI,2,2,,1,,,,,,,1,,,1,,,,4.21,19,13.00,4.21,8.79
Azeez Al-Shaair,2562462,LB,SF,IND,4,4,,1,,,1,,,,,,,,,,12,9.92,20,12.90,9.92,2.98
Rashaan Evans,2560718,LB,TEN,KC,3,1,,,1,,1,,,,,,,1,,,,8.79,21,12.90,8.79,4.11
Jalen Reeves-Maybin,2557924,LB,DET,@LA,6,3,,,,,,,,,,,,,,,,7.18,22,12.60,7.18,5.42
Christian Kirksey,2543720,LB,HOU,@ARI,4,4,,,,,,,,,,,,1,,,,,23,12.50,,
Isaiah Simmons,2564940,LB,ARI,HOU,5,3,,1,,,,,,,,,,,,,,12.24,24,12.40,12.24,0.16
Kenny Young,2560947,LB,DEN,@CLE,3,4,1,1,,,,,,,,,,,1,,,8.15,25,12.30,8.15,4.15
Alec Ogletree,2540143,LB,CHI,@TB,4,,,1,,1,,,,,,,,,,,,7.17,26,11.80,7.17,4.63
Elandon Roberts,2556119,LB,MIA,ATL,5,2,,1,,,,,,,,,,,,,,8.03,27,11.60,8.03,3.57
Logan Wilson,2563752,LB,CIN,@BAL,5,2,,1,,,,,,,,,,,,,,10.35,28,11.60,10.35,1.25
Darius Leonard,2560789,LB,IND,@SF,2,5,,,,1,,,,,,,,,1,,,13.54,29,11.40,13.54,-2.14
Shaquil Barrett,2550541,LB,TB,CHI,3,1,1,,,1,1,,,,,,,,1,,1,6.66,30,10.93,6.66,4.27
Josh Bynes,2530491,LB,BAL,CIN,5,1,,1,,,,,,,,,,,,,,2.48,31,10.80,2.48,8.32
Alex Anzalone,2558163,LB,DET,@LA,5,2,,,,,,,,,,,,,,,,9.00,32,10.10,9.0,1.1
Bobby Wagner,2532966,LB,SEA,NO,5,2,,,,,,,,,,,,,,,,13.15,33,10.10,13.15,-3.05
Ben Niemann,2561383,LB,KC,@TEN,3,1,1,1,,,,,,,,,,,1,,,5.16,34,9.90,5.16,4.74
Tyus Bowser,2558166,LB,BAL,CIN,2,4,0.5,1,,,,,,,,,,,1,,,5.81,35,9.60,5.81,3.79
Pete Werner,2566358,LB,NO,@SEA,5,1,,,,,,,,,,,,,,,,11.16,36,9.30,11.16,-1.86
Mack Wilson,2562605,LB,CLE,DEN,5,1,,,,,,,,,,,,,,,,1.54,37,9.30,1.54,7.76
Cory Littleton,2556593,LB,LV,PHI,1,5,,,,,1,,,,,,,1,,,,10.73,38,9.20,10.73,-1.53
Tae Crowder,2564727,LB,NYG,CAR,2,4,,,,,,,,,,,,1,,,,12.36,39,9.10,12.36,-3.26
Troy Reeder,2563313,LB,LA,DET,3,5,,,,,,,,,,,,,,,,7.94,40,9.10,7.94,1.16
Bobby Okereke,2562416,LB,IND,@SF,2,2,,1,,,,,,,,,,1,,,,11.85,41,9.00,11.85,-2.85
Jordyn Brooks,2565135,LB,SEA,NO,2,2,,,,,1,,,,,,,1,,,5,11.27,42,8.67,11.27,-2.6
Kamu Grugier-Hill,2556363,LB,HOU,@ARI,4,2,,,,,,,,,,,,,,,,10.95,43,8.40,10.95,-2.55
Cole Holcomb,2562872,LB,WAS,@GB,4,2,,,,,,,,,,,,,,,,11.76,44,8.40,11.76,-3.36
Ja'Whaun Bentley,2561143,LB,NE,NYJ,4,,,1,,,,,,,,,,,,,,9.02,45,8.30,9.02,-0.72
Leonard Floyd,2555285,LB,LA,DET,3,4,,,,,,,,,,,,,,,,7.50,46,8.30,7.5,0.8
Eric Wilson,2559012,LB,HOU,@ARI,3,2,,1,,,,,,,,,,,,,,10.65,47,8.20,10.65,-2.45
Andrew Van Ginkel,2562768,LB,MIA,ATL,3,3,,,,,,,,,,,,,1,,,6.72,48,8.00,6.72,1.28
Bud Dupree,2552289,LB,TEN,KC,1,,1,,,1,,,,,,,,,1,,,5.45,49,7.70,5.45,2.25
Nick Kwiatkoski,2555288,LB,LV,PHI,2,1,,,,1,,,,,,,,,,,,2.14,50,7.70,2.14,5.56
Willie Gay Jr.,2564280,LB,KC,@TEN,,2,,,1,,,,,,,,,1,,1,,5.31,51,7.63,5.31,2.32
Jamin Davis,2566595,LB,WAS,@GB,4,1,,,,,,,,,,,,,,,,7.33,52,7.60,7.33,0.27
Kevin Minter,2540159,LB,TB,CHI,3,2,,,,,,,,,,,,,1,,,9.66,53,7.20,9.66,-2.46
Justin Strnad,2563914,LB,DEN,@CLE,2,4,,,,,,,,,,,,,,,,8.60,54,6.60,8.6,-2.0
Haason Reddick,2557887,LB,CAR,@NYG,1,4,,1,,,,,,,,,,,,,,9.56,55,6.40,9.56,-3.16
Devon Kennard,2543869,LB,ARI,HOU,2,,,,,,,,,,,,,1,,,,3.53,56,5.90,3.53,2.37
Kyle Van Noy,2543699,LB,NE,NYJ,1,2,,,,,,,,,,,,1,,,,8.45,57,5.80,8.45,-2.65
Harold Landry,2560784,LB,TEN,KC,1,,1,1,,,,,,,,,,,1,,,9.20,58,5.70,9.2,-3.5
Blake Cashman,2562496,LB,NYJ,@NE,3,,,,,,,,,,,,,,,,,,59,5.10,,
Germaine Pratt,2562702,LB,CIN,@BAL,3,,,,,,,,,,,,,,,,,6.35,60,5.10,6.35,-1.25
Lorenzo Carter,2561015,LB,NYG,CAR,2,2,,,,,,,,,,,,,,,,5.64,61,5.00,5.64,-0.64
Zaven Collins,2566421,LB,ARI,HOU,2,2,,,,,,,,,,,,,,,,4.87,62,5.00,4.87,0.13
Jermaine Carter,2561093,LB,CAR,@NYG,1,4,,,,,,,,,,,,,,,,10.46,63,4.90,10.46,-5.56
T.J. Edwards,2562648,LB,PHI,@LV,1,4,,,,,,,,,,,,,,,,2.48,64,4.90,2.48,2.42
Zaire Franklin,2561155,LB,IND,@SF,1,4,,,,,,,,,,,,,,,,5.80,65,4.90,5.8,-0.9
Cameron Brown,2564715,LB,NYG,CAR,2,1,,,,,,,,,,,,,,,,0.93,66,4.20,0.93,3.27
E.J. Speed,2562955,LB,IND,@SF,2,1,,,,,,,,,,,,,,,,0.67,67,4.20,0.67,3.53
Quincy Williams,2562954,LB,NYJ,@NE,1,,,,,,,,,,,,,1,,,,10.89,68,4.20,10.89,-6.69
Malik Reed,2562825,LB,DEN,@CLE,1,3,,,,,,,,,,,,,,,,7.22,69,4.10,7.22,-3.12
Terrell Lewis,2564370,LB,LA,DET,1,1,,1,,,,,,,,,,,,,,6.10,70,4.00,6.1,-2.1
Patrick Queen,2563575,LB,BAL,CIN,1,1,,1,,,,,,,,,,,,,,8.00,71,4.00,8.0,-4.0
Danny Trevathan,2532961,LB,CHI,@TB,1,1,,1,,,,,,,,,,,,,,3.29,72,4.00,3.29,0.71
Jamie Collins,2539311,LB,NE,NYJ,2,,,,,,,,,,,,,,1,,,2.90,73,3.90,2.9,1.0
Matthew Adams,2561149,LB,IND,@SF,2,,,,,,,,,,,,,,,,,0.00,74,3.40,0.0,3.4
K.J. Britt,2566559,LB,TB,CHI,2,,,,,,,,,,,,,,,,,0.00,75,3.40,0.0,3.4
Dennis Gardeck,2561200,LB,ARI,HOU,2,,,,,,,,,,,,,,,,,2.47,76,3.40,2.47,0.93
Jordan Hicks,2552315,LB,ARI,HOU,2,,,,,,,,,,,,,,,,,11.68,77,3.40,11.68,-8.28
Benardrick McKinney,2552490,LB,NYG,CAR,2,,,,,,,,,,,,,,,,,2.23,78,3.40,2.23,1.17
Anthony Nelson,2562507,LB,TB,CHI,2,,,,,,,,,,,,,,,,,2.13,79,3.40,2.13,1.27
Frankie Luvu,2561366,LB,CAR,@NYG,1,2,,,,,,,,,,,,,,,,7.18,80,3.30,7.18,-3.88
Sione Takitaki,2562753,LB,CLE,DEN,1,2,,,,,,,,,,,,,,,,2.24,81,3.30,2.24,1.06
Zach Cunningham,2558094,LB,HOU,@ARI,1,,,1,,,,,,,,,,,,,,10.82,82,3.20,10.82,-7.62
Von Miller,2495202,LB,LA,DET,1,1,,,,,,,,,,,,,1,,,6.59,83,3.00,6.59,-3.59
Markus Bailey,2563719,LB,CIN,@BAL,1,1,,,,,,,,,,,,,,,,0.80,84,2.50,0.8,1.7
Zack Baun,2564664,LB,NO,@SEA,1,1,,,,,,,,,,,,,,,,0.85,85,2.50,0.85,1.65
Oren Burks,2560984,LB,GB,WAS,1,1,,,,,,,,,,,,,,,,2.66,86,2.50,2.66,-0.16
Micah Kiser,2560782,LB,DEN,@CLE,1,1,,,,,,,,,,,,,,,,,87,2.50,,
Pernell McPhee,2495201,LB,BAL,CIN,1,1,,,,,,,,,,,,,,,,3.17,88,2.50,3.17,-0.67
Duke Riley,2557967,LB,MIA,ATL,1,1,,,,,,,,,,,,,,,,0.97,89,2.50,0.97,1.53
Grant Stuard,2566568,LB,TB,CHI,1,1,,,,,,,,,,,,,,,,0.00,90,2.50,0.0,2.5
Oshane Ximines,2562613,LB,NYG,CAR,,,,,,,,,,,,,,1,,,,3.07,91,2.50,3.07,-0.57
Joe Bachie,2564661,LB,CIN,@BAL,,3,,,,,,,,,,,,,,,,1.13,92,2.40,1.13,1.27
Jonathan Garvin,2563992,LB,GB,WAS,1,,,,,,,,,,,,,,1,,,3.89,93,2.20,3.89,-1.69
Kwon Alexander,2552592,LB,NO,@SEA,1,,,,,,,,,,,,,,,,,1.80,94,1.70,1.8,-0.1
Krys Barnes,2563971,LB,GB,WAS,1,,,,,,,,,,,,,,,,,7.22,95,1.70,7.22,-5.52
Cody Barton,2562472,LB,SEA,NO,1,,,,,,,,,,,,,,,,,1.06,96,1.70,1.06,0.64
Nick Dzubnar,2553877,LB,TEN,KC,1,,,,,,,,,,,,,,,,,0.00,97,1.70,0.0,1.7
Cam Gill,2565216,LB,TB,CHI,1,,,,,,,,,,,,,,,,,0.00,98,1.70,0.0,1.7
Trevis Gipson,2563695,LB,CHI,@TB,1,,,,,,,,,,,,,,,,,3.18,99,1.70,3.18,-1.48
Malik Harrison,2563554,LB,BAL,CIN,1,,,,,,,,,,,,,,,,,5.80,100,1.70,5.8,-4.1
Jordan Jenkins,2555256,LB,HOU,@ARI,1,,,,,,,,,,,,,,,,,3.03,101,1.70,3.03,-1.33
Christian Jones,2550572,LB,CHI,@TB,1,,,,,,,,,,,,,,,,,0.73,102,1.70,0.73,0.97
Ernest Jones,2566229,LB,LA,DET,1,,,,,,,,,,,,,,,,,2.09,103,1.70,2.09,-0.39
Khalil Mack,2543463,LB,CHI,@TB,1,,,,,,,,,,,,,,,,,6.01,104,1.70,6.01,-4.31
Kamal Martin,2564010,LB,CAR,@NYG,1,,,,,,,,,,,,,,,,,0.00,105,1.70,0.0,1.7
Obo Okoronkwo,2560829,LB,LA,DET,1,,,,,,,,,,,,,,,,,2.85,106,1.70,2.85,-1.15
Odafe Oweh,2565848,LB,BAL,CIN,1,,,,,,,,,,,,,,,,,4.87,107,1.70,4.87,-3.17
Kevin Pierre-Louis,2543563,LB,HOU,@ARI,1,,,,,,,,,,,,,,,,,1.25,108,1.70,1.25,0.45
Reggie Ragland,2555169,LB,NYG,CAR,1,,,,,,,,,,,,,,,,,7.65,109,1.70,7.65,-5.95
Jaylon Smith,2555310,LB,FA,Bye,1,,,,,,,,,,,,,,,,,,110,1.70,,
Joe Tryon-Shoyinka,2566574,LB,TB,CHI,1,,,,,,,,,,,,,,,,,2.84,111,1.70,2.84,-1.14
Joe Walker,2556192,LB,ARI,HOU,1,,,,,,,,,,,,,,,,,0.67,112,1.70,0.67,1.03
Ola Adeniyi,2560950,LB,TEN,KC,,,,,,,,,,,,,,,3,,,1.89,113,1.50,1.89,-0.39
Shaq Lawson,2555252,LB,NYJ,@NE,,1,,,,,,,,,,,,,1,,,3.36,114,1.30,3.36,-2.06
Josh Uche,2564649,LB,NE,NYJ,,,,,,,1,,,,,,,,,,,2.78,115,1.00,2.78,-1.78
Jerome Baker,2560966,LB,MIA,ATL,,1,,,,,,,,,,,,,,,,11.64,116,0.80,11.64,-10.84
Derrick Barnes,2566055,LB,DET,@LA,,1,,,,,,,,,,,,,,,,6.74,117,0.80,6.74,-5.94
Daren Bates,2541539,LB,ATL,@MIA,,1,,,,,,,,,,,,,,,,0.00,118,0.80,0.0,0.8
Chris Board,2561301,LB,BAL,CIN,,1,,,,,,,,,,,,,,,,3.42,119,0.80,3.42,-2.62
Brandon Copeland,2541695,LB,ATL,@MIA,,1,,,,,,,,,,,,,,,,2.47,120,0.80,2.47,-1.67
Carter Coughlin,2564724,LB,NYG,CAR,,1,,,,,,,,,,,,,,,,,121,0.80,,
Sam Eguavoen,2562038,LB,MIA,ATL,,1,,,,,,,,,,,,,,,,1.68,122,0.80,1.68,-0.88
Demetrius Flannigan-Fowles,2563090,LB,SF,IND,,1,,,,,,,,,,,,,,,,0.73,123,0.80,0.73,0.07
Dee Ford,2543494,LB,SF,IND,,1,,,,,,,,,,,,,,,,,124,0.80,,
Matt Judon,2555505,LB,NE,NYJ,,1,,,,,,,,,,,,,,,,9.22,125,0.80,9.22,-8.42
Harvey Langi,2558963,LB,NE,NYJ,,1,,,,,,,,,,,,,,,,,126,0.80,,
Malcolm Smith,2499278,LB,CLE,DEN,,1,,,,,,,,,,,,,,,,8.26,127,0.80,8.26,-7.46
Jahlani Tavai,2562755,LB,NE,NYJ,,1,,,,,,,,,,,,,,,,1.25,128,0.80,1.25,-0.45
Kristian Welch,2565348,LB,BAL,CIN,,1,,,,,,,,,,,,,,,,0.00,129,0.80,0.0,0.8
Jaelan Phillips,2566289,LB,MIA,ATL,,,,,,,,,,,,,,,1,,,5.46,130,0.50,5.46,-4.96
Tyrell Adams,2553898,LB,SF,IND,,,,,,,,,,,,,,,,,,2.21,131,0.00,2.21,-2.21
Otaro Alaka,2562217,LB,BAL,CIN,,,,,,,,,,,,,,,,,,,132,0.00,,
Dakota Allen,2562618,LB,JAX,Bye,,,,,,,,,,,,,,,,,,,133,0.00,,
Josh Allen,2562619,LB,JAX,Bye,,,,,,,,,,,,,,,,,,,134,0.00,,
Jeremiah Attaochu,2543717,LB,CHI,@TB,,,,,,,,,,,,,,,,,,,135,0.00,,
Anthony Barr,2543459,LB,MIN,Bye,,,,,,,,,,,,,,,,,,,136,0.00,,
Tarell Basham,2558165,LB,DAL,Bye,,,,,,,,,,,,,,,,,,,137,0.00,,
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,138,0.00,,
B.J. Bello,2559141,LB,TEN,KC,,,,,,,,,,,,,,,,,,,139,0.00,,
Francis Bernard,2563827,LB,DAL,Bye,,,,,,,,,,,,,,,,,,,140,0.00,,
Rashod Berry,2564589,LB,DET,@LA,,,,,,,,,,,,,,,,,,0.00,141,0.00,0.0,0.0
Jon Bostic,2539978,LB,WAS,@GB,,,,,,,,,,,,,,,,,,,142,0.00,,
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,143,0.00,,
Jayon Brown,2558005,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.00,144,0.00,0.0,0.0
Baron Browning,2566025,LB,DEN,@CLE,,,,,,,,,,,,,,,,,,0.00,145,0.00,0.0,0.0
T.J. Brunson,2564718,LB,NYG,CAR,,,,,,,,,,,,,,,,,,,146,0.00,,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,147,0.00,,
Ben Burr-Kirven,2562490,LB,SEA,NO,,,,,,,,,,,,,,,,,,,148,0.00,,
Devin Bush,2562243,LB,PIT,Bye,,,,,,,,,,,,,,,,,,,149,0.00,,
Shilique Calhoun,2555294,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Austin Calitro,2558925,LB,FA,Bye,,,,,,,,,,,,,,,,,,,151,0.00,,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,152,0.00,,
Cole Christiansen,2565021,LB,LAC,Bye,,,,,,,,,,,,,,,,,,,153,0.00,,
Bradley Chubb,2561020,LB,DEN,@CLE,,,,,,,,,,,,,,,,,,,154,0.00,,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,155,0.00,,
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,156,0.00,,
Ryan Connelly,2562638,LB,MIN,Bye,,,,,,,,,,,,,,,,,,,157,0.00,,
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,158,0.00,,
Jabril Cox,2565998,LB,DAL,Bye,,,,,,,,,,,,,,,,,,,159,0.00,,
Lavonte David,2532828,LB,TB,CHI,,,,,,,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Jarrad Davis,2557855,LB,NYJ,@NE,,,,,,,,,,,,,,,,,,0.00,161,0.00,0.0,0.0
Tae Davis,2561318,LB,HOU,@ARI,,,,,,,,,,,,,,,,,,,162,0.00,,
Thomas Davis,2506352,LB,FA,Bye,,,,,,,,,,,,,,,,,,,163,0.00,,
Todd Davis,2550930,LB,FA,Bye,,,,,,,,,,,,,,,,,,,164,0.00,,
Tyrel Dodson,2562560,LB,BUF,Bye,,,,,,,,,,,,,,,,,,,165,0.00,,
Devante Downs,2561151,LB,FA,Bye,,,,,,,,,,,,,,,,,,,166,0.00,,
Troy Dye,2564535,LB,MIN,Bye,,,,,,,,,,,,,,,,,,,167,0.00,,
Samson Ebukam,2558830,LB,SF,IND,,,,,,,,,,,,,,,,,,5.29,168,0.00,5.29,-5.29
Tremaine Edmunds,2560713,LB,BUF,Bye,,,,,,,,,,,,,,,,,,,169,0.00,,
Emeke Egbule,2562578,LB,LAC,Bye,,,,,,,,,,,,,,,,,,,170,0.00,,
Milo Eifler,2565729,LB,MIA,ATL,,,,,,,,,,,,,,,,,,0.00,171,0.00,0.0,0.0
Duke Ejiofor,2560714,LB,FA,Bye,,,,,,,,,,,,,,,,,,,172,0.00,,
Jay Elliott,2550196,LB,FA,Bye,,,,,,,,,,,,,,,,,,,173,0.00,,
Kaden Elliss,2562901,LB,NO,@SEA,,,,,,,,,,,,,,,,,,1.63,174,0.00,1.63,-1.63
Kyle Emanuel,2552296,LB,FA,Bye,,,,,,,,,,,,,,,,,,,175,0.00,,
Jordan Evans,2558801,LB,CIN,@BAL,,,,,,,,,,,,,,,,,,,176,0.00,,
Kyler Fackrell,2555340,LB,LAC,Bye,,,,,,,,,,,,,,,,,,,177,0.00,,
Jaylon Ferguson,2562650,LB,BAL,CIN,,,,,,,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Tony Fields II,2565971,LB,CLE,DEN,,,,,,,,,,,,,,,,,,0.69,179,0.00,0.69,-0.69
Sharif Finch,2561328,LB,FA,Bye,,,,,,,,,,,,,,,,,,,180,0.00,,
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,181,0.00,,
Kylie Fitts,2560724,LB,ARI,HOU,,,,,,,,,,,,,,,,,,,182,0.00,,
L.J. Fort,2535613,LB,BAL,CIN,,,,,,,,,,,,,,,,,,,183,0.00,,
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
Chris Garrett,2566211,LB,LA,DET,,,,,,,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Luke Gifford,2562942,LB,DAL,Bye,,,,,,,,,,,,,,,,,,,186,0.00,,
Ulysees Gilbert,2562811,LB,PIT,Bye,,,,,,,,,,,,,,,,,,,187,0.00,,
Joe Giles-Harris,2562591,LB,BUF,Bye,,,,,,,,,,,,,,,,,,,188,0.00,,
Jordan Glasgow,2564118,LB,IND,@SF,,,,,,,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
B.J. Goodson,2555522,LB,FA,Bye,,,,,,,,,,,,,,,,,,,190,0.00,,
Dre Greenlaw,2562428,LB,SF,IND,,,,,,,,,,,,,,,,,,,191,0.00,,
Shaquem Griffin,2560999,LB,FA,Bye,,,,,,,,,,,,,,,,,,,192,0.00,,
Bryce Hager,2552307,LB,FA,Bye,,,,,,,,,,,,,,,,,,,193,0.00,,
Nate Hall,2562657,LB,FA,Bye,,,,,,,,,,,,,,,,,,,194,0.00,,
Terez Hall,2562277,LB,NE,NYJ,,,,,,,,,,,,,,,,,,,195,0.00,,
Shaun Dion Hamilton,2561003,LB,DET,@LA,,,,,,,,,,,,,,,,,,,196,0.00,,
Chase Hansen,2562280,LB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Darius Harris,2563108,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Josh Harvey-Clemons,2557880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,199,0.00,,
Neville Hewitt,2553657,LB,HOU,@ARI,,,,,,,,,,,,,,,,,,0.43,200,0.00,0.43,-0.43
Alex Highsmith,2564982,LB,PIT,Bye,,,,,,,,,,,,,,,,,,,201,0.00,,
Dont'a Hightower,2533057,LB,NE,NYJ,,,,,,,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Anthony Hitchens,2543592,LB,KC,@TEN,,,,,,,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Justin Hollins,2562285,LB,LA,DET,,,,,,,,,,,,,,,,,,,204,0.00,,
Travin Howard,2561154,LB,LA,DET,,,,,,,,,,,,,,,,,,,205,0.00,,
Khaleke Hudson,2565279,LB,WAS,@GB,,,,,,,,,,,,,,,,,,0.83,206,0.00,0.83,-0.83
Joel Iyiegbuniwe,2560750,LB,CHI,@TB,,,,,,,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Myles Jack,2555329,LB,JAX,Bye,,,,,,,,,,,,,,,,,,,208,0.00,,
Leon Jacobs,2560758,LB,FA,Bye,,,,,,,,,,,,,,,,,,,209,0.00,,
Anfernee Jennings,2564613,LB,NE,NYJ,,,,,,,,,,,,,,,,,,,210,0.00,,
Josey Jewell,2560763,LB,DEN,@CLE,,,,,,,,,,,,,,,,,,,211,0.00,,
A.J. Johnson,2561704,LB,DEN,@CLE,,,,,,,,,,,,,,,,,,,212,0.00,,
Buddy Johnson,2566454,LB,PIT,Bye,,,,,,,,,,,,,,,,,,,213,0.00,,
Chandler Jones,2533538,LB,ARI,HOU,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Joe Jones,2559200,LB,TEN,KC,,,,,,,,,,,,,,,,,,0.54,215,0.00,0.54,-0.54
Peter Kalambayi,2560774,LB,FA,Bye,,,,,,,,,,,,,,,,,,,216,0.00,,
Isaiah Kaufusi,2565606,LB,FA,Bye,,,,,,,,,,,,,,,,,,,217,0.00,,
Eric Kendricks,2552312,LB,MIN,Bye,,,,,,,,,,,,,,,,,,,218,0.00,,
Mychal Kendricks,2532890,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
A.J. Klein,2539982,LB,BUF,Bye,,,,,,,,,,,,,,,,,,,220,0.00,,
Jordan Kunaszyk,2563127,LB,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,221,0.00,0.0,0.0
Christian Kuntz,2559484,LB,PIT,Bye,,,,,,,,,,,,,,,,,,,222,0.00,,
Elijah Lee,2558121,LB,CLE,DEN,,,,,,,,,,,,,,,,,,0.89,223,0.00,0.89,-0.89
Marquel Lee,2557972,LB,LV,PHI,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Sean Lee,496937,LB,FA,Bye,,,,,,,,,,,,,,,,,,,225,0.00,,
Aaron Lynch,2543650,LB,FA,Bye,,,,,,,,,,,,,,,,,,,226,0.00,,
Blake Lynch,2564562,LB,MIN,Bye,,,,,,,,,,,,,,,,,,,227,0.00,,
Cassh Maluia,2564622,LB,FA,Bye,,,,,,,,,,,,,,,,,,,228,0.00,,
Justin March,2553815,LB,FA,Bye,,,,,,,,,,,,,,,,,,,229,0.00,,
Cassius Marsh,2543868,LB,CHI,@TB,,,,,,,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
Blake Martinez,2555161,LB,NYG,CAR,,,,,,,,,,,,,,,,,,,231,0.00,,
Tyler Matakevich,2555171,LB,BUF,Bye,,,,,,,,,,,,,,,,,,,232,0.00,,
David Mayo,2553441,LB,WAS,@GB,,,,,,,,,,,,,,,,,,0.65,233,0.00,0.65,-0.65
Isaiah McDuffie,2566082,LB,GB,WAS,,,,,,,,,,,,,,,,,,0.54,234,0.00,0.54,-0.54
Cameron McGrone,2566337,LB,NE,NYJ,,,,,,,,,,,,,,,,,,0.00,235,0.00,0.0,0.0
Wynton McManis,2556842,LB,FA,Bye,,,,,,,,,,,,,,,,,,,236,0.00,,
Raekwon McMillan,2558070,LB,NE,NYJ,,,,,,,,,,,,,,,,,,,237,0.00,,
Montrel Meander,2561376,LB,CLE,DEN,,,,,,,,,,,,,,,,,,,238,0.00,,
Whitney Mercilus,2533049,LB,GB,WAS,,,,,,,,,,,,,,,,,,2.93,239,0.00,2.93,-2.93
