PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Tyler Boyd,2555466,WR,CIN,@BAL,,,,,4,39,,,,,,9.32,44,5.90,9.32,-3.42
Jamison Crowder,2552415,WR,NYJ,@NE,,,,,4,34,,,,,,11.04,45,5.40,11.04,-5.64
Adam Humphries,2553895,WR,WAS,@GB,,,,,3,36,,,,,,5.89,46,5.10,5.89,-0.79
Henry Ruggs III,2564433,WR,FA,Bye,,,,7,4,24,,,,,,,47,5.10,,
Julio Jones,2495454,WR,TEN,KC,,,,,2,38,,,,,,10.72,48,4.80,10.72,-5.92
Zay Jones,2557863,WR,LV,PHI,,,,,1,43,,,,,,1.32,49,4.80,1.32,3.48
Marquez Callaway,2565310,WR,NO,@SEA,,,,,3,32,,,,,,10.58,50,4.70,10.58,-5.88
Quez Watkins,2564880,WR,PHI,@LV,,,,,2,37,,,,,,7.14,51,4.70,7.14,-2.44
Brandin Cooks,2543498,WR,HOU,@ARI,,,,,5,21,,,,,,12.99,52,4.60,12.99,-8.39
Zach Pascal,2558877,WR,IND,@SF,,,,,3,14,,,,,,7.03,53,4.60,7.03,-2.43
Ashton Dulin,2562646,WR,IND,@SF,,,,,2,,,,,,,1.97,54,4.50,1.97,2.53
Mecole Hardman,2562580,WR,KC,@TEN,,,,,4,28,,,,,1,8.72,55,4.50,8.72,-4.22
Allen Robinson,2543509,WR,CHI,@TB,,,,,2,16,,,,,,9.48,56,4.30,9.48,-5.18
Nico Collins,2566127,WR,HOU,@ARI,,,,,2,28,,,,,,6.26,57,3.80,6.26,-2.46
Josh Reynolds,2558194,WR,TEN,KC,,,,,3,23,,,,,,2.22,58,3.80,2.22,1.58
Randall Cobb,2495448,WR,GB,WAS,,,,,3,22,,,,,,5.97,59,3.70,5.97,-2.27
John Ross,2558010,WR,NYG,CAR,,,,,2,27,,,,,,3.45,60,3.70,3.45,0.25
Olamide Zaccheaus,2562808,WR,ATL,@MIA,,,,,1,13,,,,,,4.12,61,3.50,4.12,-0.62
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,2,23,,,,,,,62,3.30,,
N'Keal Harry,2562659,WR,NE,NYJ,,,,,1,28,,,,,,2.35,63,3.30,2.35,0.95
Danny Amendola,2649,WR,HOU,@ARI,,,,,3,17,,,,,,1.94,64,3.20,1.94,1.26
Keith Kirkwood,2561224,WR,CAR,@NYG,,,,,3,17,,,,,,2.54,65,3.20,2.54,0.66
Anthony Schwartz,2565986,WR,CLE,DEN,,,,-2,2,22,,,,,,1.90,66,3.00,1.9,1.1
Robby Anderson,2556462,WR,CAR,@NYG,,,,,3,14,,,,,,8.40,67,2.90,8.4,-5.5
Tajae Sharpe,2555317,WR,ATL,@MIA,,,,,2,18,,,,,,1.80,68,2.80,1.8,1.0
Rondale Moore,2566433,WR,ARI,HOU,,,,,2,17,,,,,,5.53,69,2.70,5.53,-2.83
Gunner Olszewski,2563329,WR,NE,NYJ,,,,,1,22,,,,,,0.54,70,2.70,0.54,2.16
Marquise Goodwin,2539964,WR,CHI,@TB,,,,,2,16,,,,,,2.56,71,2.60,2.56,0.04
Tyler Johnson,2565225,WR,TB,CHI,,,,,2,16,,,,,,5.25,72,2.60,5.25,-2.65
Dax Milne,2566601,WR,WAS,@GB,,,,,2,16,,,,,,0.87,73,2.60,0.87,1.73
Tim Patrick,2558985,WR,DEN,@CLE,,,,,2,16,,,,,,9.40,74,2.60,9.4,-6.8
Kendall Hinton,2563893,WR,DEN,@CLE,,,,,2,15,,,,,,4.07,75,2.50,4.07,-1.57
Tylan Wallace,2565857,WR,BAL,CIN,,,,,,,,,,,,0.84,76,2.50,0.84,1.66
Tyler Lockett,2552430,WR,SEA,NO,,,,,2,12,,,,,,10.87,77,2.20,10.87,-8.67
Mohamed Sanu,2533040,WR,SF,IND,,,,,1,16,,,,,,3.73,78,2.10,3.73,-1.63
J.J. Arcega-Whiteside,2562466,WR,PHI,@LV,,,,,,,,,,,,0.67,79,1.70,0.67,1.03
Tyrie Cleveland,2563881,WR,DEN,@CLE,,,,,,,,,,,,1.06,80,1.70,1.06,0.64
Lil'Jordan Humphrey,2562668,WR,NO,@SEA,,,,,,,,,,,,2.31,81,1.70,2.31,-0.61
Jauan Jennings,2565114,WR,SF,IND,,,,,,,,,,,,1.10,82,1.70,1.1,0.6
Amari Rodgers,2566091,WR,GB,WAS,,,,,,,,,,,,1.29,83,1.70,1.29,0.41
Ben Skowronek,2566247,WR,LA,DET,,,,,,,,,,,,1.22,84,1.70,1.22,0.48
DeAndre Carter,2553502,WR,WAS,@GB,,,,27,1,4,,,,,1,1.66,85,1.60,1.66,-0.06
Tre'Quan Smith,2560878,WR,NO,@SEA,,,,,1,11,,,,,,8.62,86,1.60,8.62,-7.02
Damiere Byrd,2553499,WR,CHI,@TB,,,,,1,10,,,,,,1.49,87,1.50,1.49,0.01
Brandon Aiyuk,2565093,WR,SF,IND,,,,3,1,6,,,,,,8.16,88,1.40,8.16,-6.76
Devin Duvernay,2563551,WR,BAL,CIN,,,,-2,1,11,,,,,,3.27,89,1.40,3.27,-1.87
Trent Sherfield,2561272,WR,SF,IND,,,,,1,9,,,,,,1.39,90,1.40,1.39,0.01
Marcus Kemp,2559076,WR,KC,@TEN,,,,,1,8,,,,,,0.54,91,1.30,0.54,0.76
Equanimeous St. Brown,2560883,WR,GB,WAS,,,,13,,,,,,,,1.28,92,1.30,1.28,0.02
Collin Johnson,2564202,WR,NYG,CAR,,,,,1,7,,,,,,5.27,93,1.20,5.27,-4.07
Demarcus Robinson,2555478,WR,KC,@TEN,,,,,1,7,,,,,,4.65,94,1.20,4.65,-3.45
Keelan Cole,2559153,WR,NYJ,@NE,,,,,1,6,,,,,,4.34,95,1.10,4.34,-3.24
Jaelon Darden,2566562,WR,TB,CHI,,,,11,,,,,,,,1.66,96,1.10,1.66,-0.56
Denzel Mims,2564802,WR,NYJ,@NE,,,,,1,6,,,,,,1.72,97,1.10,1.72,-0.62
Keke Coutee,2561029,WR,IND,@SF,,,,,1,5,,,,,,5.41,98,1.00,5.41,-4.41
Preston Williams,2562805,WR,MIA,ATL,,,,,1,5,,,,,,8.60,99,1.00,8.6,-7.6
KhaDarel Hodge,2561653,WR,DET,@LA,,,,,1,3,,,,,,4.74,100,0.80,4.74,-3.94
Kevin White,2553432,WR,NO,@SEA,,,,,,,,,,,,0.00,101,0.80,0.0,0.8
Marcus Johnson,2556855,WR,TEN,KC,,,,5,,,,,,,,1.34,102,0.50,1.34,-0.84
Rashard Higgins,2555468,WR,CLE,DEN,,,,,1,-2,,,,,,3.54,103,0.30,3.54,-3.24
Rodney Adams,2558047,WR,CHI,@TB,,,,,,,,,,,,0.00,104,0.00,0.0,0.0
Quincy Adeboyejo,2558906,WR,FA,Bye,,,,,,,,,,,,,105,0.00,,
Jamal Agnew,2558821,WR,JAX,Bye,,,,,,,,,,,,,106,0.00,,
Landen Akers,2566193,WR,LA,DET,,,,,,,,,,,,0.00,107,0.00,0.0,0.0
Keenan Allen,2540154,WR,LAC,Bye,,,,,,,,,,,,,108,0.00,,
Geronimo Allison,2556460,WR,DET,@LA,,,,,,,,,,,,1.61,109,0.00,1.61,-1.61
Marcell Ateman,2560961,WR,LV,PHI,,,,,,,,,,,,0.00,110,0.00,0.0,0.0
Tutu Atwell,2566196,WR,LA,DET,,,,,,,,,,,,,111,0.00,,
Tavon Austin,2539336,WR,JAX,Bye,,,,,,,,,,,,,112,0.00,,
Andre Baccellia,2564250,WR,ARI,HOU,,,,,,,,,,,,0.00,113,0.00,0.0,0.0
Alex Bachman,2563301,WR,NYG,CAR,,,,,,,,,,,,0.00,114,0.00,0.0,0.0
Manasseh Bailey,2564817,WR,FA,Bye,,,,,,,,,,,,,115,0.00,,
Kawaan Baker,2566349,WR,NO,@SEA,,,,,,,,,,,,0.00,116,0.00,0.0,0.0
Cameron Batson,2561521,WR,TEN,KC,,,,,,,,,,,,,117,0.00,,
Omar Bayless,2563623,WR,FA,Bye,,,,,,,,,,,,,118,0.00,,
Cole Beasley,2535698,WR,BUF,Bye,,,,,,,,,,,,,119,0.00,,
Chad Beebe,2561482,WR,MIN,Bye,,,,,,,,,,,,,120,0.00,,
Reggie Begelton,2563446,WR,FA,Bye,,,,,,,,,,,,,121,0.00,,
Travis Benjamin,2532790,WR,SF,IND,,,,,,,,,,,,0.00,122,0.00,0.0,0.0
Trinity Benson,2563035,WR,DET,@LA,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
Braxton Berrios,2560975,WR,NYJ,@NE,,,,,,,,,,,,2.68,124,0.00,2.68,-2.68
Tarik Black,2565594,WR,IND,@SF,,,,,,,,,,,,0.00,125,0.00,0.0,0.0
Justin Blackmon,2533038,WR,FA,Bye,,,,,,,,,,,,,126,0.00,,
Chris Blair,2565588,WR,GB,WAS,,,,,,,,,,,,0.00,127,0.00,0.0,0.0
Christian Blake,2561443,WR,ATL,@MIA,,,,,,,,,,,,1.00,128,0.00,1.0,-1.0
C.J. Board,2558911,WR,NYG,CAR,,,,,,,,,,,,,129,0.00,,
Victor Bolden,2558912,WR,FA,Bye,,,,,,,,,,,,,130,0.00,,
Lynn Bowden,2564412,WR,MIA,ATL,,,,,,,,,,,,,131,0.00,,
Miles Boykin,2562631,WR,BAL,CIN,,,,,,,,,,,,1.70,132,0.00,1.7,-1.7
Ja'Marcus Bradley,2563761,WR,CLE,DEN,,,,,,,,,,,,0.00,133,0.00,0.0,0.0
Antonio Brown,2508061,WR,TB,CHI,,,,,,,,,,,,0.00,134,0.00,0.0,0.0
Dyami Brown,2566586,WR,WAS,@GB,,,,,,,,,,,,5.83,135,0.00,5.83,-5.83
Fred Brown,2559396,WR,FA,Bye,,,,,,,,,,,,,136,0.00,,
John Brown,2543847,WR,JAX,Bye,,,,,,,,,,,,,137,0.00,,
Noah Brown,2558091,WR,DAL,Bye,,,,,,,,,,,,,138,0.00,,
Tony Brown,2563764,WR,FA,Bye,,,,,,,,,,,,,139,0.00,,
Dez Bryant,497278,WR,FA,Bye,,,,,,,,,,,,,140,0.00,,
Ventell Bryant,2563267,WR,FA,Bye,,,,,,,,,,,,,141,0.00,,
Rico Bussey,2565780,WR,PIT,Bye,,,,,,,,,,,,,142,0.00,,
Hakeem Butler,2562491,WR,FA,Bye,,,,,,,,,,,,,143,0.00,,
Lawrence Cager,2565492,WR,CLE,DEN,,,,,,,,,,,,,144,0.00,,
Deon Cain,2560987,WR,PHI,@LV,,,,,,,,,,,,0.00,145,0.00,0.0,0.0
Antonio Callaway,2560988,WR,FA,Bye,,,,,,,,,,,,,146,0.00,,
Jalen Camp,2566148,WR,HOU,@ARI,,,,,,,,,,,,0.00,147,0.00,0.0,0.0
Parris Campbell,2562495,WR,IND,@SF,,,,,,,,,,,,,148,0.00,,
Dylan Cantrell,2560990,WR,WAS,@GB,,,,,,,,,,,,,149,0.00,,
Quintez Cephus,2563926,WR,DET,@LA,,,,,,,,,,,,,150,0.00,,
D.J. Chark,2561018,WR,JAX,Bye,,,,,,,,,,,,,151,0.00,,
Dan Chisena,2564514,WR,MIN,Bye,,,,,,,,,,,,,152,0.00,,
Chase Claypool,2564970,WR,PIT,Bye,,,,,,,,,,,,,153,0.00,,
Matt Cole,2564442,WR,CAR,@NYG,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Chris Conley,2552652,WR,HOU,@ARI,,,,,,,,,,,,3.35,155,0.00,3.35,-3.35
Amari Cooper,2552487,WR,DAL,Bye,,,,,,,,,,,,,156,0.00,,
Pharoh Cooper,2555419,WR,NYG,CAR,,,,,,,,,,,,0.00,157,0.00,0.0,0.0
Isaiah Coulter,2564067,WR,CHI,@TB,,,,,,,,,,,,0.00,158,0.00,0.0,0.0
River Cracraft,2559485,WR,SF,IND,,,,,,,,,,,,0.00,159,0.00,0.0,0.0
Frank Darby,2565812,WR,ATL,@MIA,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Gabriel Davis,2563602,WR,BUF,Bye,,,,,,,,,,,,,161,0.00,,
Quartney Davis,2564529,WR,IND,@SF,,,,,,,,,,,,,162,0.00,,
Rashard Davis,2559461,WR,FA,Bye,,,,,,,,,,,,,163,0.00,,
Reggie Davis,2559324,WR,FA,Bye,,,,,,,,,,,,,164,0.00,,
Gehrig Dieter,2559066,WR,KC,@TEN,,,,,,,,,,,,0.00,165,0.00,0.0,0.0
Stefon Diggs,2552608,WR,BUF,Bye,,,,,,,,,,,,,166,0.00,,
Derrick Dillon,2564730,WR,FA,Bye,,,,,,,,,,,,,167,0.00,,
Phillip Dorsett,2552424,WR,SEA,NO,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Keelan Doss,2562393,WR,FA,Bye,,,,,,,,,,,,,169,0.00,,
Alex Erickson,2556519,WR,CAR,@NYG,,,,,,,,,,,,1.19,170,0.00,1.19,-1.19
D'Wayne Eskridge,2566553,WR,SEA,NO,,,,,,,,,,,,,171,0.00,,
Simi Fehoko,2566004,WR,DAL,Bye,,,,,,,,,,,,,172,0.00,,
Maurice Ffrench,2564277,WR,LAC,Bye,,,,,,,,,,,,,173,0.00,,
Chris Finke,2565099,WR,FA,Bye,,,,,,,,,,,,,174,0.00,,
Larry Fitzgerald,2506106,WR,FA,Bye,,,,,,,,,,,,,175,0.00,,
Dez Fitzpatrick,2566109,WR,TEN,KC,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Robert Foster,2560729,WR,DAL,Bye,,,,,,,,,,,,,177,0.00,,
Daurice Fountain,2559921,WR,KC,@TEN,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
John Franklin,2561197,WR,FA,Bye,,,,,,,,,,,,,179,0.00,,
Travis Fulgham,2562653,WR,MIA,ATL,,,,,,,,,,,,0.00,180,0.00,0.0,0.0
Aaron Fuller,2565150,WR,SEA,NO,,,,,,,,,,,,0.00,181,0.00,0.0,0.0
Will Fuller,2555346,WR,MIA,ATL,,,,,,,,,,,,,182,0.00,,
Devin Funchess,2552458,WR,FA,Bye,,,,,,,,,,,,,183,0.00,,
Rico Gafford,2561331,WR,DEN,@CLE,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Michael Gallup,2560735,WR,DAL,Bye,,,,,,,,,,,,,185,0.00,,
Antonio Gandy-Golden,2565273,WR,WAS,@GB,,,,,,,,,,,,0.62,186,0.00,0.62,-0.62
Tanner Gentry,2559176,WR,BUF,Bye,,,,,,,,,,,,,187,0.00,,
Terry Godwin,2562594,WR,JAX,Bye,,,,,,,,,,,,,188,0.00,,
Kenny Golladay,2558052,WR,NYG,CAR,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Josh Gordon,2537931,WR,KC,@TEN,,,,,,,,,,,,1.36,190,0.00,1.36,-1.36
Jakeem Grant,2556190,WR,CHI,@TB,,,,,,,,,,,,2.00,191,0.00,2.0,-2.0
Cyril Grayson,2558808,WR,TB,CHI,,,,,,,,,,,,1.29,192,0.00,1.29,-1.29
Juwan Green,2563494,WR,FA,Bye,,,,,,,,,,,,,193,0.00,,
Stephen Guidry,2565298,WR,FA,Bye,,,,,,,,,,,,,194,0.00,,
Jalen Guyton,2562844,WR,LAC,Bye,,,,,,,,,,,,,195,0.00,,
Marvin Hall,2557034,WR,ATL,@MIA,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
DaeSean Hamilton,2561002,WR,DEN,@CLE,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
K.J. Hamler,2563890,WR,DEN,@CLE,,,,,,,,,,,,,198,0.00,,
Josh Hammond,2564193,WR,JAX,Bye,,,,,,,,,,,,,199,0.00,,
Chad Hansen,2558069,WR,FA,Bye,,,,,,,,,,,,,200,0.00,,
Kelvin Harmon,2562577,WR,WAS,@GB,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
De'Michael Harris,2564124,WR,IND,@SF,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Deonte Harris,2563155,WR,NO,@SEA,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Penny Hart,2562804,WR,SEA,NO,,,,,,,,,,,,1.27,204,0.00,1.27,-1.27
Jeremiah Haydel,2566223,WR,FA,Bye,,,,,,,,,,,,,205,0.00,,
John Hightower,2564829,WR,PHI,@LV,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
K.J. Hill,2565048,WR,LAC,Bye,,,,,,,,,,,,,207,0.00,,
T.Y. Hilton,2532865,WR,IND,@SF,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
Isaiah Hodgins,2563611,WR,BUF,Bye,,,,,,,,,,,,,209,0.00,,
Chris Hogan,2530515,WR,FA,Bye,,,,,,,,,,,,,210,0.00,,
Krishawn Hogan,2559286,WR,FA,Bye,,,,,,,,,,,,,211,0.00,,
Alexander Hollins,2562989,WR,FA,Bye,,,,,,,,,,,,,212,0.00,,
Cody Hollister,2558955,WR,FA,Bye,,,,,,,,,,,,,213,0.00,,
Jalen Hurd,2562287,WR,SF,IND,,,,,,,,,,,,,214,0.00,,
Allen Hurns,2550353,WR,MIA,ATL,,,,,,,,,,,,,215,0.00,,
John Hurst,2565222,WR,TB,CHI,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
Ishmael Hyman,2562953,WR,FA,Bye,,,,,,,,,,,,,217,0.00,,
Josh Imatorbhebhe,2565621,WR,FA,Bye,,,,,,,,,,,,,218,0.00,,
Trenton Irwin,2562900,WR,CIN,@BAL,,,,,,,,,,,,0.51,219,0.00,0.51,-0.51
Andy Isabella,2562669,WR,ARI,HOU,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Thomas Ives,2563076,WR,FA,Bye,,,,,,,,,,,,,221,0.00,,
DeSean Jackson,1581,WR,LV,PHI,,,,,,,,,,,,3.43,222,0.00,3.43,-3.43
Trishton Jackson,2564355,WR,MIN,Bye,,,,,,,,,,,,,223,0.00,,
Richie James,2560761,WR,SF,IND,,,,,,,,,,,,,224,0.00,,
Justin Jefferson,2564556,WR,MIN,Bye,,,,,,,,,,,,,225,0.00,,
Alshon Jeffery,2533039,WR,FA,Bye,,,,,,,,,,,,,226,0.00,,
Gary Jennings,2562292,WR,FA,Bye,,,,,,,,,,,,,227,0.00,,
Jerry Jeudy,2563896,WR,DEN,@CLE,,,,,,,,,,,,0.00,228,0.00,0.0,0.0
Anthony Johnson,2562297,WR,FA,Bye,,,,,,,,,,,,,229,0.00,,
Bisi Johnson,2562465,WR,MIN,Bye,,,,,,,,,,,,,230,0.00,,
Cade Johnson,2567115,WR,SEA,NO,,,,,,,,,,,,0.00,231,0.00,0.0,0.0
Diontae Johnson,2562674,WR,PIT,Bye,,,,,,,,,,,,,232,0.00,,
Johnathon Johnson,2565313,WR,FA,Bye,,,,,,,,,,,,,233,0.00,,
Jon'Vea Johnson,2562839,WR,FA,Bye,,,,,,,,,,,,,234,0.00,,
KeeSean Johnson,2562677,WR,PHI,@LV,,,,,,,,,,,,0.00,235,0.00,0.0,0.0
Tyron Johnson,2562932,WR,JAX,Bye,,,,,,,,,,,,,236,0.00,,
Marvin Jones,2532884,WR,JAX,Bye,,,,,,,,,,,,,237,0.00,,
Tim Jones,2565624,WR,JAX,Bye,,,,,,,,,,,,,238,0.00,,
Travis Jonsen,2565228,WR,FA,Bye,,,,,,,,,,,,,239,0.00,,
Tom Kennedy,2563319,WR,FA,Bye,,,,,,,,,,,,,240,0.00,,
Darvin Kidsy,2561359,WR,FA,Bye,,,,,,,,,,,,,241,0.00,,
Mason Kinsey,2565459,WR,TEN,KC,,,,,,,,,,,,1.20,242,0.00,1.2,-1.2
J.J. Koski,2564367,WR,LA,DET,,,,,,,,,,,,0.00,243,0.00,0.0,0.0
Jake Kumerow,2553548,WR,BUF,Bye,,,,,,,,,,,,,244,0.00,,
CeeDee Lamb,2563848,WR,DAL,Bye,,,,,,,,,,,,,245,0.00,,
Jake Lampman,2556882,WR,FA,Bye,,,,,,,,,,,,,246,0.00,,
Kai Locksley,2565675,WR,FA,Bye,,,,,,,,,,,,,247,0.00,,
Austin Mack,2564760,WR,FA,Bye,,,,,,,,,,,,,248,0.00,,
Josh Malone,2558127,WR,FA,Bye,,,,,,,,,,,,,249,0.00,,
Terrace Marshall Jr.,2565902,WR,CAR,@NYG,,,,,,,,,,,,0.00,250,0.00,0.0,0.0
Jalen McCleskey,2563515,WR,FA,Bye,,,,,,,,,,,,,251,0.00,,
Ray-Ray McCloud,2560801,WR,PIT,Bye,,,,,,,,,,,,,252,0.00,,
Isaiah McKenzie,2558129,WR,BUF,Bye,,,,,,,,,,,,,253,0.00,,
Isaiah McKoy,2565786,WR,FA,Bye,,,,,,,,,,,,,254,0.00,,
Racey McMath,2566112,WR,TEN,KC,,,,,,,,,,,,,255,0.00,,
Kirk Merritt,2564481,WR,MIA,ATL,,,,,,,,,,,,0.00,256,0.00,0.0,0.0
Marken Michel,2556616,WR,WAS,@GB,,,,,,,,,,,,0.00,257,0.00,0.0,0.0
Jaydon Mickens,2556861,WR,TB,CHI,,,,,,,,,,,,0.00,258,0.00,0.0,0.0
Anthony Miller,2560810,WR,PIT,Bye,,,,,,,,,,,,,259,0.00,,
Scott Miller,2562865,WR,TB,CHI,,,,,,,,,,,,,260,0.00,,
Steven Mitchell,2560812,WR,FA,Bye,,,,,,,,,,,,,261,0.00,,
Donte Moncrief,2543614,WR,FA,Bye,,,,,,,,,,,,,262,0.00,,
D.J. Montgomery,2562827,WR,NYJ,@NE,,,,,,,,,,,,0.00,263,0.00,0.0,0.0
Chris Moore,2555209,WR,HOU,@ARI,,,,,,,,,,,,2.37,264,0.00,2.37,-2.37
David Moore,2558856,WR,DEN,@CLE,,,,,,,,,,,,0.00,265,0.00,0.0,0.0
Jason Moore,2562860,WR,LAC,Bye,,,,,,,,,,,,,266,0.00,,
Jaylon Moore,2565342,WR,BAL,CIN,,,,,,,,,,,,0.00,267,0.00,0.0,0.0
Stanley Morgan,2562504,WR,CIN,@BAL,,,,,,,,,,,,0.37,268,0.00,0.37,-0.37
JoJo Natson,2558905,WR,CLE,DEN,,,,,,,,,,,,0.00,269,0.00,0.0,0.0
J.J. Nelson,2552656,WR,FA,Bye,,,,,,,,,,,,,270,0.00,,
Dazz Newsome,2565932,WR,CHI,@TB,,,,,,,,,,,,0.00,271,0.00,0.0,0.0
Tre Nixon,2565681,WR,NE,NYJ,,,,,,,,,,,,0.00,272,0.00,0.0,0.0
K.J. Osborn,2564574,WR,MIN,Bye,,,,,,,,,,,,,273,0.00,,
Josh Palmer,2566502,WR,LAC,Bye,,,,,,,,,,,,,274,0.00,,
Aaron Parker,2563860,WR,CAR,@NYG,,,,,,,,,,,,,275,0.00,,
