PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Kenny Moore II,2558976,DB,IND,@CAR,7,1,,,2,,,2,,,,,,2,,115,,1,34.93
Paulson Adebo,2566346,DB,NO,CHI,5,2,,,2,1,1,,,,,,,3,,5,,2,27.87
Amik Robertson,2564430,DB,LV,NYG,3,,,,1,1,,,,,,,,2,,40,,3,17.83
Trent McDuffie,2567802,DB,KC,MIA,8,3,,,,1,,,,,,,,,,,,4,17.30
Tavierre Thomas,2561278,DB,HOU,TB,6,4,,1,,1,,,,,,,,,,,,5,16.40
Grant Delpit,2563773,DB,CLE,ARI,8,2,0.5,1,,,,,,,,,,,1,,,6,16.20
Jaire Alexander,2560952,DB,GB,LA,6,1,,1,,,,,,,,,,2,,,,7,16.10
Jonathan Owens,2561255,DB,GB,LA,5,4,1,,,1,,,,,,,,,1,,,8,15.90
Jordan Poyer,2539290,DB,BUF,@CIN,8,3,,1,,,,,,,,,,,,,,9,15.30
Byron Murphy,2562318,DB,MIN,@ATL,3,,,1,1,,,,,,,,,2,,18,,10,15.10
Mike Hilton,2556559,DB,CIN,BUF,10,,,,,,,,,,,,,,,,,11,15.00
Kyle Dugger,2564601,DB,NE,WAS,5,1,,,1,,,,,,,,,1,,20,,12,14.77
Alohi Gilman,2565042,DB,LAC,@NYJ,4,,,,,1,1,,,,,,,1,,,48,13,14.60
Reed Blankenship,2568057,DB,PHI,DAL,4,3,,,,,1,,,,,,,2,,,,14,13.80
Richie Grant,2565818,DB,ATL,MIN,4,4,,,,,,,,,,,,2,,,,15,13.40
Derwin James,2560760,DB,LAC,@NYJ,7,3,,,,,1,,,,,,,,,,,16,13.30
Nate Hobbs,2566259,DB,LV,NYG,3,4,,,1,,,,,,,,,1,,10,,17,13.23
Xavier McKinney,2564766,DB,NYG,@LV,7,3,,,,,,,,,,,,,,,,18,12.30
Akayleb Evans,2567913,DB,MIN,@ATL,5,2,,,,1,,,,,,,,,,,,19,12.20
Denzel Ward,2560916,DB,CLE,ARI,2,1,,,1,,,,,,,,,2,,,,20,12.10
Emmanuel Forbes,2570371,DB,WAS,@NE,3,,,,,,,,,,,,,3,,,,21,12.00
Dane Jackson,2563614,DB,BUF,@CIN,3,,,,,,,,,,,,,3,,,,22,12.00
Benjamin St-Juste,2566604,DB,WAS,@NE,3,,,,,,,,,,,,,3,,,,23,12.00
Jessie Bates,2560970,DB,ATL,MIN,5,3,,,,,,,,,,,,1,,,,24,11.80
Darius Slay,2540288,DB,PHI,DAL,5,3,,,,,,,,,,,,1,,,,25,11.80
James Bradberry,2555175,DB,PHI,DAL,6,,,,,,,,,,,,,1,,,,26,11.50
Tre'von Moehrig,2566268,DB,LV,NYG,5,,1,1,,,,,,,,,,,1,,,27,11.50
Jalen Pitre,2567688,DB,HOU,TB,4,2,,1,,,,,,,,,,1,,,,28,11.20
Jordan Fuller,2564340,DB,LA,@GB,3,5,,,,1,,,,,,,,,,,,29,11.00
Ja'Sir Taylor,2568192,DB,LAC,@NYJ,3,2,,,,,,,,,,,,2,,,,30,10.70
Kristian Fulton,2564046,DB,TEN,@PIT,4,1,,1,,,,,,,,,,1,,,,31,10.60
Tyrann Mathieu,2540180,DB,NO,CHI,5,1,,,,,,,,,,,,1,,,,32,10.60
Zyon McCollum,2568309,DB,TB,@HOU,5,1,,,,,,,,,,,,1,,,,33,10.60
Marcus Maye,2557995,DB,NO,CHI,3,,,,1,,,,,,,,,1,,,,34,10.50
Deonte Banks,2570155,DB,NYG,@LV,4,3,,,,,,,,,,,,1,,,,35,10.30
Markquese Bell,2568666,DB,DAL,@PHI,6,2,,,,,,,,,,,,,,,,36,10.20
Bryan Cook,2567787,DB,KC,MIA,2,2,,,,,,,1,,,,,,,,59,37,10.17
Geno Stone,2563584,DB,BAL,SEA,1,,,,1,,,,,,,,,2,,,,38,10.00
Kevin Byard,2555158,DB,PHI,DAL,5,4,,,,,,,,,,,,,,,,39,9.90
Malik Hooker,2558060,DB,DAL,@PHI,3,3,,,,1,,,,,,,,,,,,40,9.80
Darrell Baker Jr.,2569161,DB,IND,@CAR,4,2,,,,,,,,,,,,1,,,,41,9.70
Jeff Okudah,2563944,DB,ATL,MIN,4,2,,,,,,,,,,,,1,,,,42,9.70
Jaylen Watson,2567811,DB,KC,MIA,3,2,1,1,,,,,,,,,,,1,,,43,9.70
Devon Witherspoon,2570323,DB,SEA,@BAL,4,2,,,,,,,,,,,,1,,,,44,9.70
Budda Baker,2558009,DB,ARI,@CLE,4,6,,,,,,,,,,,,,,,,45,9.60
Myles Bryant,2564592,DB,NE,WAS,6,1,,,,,,,,,,,,,,,,46,9.60
Amani Hooker,2562666,DB,TEN,@PIT,6,1,,,,,,,,,,,,,,,,47,9.60
Jabrill Peppers,2557980,DB,NE,WAS,3,,,,,,,,,,,,,2,,,,48,9.50
Josh Metellus,2564568,DB,MIN,@ATL,3,2,,1,,,1,,,,,,,,2,,,49,9.20
Taron Johnson,2560766,DB,BUF,@CIN,5,,,1,,,,,,,,,,,,,,50,9.00
Riq Woolen,2568288,DB,SEA,@BAL,6,,,,,,,,,,,,,,,,,51,9.00
Ahkello Witherspoon,2558157,DB,LA,@GB,3,1,,,,,1,,,,,,,1,,,,52,8.60
Percy Butler,2568318,DB,WAS,@NE,3,,,1,,,,,,,,,,1,,,,53,8.50
Kader Kohou,2569032,DB,MIA,@KC,4,,,,,,,,,,,,,1,,,,54,8.50
Jordan Whitehead,2560930,DB,NYJ,LAC,4,,,,,,,,,,,,,1,,,,55,8.50
Julian Blackmon,2564103,DB,IND,@CAR,5,1,,,,,,,,,,,,,,,,56,8.10
Quandre Diggs,2552262,DB,SEA,@BAL,5,1,,,,,,,,,,,,,,,,57,8.10
Kendall Fuller,2555349,DB,WAS,@NE,5,1,,,,,,,,,,,,,,,,58,8.10
Eddie Jackson,2558176,DB,CHI,@NO,5,1,,,,,,,,,,,,,,,,59,8.10
Quentin Lake,2567844,DB,LA,@GB,5,1,,,,,,,,,,,,,,,,60,8.10
Cam Taylor-Britt,2567454,DB,CIN,BUF,1,1,,,1,,,,,,,,,1,,,,61,8.10
Sauce Gardner,2568027,DB,NYJ,LAC,2,,,,,,,,,,,,,2,,,,62,8.00
D.J. Reed,2560850,DB,NYJ,LAC,3,,,,,1,,,,,,,,,,,,63,8.00
Jalen Thompson,2563339,DB,ARI,@CLE,5,,,,,,,,,,,,,,1,,,64,8.00
Russ Yeast,2567865,DB,LA,@GB,4,3,,,,,,,,,,,,,,,,65,7.80
Garrett Williams,2570221,DB,ARI,@CLE,3,1,,,,,,,,,,,,1,,,,66,7.60
Keisean Nixon,2562938,DB,GB,LA,5,,,,,,,,,,,,,,,,,67,7.50
A.J. Terrell,2563527,DB,ATL,MIN,3,,,2,,,,,,,,,,,,,,68,7.50
Duke Shelley,2562957,DB,LA,@GB,4,,,,,,1,,,,,,,,,,9,69,7.30
Kamren Curl,2565270,DB,WAS,@NE,4,2,,,,,,,,,,,,,,,,70,7.20
Sydney Brown,2570200,DB,PHI,DAL,2,1,,,,1,,,,,,,,,,,,71,7.10
