PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Rachaad White,2568315,RB,TB,@HOU,,,,73,2,4,46,,,,,,27.10,20,4,24,4,4,100,2,9,2,1,25.90
Josh Jacobs,2562377,RB,LV,NYG,,,,98,2,,,,,,,,28.70,26,,26,,,,,6,3,2,21.80
Keaton Mitchell,2570428,RB,BAL,SEA,,,,138,1,1,-4,,,,,,42.60,9,1,10,1,1,100,,,,3,21.40
Rhamondre Stevenson,2566343,RB,NE,WAS,,,,87,1,4,42,,,,,,27.70,9,4,13,4,6,67,,,,4,20.90
Austin Ekeler,2559169,RB,LAC,@NYJ,,,,47,2,2,23,,,,,,22.70,14,2,16,2,7,29,,2,2,5,20.00
Derrick Henry,2556075,RB,TEN,@PIT,,,,75,1,3,27,,,,,,21.90,17,3,20,3,4,75,1,2,2,6,17.70
Gus Edwards,2561324,RB,BAL,SEA,,,,52,2,,,,,,,,42.60,5,,5,,,,,2,2,7,17.20
Alexander Mattison,2562682,RB,MIN,@ATL,,,,44,,2,49,1,,,,,21.60,16,2,18,2,2,100,1,3,3,8,16.30
Aaron Jones,2558116,RB,GB,LA,,,,73,1,4,26,,,,,1,25.00,20,4,24,4,6,67,,6,1,9,15.90
Jonathan Taylor,2564148,RB,IND,@CAR,,,,47,,5,22,1,,,,,18.00,18,5,23,5,5,100,1,2,1,10,15.40
Joe Mixon,2557976,RB,CIN,BUF,,,,37,1,5,31,,,,,,18.10,14,5,19,5,6,83,1,2,3,11,15.30
Najee Harris,2566448,RB,PIT,TEN,,,,69,1,2,7,,,,,,27.40,16,2,18,2,4,50,,4,3,12,14.60
Saquon Barkley,2560968,RB,NYG,@LV,,,,90,,3,23,,,,,,14.60,16,3,19,3,4,75,,1,,13,12.80
Jaylen Warren,2568493,RB,PIT,TEN,,,,88,,3,25,,,,,,27.40,11,3,14,3,3,100,,,,14,12.80
Raheem Mostert,2553728,RB,MIA,@KC,,,,85,1,,,,,,,1,20.60,12,,12,,1,,,1,,15,12.50
Brian Robinson,2568348,RB,WAS,@NE,,,,63,1,1,4,,,,,1,24.30,18,1,19,1,2,50,,3,,16,11.20
Breece Hall,2568030,RB,NYJ,LAC,,,,50,,4,10,,,,,,18.40,16,4,20,4,4,100,,1,,17,10.50
Jerome Ford,2567469,RB,CLE,ARI,,,,44,,5,33,,,,,,22.20,20,5,25,5,7,71,,2,,18,10.20
Antonio Gibson,2565276,RB,WAS,@NE,,,,34,,5,42,,,,,,24.30,6,5,11,5,5,100,,,,19,10.10
Tyler Allgeier,2567232,RB,ATL,MIN,,,,39,1,2,-9,,,,,,15.70,12,2,14,2,3,67,,4,3,20,10.00
Kareem Hunt,2557917,RB,CLE,ARI,,,,38,1,,,,,,,,22.20,14,,14,,1,,,3,1,21,9.80
Jerick McKinnon,2543715,RB,KC,MIA,,,,2,,2,22,1,,,,,16.10,1,2,3,2,2,100,1,1,,22,9.40
Alvin Kamara,2558019,RB,NO,CHI,,,,26,,4,44,,,,,,14.80,9,4,13,4,5,80,,2,1,23,9.00
Kenneth Gainwell,2566397,RB,PHI,DAL,,,,22,1,1,1,,,,,,15.00,3,1,4,1,1,100,,2,,24,8.80
D'Onta Foreman,2557994,RB,CHI,@NO,,,,83,,,,,,,,,14.00,20,,20,,,,,4,,25,8.30
Tony Pollard,2562699,RB,DAL,@PHI,,,,51,,3,12,,,,,,9.20,12,3,15,3,5,60,,2,1,26,7.80
Miles Sanders,2562722,RB,CAR,IND,,,,39,,3,22,,,,,,15.30,6,3,9,3,5,60,,,,27,7.60
Chuba Hubbard,2565899,RB,CAR,IND,,,,58,,4,9,,,,,1,15.30,16,4,20,4,6,67,,1,1,28,6.70
