PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tank Dell,2569813,WR,HOU,TB,,,,2,,6,114,2,,,,,68.40,2,6,8,6,11,55,1,2,1,1,26.60
Noah Brown,2558091,WR,HOU,TB,,,,,,6,153,1,,,,,68.40,,6,6,6,6,100,,,,2,24.30
CeeDee Lamb,2563848,WR,DAL,@PHI,,,,,,11,191,,,,,1,46.10,,11,11,11,16,69,1,,1,3,22.60
Amari Cooper,2552487,WR,CLE,ARI,,,,,,5,139,1,,,,,25.60,,5,5,5,5,100,1,1,,4,22.40
Stefon Diggs,2552608,WR,BUF,@CIN,,,,,,6,86,1,,,1,,30.20,,6,6,6,7,86,1,1,,5,19.60
Diontae Johnson,2562674,WR,PIT,TEN,,,,,,7,90,1,,,,,24.50,,7,7,7,9,78,1,1,2,6,18.50
A.J. Brown,2562238,WR,PHI,DAL,,,,,,7,66,1,,,,,30.00,,7,7,7,9,78,1,1,2,7,16.10
Tee Higgins,2563731,WR,CIN,BUF,,,,,,8,110,,,,,,29.60,,8,8,8,9,89,2,1,,8,15.00
Jahan Dotson,2568321,WR,WAS,@NE,,,,,,4,69,1,,,,,41.80,,4,4,4,8,50,2,1,1,9,14.90
Chris Olave,2567973,WR,NO,CHI,,,,,,6,46,1,,,,,17.30,,6,6,6,8,75,1,1,2,10,13.60
Nico Collins,2566127,WR,HOU,TB,,,,,,3,54,1,,,,,68.40,,3,3,3,5,60,2,1,1,11,12.90
DeVonta Smith,2566409,WR,PHI,DAL,,,,,,3,51,1,,,,,30.00,,3,3,3,3,100,,,,12,12.60
Jakobi Meyers,2562492,WR,LV,NYG,,,,17,1,2,38,,,,,,34.30,1,2,3,2,5,40,,1,,13,12.50
Wan'Dale Robinson,2568012,WR,NYG,@LV,,,,,,4,35,1,,,,,23.80,,4,4,4,5,80,1,1,,14,12.50
Jalen Tolbert,2567508,WR,DAL,@PHI,,,,,,3,49,1,,,,,46.10,,3,3,3,5,60,1,1,2,15,12.40
Odell Beckham Jr.,2543496,WR,BAL,SEA,,,,,,5,56,1,,,,1,22.20,,5,5,5,7,71,2,1,3,16,12.10
Keenan Allen,2540154,WR,LAC,@NYJ,,,,,,8,77,,,,,,20.80,,8,8,8,9,89,,,,17,11.70
Mike Evans,2543468,WR,TB,@HOU,,,,,,4,87,,,,,,20.40,,4,4,4,5,80,1,,,18,11.70
Darnell Mooney,2563707,WR,CHI,@NO,,,,,,5,82,,,,,,18.30,,5,5,5,6,83,,,,19,11.30
Michael Pittman,2564136,WR,IND,@CAR,,,,,,8,64,,,,,,12.10,,8,8,8,8,100,1,1,,20,10.40
Terry McLaurin,2562489,WR,WAS,@NE,,,,,,5,73,,,,,,41.80,,5,5,5,8,63,,,,21,9.80
JuJu Smith-Schuster,2558149,WR,NE,WAS,,,,,,6,51,,,,,,20.40,,6,6,6,7,86,,,,22,9.60
Ced Wilson,2560936,WR,MIA,@KC,,,,,,1,31,1,,,,,26.00,,1,1,1,5,20,,,,23,9.60
Garrett Wilson,2568048,WR,NYJ,LAC,,,,,,7,80,,,,,1,17.70,,7,7,7,13,54,,,,24,9.50
Jaxon Smith-Njigba,2570341,WR,SEA,@BAL,,,,,,6,63,,,,,,19.50,,6,6,6,7,86,,,,25,9.30
Kyle Philips,2567664,WR,TEN,@PIT,,,,,,4,68,,,,,,27.30,,4,4,4,5,80,,,,26,8.80
Rashee Rice,2569921,WR,KC,MIA,,,,,,2,17,1,,,,,23.50,,2,2,2,2,100,1,1,,27,8.70
Tre Tucker,2570059,WR,LV,NYG,,,,4,,2,52,,,,,,34.30,1,2,3,2,3,67,,,,28,8.70
Tyreek Hill,2556214,WR,MIA,@KC,,,,3,,8,62,,,,,1,26.00,1,8,9,8,10,80,,,,29,8.50
DeAndre Hopkins,2540165,WR,TEN,@PIT,,,,5,,4,60,,,,,,27.30,1,4,5,4,11,36,1,1,,30,8.50
Brandon Powell,2561261,WR,MIN,@ATL,,,,,,2,15,1,,,,,21.60,,2,2,2,3,67,2,2,,31,8.50
Byron Pringle,2560844,WR,WAS,@NE,,,,,,3,55,,,,,,41.80,,3,3,3,4,75,,,,32,8.50
Demario Douglas,2570119,WR,NE,WAS,,,,,,5,55,,,,,,20.40,1,5,6,5,7,71,,,,33,8.00
DJ Chark,2561018,WR,CAR,IND,,,,,,2,9,1,,,,,14.30,,2,2,2,3,67,1,1,2,34,7.90
