PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jahmyr Gibbs,2569747,RB,DET,NYG,,,,219,2,11,45,1,,,,,55.10,15,11,26,11,12,92,1,,1,1,49.90
Emanuel Wilson,2570912,RB,GB,MIN,,,,107,2,2,18,,,,,,30.10,28,2,30,2,2,100,,3,1,2,25.50
Derrick Henry,2556075,RB,BAL,NYJ,,,,64,2,2,24,,,,,,24.20,21,2,23,2,2,100,1,8,3,3,21.80
Christian McCaffrey,2557997,RB,SF,CAR,,,,89,1,7,53,,,,,1,28.10,24,7,31,7,7,100,,4,,4,21.70
Ashton Jeanty,2574298,RB,LV,CLE,,,,50,,8,58,1,,,,,24.30,17,8,25,8,8,100,1,,,5,20.80
James Cook,2567328,RB,BUF,@HOU,,,,116,1,3,13,,,,,,33.10,17,3,20,3,3,100,,,,6,20.40
Travis Etienne,2566157,RB,JAX,@ARI,,,,86,,3,30,1,,,,,21.00,15,3,18,3,4,75,1,2,,7,19.10
Kareem Hunt,2557917,RB,KC,IND,,,,104,1,3,26,,,,,1,26.30,30,3,33,3,3,100,,6,1,8,18.50
Quinshon Judkins,2574053,RB,CLE,@LV,,,,47,2,,,,,,,,31.60,16,,16,,,,,1,,9,16.70
Kenneth Gainwell,2566397,RB,PIT,@CHI,,,,92,,6,30,,,,,,28.00,10,6,16,6,6,100,,,,10,15.20
Dylan Sampson,2574062,RB,CLE,@LV,,,,23,,2,59,1,,,,,31.60,7,2,9,2,3,67,,1,,11,15.20
Tyrone Tracy Jr.,2572351,RB,NYG,@DET,,,,62,,3,68,,,,,,19.20,20,3,23,3,4,75,,,,12,14.50
Chase Brown,2569642,RB,CIN,NE,,,,107,,2,23,,,,,,14.50,19,2,21,2,4,50,,,,13,14.00
Bijan Robinson,2569558,RB,ATL,@NO,,,,70,,2,37,,,,1,,21.80,14,2,16,2,2,100,,,,14,13.70
Jaylen Warren,2568493,RB,PIT,@CHI,,,,68,1,,,,,,,,28.00,18,,18,,,,,2,,15,12.80
Breece Hall,2568030,RB,NYJ,@BAL,,,,44,,4,75,,,,,1,14.70,16,4,20,4,4,100,,,,16,11.90
Kenneth Walker III,2568282,RB,SEA,@TEN,,,,71,,3,30,,,,,,22.60,11,3,14,3,4,75,,,,17,11.60
Bam Knight,2568036,RB,ARI,JAX,,,,12,1,4,20,,,,,,18.50,10,4,14,4,5,80,,1,1,18,11.20
