PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Hunter Henry,2555341,TE,NE,@CIN,,,,,,7,115,1,,,,,26.40,,7,7,7,10,70,,,,1,21.00
Colston Loveland,2574014,TE,CHI,PIT,,,,,,4,49,1,,,,,20.20,,4,4,4,5,80,1,,,2,12.90
Trey McBride,2568117,TE,ARI,JAX,,,,,,9,79,,,,,,15.00,,9,9,9,10,90,,,,3,12.40
Colby Parkinson,2565180,TE,LAR,TB,,,,,,4,41,1,,,,,16.50,,4,4,4,4,100,2,1,1,4,12.10
Brenton Strange,2569912,TE,JAX,@ARI,,,,,,5,93,,,,,,15.00,,5,5,5,5,100,,,,5,11.80
George Kittle,2558266,TE,SF,CAR,,,,,,6,78,,,,,,13.10,,6,6,6,10,60,,,,6,10.80
Pat Freiermuth,2566442,TE,PIT,@CHI,,,,,,3,19,1,,,,,16.90,,3,3,3,3,100,1,,1,7,9.40
Theo Johnson,2572333,TE,NYG,@DET,,,,,,3,77,,,,,,9.20,,3,3,3,5,60,,,,8,9.20
Brock Bowers,2572219,TE,LV,CLE,,,,,,6,55,,,,,,16.00,,6,6,6,9,67,,,,9,8.50
Andrew Ogletree,2567712,TE,IND,@KC,,,,,,2,8,1,,,,,16.80,,2,2,2,2,100,1,,1,10,8.40
Gunnar Helm,2574152,TE,TEN,SEA,,,,,,6,51,,,,,,13.60,,6,6,6,7,86,,,,11,8.10
Juwan Johnson,2564676,TE,NO,ATL,,,,,,6,46,,,,,,9.50,,6,6,6,7,86,,,,12,7.60
Brevyn Spann-Ford,2573064,TE,DAL,PHI,,,,,,1,4,1,,,,,14.10,,1,1,1,1,100,1,,1,13,7.50
Tyler Warren,2574204,TE,IND,@KC,,,,,,5,45,,,,,,16.80,,5,5,5,7,71,,,,14,7.00
Jake Ferguson,2567496,TE,DAL,PHI,,,,1,,5,60,,,,,1,14.10,1,5,6,5,6,83,,,,15,6.60
Harold Fannin Jr.,2574043,TE,CLE,@LV,,,,4,,4,40,,,,,,6.40,1,4,5,4,6,67,,,,16,6.40
Travis Kelce,2540258,TE,KC,IND,,,,1,,4,43,,,,,,10.40,1,4,5,4,6,67,,,,17,6.40
Nikola Kalinic,2567706,TE,CHI,PIT,,,,,,,,,,,,,20.20,,,,,,,,,,18,5.60
Cade Otton,2568312,TE,TB,@LAR,,,,,,4,21,,,,,,5.60,,4,4,4,7,57,,,,19,5.60
Ian Thomas,2560894,TE,LV,CLE,,,,,,4,36,,,,,,16.00,,4,4,4,4,100,,,,20,5.60
Mike Gesicki,2560994,TE,CIN,NE,,,,,,4,35,,,,,,8.80,,4,4,4,6,67,,,,21,5.50
Chig Okonkwo,2567658,TE,TEN,SEA,,,,,,3,40,,,,,,13.60,,3,3,3,4,75,,,,22,5.50
Austin Hooper,2555415,TE,NE,@CIN,,,,,,3,39,,,,,,26.40,,3,3,3,4,75,,,,23,5.40
Dawson Knox,2562681,TE,BUF,@HOU,,,,,,3,17,,,,,,9.60,,3,3,3,4,75,,,,24,4.70
Davis Allen,2570017,TE,LAR,TB,,,,,,3,29,,,,,,16.50,,3,3,3,4,75,,,,25,4.40
Brock Wright,2567221,TE,DET,NYG,,,,,,3,29,,,,,,5.90,,3,3,3,4,75,,,,26,4.40
Jonnu Smith,2558207,TE,PIT,@CHI,,,,7,,3,21,,,,,,16.90,2,3,5,3,3,100,,,,27,4.30
Noah Gray,2566178,TE,KC,IND,,,,,,3,25,,,,,,10.40,,3,3,3,4,75,,,,28,4.00
T.J. Hockenson,2562378,TE,MIN,@GB,,,,,,4,19,,,,,,4.80,1,4,5,4,4,100,,,,29,3.90
Charlie Woerner,2565129,TE,ATL,@NO,,,,,,3,24,,,,,,7.60,,3,3,3,3,100,,,,30,3.90
Jackson Hawes,2573962,TE,BUF,@HOU,,,,,,2,26,,,,,,9.60,,2,2,2,2,100,,,,31,3.60
Mason Taylor,2574451,TE,NYJ,@BAL,,,,,,3,21,,,,,,3.60,,3,3,3,5,60,,,,32,3.60
Kyle Pitts,2565830,TE,ATL,@NO,,,,,,2,25,,,,,,7.60,,2,2,2,5,40,,,,33,3.50
Darnell Washington,2570257,TE,PIT,@CHI,,,,,,2,22,,,,,,16.90,,2,2,2,2,100,,,,34,3.20
Dallas Goedert,2560995,TE,PHI,@DAL,,,,,,2,20,,,,,,4.30,,2,2,2,2,100,,,,35,3.00
AJ Barner,2572513,TE,SEA,@TEN,,,,,,2,18,,,,,,3.80,,2,2,2,4,50,,,,36,2.80
Luke Farrell,2566160,TE,SF,CAR,,,,,,1,3,,,,,,13.10,,1,1,1,1,100,,,,37,2.30
Michael Mayer,2570032,TE,LV,CLE,,,,,,1,14,,,,,,16.00,,1,1,1,1,100,,,,38,1.90
Johnny Mundt,2558875,TE,JAX,@ARI,,,,,,1,12,,,,,,15.00,,1,1,1,2,50,,,,39,1.70
Mark Andrews,2560957,TE,BAL,NYJ,,,,2,,1,9,,,,,,3.70,2,1,3,1,3,33,,,,40,1.60
John FitzPatrick,2567241,TE,GB,MIN,,,,,,1,11,,,,,,3.40,,1,1,1,1,100,,,,41,1.60
Pharaoh Brown,2559018,TE,ARI,JAX,,,,,,,,,,,,,15.00,,,,,,,,,,42,1.50
Ross Dwelley,2561060,TE,DET,NYG,,,,,,,,,,,,,5.90,,,,,,,,,,43,1.50
Isaiah Likely,2567283,TE,BAL,NYJ,,,,,,1,10,,,,,,3.70,,1,1,1,3,33,,,,44,1.50
Quintin Morris,2566641,TE,JAX,@ARI,,,,,,,,,,,,,15.00,,,,,,,,,,45,1.50
Mo Alie-Cox,2558832,TE,IND,@KC,,,,,,1,9,,,,,,16.80,,1,1,1,1,100,,,,46,1.40
Noah Fant,2562383,TE,CIN,NE,,,,,,1,9,,,,,,8.80,,1,1,1,1,100,,,,47,1.40
Tanner Hudson,2561215,TE,CIN,NE,,,,,,1,9,,,,,,8.80,,1,1,1,1,100,,,,48,1.40
Grant Calcaterra,2568063,TE,PHI,@DAL,,,,,,1,8,,,,,,4.30,,1,1,1,1,100,,,,49,1.30
Reggie Gilliam,2565378,TE,BUF,@HOU,,,,,,1,2,,,,,,9.60,,1,1,1,1,100,,,,50,1.30
Dalton Schultz,2560866,TE,HOU,BUF,,,,,,1,8,,,,,,1.30,,1,1,1,4,25,,,,51,1.30
Luke Musgrave,2569780,TE,GB,MIN,,,,,,1,7,,,,,,3.40,,1,1,1,2,50,,,,52,1.20
Jack Stoll,2567061,TE,NO,ATL,,,,,,1,7,,,,,,9.50,,1,1,1,1,100,,,,53,1.20
Josiah Deguara,2563980,TE,ARI,JAX,,,,,,1,6,,,,,,15.00,,1,1,1,1,100,,,,54,1.10
Ja'Tavion Sanders,2571892,TE,CAR,@SF,,,,,,1,6,,,,,,1.10,,1,1,1,1,100,,,,55,1.10
Elijah Arroyo,2574554,TE,SEA,@TEN,,,,,,1,5,,,,,,3.80,,1,1,1,1,100,,,,56,1.00
Josh Oliver,2562693,TE,MIN,@GB,,,,,,1,4,,,,,,4.80,,1,1,1,1,100,,,,57,0.90
Durham Smythe,2560880,TE,CHI,PIT,,,,,,1,4,,,,,,20.20,,1,1,1,1,100,,,,58,0.90
Cole Kmet,2563704,TE,CHI,PIT,,,,,,1,3,,,,,,20.20,,1,1,1,1,100,,,,59,0.80
Taysom Hill,2558954,TE,NO,ATL,,,,17,,,,,,,,1,9.50,10,,10,,,,,,,60,0.70
Charlie Kolar,2567280,TE,BAL,NYJ,,,,,,,,,,,,,3.70,,,,,,,,,,61,0.60
Josh Whyle,2569810,TE,GB,MIN,,,,,,1,1,,,,,,3.40,,1,1,1,1,100,,,,62,0.60
Drew Sample,2562720,TE,CIN,NE,,,,,,1,,,,,,,8.80,,1,1,1,1,100,,,,63,0.50
Feleipe Franks,2566683,TE,ATL,@NO,,,,2,,,,,,,,,7.60,1,,1,,,,,,,64,0.20
Nate Adkins,2570930,TE,DEN,Bye,,,,,,,,,,,,,,,,,,,,,,,65,0.00
Erick All,2571916,TE,CIN,NE,,,,,,,,,,,,,8.80,,,,,,,,,,66,0.00
Gavin Bartholomew,2574337,TE,MIN,@GB,,,,,,,,,,,,,4.80,,,,,,,,,,67,0.00
Brenden Bates,2572953,TE,CLE,@LV,,,,,,,,,,,,,6.40,,,,,,,,,,68,0.00
John Bates,2566580,TE,WAS,Bye,,,,,,,,,,,,,,,,,,,,,,,69,0.00
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,70,0.00
Daniel Bellinger,2567985,TE,NYG,@DET,,,,,,,,,,,,,9.20,,,,,2,,,,,71,0.00
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,72,0.00
Jake Briningstool,2574240,TE,KC,IND,,,,,,,,,,,,,10.40,,,,,,,,,,73,0.00
Harrison Bryant,2563767,TE,HOU,BUF,,,,,,,,,,,,,1.30,,,,,,,,,,74,0.00
Lawrence Cager,2565492,TE,WAS,Bye,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Sal Cannella,2567197,TE,CLE,@LV,,,,,,,,,,,,,6.40,,,,,,,,,,76,0.00
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,77,0.00
Stephen Carlson,2563044,TE,CHI,PIT,,,,,,,,,,,,,20.20,,,,,,,,,,78,0.00
McCallan Castles,2572732,TE,GB,MIN,,,,,,,,,,,,,3.40,,,,,,,,,,79,0.00
Tyler Conklin,2561027,TE,LAC,Bye,,,,,,,,,,,,,,,,,,,,,,,80,0.00
Tanner Conner,2569017,TE,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,82,0.00
Jalin Conyers,2574320,TE,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,83,0.00
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,84,0.00
Devin Culp,2572543,TE,TB,@LAR,,,,,,,,,,,,,5.60,,,,,,,,,,85,0.00
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,86,0.00
Drake Dabney,2574146,TE,GB,MIN,,,,,,,,,,,,,3.40,,,,,,,,,,87,0.00
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,88,0.00
Zach Davidson,2566301,TE,NYG,@DET,,,,,,,,,,,,,9.20,,,,,,,,,,89,0.00
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,90,0.00
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,91,0.00
CJ Dippre,2574372,TE,NE,@CIN,,,,,,,,,,,,,26.40,,,,,,,,,,92,0.00
