PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Danielle Hunter,2552603,DL,HOU,TEN,6,1,3,5,,,,,,,,,,,3,,,1,24.60
Myles Garrett,2557965,DL,CLE,PIT,3,2,3,3,,1,,,,,,,,,3,,,2,21.20
Leonard Williams,2552486,DL,SEA,ARI,3,3,2.5,3,,,,,,,,,,1,4,,,3,20.30
Milton Williams,2566418,DL,PHI,@LAR,2,,2,2,,1,,,,,,,,,3,,,4,15.00
Zach Sieler,2561129,DL,MIA,NE,3,1,1,2,,1,,,,,,,,,1,,,5,14.10
Leonard Floyd,2555285,DL,SF,@GB,4,,2,2,,,,,,,,,,,2,,,6,14.00
Michael Danna,2564262,DL,KC,@CAR,4,,1,1,,1,,,,,,,,,1,,,7,13.50
Laiatu Latu,2572123,DL,IND,DET,2,2,1,1,,1,,,,,,,,,2,,,8,12.20
Brandon Graham,496788,DL,PHI,@LAR,2,,1,2,,,,,,,,,,1,3,,,9,12.00
Maxx Crosby,2562439,DL,LV,DEN,4,1,,3,,,,,,,,,,,1,,,10,11.60
Will Anderson Jr.,2569834,DL,HOU,TEN,2,,2,2,,,,,,,,,,,2,,,11,11.00
A'Shawn Robinson,2555265,DL,CAR,KC,5,3,,1,,,,,,,,,,,,,,12,10.80
Tyree Wilson,2570050,DL,LV,DEN,3,1,1,2,,,,,,,,,,,1,,,13,10.60
DeForest Buckner,2555275,DL,IND,DET,2,5,1,1,,,,,,,,,,,2,,,14,10.50
Chauncey Golston,2566007,DL,DAL,@WAS,,1,,,1,,,,,,,,,2,1,18,,15,10.20
Braden Fiske,2572195,DL,LAR,PHI,2,2,1,2,,,,,,,,,,,1,,,16,9.70
Derek Barnett,2557984,DL,HOU,TEN,3,1,1,1,,,,,,,,,,,2,,,17,9.60
Montez Sweat,2562749,DL,CHI,MIN,2,1,1,2,,,,,,,,,,,2,,,18,9.60
Cameron Heyward,2508109,DL,PIT,@CLE,1,5,,,,,,,,,,,,2,,,,19,9.50
Jeffery Simmons,2562733,DL,TEN,@HOU,2,,1,1,,,,,,,,,,1,1,,,20,9.50
DeMarcus Walker,2557894,DL,CHI,MIN,2,3,1,1,,,,,,,,,,,2,,,21,9.30
Gervon Dexter Sr.,2569621,DL,CHI,MIN,3,2,,,,,,,,,,,,1,1,,,22,8.70
Calijah Kancey,2570356,DL,TB,@NYG,2,,1,1,,,1,,,,,,,,2,,,23,8.50
