PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Saquon Barkley,2560968,RB,PHI,@LAR,,,,255,2,4,47,,,,,,52.40,26,4,30,4,4,100,1,7,2,1,44.20
Josh Jacobs,2562377,RB,GB,SF,,,,106,3,,,,,,,,35.80,26,,26,,1,,,4,1,2,28.60
Jahmyr Gibbs,2569747,RB,DET,@IND,,,,90,2,3,9,,,,,,39.80,21,3,24,3,3,100,,2,1,3,23.40
Bucky Irving,2572546,RB,TB,@NYG,,,,87,1,6,64,,,,,1,38.80,12,6,18,6,6,100,2,3,2,4,22.10
Tony Pollard,2562699,RB,TEN,@HOU,,,,119,1,3,10,,,,,,21.40,24,3,27,3,5,60,,1,,5,20.40
Aaron Jones,2558116,RB,MIN,@CHI,,,,106,1,3,23,,,,,1,22.90,22,3,25,3,4,75,1,9,4,6,19.90
De'Von Achane,2570062,RB,MIA,NE,,,,32,,3,24,2,,,,,20.60,10,3,13,3,4,75,2,1,1,7,19.10
Nick Chubb,2561021,RB,CLE,PIT,,,,59,2,1,1,,,,,,21.70,20,1,21,1,1,100,,5,3,8,18.50
David Montgomery,2562502,RB,DET,@IND,,,,37,1,3,36,,,,,,39.80,8,3,11,3,3,100,,2,,9,15.80
Ameer Abdullah,2552374,RB,LV,DEN,,,,28,,5,37,1,,,,,18.30,8,5,13,5,6,83,1,2,1,10,15.00
Chuba Hubbard,2565899,RB,CAR,KC,,,,58,1,1,2,,,,1,,15.20,16,1,17,1,5,20,3,6,,11,14.50
Derrick Henry,2556075,RB,BAL,@LAC,,,,140,,,,,,,,,27.20,24,,24,,,,,,,12,14.00
Jaylen Warren,2568493,RB,PIT,@CLE,,,,45,1,3,19,,,,,,20.10,11,3,14,3,5,60,,,,13,13.90
Justice Hill,2562407,RB,BAL,@LAC,,,,55,1,2,7,,,,,,27.20,4,2,6,2,2,100,,,,14,13.20
Kenneth Walker III,2568282,RB,SEA,ARI,,,,41,,4,52,,,,,,13.50,16,4,20,4,6,67,,,,15,11.30
Rachaad White,2568315,RB,TB,@NYG,,,,37,1,1,10,,,,,,38.80,12,1,13,1,1,100,,,,16,11.20
Kareem Hunt,2557917,RB,KC,@CAR,,,,68,,3,19,,,,,,15.40,16,3,19,3,4,75,,,,17,10.20
Rico Dowdle,2565295,RB,DAL,@WAS,,,,86,,3,12,,,,,1,13.00,19,3,22,3,3,100,,,,18,9.30
Kyren Williams,2567862,RB,LAR,PHI,,,,72,1,,,,,,,2,9.70,16,,16,,,,,3,1,19,9.20
Kenneth Gainwell,2566397,RB,PHI,@LAR,,,,22,1,,,,,,,,52.40,5,,5,,,,,,,20,8.20
Devin Singletary,2562734,RB,NYG,TB,,,,3,1,2,7,,,,,,16.60,2,2,4,2,2,100,,,,21,8.00
D'Andre Swift,2563965,RB,CHI,MIN,,,,30,,3,35,,,,,,16.90,13,3,16,3,4,75,,,,22,8.00
Roschon Johnson,2569615,RB,CHI,MIN,,,,2,1,1,10,,,,,,16.90,2,1,3,1,1,100,1,2,,23,7.70
James Conner,2557978,RB,ARI,@SEA,,,,8,,5,41,,,,,,10.60,7,5,12,5,5,100,,,,24,7.40
J.K. Dobbins,2563548,RB,LAC,BAL,,,,40,,3,19,,,,,,14.80,6,3,9,3,5,60,,,,25,7.40
Gus Edwards,2561324,RB,LAC,BAL,,,,11,1,,,,,,,,14.80,9,,9,,1,,,,,26,7.10
Joe Mixon,2557976,RB,HOU,TEN,,,,22,,5,23,,,,,,7.60,14,5,19,5,6,83,,,,27,7.00
Tyrone Tracy Jr.,2572351,RB,NYG,TB,,,,42,,4,28,,,,,1,16.60,9,4,13,4,4,100,,,,28,7.00
Antonio Gibson,2565276,RB,NE,@MIA,,,,31,,1,14,,,,,,12.30,6,1,7,1,2,50,,,,29,6.50
Najee Harris,2566448,RB,PIT,@CLE,,,,41,,2,13,,,,,,20.10,16,2,18,2,2,100,,,,30,6.40
Christian McCaffrey,2557997,RB,SF,@GB,,,,31,,3,37,,,,,1,6.00,11,3,14,3,4,75,,,,31,6.30
Sean Tucker,2571629,RB,TB,@NYG,,,,3,1,1,7,,,,,1,38.80,4,1,5,1,1,100,,1,1,32,5.50
Jaleel McLaughlin,2570942,RB,DEN,@LV,,,,44,,,,,,,,,8.90,7,,7,,1,,,,,33,4.40
Emanuel Wilson,2570912,RB,GB,SF,,,,41,,,,,,,,,35.80,9,,9,,,,,,,34,4.10
Brian Robinson,2568348,RB,WAS,DAL,,,,13,,1,11,,,,,,7.10,5,1,6,1,2,50,,,,35,3.50
Samaje Perine,2558138,RB,KC,@CAR,,,,13,,2,11,,,,,,15.40,1,2,3,2,2,100,,,,36,3.40
Sincere McCormick,2568984,RB,LV,DEN,,,,33,,,,,,,,,18.30,5,,5,,,,,,,37,3.30
Rhamondre Stevenson,2566343,RB,NE,@MIA,,,,13,,,,,,,1,,12.30,8,,8,,2,,,,,38,3.30
Jerome Ford,2567469,RB,CLE,PIT,,,,19,,1,8,,,,,,21.70,4,1,5,1,1,100,,,,39,3.20
Chris Brooks,2571114,RB,GB,SF,,,,11,,1,15,,,,,,35.80,4,1,5,1,1,100,,,,40,3.10
Cam Akers,2564319,RB,MIN,@CHI,,,,19,,1,6,,,,,,22.90,3,1,4,1,1,100,,,,41,3.00
JaMycal Hasty,2565108,RB,NE,@MIA,,,,15,,2,,,,,,,12.30,1,2,3,2,2,100,,,,42,2.50
Zach Charbonnet,2570335,RB,SEA,ARI,,,,22,,,,,,,,,13.50,6,,6,,,,,,,43,2.20
Jeremy McNichols,2557977,RB,WAS,DAL,,,,22,,,,,,,,,7.10,3,,3,,,,,,,44,2.20
Hunter Luepke,2570882,RB,DAL,@WAS,,,,,,1,10,,,,,,13.00,,1,1,1,1,100,,,,45,2.10
Kyle Juszczyk,2540230,RB,SF,@GB,,,,,,1,14,,,,,,6.00,,1,1,1,1,100,,,,46,1.90
Trey Benson,2572405,RB,ARI,@SEA,,,,18,,,,,,,,,10.60,4,,4,,,,,,,47,1.80
Carson Steele,2572847,RB,KC,@CAR,,,,4,,1,9,,,,,,15.40,1,1,2,1,2,50,,,,48,1.80
Michael Burton,2552636,RB,DEN,@LV,,,,3,,1,8,,,,,,8.90,1,1,2,1,1,100,,,,49,1.60
Ezekiel Elliott,2555224,RB,DAL,@WAS,,,,6,,,,,,,,,13.00,3,,3,,,,,,,50,1.60
Eric Gray,2570158,RB,NYG,TB,,,,-1,,2,7,,,,,,16.60,1,2,3,2,2,100,,,,51,1.60
Audric Estimé,2571994,RB,DEN,@LV,,,,15,,,,,,,,,8.90,3,,3,,,,,,,52,1.50
Tyler Goodson,2567595,RB,IND,DET,,,,,,,,,,,,,3.00,,,,,,,,,,53,1.50
Jonathan Taylor,2564148,RB,IND,DET,,,,35,,,,,,,,1,3.00,11,,11,,,,,,,54,1.50
Emari Demercado,2571065,RB,ARI,@SEA,,,,14,,,,,,,,,10.60,1,,1,,,,,,,55,1.40
Austin Ekeler,2559169,RB,WAS,DAL,,,,22,,2,2,,,,,1,7.10,9,2,11,2,3,67,,,,56,1.40
Javonte Williams,2566049,RB,DEN,@LV,,,,-2,,2,6,,,,,,8.90,8,2,10,2,4,50,,,,57,1.40
Travis Homer,2562665,RB,CHI,MIN,,,,,,,,,,,,,16.90,,,,,,,,,,58,1.20
Julius Chestnut,2568804,RB,TEN,@HOU,,,,3,,1,2,,,,,,21.40,1,1,2,1,1,100,,,,59,1.00
Jaylen Wright,2572261,RB,MIA,NE,,,,28,,,,,,,,1,20.60,7,,7,,1,,,,,60,0.80
Jonathon Brooks,2571883,RB,CAR,KC,,,,7,,,,,,,,,15.20,2,,2,,,,,,,61,0.70
Raheem Mostert,2553728,RB,MIA,NE,,,,5,,1,-3,,,,,,20.60,2,1,3,1,1,100,,,,62,0.70
Dare Ogunbowale,2559362,RB,HOU,TEN,,,,,,,,,,,,,7.60,,,,,,,,,,63,0.60
Craig Reynolds,2562834,RB,DET,@IND,,,,6,,,,,,,,,39.80,1,,1,,,,,,,64,0.60
Blake Corum,2572189,RB,LAR,PHI,,,,5,,,,,,,,,9.70,1,,1,,,,,,,65,0.50
Hassan Haskins,2567649,RB,LAC,BAL,,,,3,,,,,,,,,14.80,1,,1,,,,,,,66,0.30
Israel Abanikanda,2570188,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,67,0.00
Salvon Ahmed,2565090,RB,IND,DET,,,,,,,,,,,,,3.00,,,,,,,,,,68,0.00
Rasheen Ali,2571823,RB,BAL,@LAC,,,,,,,,,,,,,27.20,,,,,,,,,,69,0.00
Braelon Allen,2572354,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,70,0.00
Tyler Allgeier,2567232,RB,ATL,Bye,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Tyler Badie,2567265,RB,DEN,@LV,,,,,,,,,,,,,8.90,,,,,,,,,,72,0.00
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Nick Bawden,2560972,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,74,0.00
Andrew Beck,2562626,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Tank Bigsby,2569882,RB,JAX,Bye,,,,,,,,,,,,,,,,,,,,,,,76,0.00
Raheem Blackshear,2569477,RB,CAR,KC,,,,,,,,,,,,,15.20,,,,,,,,,,77,0.00
Khari Blasingame,2562869,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,78,0.00
Brandon Bolden,2532797,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,79,0.00
Mike Boone,2561099,RB,CAR,KC,,,,,,,,,,,,,15.20,,,,,,,,,,80,0.00
Matt Breida,2558918,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Gary Brightwell,2566364,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,82,0.00
British Brooks,2573686,RB,HOU,TEN,,,,,,,,,,,,,7.60,,,,,,,,,,83,0.00
Brittain Brown,2567868,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,84,0.00
Chase Brown,2569642,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,85,0.00
Spencer Brown,2565558,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,86,0.00
Robert Burns,2570449,RB,ATL,Bye,,,,,,,,,,,,,,,,,,,,,,,87,0.00
Noah Cain,2572986,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,88,0.00
Michael Carter,2566382,RB,ARI,@SEA,,,,,,,,,,,,,10.60,,,,,,,,,,89,0.00
Ty Chandler,2567907,RB,MIN,@CHI,,,,,,,,,,,,,22.90,,,,,,,,,,90,0.00
Tarik Cohen,2558250,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,91,0.00
Jack Colletto,2571312,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,92,0.00
Chris Collier,2572600,RB,LV,DEN,,,,,,,,,,,,,18.30,,,,,,,,,,93,0.00
Elijah Collins,2573856,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,94,0.00
Snoop Conner,2567730,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,95,0.00
Dalvin Cook,2557991,RB,DAL,@WAS,,,,,,,,,,,,,13.00,,,,,,,,,,96,0.00
James Cook,2567328,RB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,97,0.00
Jashaun Corbin,2569125,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,98,0.00
DeeJay Dallas,2565144,RB,ARI,@SEA,,,,,,,,,,,,,10.60,,,,,,,,,,99,0.00
Isaiah Davis,2572360,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Malik Davis,2568672,RB,DAL,@WAS,,,,,,,,,,,,,13.00,,,,,,,,,,101,0.00
Ray Davis,2571862,RB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,102,0.00
Tyrion Davis-Price,2568207,RB,PHI,@LAR,,,,,,,,,,,,,52.40,,,,,,,,,,103,0.00
AJ Dillon,2563986,RB,GB,SF,,,,,,,,,,,,,35.80,,,,,,,,,,104,0.00
Gerrid Doaks,2566277,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,105,0.00
Elijah Dotson,2571536,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,106,0.00
Chase Edmonds,2560711,RB,TB,@NYG,,,,,,,,,,,,,38.80,,,,,,,,,,107,0.00
Daijun Edwards,2573515,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,108,0.00
Clyde Edwards-Helaire,2564271,RB,KC,@CAR,,,,,,,,,,,,,15.40,,,,,,,,,,109,0.00
Travis Etienne,2566157,RB,JAX,Bye,,,,,,,,,,,,,,,,,,,,,,,110,0.00
Chris Evans,2565944,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,111,0.00
Darrynton Evans,2564043,RB,CHI,MIN,,,,,,,,,,,,,16.90,,,,,,,,,,112,0.00
Zach Evans,2569963,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,113,0.00
Demetric Felton,2565968,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,114,0.00
DeShaun Fenwick,2573331,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,115,0.00
D'Onta Foreman,2557994,RB,CLE,PIT,,,,,,,,,,,,,21.70,,,,,,,,,,116,0.00
Royce Freeman,2560733,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,117,0.00
Jake Funk,2566208,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,118,0.00
Myles Gaskin,2562270,RB,MIN,@CHI,,,,,,,,,,,,,22.90,,,,,,,,,,119,0.00
Reggie Gilliam,2565378,RB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,120,0.00
Derrick Gore,2563347,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,121,0.00
Frank Gore Jr.,2572908,RB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,122,0.00
Troy Hairston,2568867,RB,HOU,TEN,,,,,,,,,,,,,7.60,,,,,,,,,,123,0.00
Breece Hall,2568030,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,124,0.00
Hassan Hall,2570861,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,125,0.00
C.J. Ham,2556803,RB,MIN,@CHI,,,,,,,,,,,,,22.90,,,,,1,,,,,126,0.00
Kevin Harris,2567934,RB,NE,@MIA,,,,,,,,,,,,,12.30,,,,,,,,,,127,0.00
Khalil Herbert,2565926,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,128,0.00
Nyheim Hines,2560742,RB,CLE,PIT,,,,,,,,,,,,,21.70,,,,,,,,,,129,0.00
George Holani,2572768,RB,SEA,ARI,,,,,,,,,,,,,13.50,,,,,,,,,,130,0.00
Zander Horvath,2568174,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Jarveon Howard,2572663,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,132,0.00
Evan Hull,2569846,RB,IND,DET,,,,,,,,,,,,,3.00,,,,,,,,,,133,0.00
Mohamed Ibrahim,2570975,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,134,0.00
Godwin Igwebuike,2560749,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,135,0.00
Alec Ingold,2562288,RB,MIA,NE,,,,,,,,,,,,,20.60,,,,,,,,,,136,0.00
