PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Joe Burrow,2563722,QB,CIN,@PIT,355,4,2,5,,,,,,,,,26.70,4,,4,,,,,1,1,1,26.70
Patrick Mahomes,2558125,QB,KC,@LAC,329,3,,23,,,,,,,,1,26.46,4,,4,,,,,,,2,26.46
Jacoby Brissett,2555261,QB,CLE,@BUF,324,3,,29,,,,,,,,1,25.83,7,,7,,,,,,,3,25.83
Jimmy Garoppolo,2543801,QB,SF,@ARI,228,4,,3,,,,,,,,,25.72,1,,1,,,,,,,4,25.42
Daniel Jones,2562299,QB,NYG,DET,341,1,2,50,1,,,,,,,,24.64,7,,7,,,,,3,1,5,24.64
Jalen Hurts,2564832,QB,PHI,@IND,190,1,,86,1,,,,,,,2,23.17,16,,16,,,,,6,4,6,23.17
Andy Dalton,2495143,QB,NO,LA,260,3,,-2,,,,,,,,,22.20,2,,2,,,,,,,7,22.20
Justin Fields,2565920,QB,CHI,@ATL,153,1,1,85,1,,,,,,,1,21.49,18,,18,,,,,2,1,8,21.49
Ryan Tannehill,2532956,QB,TEN,@GB,333,2,1,-3,,,,,,,,,20.72,3,,3,,,,,3,3,9,20.72
Dak Prescott,2555260,QB,DAL,@MIN,276,2,,16,,,,,,,,,21.88,3,,3,,,,,,,10,20.64
Derek Carr,2543499,QB,LV,@DEN,307,2,,,,,,,,,,,20.28,,,,,,,,,,11,20.28
Justin Herbert,2565045,QB,LAC,KC,280,2,1,17,,1,-2,,,,,,19.20,5,1,6,1,1,100,1,,1,12,19.20
Aaron Rodgers,2506363,QB,GB,TEN,227,2,,,,,,,,,1,,19.08,,,,,,,,,,13,19.08
Marcus Mariota,2552466,QB,ATL,CHI,131,1,,25,1,,,,,,,,17.74,13,,13,,,,,5,3,14,17.74
Kenny Pickett,2568162,QB,PIT,CIN,265,1,,14,,,,,,,,,16.00,2,,2,,,,,,,15,16.00
Lamar Jackson,2560757,QB,BAL,CAR,209,,1,31,1,,,,,,,,15.46,11,,11,,,,,2,1,16,15.46
Matthew Stafford,79860,QB,LA,@NO,159,2,,4,,,,,,,,,21.22,1,,1,,,,,,,17,14.76
Josh Allen,2560955,QB,BUF,CLE,197,1,,7,,,,,,,,,12.58,3,,3,,,,,,,18,12.58
Russell Wilson,2532975,QB,DEN,LV,247,,,8,,,,,,,,,10.68,1,,1,,,,,,,19,10.68
Mac Jones,2566334,QB,NE,NYJ,246,,,3,,,,,,,,,10.14,2,,2,,,,,,,20,10.14
Davis Mills,2566136,QB,HOU,WAS,169,,2,10,1,,,,,,,,9.76,5,,5,,,,,3,2,21,9.76
Matt Ryan,310,QB,IND,PHI,213,,,1,,,,,,,,,8.62,1,,1,,,,,1,,22,8.62
Colt McCoy,497123,QB,ARI,SF,218,,1,6,,,,,,,,,8.28,3,,3,,,,,,,23,7.32
