PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Budda Baker,2558009,DB,ARI,IND,7,6,1,2,,,,,,,,,,1,2,,,1,25.20
Tavierre Thomas,2561278,DB,HOU,LAC,6,2,,,1,,,1,,,,,,1,,48,,2,23.40
Jordan Whitehead,2560930,DB,TB,@CAR,6,1,,,1,,,,,,,,,3,,7,,3,22.23
Rasul Douglas,2558168,DB,GB,CLE,5,,,,2,,,,,,,,,2,,17,,4,21.07
Micah Hyde,2539240,DB,BUF,@NE,3,3,,,2,,,,,,,,,2,,22,,5,20.23
Desmond King,2557927,DB,HOU,LAC,10,,,,,,,,,,,,,1,,,,6,19.50
M.J. Stewart,2560884,DB,CLE,@GB,9,1,,2,,,,,,,,,,,,,,7,19.10
Xavier Woods,2558159,DB,MIN,LA,5,3,,,1,,,,,,,,,1,,15,,8,17.40
George Odum,2561131,DB,IND,@ARI,8,1,,,,,,,,,,,,1,,,,9,16.90
Darnell Savage,2562724,DB,GB,CLE,5,3,,,1,,,,,,,,,1,,,,10,16.90
Brandon Jones,2564469,DB,MIA,@NO,2,4,1,1,1,,,,,,,,,1,1,8,,11,16.87
Minkah Fitzpatrick,2560725,DB,PIT,@KC,5,7,,,,,,,,,,,,1,,,,12,16.60
Harrison Smith,2532948,DB,MIN,LA,7,2,,,,,,,,,,,,1,1,,,13,16.50
Jeremy Reaves,2561394,DB,WAS,@DAL,6,5,,1,,,,,,,,,,,,,,14,15.70
Vonn Bell,2555530,DB,CIN,BAL,2,3,,,1,,,,,,,,,2,,15,,15,14.80
Myles Bryant,2564592,DB,NE,BUF,8,1,,,,,,,,,,,,,,,,16,14.40
Nik Needham,2563220,DB,MIA,@NO,2,,,,1,,,1,,,,,,1,,28,,17,14.33
Bobby McCain,2552434,DB,WAS,@DAL,7,3,,,,,,,,,,,,,,,,18,14.30
Logan Ryan,2540162,DB,NYG,@PHI,5,1,,,,,,,,,,,,2,,,,19,14.30
Antonio Hamilton,2556804,DB,ARI,IND,6,1,,,,,,,,,,,,1,,,,20,13.50
Jalen Ramsey,2555280,DB,LA,@MIN,6,1,,,,,,,,,,,,1,,,,21,13.50
Amani Hooker,2562666,DB,TEN,SF,2,4,,,1,,,,,,,,,1,,21,,22,13.30
Javelin Guidry,2565504,DB,NYJ,JAX,5,2,,,,,,,,,,,,1,1,,,23,13.10
Mackensie Alexander,2555177,DB,MIN,LA,6,3,,,,,,,,,,,,,,,,24,12.60
Charvarius Ward,2561417,DB,KC,PIT,3,,,1,1,,,,,,,,,1,,,,25,12.60
Chidobe Awuzie,2557840,DB,CIN,BAL,2,5,,,,,,,,,,,,2,,,,26,12.40
Kevin Byard,2555158,DB,TEN,SF,4,2,,,,1,,,,,,,,,1,,,27,12.40
L'Jarius Sneed,2564304,DB,KC,PIT,4,2,,1,,,,,,,,,,1,,,,28,12.40
Mike Hilton,2556559,DB,CIN,BAL,5,1,,2,,,,,,,,,,,,,,29,12.30
Trevon Diggs,2563836,DB,DAL,WAS,2,,,,1,,,,,,,,,2,,,,30,11.90
Julian Love,2562414,DB,NYG,@PHI,7,,,,,,,,,,,,,,,,,31,11.90
Desmond Trufant,2539334,DB,LV,DEN,7,,,,,,,,,,,,,,,,,32,11.90
Ronald Darby,2552689,DB,DEN,@LV,5,1,,,,,,,,,,,,1,,,,33,11.80
Bryce Hall,2564796,DB,NYJ,JAX,5,1,,,,,,,,,,,,1,,,,34,11.80
Chauncey Gardner-Johnson,2562588,DB,NO,MIA,5,2,,1,,,,,,,,,,,,,,35,11.60
Jonathan Owens,2561255,DB,HOU,LAC,1,3,,,1,,1,,,,,,,1,,7,6,36,11.53
Jason Pinnock,2565753,DB,NYJ,JAX,2,2,,,,1,,,,,,,,1,,,,37,11.00
Richie Grant,2565818,DB,ATL,DET,4,2,,,,,,,,,,,,1,,,,38,10.90
