PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Carlos Dunlap,496780,DL,SEA,CHI,5,,2,1,,1,,,,,,,,1,3,,,1,21.50
Aaron Donald,2543485,DL,LA,@MIN,5,1,1,3,,1,,,,,,,,,2,,,2,20.30
Demarcus Lawrence,2543490,DL,DAL,WAS,2,,1,1,1,,,1,,,,,,1,1,40,,3,18.73
Cameron Jordan,2495184,DL,NO,MIA,4,2,2,1,,,,,,,,,,,2,,,4,14.90
William Gholston,2540176,DL,TB,@CAR,2,1,2.5,2,,,,,,,,,,,3,,,5,13.70
Emmanuel Ogbah,2555278,DL,MIA,@NO,3,2,2,1,,,,,,,,,,,3,,,6,13.70
Shelby Harris,2549926,DL,DEN,@LV,2,3,1.5,,,1,,,,,,,,,2,,,7,13.30
Josh Sweat,2560889,DL,PHI,NYG,2,2,1,,,1,,,,,,,,1,,,,8,13.00
Rasheem Green,2560998,DL,SEA,CHI,2,,2,2,,,,,,,,,,,4,,,9,12.40
Marcus Davenport,2561037,DL,NO,MIA,2,3,1,,,1,,,,,,,,,2,,,10,12.30
Daron Payne,2560834,DL,WAS,@DAL,3,2,1,2,,,,,,,,,,,1,,,11,12.20
Zach Sieler,2561129,DL,MIA,@NO,3,3,1,1,,,,,,,,,,,2,,,12,12.00
Cameron Heyward,2508109,DL,PIT,@KC,3,3,1,1,,,,,,,,,,,1,,,13,11.50
Christian Covington,2552602,DL,LAC,@HOU,3,7,,,,,,,,,,,,,,,,14,10.70
Maxx Crosby,2562439,DL,LV,DEN,3,,1,2,,,,,,,,,,,1,,,15,10.60
Kentavius Street,2560885,DL,SF,@TEN,3,,1,2,,,,,,,,,,,1,,,16,10.60
Ed Oliver,2562322,DL,BUF,@NE,3,1,1,1,,,,,,,,,,,2,,,17,10.40
Trey Hendrickson,2557943,DL,CIN,BAL,2,,1,2,,,,,,,,,,,3,,,18,9.90
Jihad Ward,2555248,DL,JAX,@NYJ,2,3,1,1,,,,,,,,,,,1,,,19,9.80
Christian Wilkins,2562782,DL,MIA,@NO,1,7,0.5,,,,,,,,,,,,3,,,20,9.80
Yetur Gross-Matos,2563641,DL,CAR,TB,2,1,,2,,,,,,,,,,1,,,,21,9.70
Harrison Phillips,2560840,DL,BUF,@NE,5,1,,,,,,,,,,,,,,,,22,9.30
Vita Vea,2560909,DL,TB,@CAR,3,,1,1,,,,,,,,,,,1,,,23,9.10
Al Woods,496881,DL,SEA,CHI,4,1,,1,,,,,,,,,,,,,,24,9.10
Jerry Tillery,2562763,DL,LAC,@HOU,2,2,1,1,,,,,,,,,,,1,,,25,9.00
Greg Gaines,2562391,DL,LA,@MIN,2,,1,2,,,,,,,,,,,1,,,26,8.90
Tershawn Wharton,2564310,DL,KC,PIT,2,,1,,,1,,,,,,,,,,,,27,8.90
Dalvin Tomlinson,2557846,DL,MIN,LA,3,,,,,,,,,,,,,1,2,,,28,8.60
Darius Philon,2552676,DL,LV,DEN,4,,,1,,,,,,,,,,,,,,29,8.30
Denico Autry,2550646,DL,TEN,SF,2,1,1,1,,,,,,,,,,,1,,,30,8.20
Broderick Washington,2563593,DL,BAL,@CIN,2,1,1,1,,,,,,,,,,,1,,,31,8.20
Fletcher Cox,2533051,DL,PHI,NYG,3,,,2,,,,,,,,,,,,,,32,8.10
Stephen Weatherly,2555529,DL,DEN,@LV,2,2,0.5,1,,,,,,,,,,,1,,,33,8.00
