PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Dayo Odeyingbo,2565609,DL,IND,@HOU,0.23,0.17,0.06,0.06,,,,,,,0.06,,,,0.23,,,1.01,127,1,17.60,16.59
A'Shawn Robinson,2555265,DL,CAR,@DEN,1.87,1.34,,0.17,,,,,,,,,,0.06,0.12,,,4.07,52,2,14.60,10.53
Jeffery Simmons,2562733,DL,TEN,@DET,1.89,0.92,0.38,0.49,,0.05,,,,,,,,0.11,0.76,,,5.71,22,3,14.10,8.39
Will Anderson Jr.,2569834,DL,HOU,IND,2.05,0.79,0.47,0.63,,0.11,,,,,,,,0.11,1.32,,,6.75,12,4,13.70,6.95
Dante Stills,2570218,DL,ARI,@MIA,1.4,0.38,0.16,0.22,,,,,,,,,,,,,,2.98,84,5,13.70,10.72
Greg Rousseau,2565875,DL,BUF,@SEA,1.86,0.82,0.52,0.7,,0.06,0.06,,,,,,,0.23,1.16,,,6.80,11,6,13.60,6.8
Shy Tuttle,2563242,DL,CAR,@DEN,1.11,1.11,0.03,0.06,,,,,,,,,,0.28,0.11,,,3.24,79,7,13.30,10.06
C.J. Brewer,2569330,DL,TB,ATL,0.23,0.17,0.06,0.11,,,,,,,,,,,0.11,,,0.79,139,8,12.50,11.71
Calais Campbell,744,DL,MIA,ARI,1.84,1.23,0.31,0.37,,0.12,0.06,,,,,,,,0.43,,,5.37,29,9,11.70,6.33
Montez Sweat,2562749,DL,CHI,@WAS,1.72,1.07,0.62,0.42,,0.12,,,,,,,,0.24,1.54,,,6.88,10,10,11.60,4.72
Danielle Hunter,2552603,DL,HOU,IND,3.42,1.18,0.68,0.93,,0.12,,,,,,,,0.12,1.31,,,9.97,1,11,11.50,1.53
Keion White,2570107,DL,NE,NYJ,1.15,1.15,0.21,0.26,,,,,,,,,,0.26,0.42,,,4.09,50,12,11.50,7.41
Ogbo Okoronkwo,2560829,DL,CLE,BAL,0.17,0.06,0.06,0.06,,,,,,,,,,,0.28,,,0.64,153,13,10.60,9.96
George Karlaftis,2567796,DL,KC,@LV,,,,,,,,,,,,,,,,,,0.00,328,14,10.30,10.3
Cameron Heyward,2508109,DL,PIT,NYG,1.88,1.27,0.42,0.48,,0.06,0.06,,,,,,,0.12,0.73,,,6.08,18,15,9.80,3.72
Grover Stewart,2558766,DL,IND,@HOU,2.15,0.87,0.15,0.46,,,,,,,,,,0.06,0.41,,,5.09,33,16,9.80,4.71
Za'Darius Smith,2552279,DL,CLE,BAL,0.89,0.5,0.39,0.39,,0.06,,,,,,,,,,,,3.21,80,17,9.70,6.49
Tershawn Wharton,2564310,DL,KC,@LV,,,,,,,,,,,,,,,,,,0.00,481,18,9.50,9.5
Daron Payne,2560834,DL,WAS,CHI,1.89,1.37,0.29,0.8,,0.06,0.06,,,,,,,0.23,0.86,,,6.71,14,19,9.10,2.39
Khalen Saunders,2562723,DL,NO,@LAC,1.57,0.54,0.05,0.05,,,,,,,,,,0.05,0.11,,,3.03,83,20,9.10,6.07
Quinnen Williams,2562599,DL,NYJ,@NE,1.86,1.36,0.45,0.62,,0.06,0.06,,,,,,,0.17,1.07,,,6.67,16,21,9.10,2.43
Tim Settle,2560871,DL,HOU,IND,0.24,0.18,0.06,0.06,,,0.06,,,,,,,,0.24,,,0.86,133,22,9.00,8.14
Nick Bosa,2562629,DL,SF,DAL,1.92,0.96,0.9,1.02,,0.12,,,,,,,,0.12,2.22,,,8.62,3,23,8.60,-0.02
Jer'Zhan Newton,2572579,DL,WAS,CHI,0.78,0.5,0.17,0.28,,0.06,,,,,,,,,0.11,,,2.50,94,24,8.57,6.07
