PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kyle Hamilton,2567274,DB,BAL,@CLE,3.82,1.43,0.15,0.54,0.18,0.06,,0.06,,,,,,0.72,0.24,2.45,,10.78,7,1,27.10,16.32
Kerby Joseph,2567550,DB,DET,TEN,4.21,1.26,,0.06,0.3,0.06,0.06,,,,,,,0.78,,2.41,,10.51,10,2,17.70,7.19
Deommodore Lenoir,2566535,DB,SF,DAL,3.45,1.69,,0.13,0.13,,,,,,,,,0.5,0.06,2.32,,8.20,40,3,17.60,9.4
Budda Baker,2558009,DB,ARI,@MIA,3.84,1.76,,0.22,0.11,0.05,,,,,,,,0.38,0.16,,,8.74,32,4,16.60,7.86
Tre'von Moehrig,2566268,DB,LV,KC,2.43,0.84,0.05,0.05,0.1,,,,,,,,,0.35,0.05,1.39,,5.62,94,5,16.30,10.68
Jessie Bates,2560970,DB,ATL,@TB,4.46,1.97,,0.12,0.23,0.12,,0.06,,,,,,0.58,,3.88,,11.10,5,6,16.20,5.1
Quan Martin,2570377,DB,WAS,CHI,3.07,1.53,0.05,0.16,0.16,0.05,,,,,,,,,,,,6.60,76,7,16.20,9.6
Eric Murray,2555173,DB,HOU,IND,2.45,0.73,0.09,0.12,0.12,,,,,,,,,,,,,4.89,114,8,16.20,11.31
Byron Murphy,2562318,DB,MIN,@LAR,3.05,1.1,0.03,0.18,0.18,0.06,0.12,,,,,,,0.73,0.06,2.63,,8.47,35,9,16.00,7.53
Josh Jobe,2568087,DB,SEA,BUF,,,,,,,,,,,,,,,,,,0.00,451,10,15.80,15.8
A.J. Terrell,2563527,DB,ATL,@TB,1.93,0.61,,0.17,0.06,,0.06,,,,,,,0.55,,0.66,,5.18,105,11,15.60,10.42
Christian Izien,2571593,DB,TB,ATL,2.69,0.74,0.03,0.23,0.06,0.06,,,,,,,,0.11,,,,5.58,95,12,14.70,9.12
Tyrique Stevenson,2569627,DB,CHI,@WAS,3.09,1.36,,0.06,0.18,0.06,,0.06,,,,,,0.83,,3.32,,8.81,31,13,14.20,5.39
