PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
CeeDee Lamb,2563848,WR,DAL,@SF,,,,4.28,0.05,6.01,75.95,0.41,,,,0.1,13.59,5,1,34.60,21.01
Ladd McConkey,2572477,WR,LAC,NO,,,,0.71,,4.41,51.1,0.36,,,,0.06,9.43,31,2,26.10,16.67
Cedric Tillman,2569681,WR,CLE,BAL,,,,0.6,,2.68,35.8,0.24,,,,,6.42,63,3,25.40,18.98
Josh Downs,2569861,WR,IND,@HOU,,,,1.23,,3.54,39.46,0.26,,,,0.05,7.30,53,4,20.20,12.9
Marvin Harrison Jr.,2572411,WR,ARI,@MIA,,,,0.39,,4.19,61.78,0.44,,,,0.06,10.83,24,5,20.10,9.27
Calvin Austin III,2568132,WR,PIT,NYG,,,,3.07,,1.67,17.91,0.11,,,,,3.59,97,6,18.90,15.31
Calvin Ridley,2560854,WR,TEN,@DET,,,,1.77,,3.34,48.37,0.31,,,,0.05,8.44,37,7,17.60,9.16
DeVonta Smith,2566409,WR,PHI,@CIN,,,,0.35,,4.94,60.54,0.41,,,,0.06,10.90,23,8,17.50,6.6
Darnell Mooney,2563707,WR,ATL,@TB,,,,1.16,,3.86,52.11,0.31,,,,0.08,8.96,33,9,16.60,7.64
Demarcus Robinson,2555478,WR,LAR,MIN,,,,0.57,,2.29,33.55,0.19,,,,,5.70,68,10,16.50,10.8
Ja'Marr Chase,2565941,WR,CIN,PHI,,,,0.97,,6.39,83.13,0.48,,,,0.12,14.25,4,11,15.90,1.65
Jalen Coker,2572920,WR,CAR,@DEN,,,,,,3.08,24.93,0.04,,,,,4.27,92,12,15.80,11.53
Keon Coleman,2571859,WR,BUF,@SEA,,,,0.22,,2.46,32.46,0.22,,,,0.04,5.74,67,13,15.50,9.76
Justin Jefferson,2564556,WR,MIN,@LAR,,,,0.71,,5.52,89.61,0.48,,,,0.11,14.45,3,14,15.50,1.05
Khalil Shakir,2567334,WR,BUF,@SEA,,,,0.58,,4.74,55.56,0.36,,,,0.07,10.00,29,15,15.40,5.4
Zay Flowers,2569573,WR,BAL,@CLE,,,,3.36,,5.29,60.98,0.37,,,,0.06,11.18,20,16,15.00,3.82
Terry McLaurin,2562489,WR,WAS,CHI,,,,0.4,,5.22,67.31,0.46,,,,0.06,12.02,14,17,15.00,2.98
Noah Brown,2558091,WR,WAS,CHI,,,,0.38,,2.28,31.52,0.25,,,,0.13,5.57,71,18,14.80,9.23
Chris Olave,2567973,WR,NO,@LAC,,,,0.25,,4.73,62.38,0.38,,,,0.06,10.79,25,19,14.70,3.91
Puka Nacua,2570026,WR,LAR,MIN,,,,1.58,,3.51,47.2,0.28,,,,0.08,8.15,44,20,14.60,6.45
Kalif Raymond,2556661,WR,DET,TEN,,,,4.82,,2.73,34.45,0.22,,,,,6.61,61,21,14.40,7.79
Jakobi Meyers,2562492,WR,LV,KC,0.97,,,1.69,,4.94,55.68,0.36,,,,0.06,10.29,27,22,14.20,3.91
Garrett Wilson,2568048,WR,NYJ,@NE,,,,1.7,,5.42,68.73,0.43,,,,0.12,12.09,11,23,13.80,1.71
Cooper Kupp,2557898,WR,LAR,MIN,,,,1.63,,5.65,67.36,0.44,,,,0.13,12.10,10,24,13.60,1.5
Brian Thomas Jr.,2572162,WR,JAX,GB,,,,1.13,,4.48,64.75,0.42,,,,0.06,11.23,19,25,13.50,2.27
Courtland Sutton,2560888,WR,DEN,CAR,,,,0.31,,4.28,55.93,0.38,,,,0.06,9.92,30,26,13.12,3.2
Xavier Legette,2571889,WR,CAR,@DEN,,,,1.22,,3.05,39.16,0.24,,,,0.06,6.88,58,27,12.90,6.02
Darius Slayton,2562736,WR,NYG,@PIT,,,,0.28,,2.12,30.65,0.17,,,,0.06,5.05,79,28,12.80,7.75
Elijah Moore,2566385,WR,CLE,BAL,,,,1.41,,2.97,32.22,0.23,,,,0.08,6.07,66,29,12.50,6.43
Xavier Worthy,2572186,WR,KC,@LV,,,,1.19,,3.47,46.43,0.33,,,,0.05,8.38,40,30,11.70,3.32
Michael Wilson,2570224,WR,ARI,@MIA,,,,0.33,,3.29,44.33,0.26,,,,0.07,7.53,48,31,11.60,4.07
Tank Dell,2569813,WR,HOU,IND,,,,4.99,0.06,4.13,53.61,0.35,,,,0.06,10.27,28,32,11.50,1.23
DJ Turner,2565666,WR,LV,KC,,,,,,,,,,,,,0.00,393,33,11.20,11.2
Nelson Agholor,2552600,WR,BAL,@CLE,,,,0.23,,0.75,9.63,0.06,,,,,1.72,115,34,11.10,9.38
A.J. Brown,2562238,WR,PHI,@CIN,,,,0.37,,5.39,81.07,0.49,,,,0.12,13.54,6,35,10.90,-2.64
Nick Westbrook-Ikhine,2565477,WR,TEN,@DET,,,,0.58,,1.89,26.46,0.14,,,,,4.49,89,36,10.90,6.41
Malik Nabers,2572342,WR,NYG,@PIT,,,,1.01,,5.55,68.99,0.42,,,,0.06,12.18,9,37,10.60,-1.58
Deebo Samuel Sr.,2562721,WR,SF,DAL,,,,14.83,0.15,3.97,55.7,0.37,,,,0.06,12.04,12,38,10.60,-1.44
