PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
James Cook,2567328,RB,BUF,@SEA,,,,67.44,0.42,1.98,15.31,0.09,,,,0.13,12.07,18,1,26.80,14.73
Josh Jacobs,2562377,RB,GB,@JAX,,,,69.11,0.52,2.41,17.4,0.07,,,,0.13,13.14,13,2,25.00,11.86
De'Von Achane,2570062,RB,MIA,ARI,,,,50.51,0.4,3.87,28.82,0.13,,,,0.12,12.81,15,3,23.70,10.89
Joe Mixon,2557976,RB,HOU,IND,,,,83.58,0.65,3.42,24.92,0.08,,,,0.16,16.62,1,4,22.90,6.28
Rhamondre Stevenson,2566343,RB,NE,NYJ,,,,48.9,0.33,2.45,18.07,0.07,,,,0.1,10.12,26,5,22.00,11.88
Tyrone Tracy Jr.,2572351,RB,NYG,@PIT,,,,36.26,0.21,1.58,11.82,0.07,,,,,7.28,36,6,22.00,14.72
Bijan Robinson,2569558,RB,ATL,@TB,,,,69.69,0.49,3.5,26.13,0.12,,,,0.17,14.65,7,7,20.10,5.45
Kyren Williams,2567862,RB,LAR,MIN,,,,81.16,0.68,2.39,17.79,0.07,,,,0.22,15.15,4,8,20.10,4.95
Jahmyr Gibbs,2569747,RB,DET,TEN,,,,61.53,0.48,3.55,26.57,0.13,,,,0.14,13.97,9,9,19.80,5.83
D'Andre Swift,2563965,RB,CHI,@WAS,,,,63.67,0.42,3.07,22.5,0.08,,,,0.19,12.77,16,10,18.90,6.13
Jonathan Taylor,2564148,RB,IND,@HOU,,,,76.67,0.62,1.88,14.35,0.06,,,,0.19,13.74,10,11,18.20,4.46
Isaac Guerendo,2572498,RB,SF,DAL,,,,15.88,0.13,0.8,6.07,,,,,,3.38,56,12,17.70,14.32
Raheem Mostert,2553728,RB,MIA,ARI,,,,47.86,0.38,1.51,10.94,0.06,,,,0.13,9.02,31,13,15.50,6.48
Alvin Kamara,2558019,RB,NO,@LAC,,,,66.87,0.52,3.65,27.38,0.14,,,,0.15,14.91,5,14,15.20,0.29
J.K. Dobbins,2563548,RB,LAC,NO,,,,63.74,0.45,2.03,15.53,0.12,,,,0.17,12.02,19,15,14.80,2.78
Najee Harris,2566448,RB,PIT,NYG,,,,60.09,0.42,2.04,13.93,0.06,,,,0.1,11.10,21,16,14.60,3.5
David Montgomery,2562502,RB,DET,TEN,,,,65.92,0.65,1.31,9.51,0.06,,,,0.14,12.18,17,17,14.42,2.24
Derrick Henry,2556075,RB,BAL,@CLE,,,,92.74,0.81,1.15,8.32,0.06,,,,0.14,15.62,3,18,14.20,-1.42
James Conner,2557978,RB,ARI,@MIA,,,,62.97,0.5,1.62,12.05,0.05,,,,0.14,11.33,20,19,13.90,2.57
Tony Pollard,2562699,RB,TEN,@DET,,,,58.52,0.36,2.22,16.31,0.06,,,,0.11,10.89,23,20,13.20,2.31
Rachaad White,2568315,RB,TB,ATL,,,,36.3,0.25,2.92,21.58,0.12,,,,0.13,9.21,30,21,13.20,3.99
Kareem Hunt,2557917,RB,KC,@LV,,,,75.83,0.57,1.38,10.59,0.05,,,,,13.05,14,22,12.80,-0.25
Jaleel McLaughlin,2570942,RB,DEN,CAR,,,,25.81,0.15,1.31,9.7,0.04,,,,0.09,5.17,43,23,12.10,6.93
Bucky Irving,2572546,RB,TB,ATL,,,,42.36,0.33,1.77,13.11,0.07,,,,0.16,8.51,33,24,11.90,3.39
Saquon Barkley,2560968,RB,PHI,@CIN,,,,81.12,0.49,2.65,19.59,0.13,,,,0.21,14.70,6,25,11.60,-3.1
Aaron Jones,2558116,RB,MIN,@LAR,,,,66.98,0.44,2.89,21.39,0.16,,,,0.15,13.58,11,26,10.50,-3.08
Chase Brown,2569642,RB,CIN,PHI,,,,45.67,0.32,2.5,19.24,0.07,,,,0.15,9.78,27,27,10.40,0.62
Ezekiel Elliott,2555224,RB,DAL,@SF,,,,14.42,0.12,1.27,9.32,0.06,,,,0.09,3.91,52,28,10.30,6.39
Kenneth Walker III,2568282,RB,SEA,BUF,,,,68.56,0.49,3.16,23.07,0.11,,,,0.15,14.04,8,29,10.00,-4.04
Zach Charbonnet,2570335,RB,SEA,BUF,,,,16.91,0.11,2.01,14.47,0.08,,,,0.09,5.10,44,30,9.90,4.8
Tank Bigsby,2569882,RB,JAX,GB,,,,58.32,0.52,0.83,6.03,0.05,,,,0.33,9.61,28,31,9.60,-0.01
Braelon Allen,2572354,RB,NYJ,@NE,,,,30.17,0.22,1.52,11.14,0.17,,,,0.27,6.69,38,32,9.20,2.51
Chuba Hubbard,2565899,RB,CAR,@DEN,,,,54.65,0.38,2.31,16.11,0.06,,,,0.19,10.49,25,33,8.10,-2.39
Brian Robinson,2568348,RB,WAS,CHI,,,,59.19,0.44,1.9,13.89,0.07,,,,0.13,11.06,22,34,8.10,-2.96
Miles Sanders,2562722,RB,CAR,@DEN,,,,13.68,0.07,0.5,3.65,,,,,0.07,2.26,65,35,8.00,5.74
Breece Hall,2568030,RB,NYJ,@NE,,,,79.92,0.58,3.55,26.32,0.13,,,,0.19,16.28,2,36,7.40,-8.88
Javonte Williams,2566049,RB,DEN,CAR,,,,48.18,0.29,3.23,23.33,0.09,,,,0.13,10.79,24,37,7.20,-3.59
Alexander Mattison,2562682,RB,LV,KC,,,,42.1,0.25,2.37,16.95,0.08,,,,0.26,8.55,32,38,6.90,-1.65
Jaylen Warren,2568493,RB,PIT,NYG,,,,23.19,0.16,1.77,12.76,0.1,,,,0.08,5.88,41,39,6.90,1.02
Austin Ekeler,2559169,RB,WAS,CHI,,,,25.34,0.18,2.74,20.68,0.14,,,,0.13,7.63,35,40,6.80,-0.83
Roschon Johnson,2569615,RB,CHI,@WAS,,,,25.89,0.25,0.92,6.98,0.06,,,,0.11,5.39,42,41,6.60,1.21
Tyler Allgeier,2567232,RB,ATL,@TB,,,,37.42,0.24,1.04,7.25,0.05,,,,0.12,6.49,39,42,6.30,-0.19
Samaje Perine,2558138,RB,KC,@LV,,,,1.54,0.01,0.41,3.05,0.02,,,,0.12,0.60,80,43,5.23,4.63
Nick Chubb,2561021,RB,CLE,BAL,,,,52.74,0.4,1.29,10.04,0.09,,,,0.14,9.58,29,44,5.20,-4.38
Sione Vaki,2572021,RB,DET,TEN,,,,3.59,,0.4,3.08,,,,,,0.87,73,45,5.00,4.13
Zack Moss,2563617,RB,CIN,PHI,,,,41.46,0.33,1.87,13.59,0.06,,,,0.17,8.44,34,46,4.90,-3.54
Devin Singletary,2562734,RB,NYG,@PIT,,,,34.84,0.2,1.44,10.09,0.05,,,,0.12,6.47,40,47,4.80,-1.67
Alec Ingold,2562288,RB,MIA,ARI,,,,,,,,,,,,,0.00,152,48,3.70,3.7
Michael Burton,2552636,RB,DEN,CAR,,,,,,,,,,,,,0.00,107,49,3.30,3.3
Julius Chestnut,2568804,RB,TEN,@DET,,,,,,,,,,,,,0.00,110,50,3.20,3.2
Ray Davis,2571862,RB,BUF,@SEA,,,,17.82,0.13,0.87,6.65,0.04,,,,0.08,3.74,54,51,2.90,-0.84
Chris Brooks,2571114,RB,GB,@JAX,,,,,,,,,,,,,0.00,103,52,2.80,2.8
D'Ernest Johnson,2563327,RB,JAX,GB,,,,24.55,0.1,2.41,18.24,0.12,,,,,6.80,37,53,2.80,-4.0
Dalvin Cook,2557991,RB,DAL,@SF,,,,11.48,0.08,0.73,5.52,,,,,,2.55,62,54,2.70,0.15
D'Onta Foreman,2557994,RB,CLE,BAL,,,,7.48,0.05,0.21,1.57,,,,,0.02,1.27,72,55,2.60,1.33
Justice Hill,2562407,RB,BAL,@CLE,,,,10.39,0.08,2.38,17.39,0.13,,,,0.1,5.03,45,56,2.40,-2.63
Patrick Taylor,2564040,RB,SF,DAL,,,,,,,,,,,,,0.00,218,57,2.40,2.4
Blake Corum,2572189,RB,LAR,MIN,,,,14.11,0.13,0.39,2.93,0.02,,,,0.05,2.70,60,58,2.30,-0.4
Sean Tucker,2571629,RB,TB,ATL,,,,21.71,0.16,0.16,1.2,0.01,,,,0.04,3.31,57,59,2.00,-1.31
Kenneth Gainwell,2566397,RB,PHI,@CIN,,,,7.45,0.04,0.8,5.97,0.06,,,,0.04,2.26,64,60,1.90,-0.36
Trey Sermon,2566544,RB,IND,@HOU,,,,10.9,0.06,0.37,2.71,,,,,,1.91,69,61,1.90,-0.01
Carson Steele,2572847,RB,KC,@LV,,,,19.68,0.19,0.42,3.13,0.02,,,,,3.75,53,62,1.90,-1.85
Jordan Mason,2569257,RB,SF,DAL,,,,79.57,0.6,1.7,12.68,0.06,,,,0.34,13.36,12,63,1.80,-11.56
Jaylen Wright,2572261,RB,MIA,ARI,,,,10.45,0.07,0.52,3.48,0.04,,,,0.07,2.17,67,64,1.80,-0.37
Ameer Abdullah,2552374,RB,LV,KC,,,,4.05,,0.73,5.49,,,,,,1.32,71,65,1.60,0.28
Kendre Miller,2570149,RB,NO,@LAC,,,,18.59,0.15,0.55,3.93,0.05,,,,,3.73,55,66,1.60,-2.13
Kimani Vidal,2572486,RB,LAC,NO,,,,21.83,0.17,0.94,7.07,,,,,0.08,4.22,50,67,1.60,-2.62
Isaiah Davis,2572360,RB,NYJ,@NE,,,,2.93,0.02,0.17,1.24,,,,,,0.62,79,68,1.50,0.88
Jeremy McNichols,2557977,RB,WAS,CHI,,,,5.23,,0.15,1.07,,,,,,0.71,76,69,1.50,0.79
Jonathan Ward,2564949,RB,PIT,NYG,,,,,,,,,,,,,0.00,224,70,1.50,1.5
Emanuel Wilson,2570912,RB,GB,@JAX,,,,14.55,0.12,0.39,2.85,0.02,,,,,2.78,59,71,1.30,-1.48
Kyle Juszczyk,2540230,RB,SF,DAL,,,,,,,,,,,,,0.00,164,72,1.20,1.2
Will Shipley,2572390,RB,PHI,@CIN,,,,1.27,0.01,0.16,1.19,0.01,,,,0.01,0.43,83,73,1.20,0.77
Trey Benson,2572405,RB,ARI,@MIA,,,,12.48,0.09,0.62,4.49,0.03,,,,0.02,2.69,61,74,1.00,-1.69
Ty Johnson,2562293,RB,BUF,@SEA,,,,5.67,0.04,1.53,11.07,0.11,,,,0.06,3.22,58,75,1.00,-2.22
Dare Ogunbowale,2559362,RB,HOU,IND,,,,2.65,,1.18,8.68,,,,,,1.72,70,76,1.00,-0.72
Eric Gray,2570158,RB,NYG,@PIT,,,,2.86,0.02,0.14,1.02,0.01,,,,,0.64,78,77,0.80,0.16
Pierre Strong,2567952,RB,CLE,BAL,,,,10.56,0.07,2.28,16.63,,,,,,4.28,49,78,0.80,-3.48
DeeJay Dallas,2565144,RB,ARI,@MIA,,,,2.41,,0.27,1.98,,,,,,0.57,81,79,0.60,0.03
Hunter Luepke,2570882,RB,DAL,@SF,,,,,,,,,,,,,0.00,174,80,0.60,0.6
Audric Estimé,2571994,RB,DEN,CAR,,,,10.6,0.09,0.39,2.86,,,,,,2.08,68,81,0.40,-1.68
Dameon Pierce,2567685,RB,HOU,IND,,,,26.96,0.19,0.59,4.36,,,,,0.06,4.45,47,82,0.40,-4.05
Jamaal Williams,2558204,RB,NO,@LAC,,,,11.5,0.09,0.49,3.59,,,,,0.03,2.23,66,83,0.40,-1.83
Craig Reynolds,2562834,RB,DET,TEN,,,,1.34,0.01,0.4,3.01,,,,,,0.70,77,84,0.30,-0.4
Israel Abanikanda,2570188,RB,NYJ,@NE,,,,0.42,,0.07,0.47,,,,,,0.12,88,85,0.00,-0.12
Salvon Ahmed,2565090,RB,IND,@HOU,,,,,,,,,,,,,0.00,90,86,0.00,0.0
Cam Akers,2564319,RB,MIN,@LAR,,,,,,,,,,,,,0.00,91,87,0.00,0.0
Rasheen Ali,2571823,RB,BAL,@CLE,,,,,,,,,,,,,0.00,92,88,0.00,0.0
Tyler Badie,2567265,RB,DEN,CAR,,,,,,,,,,,,,0.00,93,89,0.00,0.0
Emani Bailey,2572805,RB,KC,@LV,,,,,,,,,,,,,0.00,94,90,0.00,0.0
Nick Bawden,2560972,RB,FA,Bye,,,,,,,,,,,,,,95,91,0.00,
Andrew Beck,2562626,RB,FA,Bye,,,,,,,,,,,,,,96,92,0.00,
Raheem Blackshear,2569477,RB,CAR,@DEN,,,,1.2,,0.21,1.61,,,,,,0.39,85,93,0.00,-0.39
Khari Blasingame,2562869,RB,FA,Bye,,,,,,,,,,,,,,97,94,0.00,
Brandon Bolden,2532797,RB,FA,Bye,,,,,,,,,,,,,,98,95,0.00,
Mike Boone,2561099,RB,CAR,@DEN,,,,,,,,,,,,,0.00,99,96,0.00,0.0
Matt Breida,2558918,RB,FA,Bye,,,,,,,,,,,,,,100,97,0.00,
Gary Brightwell,2566364,RB,FA,Bye,,,,,,,,,,,,,,101,98,0.00,
British Brooks,2573686,RB,HOU,IND,,,,,,,,,,,,,0.00,102,99,0.00,0.0
Jonathon Brooks,2571883,RB,CAR,@DEN,,,,,,,,,,,,0.09,-0.18,237,100,0.00,0.18
