PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
T.J. Watt,2558064,LB,PIT,NYG,2.72,0.85,0.91,1.21,0.06,0.24,0.18,,,,,,,0.36,2.12,0.24,,11.42,8,1,21.20,9.78
Bobby Okereke,2562416,LB,NYG,@PIT,4.13,1.86,0.1,0.31,0.1,0.1,0.05,,,,,,,0.31,0.21,1.81,,9.67,27,2,20.20,10.53
Edgerrin Cooper,2572030,LB,GB,@JAX,2.81,1.37,0.1,0.26,,0.07,,,,,,,,0.13,0.2,,,6.30,70,3,19.90,13.6
Arden Key,2560779,LB,TEN,@DET,0.78,0.36,0.18,,,,,,,,,,,0.05,0.26,,,2.00,160,4,18.30,16.3
Zack Baun,2564664,LB,PHI,@CIN,5.49,2.66,0.25,0.28,,0.06,0.06,,,,,,,,,,,11.02,11,5,17.90,6.88
Jeremiah Owusu-Koramoah,2565983,LB,CLE,BAL,3.74,1.39,0.11,1.07,0.05,0.11,,,,,,,,0.32,0.27,0.64,,9.79,25,6,16.20,6.41
Ivan Pace Jr.,2571210,LB,MIN,@LAR,4.75,3.49,0.24,0.24,,0.06,0.06,,,,,,,0.18,0.66,,,11.11,10,7,16.10,4.99
Alex Highsmith,2564982,LB,PIT,NYG,2.2,1.42,0.47,0.59,,0.12,,,,,,,,0.12,1.13,,,7.26,54,8,16.00,8.74
Ernest Jones,2566229,LB,SEA,BUF,4.14,3.85,0.3,0.71,,,,,,,,,,0.18,0.41,,,10.84,14,9,15.30,4.46
Drue Tranquill,2562765,LB,KC,@LV,4.69,2.09,0.32,0.44,,0.06,,,,,,,,0.13,0.51,0.89,,10.41,15,10,15.30,4.89
Christian Elliss,2567004,LB,NE,NYJ,1.54,0.39,0.12,,,0.16,0.16,,,,,,,,0.24,,,3.62,110,11,15.10,11.48
Azeez Ojulari,2566367,LB,NYG,@PIT,1.59,0.75,0.15,0.13,,0.04,0.04,,,,,,,,,,,3.51,115,12,14.90,11.39
Nakobe Dean,2568072,LB,PHI,@CIN,3.9,1.22,0.12,0.3,,,,,,,,,,,0.12,,,7.33,52,13,14.70,7.37
Pete Werner,2566358,LB,NO,@LAC,3,1.12,,0.2,,0.05,0.05,,,,,,,0.1,0.05,,,5.97,74,14,14.70,8.73
Daiyan Henley,2570281,LB,LAC,NO,,,,,,,,,,,,,,,,,,0.00,293,15,14.50,14.5
E.J. Speed,2562955,LB,IND,@HOU,2.44,1.92,0.03,0.46,,0.12,,,,,,,,0.17,0.12,,,6.47,69,16,14.50,8.03
Zaire Franklin,2561155,LB,IND,@HOU,5.35,3.75,0.08,0.11,0.05,0.11,,,,,,,,0.32,0.21,0.59,,12.08,6,17,14.40,2.32
Robert Spillane,2561596,LB,LV,KC,3.92,2.42,0.11,0.32,0.05,0.05,0.05,,,,,,,0.21,0.21,1.02,,9.10,31,18,14.10,5.0
