PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nate Adkins,2570930,TE,DEN,@KC,,,,,,0.76,6.27,0.07,,,,0.01,1.41,61,1,0.00,-1.41
Mo Alie-Cox,2558832,TE,IND,JAX,,,,,,0.27,2.73,,,,,,0.41,81,2,0.00,-0.41
Erick All,2571916,TE,CIN,ARI,,,,,,,,,,,,,0.00,93,3,0.00,0.0
Davis Allen,2570017,TE,LAR,@ATL,,,,,,0.69,6.69,0.09,,,,0.01,1.53,59,4,0.00,-1.53
Mark Andrews,2560957,TE,BAL,@GB,,,,1.69,0.02,3.17,34.28,0.44,,,,0.06,7.82,13,5,0.00,-7.82
Elijah Arroyo,2574554,TE,SEA,@CAR,,,,,,1.21,15.07,0.11,,,,0.01,2.75,46,6,0.00,-2.75
AJ Barner,2572513,TE,SEA,@CAR,,,,4.01,0.04,2.94,31.63,0.33,,,,0.03,7.19,17,7,0.00,-7.19
Gavin Bartholomew,2574337,TE,MIN,DET,,,,,,,,,,,,,0.00,94,8,0.00,0.0
Brenden Bates,2572953,TE,CLE,PIT,,,,,,,,,,,,,0.00,95,9,0.00,0.0
John Bates,2566580,TE,WAS,DAL,,,,,,0.59,6.09,0.04,,,,0.01,1.12,67,10,0.00,-1.12
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,96,11,0.00,
Daniel Bellinger,2567985,TE,NYG,@LV,,,,,,1.73,19.36,0.11,,,,0.02,3.42,38,12,0.00,-3.42
Brock Bowers,2572219,TE,LV,NYG,,,,0.75,0.01,6.42,69.78,0.54,,,,0.06,13.44,2,13,0.00,-13.44
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,97,14,0.00,
Jake Briningstool,2574240,TE,KC,DEN,,,,,,,,,,,,,0.00,98,15,0.00,0.0
Pharaoh Brown,2559018,TE,ARI,@CIN,,,,,,,,,,,,,0.00,99,16,0.00,0.0
Harrison Bryant,2563767,TE,HOU,@LAC,,,,,,,,,,,,,0.00,100,17,0.00,0.0
Lawrence Cager,2565492,TE,WAS,DAL,,,,,,,,,,,,,0.00,101,18,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,@BUF,,,,,,0.24,2.7,0.02,,,,,0.51,77,19,0.00,-0.51
Sal Cannella,2567197,TE,CLE,PIT,,,,,,,,,,,,,0.00,102,20,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,103,21,0.00,
Stephen Carlson,2563044,TE,CHI,@SF,,,,,,,,,,,,,0.00,104,22,0.00,0.0
McCallan Castles,2572732,TE,GB,BAL,,,,,,,,,,,,,0.00,105,23,0.00,0.0
Tyler Conklin,2561027,TE,LAC,HOU,,,,,,0.29,3.03,0.02,,,,,0.57,74,24,0.00,-0.57
Tanner Conner,2569017,TE,MIA,TB,,,,,,,,,,,,,0.00,106,25,0.00,0.0
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,107,26,0.00,
