PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,@ATL,,,,,,4.2,62.53,0.87,,,,0.06,13.45,8,1,0.00,-13.45
Jordan Addison,2570074,WR,MIN,DET,,,,0.76,0.01,2.58,39.66,0.35,,,,0.05,7.39,52,2,0.00,-7.39
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,171,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,172,4,0.00,
Jamal Agnew,2558821,WR,ATL,LAR,,,,,,,,,,,,,0.00,173,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,CHI,,,,,,,,,,,,,0.00,174,6,0.00,0.0
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,175,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,176,8,0.00,
Maurice Alexander,2569528,WR,CHI,@SF,,,,,,,,,,,,,0.00,177,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,178,10,0.00,
Keenan Allen,2540154,WR,LAC,HOU,,,,0.11,,3.66,45.99,0.46,,,,0.08,9.04,40,11,0.00,-9.04
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,179,12,0.00,
Tutu Atwell,2566196,WR,LAR,@ATL,,,,0.12,,0.36,5.85,0.04,,,,0.01,1.00,127,13,0.00,-1.0
Calvin Austin III,2568132,WR,PIT,@CLE,,,,0.44,,2.38,31.86,0.27,,,,0.03,5.98,71,14,0.00,-5.98
Kevin Austin Jr.,2568954,WR,NO,@TEN,,,,,,,,,,,,,0.00,180,15,0.00,0.0
Elic Ayomanor,2574142,WR,TEN,NO,,,,0.21,,2.57,32.28,0.22,,,,0.04,5.77,73,16,0.00,-5.77
Andre Baccellia,2564250,WR,ARI,@CIN,,,,,,0.13,1.48,0.01,,,,,0.27,159,17,0.00,-0.27
Alex Bachman,2563301,WR,LV,NYG,,,,0.01,,0.11,1.2,0.01,,,,,0.24,162,18,0.00,-0.24
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,181,19,0.00,
Javon Baker,2572285,WR,FA,Bye,,,,,,,,,,,,,,182,20,0.00,
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,183,21,0.00,
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,184,22,0.00,
Michael Bandy,2567175,WR,DEN,@KC,,,,,,,,,,,,,0.00,185,23,0.00,0.0
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,186,24,0.00,
Rashod Bateman,2565836,WR,BAL,@GB,,,,,,1.96,28.2,0.3,,,,0.02,5.56,74,25,0.00,-5.56
Jack Bech,2574285,WR,LV,NYG,,,,0.26,,0.64,7.3,0.05,,,,0.01,1.36,117,26,0.00,-1.36
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,187,27,0.00,
David Bell,2567460,WR,FA,Bye,,,,,,,,,,,,,,188,28,0.00,
Ronnie Bell,2570290,WR,NO,@TEN,,,,,,,,,,,,,0.00,189,29,0.00,0.0
Junior Bergen,2574535,WR,SF,CHI,,,,,,,,,,,,,0.00,190,30,0.00,0.0
Braxton Berrios,2560975,WR,HOU,@LAC,,,,,,,,,,,,,0.00,191,31,0.00,0.0
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,192,32,0.00,
Chris Blair,2565588,WR,ATL,LAR,,,,,,,,,,,,,0.00,193,33,0.00,0.0
DeMeer Blankumsee,2574364,WR,FA,Bye,,,,,,,,,,,,,,194,34,0.00,
Jordan Bly,2574415,WR,FA,Bye,,,,,,,,,,,,,,195,35,0.00,
Jake Bobo,2571378,WR,SEA,@CAR,,,,,,0.02,0.27,,,,,,0.04,165,36,0.00,-0.04
Silas Bolden,2574339,WR,FA,Bye,,,,,,,,,,,,,,196,37,0.00,
Isaiah Bond,2574663,WR,CLE,PIT,,,,0.58,,0.77,11.47,0.06,,,,0.01,1.93,108,38,0.00,-1.93
Kendrick Bourne,2558914,WR,SF,CHI,,,,,,0.44,7.05,0.04,,,,0.01,1.15,122,39,0.00,-1.15
Kayshon Boutte,2570092,WR,NE,@NYJ,,,,0.24,,2.88,45.28,0.32,,,,0.03,7.85,47,40,0.00,-7.85
Tyler Boyd,2555466,WR,FA,Bye,,,,,,,,,,,,,,197,41,0.00,
Miles Boykin,2562631,WR,FA,Bye,,,,,,,,,,,,,,198,42,0.00,
Chandler Brayboy,2574208,WR,JAX,@IND,,,,,,,,,,,,,0.00,199,43,0.00,0.0
Tyrone Broden,2574555,WR,SEA,@CAR,,,,,,,,,,,,,0.00,200,44,0.00,0.0
Ja'Corey Brooks,2574606,WR,WAS,DAL,,,,,,,,,,,,,0.00,201,45,0.00,0.0
Jalen Brooks,2569696,WR,ARI,@CIN,,,,,,0.51,6.99,0.04,,,,0.01,1.17,121,46,0.00,-1.17
A.J. Brown,2562238,WR,PHI,@BUF,,,,0.15,,4.41,65.91,0.53,,,,0.06,11.87,17,47,0.00,-11.87
Dyami Brown,2566586,WR,JAX,@IND,,,,0.23,,0.18,2.41,0.02,,,,,0.47,150,48,0.00,-0.47
Marquise Brown,2562379,WR,KC,DEN,,,,0.1,,1.75,21.26,0.19,,,,0.02,4.11,84,49,0.00,-4.11
Noah Brown,2558091,WR,WAS,DAL,,,,,,0.39,5.64,0.04,,,,,1.00,128,50,0.00,-1.0
Sam Brown Jr.,2574623,WR,FA,Bye,,,,,,,,,,,,,,202,51,0.00,
Jason Brownlee,2570608,WR,KC,DEN,,,,,,,,,,,,,0.00,203,52,0.00,0.0
Pat Bryant,2574086,WR,DEN,@KC,,,,0.04,,3.27,41.52,0.3,,,,0.04,7.51,51,53,0.00,-7.51
