PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Yasir Abdullah,2569891,LB,JAX,@ARI,0.37,0.14,0.02,0.02,,,,,,,,,,0.01,0.05,,,0.76,179,1,0.00,-0.76
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,182,2,0.00,
Austin Ajiake,2571766,LB,IND,@KC,0.57,0.29,,0.36,,,,,,,,,,,0.14,,,1.64,148,3,0.00,-1.64
Azeez Al-Shaair,2562462,LB,HOU,BUF,3.25,2.32,0.17,0.46,0.06,0.06,0.06,,,,,,,0.23,0.46,,,8.58,34,4,0.00,-8.58
Troy Andersen,2567235,LB,ATL,@NO,1.29,1.16,,0.04,,,,,,,,,,,,,,2.69,125,5,0.00,-2.69
Liam Anderson,2570521,LB,CIN,NE,,,,,,,,,,,,,,,,,,0.00,183,6,0.00,0.0
Joe Andreessen,2573632,LB,BUF,@HOU,0.53,0.35,,0.18,,0.12,0.06,0.06,,,,,,,,,,2.00,136,7,0.00,-2.0
Alex Anzalone,2558163,LB,DET,NYG,4.4,2.3,0.14,0.41,0.07,,0.07,,,,,,,0.41,0.54,,,10.49,15,8,0.00,-10.49
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,9,0.00,
Brian Asamoah II,2567901,LB,CIN,NE,0.51,0.34,,0.06,,,,,,,,,,0.06,,,,1.21,163,10,0.00,-1.21
Eugene Asante,2574317,LB,CLE,@LV,,,,,,,,,,,,,,,,,,0.00,185,11,0.00,0.0
Joe Bachie,2564661,LB,TEN,SEA,2.48,1.19,0.07,0.14,0.04,,,,,,,,,0.11,0.14,0.68,,5.29,88,12,0.00,-5.29
