PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kamren Kinchens,2572204,DB,LAR,@SEA,0.29,0.29,,,0.06,,,,,,,,,0.29,,,,1.54,175,1,22.93,21.39
Amani Hooker,2562666,DB,TEN,NE,3.93,0.84,,,0.06,,,,,,,,,0.34,0.06,,,7.49,50,2,20.43,12.94
Jeremy Chinn,2563632,DB,WAS,@NYG,3.07,1.17,0.06,0.11,0.06,,0.06,,,,,,,0.28,0.11,0.78,,6.64,71,3,19.60,12.96
Jack Jones,2567940,DB,LV,@CIN,1.91,0.54,,0.05,0.11,,,0.05,,,,,,0.38,,2.07,,4.87,109,4,19.47,14.6
Nick Cross,2567700,DB,IND,@MIN,6.06,1.73,,0.05,0.11,,,,,,,,,0.38,,,,11.54,1,5,18.97,7.43
Tykee Smith,2572555,DB,TB,@KC,0.44,0.33,,0.05,0.05,,,,,,,,,0.11,0.05,,,1.41,184,6,18.60,17.19
Jalen Pitre,2567688,DB,HOU,@NYJ,3.38,1.69,,0.27,0.11,,0.05,0.05,,,,,,0.55,0.05,2.45,,8.61,31,7,17.80,9.19
Devon Witherspoon,2570323,DB,SEA,LAR,3.36,1.51,0.14,0.5,0.22,0.11,0.06,0.06,,,,,,0.95,0.28,6.33,,11.16,4,8,17.80,6.64
Kerby Joseph,2567550,DB,DET,@GB,4.01,1.2,,0.06,0.29,0.06,0.06,,,,,,,0.74,,2.29,,10.04,12,9,16.90,6.86
Demani Richardson,2572947,DB,CAR,NO,0.26,0.27,,0.07,0.07,0.07,0.07,,,,,,,,,,,1.22,198,10,16.90,15.68
Kenny Moore II,2558976,DB,IND,@MIN,3.68,1.44,0.05,0.32,0.16,,,0.05,,,,,,0.37,0.11,2.88,,8.80,29,11,16.77,7.97
Tarheeb Still,2572483,DB,LAC,@CLE,1.97,1.17,,,,,,,,,,,,,,,,3.66,136,12,16.73,13.07
Tre'von Moehrig,2566268,DB,LV,@CIN,2.57,0.89,0.05,0.05,0.11,,,,,,,,,0.37,0.05,1.47,,5.95,85,13,16.50,10.55
Elijah Molden,2566115,DB,LAC,@CLE,2.92,1.29,,,0.06,,,,,,,,,0.34,0.06,,,6.24,78,14,16.40,10.16
Kyle Hamilton,2567274,DB,BAL,DEN,3.85,1.44,0.15,0.54,0.18,0.06,,0.06,,,,,,0.72,0.24,2.47,,10.83,6,15,16.30,5.47
Budda Baker,2558009,DB,ARI,CHI,4,1.83,,0.23,0.11,0.06,,,,,,,,0.4,0.17,,,9.12,19,16,16.20,7.08
Dee Alford,2567244,DB,ATL,DAL,0.29,0.23,,,0.06,,,,,,,,,0.06,,,,0.93,227,17,16.10,15.17
Jalen Mills,2555383,DB,NYJ,HOU,3.55,1.36,,0.2,0.14,0.14,,,,,,,,0.4,,,,8.42,34,18,14.60,6.18
D.J. Reed,2560850,DB,NYJ,HOU,3.86,0.92,,0.12,0.12,0.06,,,,,,,,0.61,,,,8.68,30,19,14.00,5.32
Carlton Davis,2561039,DB,DET,@GB,1.72,0.5,,,0.11,,0.06,,,,,,,0.5,,1.89,,4.64,117,20,13.70,9.06
Tyrique Stevenson,2569627,DB,CHI,@ARI,2.41,1.05,,0.05,0.14,0.05,,0.05,,,,,,0.65,,2.59,,6.90,64,21,13.70,6.8
Ar'Darius Washington,2566632,DB,BAL,DEN,0.43,0.43,,,,,,0.06,,,,,,0.18,,,,1.59,172,22,13.63,12.04
Alohi Gilman,2565042,DB,LAC,@CLE,3.15,1.89,,0.11,0.17,0.11,0.11,,,,,,,0.69,,1.26,,8.88,24,23,13.20,4.32
Damar Hamlin,2565872,DB,BUF,MIA,3.95,1.2,,0.23,0.11,0.06,0.06,,,,,,,,,,,7.65,49,24,13.20,5.55
Jaylen McCollough,2573734,DB,LAR,@SEA,0.29,0.29,,,,,,,,,,,,,,,,0.61,243,25,12.90,12.29
Taylor Rapp,2562707,DB,BUF,MIA,4.11,2.3,0.06,0.12,0.12,,0.06,,,,,,,0.3,0.12,0.97,,9.17,18,26,12.90,3.73
Derwin James,2560760,DB,LAC,@CLE,3.96,2.75,0.11,0.29,0.11,0.06,0.06,,0.06,,,,,0.34,0.29,,0.06,10.14,11,27,12.80,2.66
Alontae Taylor,2567979,DB,NO,@CAR,4,1.5,0.3,,0.06,,,,,,,,,0.24,,,,8.31,35,28,12.60,4.29
Quentin Lake,2567844,DB,LAR,@SEA,4.26,2.69,,,0.06,,,,,,,,,0.29,,,,8.94,22,29,12.20,3.26
Byron Murphy,2562318,DB,MIN,IND,3.2,1.15,0.03,0.19,0.19,0.06,0.13,,,,,,,0.77,0.06,2.75,,8.89,23,30,12.00,3.11
Kevin Byard,2555158,DB,CHI,@ARI,4.79,2.75,,0.06,0.12,,,0.06,,,,,,0.42,0.06,3.71,,10.79,7,31,11.90,1.11
Mike Hilton,2556559,DB,CIN,LV,3.81,1.01,0.06,0.44,0.06,,0.06,,,,,,,0.38,0.13,1.08,,8.42,33,32,11.70,3.28
Antoine Winfield Jr.,2565261,DB,TB,@KC,3.6,1.77,0.2,0.34,0.11,0.17,0.11,,,,,,,0.46,0.4,1.54,,9.86,13,33,11.70,1.84
Josh Hayes,2570362,DB,TB,@KC,0.49,0.38,,0.05,0.05,,,,,,,,,0.11,,,,1.49,178,34,11.60,10.11
Darious Williams,2561469,DB,LAR,@SEA,2.41,0.52,,0.17,0.17,,,,,,,,,0.98,,1.95,,7.29,53,35,11.60,4.31
Starling Thomas V,2570963,DB,ARI,CHI,2.71,0.88,,0.12,0.06,,,,,,,,,0.41,,0.24,,6.02,82,36,11.50,5.48
Donovan Wilson,2562604,DB,DAL,@ATL,3.77,1.57,0.03,0.17,0.06,0.06,0.12,,,,,,,0.12,0.06,0.41,,7.80,45,37,10.90,3.1
Garrett Williams,2570221,DB,ARI,CHI,2.28,0.42,,0.12,0.12,,,,,,,,,0.3,,0.96,,5.05,104,38,10.70,5.65
