PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Mike Gesicki,2560994,TE,CIN,LV,,,,,,3.46,38.15,0.22,,,,,6.87,15,1,24.50,17.63
Cade Otton,2568312,TE,TB,@KC,,,,,,4.18,42.01,0.34,,,,0.08,8.17,8,2,17.70,9.53
Josh Oliver,2562693,TE,MIN,IND,,,,,,0.63,6.64,0.06,,,,,1.34,52,3,15.80,14.46
Travis Kelce,2540258,TE,KC,TB,,,,0.27,,5.7,60.17,0.47,,,,0.06,11.59,1,4,15.00,3.41
Taysom Hill,2558954,TE,NO,@CAR,8.04,,,24.4,0.25,2.29,19.5,0.04,,,,0.21,7.18,13,5,14.00,6.82
Brock Bowers,2572219,TE,LV,@CIN,,,,,,5.26,58.08,0.4,,,,0.07,10.70,2,6,13.00,2.3
Theo Johnson,2572333,TE,NYG,WAS,,,,,,,,,,,,,0.00,121,7,12.60,12.6
Trey McBride,2568117,TE,ARI,CHI,,,,,,5.23,53.14,0.38,,,,0.06,10.09,3,8,11.20,1.11
Ja'Tavion Sanders,2571892,TE,CAR,NO,,,,,,2.93,32.48,0.27,,,,,6.33,19,9,10.70,4.37
Jake Ferguson,2567496,TE,DAL,@ATL,,,,,,4.48,46.84,0.33,,,,0.07,8.76,6,10,10.60,1.84
Evan Engram,2557858,TE,JAX,@PHI,,,,,,4.94,47.67,0.27,,,,0.07,8.72,7,11,10.50,1.78
Nick Vannett,2555289,TE,TEN,NE,,,,,,1.21,8.63,0.09,,,,,2.01,45,12,10.30,8.29
Drew Sample,2562720,TE,CIN,LV,,,,,,0.5,5.22,0.04,,,,,1.01,57,13,9.40,8.39
Hunter Henry,2555341,TE,NE,@TEN,,,,,,2.81,28.16,0.18,,,,0.05,5.20,22,14,9.10,3.9
Foster Moreau,2562317,TE,NO,@CAR,,,,,,1.51,15.96,0.14,,,,,3.19,35,15,8.20,5.01
Jonnu Smith,2558207,TE,MIA,@BUF,,,,,,3.29,33.31,0.22,,,,,6.30,20,16,7.10,0.8
David Njoku,2557986,TE,CLE,LAC,,,,,,4.57,49.19,0.35,,,,0.07,9.16,4,17,6.90,-2.26
Chris Manhertz,2552622,TE,NYG,WAS,,,,,,,,,,,,,0.00,135,18,6.70,6.7
Quintin Morris,2566641,TE,BUF,MIA,,,,,,0.29,2.87,0.04,,,,,0.67,66,19,6.70,6.03
AJ Barner,2572513,TE,SEA,LAR,,,,,,2.66,28.24,0.16,,,,,5.11,24,20,6.20,1.09
Tucker Kraft,2569768,TE,GB,DET,,,,,,3.64,37.98,0.31,,,,0.08,7.32,11,21,5.60,-1.72
Grant Calcaterra,2568063,TE,PHI,JAX,,,,,,2.72,25.6,0.16,,,,,4.88,28,22,5.50,0.62
Chig Okonkwo,2567658,TE,TEN,NE,,,,0.18,,2.14,21.61,0.18,,,,0.06,4.21,29,23,5.30,1.09
Dalton Kincaid,2569594,TE,BUF,MIA,,,,,,4.84,46.5,0.32,,,,0.06,8.87,5,24,5.20,-3.67
Juwan Johnson,2564676,TE,NO,@CAR,,,,,,2.33,26.09,0.22,,,,0.07,4.95,27,25,5.10,0.15
Jordan Akins,2560951,TE,CLE,LAC,,,,,,0.67,6.77,0.05,,,,,1.31,53,26,4.70,3.39
Elijah Higgins,2570068,TE,ARI,CHI,,,,,,0.86,8.74,0.06,,,,,1.66,48,27,4.40,2.74
T.J. Hockenson,2562378,TE,MIN,IND,,,,,,3.4,34.88,0.23,,,,0.06,6.45,18,28,4.20,-2.25
Tanner Hudson,2561215,TE,CIN,LV,,,,,,1.58,15.88,0.13,,,,,3.16,36,29,3.90,0.74
Sam LaPorta,2569726,TE,DET,@GB,,,,,,3.51,36.37,0.29,,,,0.05,7.03,14,30,3.80,-3.23
Mark Andrews,2560957,TE,BAL,DEN,,,,,,3.12,39.45,0.32,,,,0.06,7.31,12,31,3.60,-3.71
