PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Zack Baun,2564664,LB,PHI,JAX,5.79,2.8,0.27,0.3,,0.06,0.06,,,,,,,,,,,11.63,8,1,22.30,10.67
Kaden Elliss,2562901,LB,ATL,DAL,5.81,2.12,0.31,0.75,,,,,,,,,,0.19,0.5,,,12.46,5,2,21.50,9.04
Trenton Simpson,2569564,LB,BAL,DEN,4.05,2.12,0.26,0.39,,0.06,0.13,,,,,,,0.19,0.51,,,9.52,28,3,19.70,10.18
Daiyan Henley,2570281,LB,LAC,@CLE,3.31,2.36,0.16,0.41,,0.05,,,,,,,,0.14,0.18,,,7.93,45,4,19.60,11.67
Jahlani Tavai,2562755,LB,NE,@TEN,3.86,2.59,0.06,0.33,0.06,0.06,,,,,,,,0.22,0.17,0.22,,9.02,35,5,19.50,10.48
E.J. Speed,2562955,LB,IND,@MIN,2.47,1.94,0.03,0.47,,0.12,,,,,,,,0.18,0.12,,,6.56,63,6,18.30,11.74
Jamien Sherwood,2565762,LB,NYJ,HOU,3.74,1.69,,0.35,,0.06,,,,,,,,,,,,7.36,50,7,18.00,10.64
Jack Gibbens,2568810,LB,TEN,NE,2.82,0.72,0.06,0.17,,,,,,,,,,0.11,0.11,,,5.37,80,8,17.40,12.03
Christian Rozeboom,2564394,LB,LAR,@SEA,3.91,1.74,,0.18,0.06,,,,,,,,,0.18,0.12,,,7.90,46,9,16.80,8.9
Josh Sweat,2560889,LB,PHI,JAX,1.47,0.65,0.53,0.47,,0.06,,,,,,,,0.12,1.29,,,5.52,76,10,16.70,11.18
Zaire Franklin,2561155,LB,IND,@MIN,5.33,3.73,0.08,0.11,0.05,0.11,,,,,,,,0.32,0.21,0.59,,12.04,6,11,16.20,4.16
Tuli Tuipulotu,2570266,LB,LAC,@CLE,2.7,1.12,0.34,0.51,,0.06,0.06,,,,,,,0.06,0.79,,,6.98,53,12,16.10,9.12
Ernest Jones,2566229,LB,SEA,LAR,4.33,4.02,0.31,0.74,,,,,,,,,,0.19,0.43,,,11.33,11,13,14.80,3.47
Tyrel Dodson,2562560,LB,SEA,LAR,5.1,1.85,0.22,0.73,,,0.06,,,,,,,,,,,10.36,20,14,14.70,4.34
Devin Bush,2562243,LB,CLE,LAC,3.38,1.94,,0.22,,,,,,,,,,0.07,0.07,,,6.77,58,15,13.70,6.93
Tavius Robinson,2569567,LB,BAL,DEN,1.41,0.37,0.06,0.24,,,,,,,,,,,0.12,,,2.88,121,16,13.60,10.72
Jonathan Greenard,2564070,LB,MIN,IND,1.37,0.95,0.39,0.65,,0.06,,,,,,,,0.12,0.89,,,5.34,81,17,13.50,8.16
Quay Walker,2567631,LB,GB,DET,,,,,,,,,,,,,,,,,,0.00,405,18,13.50,13.5
Dorian Williams,2569582,LB,BUF,MIA,3.27,1.78,0.11,0.17,,0.06,,,,,,,,,0.11,,,6.71,60,19,13.50,6.79
Eric Kendricks,2552312,LB,DAL,@ATL,4.21,2.23,0.12,0.49,0.06,,0.06,,,,,,,,0.31,,,9.05,34,20,13.40,4.35
K.J. Britt,2566559,LB,TB,@KC,3.15,1.52,,0.27,,0.05,0.05,,,,,,,,0.27,,,6.40,65,21,13.30,6.9
Jack Campbell,2569741,LB,DET,@GB,3.71,2.93,0.18,0.42,,0.06,0.06,,,,,,,,,,,8.58,40,22,13.20,4.62
Khalil Mack,2543463,LB,LAC,@CLE,1.99,1.13,0.38,0.59,,0.16,0.05,,,,,,,0.22,0.75,,,6.84,56,23,13.20,6.36
Jared Verse,2572213,LB,LAR,@SEA,1.8,1.26,0.36,0.3,,0.06,0.06,,,,,,,,,,,4.90,86,24,13.10,8.2
Harold Landry,2560784,LB,TEN,NE,2.66,1.5,0.64,0.81,,,,,,,,,,0.17,1.21,,,8.42,41,25,12.70,4.28
Zaven Collins,2566421,LB,ARI,CHI,1.24,0.88,0.12,0.29,0.06,,,,,,,,,0.12,0.35,,,3.75,104,26,12.40,8.65
DeMarvion Overshown,2569705,LB,DAL,@ATL,3.36,2.3,0.12,0.18,,0.06,,,,,,,,,0.18,,,7.23,51,27,12.30,5.07
Logan Wilson,2563752,LB,CIN,LV,4.7,2.38,0.09,0.24,0.12,0.06,,,,,,,,0.3,0.18,1.67,,10.54,15,28,12.23,1.69
Arden Key,2560779,LB,TEN,NE,0.8,0.38,0.19,,,,,,,,,,,0.05,0.27,,,2.07,150,29,12.00,9.93
Micah McFadden,2568003,LB,NYG,WAS,3.81,2.38,0.11,0.61,0.06,,0.11,,,,,,,0.22,0.28,,,9.29,30,30,12.00,2.71
Pete Werner,2566358,LB,NO,@CAR,3.52,1.31,,0.24,,0.06,0.06,,,,,,,0.12,0.06,,,7.03,52,31,11.70,4.67
Bobby Okereke,2562416,LB,NYG,WAS,4.62,2.08,0.12,0.35,0.12,0.12,0.06,,,,,,,0.35,0.23,2.02,,10.90,12,32,11.40,0.5
Byron Young,2570014,LB,LAR,@SEA,,,,,,,,,,,,,,,,,,0.00,423,33,11.30,11.3
Foye Oluokun,2561132,LB,JAX,@PHI,7.9,4.45,0.18,0.72,0.07,0.07,0.14,,,,,,,0.36,0.57,,,17.78,1,34,11.10,-6.68
Arnold Ebiketie,2567238,LB,ATL,DAL,0.89,0.48,0.24,0.12,,0.12,,,,,,,0.06,0.12,0.83,,,3.60,109,35,10.70,7.1
Quincy Williams,2562954,LB,NYJ,HOU,4.89,2.36,0.11,0.75,0.06,0.11,,,,,,,,0.46,0.23,0.52,,11.97,7,36,10.50,-1.47
Terrel Bernard,2567325,LB,BUF,MIA,4.8,3.03,0.25,0.51,0.06,,0.06,,,,,,,0.25,0.51,,,11.43,10,37,10.20,-1.23
Devin Lloyd,2567751,LB,JAX,@PHI,2.78,1.87,,0.05,0.03,,0.07,,,,,,,0.42,0.11,,,6.65,61,38,10.20,3.55
Owen Pappoe,2570227,LB,ARI,CHI,0.86,0.46,0.06,0.06,,,,,,,,,,,,,,1.78,162,39,10.10,8.32
Nakobe Dean,2568072,LB,PHI,JAX,4.11,1.28,0.13,0.32,,,,,,,,,,,0.13,,,7.74,47,40,9.70,1.96
Neville Hewitt,2553657,LB,HOU,@NYJ,3.38,1.54,0.1,0.22,,,,,,,,,,,0.55,,,6.80,57,41,9.70,2.9
Nate Landman,2568519,LB,ATL,DAL,2.61,1.88,0.06,0.3,,0.06,,,,,,,,,,,,5.82,74,42,9.60,3.78
Anthony Walker,2558851,LB,MIA,@BUF,2.21,0.95,,0.06,,,0.06,,,,,,,0.12,0.06,,,4.37,96,43,9.60,5.23
