PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Marquez Callaway,2565310,WR,NO,@NE,,,,,4,41,1,,,,,6.95,27,12.10,6.95,5.15
Tyler Boyd,2555466,WR,CIN,@PIT,,,,,4,36,1,,,,,9.86,28,11.60,9.86,1.74
Nick Westbrook-Ikhine,2565477,WR,TEN,IND,,,,,4,53,1,,,,1,1.40,29,11.30,1.4,9.9
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,10,5,77,,,,,,,30,11.20,,
Olamide Zaccheaus,2562808,WR,ATL,@NYG,,,,,3,32,1,,,,,7.44,31,10.70,7.44,3.26
Henry Ruggs III,2564433,WR,FA,Bye,,,,7,4,78,,,,,,,32,10.50,,
Bryan Edwards,2564418,WR,LV,MIA,,,,,3,89,,,,,,6.15,33,10.40,6.15,4.25
Michael Pittman,2564136,WR,IND,@TEN,,,,5,6,68,,,,,,10.70,34,10.30,10.7,-0.4
Kenny Golladay,2558052,WR,NYG,ATL,,,,,4,64,,,,,,10.47,35,10.10,10.47,-0.37
Calvin Ridley,2560854,WR,ATL,@NYG,,,,,8,61,,,,,,16.21,36,10.10,16.21,-6.11
Jamal Agnew,2558821,WR,JAX,ARI,,,,,,,,1,,,,1.54,37,10.00,1.54,8.46
Anthony Miller,2560810,WR,PIT,CIN,,,,,4,20,1,,,,,4.39,38,10.00,4.39,5.61
Terry McLaurin,2562489,WR,WAS,@BUF,,,,,4,62,,,,,,11.67,39,9.90,11.67,-1.77
Kalif Raymond,2556661,WR,DET,BAL,,,,,6,68,,,,,,4.07,40,9.80,4.07,5.73
Jaylen Waddle,2566292,WR,MIA,@LV,,,,,12,58,,,,,1,8.60,41,9.80,8.6,1.2
Jalen Reagor,2564850,WR,PHI,@DAL,,,,,5,53,,,,,,6.06,42,9.50,6.06,3.44
Stefon Diggs,2552608,WR,BUF,WAS,,,,,6,62,,,,,,15.63,43,9.20,15.63,-6.43
Devin Duvernay,2563551,WR,BAL,@DET,,,,,2,22,1,,,,,2.88,44,9.20,2.88,6.32
Marvin Jones,2532884,WR,JAX,ARI,,,,,6,62,,,,,,13.00,45,9.20,13.0,-3.8
Sammy Watkins,2543457,WR,BAL,@DET,,,,,4,68,,,,,,7.95,46,8.80,7.95,0.85
Ced Wilson,2560936,WR,DAL,PHI,,,,,2,17,1,,,,,2.76,47,8.70,2.76,5.94
Marquise Brown,2562379,WR,BAL,@DET,,,,,3,53,,,,,,12.10,48,8.50,12.1,-3.6
CeeDee Lamb,2563848,WR,DAL,PHI,,,,-1,3,66,,,,,,14.25,49,8.00,14.25,-6.25
Greg Ward,2559278,WR,PHI,@DAL,,,,,1,15,1,,,,,2.00,50,8.00,2.0,6.0
Julio Jones,2495454,WR,TEN,IND,,,,,3,47,,,,,,13.63,51,7.90,13.63,-5.73
Tyler Johnson,2565225,WR,TB,@LA,,,,,3,63,,,,,,1.12,52,7.80,1.12,6.68
Laviska Shenault Jr.,2564232,WR,JAX,ARI,,,,,4,48,,,,,,8.79,53,7.80,8.79,-0.99
Deebo Samuel,2562721,WR,SF,GB,,,,,5,52,,,,,,13.13,54,7.70,13.13,-5.43
Collin Johnson,2564202,WR,NYG,ATL,,,,,5,51,,,,,,0.00,55,7.60,0.0,7.6
Tyreek Hill,2556214,WR,KC,LAC,,,,11,5,56,,,,,1,15.78,56,7.20,15.78,-8.58
Chester Rogers,2556396,WR,TEN,IND,,,,,1,6,1,,,,,4.70,57,7.10,4.7,2.4
Terrace Marshall Jr.,2565902,WR,CAR,@HOU,,,,,4,48,,,,,,6.52,58,6.80,6.52,0.28
Corey Davis,2557848,WR,NYJ,@DEN,,,,,5,41,,,,,,9.15,59,6.60,9.15,-2.55
Van Jefferson,2564358,WR,LA,TB,,,,,4,42,,,,,,7.41,60,6.20,7.41,-1.21
DeVante Parker,2552409,WR,MIA,@LV,,,,,4,42,,,,,,,61,6.20,,
Courtland Sutton,2560888,WR,DEN,NYJ,,,,,5,37,,,,,,12.84,62,6.20,12.84,-6.64
Quez Watkins,2564880,WR,PHI,@DAL,,,,,2,46,,,,,,6.91,63,5.60,6.91,-1.31
Will Fuller,2555346,WR,MIA,@LV,,,,,3,20,,,,1,,,64,5.50,,
Robert Woods,2540169,WR,LA,TB,,,,5,3,33,,,,,,11.59,65,5.30,11.59,-6.29
C.J. Board,2558911,WR,NYG,ATL,,,,,1,38,,,,,,,66,5.10,,
Tyler Lockett,2552430,WR,SEA,@MIN,,,,,4,31,,,,,,14.27,67,5.10,14.27,-9.17
Mohamed Sanu,2533040,WR,SF,GB,,,,,3,36,,,,,,1.94,68,5.10,1.94,3.16
Donovan Peoples-Jones,2563803,WR,CLE,CHI,,,,,2,39,,,,,,4.99,69,4.90,4.99,-0.09
Allen Lazard,2560787,WR,GB,@SF,,,,,1,42,,,,,,7.00,70,4.70,7.0,-2.3
Deonte Harris,2563155,WR,NO,@NE,,,,,3,31,,,,,,9.56,71,4.60,9.56,-4.96
DeVonta Smith,2566409,WR,PHI,@DAL,,,,,3,28,,,,,,8.79,72,4.30,8.79,-4.49
Amari Cooper,2552487,WR,DAL,PHI,,,,,3,26,,,,,,14.08,73,4.10,14.08,-9.98
Zach Pascal,2558877,WR,IND,@TEN,,,,,2,31,,,,,,9.30,74,4.10,9.3,-5.2
Keelan Cole,2559153,WR,NYJ,@DEN,,,,,2,30,,,,,,2.90,75,4.00,2.9,1.1
JuJu Smith-Schuster,2558149,WR,PIT,CIN,,,,,3,25,,,,,,,76,4.00,,
Ray-Ray McCloud,2560801,WR,PIT,CIN,,,,,3,33,,,,,1,1.25,77,3.80,1.25,2.55
Zay Jones,2557863,WR,LV,MIA,,,,,1,15,,,,,,1.11,78,3.70,1.11,2.59
Elijah Moore,2566385,WR,NYJ,@DEN,,,,,3,22,,,,,,6.14,79,3.70,6.14,-2.44
Allen Robinson,2543509,WR,CHI,@CLE,,,,,2,27,,,,,,10.48,80,3.70,10.48,-6.78
Braxton Berrios,2560975,WR,NYJ,@DEN,,,,,2,26,,,,,,6.80,81,3.60,6.8,-3.2
DeAndre Hopkins,2540165,WR,ARI,@JAX,,,,,3,21,,,,,,13.20,82,3.60,13.2,-9.6
K.J. Osborn,2564574,WR,MIN,SEA,,,,,2,26,,,,,,7.62,83,3.60,7.62,-4.02
James Washington,2560920,WR,PIT,CIN,,,,,3,20,,,,,,7.73,84,3.50,7.73,-4.23
Rashard Higgins,2555468,WR,CLE,CHI,,,,,2,24,,,,,,4.57,85,3.40,4.57,-1.17
James Proche,2563572,WR,BAL,@DET,,,,,1,29,,,,,,0.60,86,3.40,0.6,2.8
Ben Skowronek,2566247,WR,LA,TB,,,,,,,,,,,,1.60,87,3.40,1.6,1.8
K.J. Hamler,2563890,WR,DEN,NYJ,,,,,1,28,,,,,,,88,3.30,,
Alex Erickson,2556519,WR,CAR,@HOU,,,,,1,25,,,,,,1.26,89,3.00,1.26,1.74
Penny Hart,2562804,WR,SEA,@MIN,,,,,1,7,,,,,,0.37,90,2.90,0.37,2.53
Gabriel Davis,2563602,WR,BUF,WAS,,,,,1,23,,,,,,2.87,91,2.80,2.87,-0.07
Nelson Agholor,2552600,WR,NE,NO,,,,,2,17,,,,,,10.91,92,2.70,10.91,-8.21
Ashton Dulin,2562646,WR,IND,@TEN,,,,-7,,,,,,,,0.85,93,2.70,0.85,1.85
Demarcus Robinson,2555478,WR,KC,LAC,,,,,2,17,,,,,,4.59,94,2.70,4.59,-1.89
Cam Sims,2561067,WR,WAS,@BUF,,,,7,1,15,,,,,,2.71,95,2.70,2.71,-0.01
Cody White,2564313,WR,PIT,CIN,,,,,2,17,,,,,,2.19,96,2.70,2.19,0.51
Sterling Shepard,2555295,WR,NYG,ATL,,,,,2,16,,,,,,13.86,97,2.60,13.86,-11.26
Freddie Swain,2565195,WR,SEA,@MIN,,,,11,1,10,,,,,,4.42,98,2.60,4.42,-1.82
Kadarius Toney,2566376,WR,NYG,ATL,,,,,2,16,,,,,,1.68,99,2.60,1.68,0.92
Mike Thomas,2556381,WR,CIN,@PIT,,,,,1,19,,,,,,1.46,100,2.40,1.46,0.94
Noah Brown,2558091,WR,DAL,PHI,,,,,1,9,,,,,,2.12,101,2.20,2.12,0.08
Byron Pringle,2560844,WR,KC,LAC,,,,,2,12,,,,,,2.68,102,2.20,2.68,-0.48
Kenny Stills,2540202,WR,NO,@NE,,,,,1,17,,,,,,1.75,103,2.20,1.75,0.45
Nsimba Webster,2563316,WR,CHI,@CLE,,,,,,,,,,,1,0.52,104,2.20,0.52,1.68
Scott Miller,2562865,WR,TB,@LA,,,,,2,11,,,,,,,105,2.10,,
Parris Campbell,2562495,WR,IND,@TEN,,,,,2,9,,,,,,,106,1.90,,
Auden Tate,2560890,WR,CIN,@PIT,,,,,1,14,,,,,,2.27,107,1.90,2.27,-0.37
Cameron Batson,2561521,WR,TEN,IND,,,,,1,13,,,,,,,108,1.80,,
Jeff Smith,2562845,WR,NYJ,@DEN,,,,,1,13,,,,,,1.05,109,1.80,1.05,0.75
Marcus Kemp,2559076,WR,KC,LAC,,,,,,,,,,,,0.49,110,1.70,0.49,1.21
Chris Moore,2555209,WR,HOU,CAR,,,,,,,,,,,,0.77,111,1.70,0.77,0.93
Brandon Zylstra,2560243,WR,CAR,@HOU,,,,,,,,,,,,,112,1.70,,
KhaDarel Hodge,2561653,WR,DET,BAL,,,,,1,9,,,,,,0.96,113,1.40,0.96,0.44
Darnell Mooney,2563707,WR,CHI,@CLE,,,,,1,9,,,,,,8.61,114,1.40,8.61,-7.21
Robby Anderson,2556462,WR,CAR,@HOU,,,,,1,8,,,,,,9.33,115,1.30,9.33,-8.03
Quintez Cephus,2563926,WR,DET,BAL,,,,,1,8,,,,,,,116,1.30,,
Darius Slayton,2562736,WR,NYG,ATL,,,,,1,8,,,,,,7.36,117,1.30,7.36,-6.06
Adam Humphries,2553895,WR,WAS,@BUF,,,,,1,7,,,,,,7.20,118,1.20,7.2,-6.0
Tajae Sharpe,2555317,WR,ATL,@NYG,,,,,1,6,,,,,,1.42,119,1.10,1.42,-0.32
Phillip Dorsett,2552424,WR,SEA,@MIN,,,,,,,,,,,,1.88,120,0.80,1.88,-1.08
Isaiah McKenzie,2558129,WR,BUF,WAS,,,,8,,,,,,,,2.44,121,0.80,2.44,-1.64
Racey McMath,2566112,WR,TEN,IND,,,,,,,,,,,,,122,0.80,,
Amon-Ra St. Brown,2566073,WR,DET,BAL,,,,,1,2,,,,,,6.55,123,0.70,6.55,-5.85
Jaelon Darden,2566562,WR,TB,@LA,,,,,1,,,,,,,1.45,124,0.50,1.45,-0.95
A.J. Brown,2562238,WR,TEN,IND,,,,3,,,,,,,,15.40,125,0.30,15.4,-15.1
Diontae Spencer,2550734,WR,DEN,NYJ,,,,,1,-3,,,,,,1.23,126,0.20,1.23,-1.03
Rodney Adams,2558047,WR,CHI,@CLE,,,,,,,,,,,,0.00,127,0.00,0.0,0.0
Quincy Adeboyejo,2558906,WR,FA,Bye,,,,,,,,,,,,,128,0.00,,
Landen Akers,2566193,WR,LA,TB,,,,,,,,,,,,0.00,129,0.00,0.0,0.0
Geronimo Allison,2556460,WR,DET,BAL,,,,,,,,,,,,0.00,130,0.00,0.0,0.0
Danny Amendola,2649,WR,HOU,CAR,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
J.J. Arcega-Whiteside,2562466,WR,PHI,@DAL,,,,,,,,,,,,1.08,132,0.00,1.08,-1.08
Marcell Ateman,2560961,WR,LV,MIA,,,,,,,,,,,,0.00,133,0.00,0.0,0.0
Tutu Atwell,2566196,WR,LA,TB,,,,,,,,,,,,,134,0.00,,
Tavon Austin,2539336,WR,JAX,ARI,,,,,,,,,,,,0.00,135,0.00,0.0,0.0
Andre Baccellia,2564250,WR,ARI,@JAX,,,,,,,,,,,,0.00,136,0.00,0.0,0.0
Alex Bachman,2563301,WR,NYG,ATL,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Manasseh Bailey,2564817,WR,FA,Bye,,,,,,,,,,,,,138,0.00,,
Kawaan Baker,2566349,WR,NO,@NE,,,,,,,,,,,,0.00,139,0.00,0.0,0.0
Rashod Bateman,2565836,WR,BAL,@DET,,,,,,,,,,,,0.00,140,0.00,0.0,0.0
Omar Bayless,2563623,WR,FA,Bye,,,,,,,,,,,,,141,0.00,,
Chad Beebe,2561482,WR,MIN,SEA,,,,,,,,,,,,,142,0.00,,
Reggie Begelton,2563446,WR,FA,Bye,,,,,,,,,,,,,143,0.00,,
Travis Benjamin,2532790,WR,SF,GB,,,,,,,,,,,,0.00,144,0.00,0.0,0.0
Trinity Benson,2563035,WR,DET,BAL,,,,,,,,,,,,2.46,145,0.00,2.46,-2.46
Tarik Black,2565594,WR,IND,@TEN,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Justin Blackmon,2533038,WR,FA,Bye,,,,,,,,,,,,,147,0.00,,
Chris Blair,2565588,WR,GB,@SF,,,,,,,,,,,,0.00,148,0.00,0.0,0.0
Christian Blake,2561443,WR,ATL,@NYG,,,,,,,,,,,,0.41,149,0.00,0.41,-0.41
Victor Bolden,2558912,WR,FA,Bye,,,,,,,,,,,,,150,0.00,,
Lynn Bowden,2564412,WR,MIA,@LV,,,,,,,,,,,,,151,0.00,,
Miles Boykin,2562631,WR,BAL,@DET,,,,,,,,,,,,0.00,152,0.00,0.0,0.0
Ja'Marcus Bradley,2563761,WR,CLE,CHI,,,,,,,,,,,,0.00,153,0.00,0.0,0.0
Antonio Brown,2508061,WR,TB,@LA,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Fred Brown,2559396,WR,FA,Bye,,,,,,,,,,,,,155,0.00,,
John Brown,2543847,WR,JAX,ARI,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
Tony Brown,2563764,WR,FA,Bye,,,,,,,,,,,,,157,0.00,,
Dez Bryant,497278,WR,FA,Bye,,,,,,,,,,,,,158,0.00,,
Ventell Bryant,2563267,WR,FA,Bye,,,,,,,,,,,,,159,0.00,,
Rico Bussey,2565780,WR,PIT,CIN,,,,,,,,,,,,,160,0.00,,
Hakeem Butler,2562491,WR,FA,Bye,,,,,,,,,,,,,161,0.00,,
Damiere Byrd,2553499,WR,CHI,@CLE,,,,,,,,,,,,3.61,162,0.00,3.61,-3.61
Lawrence Cager,2565492,WR,CLE,CHI,,,,,,,,,,,,,163,0.00,,
Deon Cain,2560987,WR,PHI,@DAL,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Antonio Callaway,2560988,WR,FA,Bye,,,,,,,,,,,,,165,0.00,,
Jalen Camp,2566148,WR,HOU,CAR,,,,,,,,,,,,0.00,166,0.00,0.0,0.0
Dylan Cantrell,2560990,WR,WAS,@BUF,,,,,,,,,,,,,167,0.00,,
DeAndre Carter,2553502,WR,WAS,@BUF,,,,,,,,,,,,1.19,168,0.00,1.19,-1.19
Dan Chisena,2564514,WR,MIN,SEA,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Tyrie Cleveland,2563881,WR,DEN,NYJ,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
Randall Cobb,2495448,WR,GB,@SF,,,,,,,,,,,,3.58,171,0.00,3.58,-3.58
Matt Cole,2564442,WR,CAR,@HOU,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Nico Collins,2566127,WR,HOU,CAR,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Chris Conley,2552652,WR,HOU,CAR,,,,,,,,,,,,7.03,174,0.00,7.03,-7.03
Pharoh Cooper,2555419,WR,NYG,ATL,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Isaiah Coulter,2564067,WR,CHI,@CLE,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Keke Coutee,2561029,WR,IND,@TEN,,,,,,,,,,,,0.00,177,0.00,0.0,0.0
River Cracraft,2559485,WR,SF,GB,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Jamison Crowder,2552415,WR,NYJ,@DEN,,,,,,,,,,,,0.00,179,0.00,0.0,0.0
Frank Darby,2565812,WR,ATL,@NYG,,,,,,,,,,,,0.00,180,0.00,0.0,0.0
Quartney Davis,2564529,WR,IND,@TEN,,,,,,,,,,,,,181,0.00,,
Rashard Davis,2559461,WR,FA,Bye,,,,,,,,,,,,,182,0.00,,
Reggie Davis,2559324,WR,FA,Bye,,,,,,,,,,,,,183,0.00,,
Gehrig Dieter,2559066,WR,KC,LAC,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Derrick Dillon,2564730,WR,FA,Bye,,,,,,,,,,,,,185,0.00,,
Keelan Doss,2562393,WR,FA,Bye,,,,,,,,,,,,,186,0.00,,
D'Wayne Eskridge,2566553,WR,SEA,@MIN,,,,,,,,,,,,,187,0.00,,
Simi Fehoko,2566004,WR,DAL,PHI,,,,,,,,,,,,1.09,188,0.00,1.09,-1.09
Maurice Ffrench,2564277,WR,LAC,@KC,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Chris Finke,2565099,WR,FA,Bye,,,,,,,,,,,,,190,0.00,,
Larry Fitzgerald,2506106,WR,FA,Bye,,,,,,,,,,,,,191,0.00,,
Dez Fitzpatrick,2566109,WR,TEN,IND,,,,,,,,,,,,0.00,192,0.00,0.0,0.0
Isaiah Ford,2558071,WR,MIA,@LV,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Robert Foster,2560729,WR,DAL,PHI,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Daurice Fountain,2559921,WR,KC,LAC,,,,,,,,,,,,0.00,195,0.00,0.0,0.0
John Franklin,2561197,WR,FA,Bye,,,,,,,,,,,,,196,0.00,,
Travis Fulgham,2562653,WR,MIA,@LV,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Aaron Fuller,2565150,WR,SEA,@MIN,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Devin Funchess,2552458,WR,FA,Bye,,,,,,,,,,,,,199,0.00,,
Rico Gafford,2561331,WR,DEN,NYJ,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Russell Gage,2561061,WR,ATL,@NYG,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Michael Gallup,2560735,WR,DAL,PHI,,,,,,,,,,,,,202,0.00,,
Antonio Gandy-Golden,2565273,WR,WAS,@BUF,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Tanner Gentry,2559176,WR,BUF,WAS,,,,,,,,,,,,,204,0.00,,
Terry Godwin,2562594,WR,JAX,ARI,,,,,,,,,,,,,205,0.00,,
Marquise Goodwin,2539964,WR,CHI,@CLE,,,,,,,,,,,,3.55,206,0.00,3.55,-3.55
Josh Gordon,2537931,WR,KC,LAC,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Jakeem Grant,2556190,WR,CHI,@CLE,,,,,,,,,,,,3.10,208,0.00,3.1,-3.1
Cyril Grayson,2558808,WR,TB,@LA,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
Juwan Green,2563494,WR,FA,Bye,,,,,,,,,,,,,210,0.00,,
Stephen Guidry,2565298,WR,FA,Bye,,,,,,,,,,,,,211,0.00,,
Marvin Hall,2557034,WR,ATL,@NYG,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
DaeSean Hamilton,2561002,WR,DEN,NYJ,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Josh Hammond,2564193,WR,JAX,ARI,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Chad Hansen,2558069,WR,FA,Bye,,,,,,,,,,,,,215,0.00,,
Kelvin Harmon,2562577,WR,WAS,@BUF,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
De'Michael Harris,2564124,WR,IND,@TEN,,,,,,,,,,,,1.36,217,0.00,1.36,-1.36
N'Keal Harry,2562659,WR,NE,NO,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Jeremiah Haydel,2566223,WR,FA,Bye,,,,,,,,,,,,,219,0.00,,
Tee Higgins,2563731,WR,CIN,@PIT,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
John Hightower,2564829,WR,PHI,@DAL,,,,,,,,,,,,0.00,221,0.00,0.0,0.0
K.J. Hill,2565048,WR,LAC,@KC,,,,,,,,,,,,0.93,222,0.00,0.93,-0.93
T.Y. Hilton,2532865,WR,IND,@TEN,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Kendall Hinton,2563893,WR,DEN,NYJ,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Isaiah Hodgins,2563611,WR,BUF,WAS,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Chris Hogan,2530515,WR,FA,Bye,,,,,,,,,,,,,226,0.00,,
Krishawn Hogan,2559286,WR,FA,Bye,,,,,,,,,,,,,227,0.00,,
Alexander Hollins,2562989,WR,FA,Bye,,,,,,,,,,,,,228,0.00,,
Mack Hollins,2558262,WR,MIA,@LV,,,,,,,,,,,,1.55,229,0.00,1.55,-1.55
Cody Hollister,2558955,WR,FA,Bye,,,,,,,,,,,,,230,0.00,,
Lil'Jordan Humphrey,2562668,WR,NO,@NE,,,,,,,,,,,,0.00,231,0.00,0.0,0.0
Jalen Hurd,2562287,WR,SF,GB,,,,,,,,,,,,,232,0.00,,
Allen Hurns,2550353,WR,MIA,@LV,,,,,,,,,,,,,233,0.00,,
John Hurst,2565222,WR,TB,@LA,,,,,,,,,,,,0.00,234,0.00,0.0,0.0
Ishmael Hyman,2562953,WR,FA,Bye,,,,,,,,,,,,,235,0.00,,
Josh Imatorbhebhe,2565621,WR,FA,Bye,,,,,,,,,,,,,236,0.00,,
Trenton Irwin,2562900,WR,CIN,@PIT,,,,,,,,,,,,0.00,237,0.00,0.0,0.0
Andy Isabella,2562669,WR,ARI,@JAX,,,,,,,,,,,,0.00,238,0.00,0.0,0.0
Thomas Ives,2563076,WR,FA,Bye,,,,,,,,,,,,,239,0.00,,
Trishton Jackson,2564355,WR,MIN,SEA,,,,,,,,,,,,0.00,240,0.00,0.0,0.0
Richie James,2560761,WR,SF,GB,,,,,,,,,,,,,241,0.00,,
Alshon Jeffery,2533039,WR,FA,Bye,,,,,,,,,,,,,242,0.00,,
Gary Jennings,2562292,WR,FA,Bye,,,,,,,,,,,,,243,0.00,,
Jauan Jennings,2565114,WR,SF,GB,,,,,,,,,,,,1.35,244,0.00,1.35,-1.35
Jerry Jeudy,2563896,WR,DEN,NYJ,,,,,,,,,,,,0.00,245,0.00,0.0,0.0
Anthony Johnson,2562297,WR,FA,Bye,,,,,,,,,,,,,246,0.00,,
Bisi Johnson,2562465,WR,MIN,SEA,,,,,,,,,,,,,247,0.00,,
Cade Johnson,2567115,WR,SEA,@MIN,,,,,,,,,,,,0.00,248,0.00,0.0,0.0
Diontae Johnson,2562674,WR,PIT,CIN,,,,,,,,,,,,0.00,249,0.00,0.0,0.0
Johnathon Johnson,2565313,WR,FA,Bye,,,,,,,,,,,,,250,0.00,,
Jon'Vea Johnson,2562839,WR,FA,Bye,,,,,,,,,,,,,251,0.00,,
KeeSean Johnson,2562677,WR,PHI,@DAL,,,,,,,,,,,,0.00,252,0.00,0.0,0.0
Marcus Johnson,2556855,WR,TEN,IND,,,,,,,,,,,,0.00,253,0.00,0.0,0.0
Tyron Johnson,2562932,WR,JAX,ARI,,,,,,,,,,,,1.49,254,0.00,1.49,-1.49
Tim Jones,2565624,WR,JAX,ARI,,,,,,,,,,,,0.00,255,0.00,0.0,0.0
Travis Jonsen,2565228,WR,FA,Bye,,,,,,,,,,,,,256,0.00,,
Tom Kennedy,2563319,WR,FA,Bye,,,,,,,,,,,,,257,0.00,,
Darvin Kidsy,2561359,WR,FA,Bye,,,,,,,,,,,,,258,0.00,,
Mason Kinsey,2565459,WR,TEN,IND,,,,,,,,,,,,0.00,259,0.00,0.0,0.0
Keith Kirkwood,2561224,WR,CAR,@HOU,,,,,,,,,,,,0.00,260,0.00,0.0,0.0
J.J. Koski,2564367,WR,LA,TB,,,,,,,,,,,,0.00,261,0.00,0.0,0.0
Jake Kumerow,2553548,WR,BUF,WAS,,,,,,,,,,,,1.17,262,0.00,1.17,-1.17
Jake Lampman,2556882,WR,FA,Bye,,,,,,,,,,,,,263,0.00,,
Jarvis Landry,2543488,WR,CLE,CHI,,,,,,,,,,,,0.00,264,0.00,0.0,0.0
Kai Locksley,2565675,WR,FA,Bye,,,,,,,,,,,,,265,0.00,,
Austin Mack,2564760,WR,FA,Bye,,,,,,,,,,,,,266,0.00,,
