PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Cody Barton,2562472,LB,SEA,@MIN,2,4,,,,,,,,,,,,,1,,,1.07,69,7.10,1.07,6.03
Markus Golden,2552273,LB,ARI,@JAX,1,1,1,1,,,,,,,,,,,2,,,5.70,70,7.00,5.7,1.3
Alec Ogletree,2540143,LB,CHI,@CLE,4,,,,,,,,,,,,,,,,,7.24,71,6.80,7.24,-0.44
Jaylon Smith,2555310,LB,FA,Bye,4,,,,,,,,,,,,,,,,,,72,6.80,,
Jon Bostic,2539978,LB,WAS,@BUF,2,4,,,,,,,,,,,,,,,,,73,6.60,,
Eric Wilson,2559012,LB,HOU,CAR,2,4,,,,,,,,,,,,,,,,12.00,74,6.60,12.0,-5.4
Whitney Mercilus,2533049,LB,GB,@SF,1,1,1,1,,,,,,,,,,,1,,,3.99,75,6.50,3.99,2.51
Kaden Elliss,2562901,LB,NO,@NE,3,1,,,,,,,,,,,,,1,,,6.10,76,6.40,6.1,0.3
Derrick Barnes,2566055,LB,DET,BAL,3,1,,,,,,,,,,,,,,,,8.08,77,5.90,8.08,-2.18
Reggie Ragland,2555169,LB,NYG,ATL,3,1,,,,,,,,,,,,,,,,2.87,78,5.90,2.87,3.03
Joe Tryon-Shoyinka,2566574,LB,TB,@LA,2,,,,,,,,,,,,,1,,,,5.79,79,5.90,5.79,0.11
Leighton Vander Esch,2560908,LB,DAL,PHI,3,1,,,,,,,,,,,,,,,,8.03,80,5.90,8.03,-2.13
Oren Burks,2560984,LB,GB,@SF,2,1,0.5,,,,,,,,,,,,1,,,0.94,81,5.70,0.94,4.76
Devon Kennard,2543869,LB,ARI,@JAX,2,1,,1,,,,,,,,,,,,,,2.00,82,5.70,2.0,3.7
Odafe Oweh,2565848,LB,BAL,@DET,2,2,,,,,,,,,,,,,1,,,4.17,83,5.50,4.17,1.33
Ty Summers,2562748,LB,GB,@SF,3,,,,,,,,,,,,,,,,,0.69,84,5.10,0.69,4.41
Josh Bynes,2530491,LB,BAL,@DET,2,2,,,,,,,,,,,,,,,,5.59,85,5.00,5.59,-0.59
Jermaine Carter,2561093,LB,CAR,@HOU,2,2,,,,,,,,,,,,,,,,7.01,86,5.00,7.01,-2.01
Justin Strnad,2563914,LB,DEN,NYJ,2,2,,,,,,,,,,,,,,,,8.13,87,5.00,8.13,-3.13
Kyle Van Noy,2543699,LB,NE,NO,2,2,,,,,,,,,,,,,,,,4.53,88,5.00,4.53,0.47
Luke Gifford,2562942,LB,DAL,PHI,2,,,1,,,,,,,,,,,,,,0.00,89,4.90,0.0,4.9
Malik Harrison,2563554,LB,BAL,@DET,2,,,1,,,,,,,,,,,,,,6.06,90,4.90,6.06,-1.16
Jake Martin,2561092,LB,HOU,CAR,1,2,,1,,,,,,,,,,,,,,5.88,91,4.80,5.88,-1.08
Andrew Van Ginkel,2562768,LB,MIA,@LV,2,1,,,,,,,,,,,,,1,,,6.76,92,4.70,6.76,-2.06
Robert Quinn,2495485,LB,CHI,@CLE,,2,1,,,,,,,,,,,,2,,,4.37,93,4.60,4.37,0.23
Jonathan Garvin,2563992,LB,GB,@SF,1,1,0.5,,,,,,,,,,,,2,,,2.20,94,4.50,2.2,2.3
Lorenzo Carter,2561015,LB,NYG,ATL,1,,,1,,,1,,,,,,,,,,,6.73,95,4.20,6.73,-2.53
Trevis Gipson,2563695,LB,CHI,@CLE,1,,,,,,,,,,,,,1,,,,1.54,96,4.20,1.54,2.66
Chris Rumph II,2566508,LB,LAC,@KC,2,1,,,,,,,,,,,,,,,,1.01,97,4.20,1.01,3.19
Malcolm Smith,2499278,LB,CLE,CHI,,2,,,,,,,,,,,,1,,,,10.75,98,4.10,10.75,-6.65
Terrell Lewis,2564370,LB,LA,TB,2,,,,,,,,,,,,,,1,,,2.17,99,3.90,2.17,1.73
Pernell McPhee,2495201,LB,BAL,@DET,2,,,,,,,,,,,,,,1,,,3.14,100,3.90,3.14,0.76
Zaire Franklin,2561155,LB,IND,@TEN,2,,,,,,,,,,,,,,,,,5.92,101,3.40,5.92,-2.52
Justin Hollins,2562285,LB,LA,TB,2,,,,,,,,,,,,,,,,,,102,3.40,,
Christian Jones,2550572,LB,CHI,@CLE,2,,,,,,,,,,,,,,,,,1.27,103,3.40,1.27,2.13
Krys Barnes,2563971,LB,GB,@SF,1,2,,,,,,,,,,,,,,,,8.61,104,3.30,8.61,-5.31
Ben Niemann,2561383,LB,KC,LAC,1,2,,,,,,,,,,,,,,,,7.26,105,3.30,7.26,-3.96
Joe Thomas,2550262,LB,BAL,@DET,1,2,,,,,,,,,,,,,,,,1.27,106,3.30,1.27,2.03
Mykal Walker,2563530,LB,ATL,@NYG,,1,,,,,,,,,,,,1,,,,1.44,107,3.30,1.44,1.86
Tyus Bowser,2558166,LB,BAL,@DET,1,1,,,,,,,,,,,,,1,,,4.71,108,3.00,4.71,-1.71
Rashan Gary,2562376,LB,GB,@SF,,1,0.5,,,,,,,,,,,,2,,,5.09,109,2.80,5.09,-2.29
Zaven Collins,2566421,LB,ARI,@JAX,1,1,,,,,,,,,,,,,,,,2.99,110,2.50,2.99,-0.49
Jordan Evans,2558801,LB,CIN,@PIT,1,1,,,,,,,,,,,,,,,,,111,2.50,,
Dont'a Hightower,2533057,LB,NE,NO,1,1,,,,,,,,,,,,,,,,9.13,112,2.50,9.13,-6.63
Nick Kwiatkoski,2555288,LB,LV,MIA,1,1,,,,,,,,,,,,,,,,2.28,113,2.50,2.28,0.22
Elijah Lee,2558121,LB,CLE,CHI,1,1,,,,,,,,,,,,,,,,1.14,114,2.50,1.14,1.36
Tyler Matakevich,2555171,LB,BUF,WAS,1,1,,,,,,,,,,,,,,,,7.32,115,2.50,7.32,-4.82
Kenneth Murray,2565063,LB,LAC,@KC,1,1,,,,,,,,,,,,,,,,,116,2.50,,
Derrek Tuszka,2563917,LB,PIT,CIN,1,1,,,,,,,,,,,,,,,,1.21,117,2.50,1.21,1.29
Pete Werner,2566358,LB,NO,@NE,1,1,,,,,,,,,,,,,,,,0.00,118,2.50,0.0,2.5
Zack Baun,2564664,LB,NO,@NE,1,,,,,,,,,,,,,,1,,,7.26,119,2.20,7.26,-5.06
Uchenna Nwosu,2560826,LB,LAC,@KC,1,,,,,,,,,,,,,,1,,,5.04,120,2.20,5.04,-2.84
Del'Shawn Phillips,2563179,LB,NYJ,@DEN,,,,,,,1,,,,,,,,,,34,1.84,121,2.13,1.84,0.29
Jeremiah Attaochu,2543717,LB,CHI,@CLE,1,,,,,,,,,,,,,,,,,,122,1.70,,
Brandon Copeland,2541695,LB,ATL,@NYG,1,,,,,,,,,,,,,,,,,1.28,123,1.70,1.28,0.42
Samson Ebukam,2558830,LB,SF,GB,1,,,,,,,,,,,,,,,,,3.37,124,1.70,3.37,-1.67
Sam Eguavoen,2562038,LB,MIA,@LV,1,,,,,,,,,,,,,,,,,1.43,125,1.70,1.43,0.27
Kyler Fackrell,2555340,LB,LAC,@KC,1,,,,,,,,,,,,,,,,,2.91,126,1.70,2.91,-1.21
Joel Iyiegbuniwe,2560750,LB,CHI,@CLE,1,,,,,,,,,,,,,,,,,0.64,127,1.70,0.64,1.06
Harvey Langi,2558963,LB,NE,NO,1,,,,,,,,,,,,,,,,,,128,1.70,,
Shaq Lawson,2555252,LB,NYJ,@DEN,1,,,,,,,,,,,,,,,,,3.50,129,1.70,3.5,-1.8
Hamsah Nasirildeen,2565747,LB,NYJ,@DEN,1,,,,,,,,,,,,,,,,,5.68,130,1.70,5.68,-3.98
Troy Reeder,2563313,LB,LA,TB,1,,,,,,,,,,,,,,,,,5.91,131,1.70,5.91,-4.21
Andre Smith,2560875,LB,BUF,WAS,1,,,,,,,,,,,,,,,,,0.00,132,1.70,0.0,1.7
E.J. Speed,2562955,LB,IND,@TEN,1,,,,,,,,,,,,,,,,,0.00,133,1.70,0.0,1.7
Garret Wallow,2566139,LB,HOU,CAR,1,,,,,,,,,,,,,,,,,1.08,134,1.70,1.08,0.62
Oshane Ximines,2562613,LB,NYG,ATL,1,,,,,,,,,,,,,,,,,2.56,135,1.70,2.56,-0.86
Chris Board,2561301,LB,BAL,@DET,,2,,,,,,,,,,,,,,,,2.64,136,1.60,2.64,-1.04
Devin Bush,2562243,LB,PIT,CIN,,2,,,,,,,,,,,,,,,,9.52,137,1.60,9.52,-7.92
Carter Coughlin,2564724,LB,NYG,ATL,,2,,,,,,,,,,,,,,,,,138,1.60,,
Blake Martinez,2555161,LB,NYG,ATL,,2,,,,,,,,,,,,,,,,,139,1.60,,
Josh Allen,2562619,LB,JAX,ARI,,1,,,,,,,,,,,,,,,,4.60,140,0.80,4.6,-3.8
Jayon Brown,2558005,LB,TEN,IND,,1,,,,,,,,,,,,,,,,11.44,141,0.80,11.44,-10.64
Nick Dzubnar,2553877,LB,TEN,IND,,1,,,,,,,,,,,,,,,,0.83,142,0.80,0.83,-0.03
Tony Fields II,2565971,LB,CLE,CHI,,1,,,,,,,,,,,,,,,,1.62,143,0.80,1.62,-0.82
Blake Lynch,2564562,LB,MIN,SEA,,1,,,,,,,,,,,,,,,,3.01,144,0.80,3.01,-2.21
Anthony Nelson,2562507,LB,TB,@LA,,1,,,,,,,,,,,,,,,,1.94,145,0.80,1.94,-1.14
Brennan Scarlett,2556673,LB,MIA,@LV,,1,,,,,,,,,,,,,,,,2.06,146,0.80,2.06,-1.26
Zeke Turner,2561283,LB,ARI,@JAX,,1,,,,,,,,,,,,,,,,,147,0.80,,
Tarell Basham,2558165,LB,DAL,PHI,,,,,,,,,,,,,,,1,,,2.69,148,0.50,2.69,-2.19
Matthew Adams,2561149,LB,IND,@TEN,,,,,,,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Tyrell Adams,2553898,LB,SF,GB,,,,,,,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Otaro Alaka,2562217,LB,BAL,@DET,,,,,,,,,,,,,,,,,,,151,0.00,,
Kwon Alexander,2552592,LB,NO,@NE,,,,,,,,,,,,,,,,,,0.00,152,0.00,0.0,0.0
Dakota Allen,2562618,LB,JAX,ARI,,,,,,,,,,,,,,,,,,0.38,153,0.00,0.38,-0.38
Joe Bachie,2564661,LB,CIN,@PIT,,,,,,,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Markus Bailey,2563719,LB,CIN,@PIT,,,,,,,,,,,,,,,,,,0.81,155,0.00,0.81,-0.81
Anthony Barr,2543459,LB,MIN,SEA,,,,,,,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
Daren Bates,2541539,LB,ATL,@NYG,,,,,,,,,,,,,,,,,,0.00,157,0.00,0.0,0.0
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,158,0.00,,
B.J. Bello,2559141,LB,TEN,IND,,,,,,,,,,,,,,,,,,,159,0.00,,
Francis Bernard,2563827,LB,DAL,PHI,,,,,,,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Rashod Berry,2564589,LB,DET,BAL,,,,,,,,,,,,,,,,,,0.00,161,0.00,0.0,0.0
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,162,0.00,,
K.J. Britt,2566559,LB,TB,@LA,,,,,,,,,,,,,,,,,,0.49,163,0.00,0.49,-0.49
Cameron Brown,2564715,LB,NYG,ATL,,,,,,,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Baron Browning,2566025,LB,DEN,NYJ,,,,,,,,,,,,,,,,,,0.71,165,0.00,0.71,-0.71
T.J. Brunson,2564718,LB,NYG,ATL,,,,,,,,,,,,,,,,,,,166,0.00,,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,167,0.00,,
Ben Burr-Kirven,2562490,LB,SEA,@MIN,,,,,,,,,,,,,,,,,,,168,0.00,,
Shilique Calhoun,2555294,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Austin Calitro,2558925,LB,FA,Bye,,,,,,,,,,,,,,,,,,,170,0.00,,
Blake Cashman,2562496,LB,NYJ,@DEN,,,,,,,,,,,,,,,,,,,171,0.00,,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,172,0.00,,
Cole Christiansen,2565021,LB,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Bradley Chubb,2561020,LB,DEN,NYJ,,,,,,,,,,,,,,,,,,,174,0.00,,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,175,0.00,,
Jamie Collins,2539311,LB,NE,NO,,,,,,,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,177,0.00,,
Ryan Connelly,2562638,LB,MIN,SEA,,,,,,,,,,,,,,,,,,0.49,178,0.00,0.49,-0.49
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,179,0.00,,
Jabril Cox,2565998,LB,DAL,PHI,,,,,,,,,,,,,,,,,,,180,0.00,,
Jarrad Davis,2557855,LB,NYJ,@DEN,,,,,,,,,,,,,,,,,,0.00,181,0.00,0.0,0.0
Tae Davis,2561318,LB,HOU,CAR,,,,,,,,,,,,,,,,,,,182,0.00,,
Thomas Davis,2506352,LB,FA,Bye,,,,,,,,,,,,,,,,,,,183,0.00,,
Todd Davis,2550930,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
Tyrel Dodson,2562560,LB,BUF,WAS,,,,,,,,,,,,,,,,,,1.15,185,0.00,1.15,-1.15
Devante Downs,2561151,LB,FA,Bye,,,,,,,,,,,,,,,,,,,186,0.00,,
Bud Dupree,2552289,LB,TEN,IND,,,,,,,,,,,,,,,,,,6.01,187,0.00,6.01,-6.01
Troy Dye,2564535,LB,MIN,SEA,,,,,,,,,,,,,,,,,,0.95,188,0.00,0.95,-0.95
Emeke Egbule,2562578,LB,LAC,@KC,,,,,,,,,,,,,,,,,,0.63,189,0.00,0.63,-0.63
Milo Eifler,2565729,LB,MIA,@LV,,,,,,,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
Duke Ejiofor,2560714,LB,FA,Bye,,,,,,,,,,,,,,,,,,,191,0.00,,
Jay Elliott,2550196,LB,FA,Bye,,,,,,,,,,,,,,,,,,,192,0.00,,
Kyle Emanuel,2552296,LB,FA,Bye,,,,,,,,,,,,,,,,,,,193,0.00,,
Jaylon Ferguson,2562650,LB,BAL,@DET,,,,,,,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Sharif Finch,2561328,LB,FA,Bye,,,,,,,,,,,,,,,,,,,195,0.00,,
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,196,0.00,,
Kylie Fitts,2560724,LB,ARI,@JAX,,,,,,,,,,,,,,,,,,,197,0.00,,
Demetrius Flannigan-Fowles,2563090,LB,SF,GB,,,,,,,,,,,,,,,,,,7.46,198,0.00,7.46,-7.46
Dee Ford,2543494,LB,SF,GB,,,,,,,,,,,,,,,,,,,199,0.00,,
L.J. Fort,2535613,LB,BAL,@DET,,,,,,,,,,,,,,,,,,,200,0.00,,
Dennis Gardeck,2561200,LB,ARI,@JAX,,,,,,,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,202,0.00,,
Chris Garrett,2566211,LB,LA,TB,,,,,,,,,,,,,,,,,,8.23,203,0.00,8.23,-8.23
Willie Gay Jr.,2564280,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
Ulysees Gilbert,2562811,LB,PIT,CIN,,,,,,,,,,,,,,,,,,0.00,205,0.00,0.0,0.0
Joe Giles-Harris,2562591,LB,BUF,WAS,,,,,,,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
Cam Gill,2565216,LB,TB,@LA,,,,,,,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Jordan Glasgow,2564118,LB,IND,@TEN,,,,,,,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
B.J. Goodson,2555522,LB,FA,Bye,,,,,,,,,,,,,,,,,,,209,0.00,,
Dre Greenlaw,2562428,LB,SF,GB,,,,,,,,,,,,,,,,,,,210,0.00,,
Shaquem Griffin,2560999,LB,FA,Bye,,,,,,,,,,,,,,,,,,,211,0.00,,
Kamu Grugier-Hill,2556363,LB,HOU,CAR,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Bryce Hager,2552307,LB,FA,Bye,,,,,,,,,,,,,,,,,,,213,0.00,,
Nate Hall,2562657,LB,FA,Bye,,,,,,,,,,,,,,,,,,,214,0.00,,
Terez Hall,2562277,LB,NE,NO,,,,,,,,,,,,,,,,,,,215,0.00,,
Shaun Dion Hamilton,2561003,LB,DET,BAL,,,,,,,,,,,,,,,,,,,216,0.00,,
Chase Hansen,2562280,LB,NO,@NE,,,,,,,,,,,,,,,,,,0.00,217,0.00,0.0,0.0
Darius Harris,2563108,LB,KC,LAC,,,,,,,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Josh Harvey-Clemons,2557880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
Neville Hewitt,2553657,LB,HOU,CAR,,,,,,,,,,,,,,,,,,0.60,220,0.00,0.6,-0.6
Alex Highsmith,2564982,LB,PIT,CIN,,,,,,,,,,,,,,,,,,0.00,221,0.00,0.0,0.0
Travin Howard,2561154,LB,LA,TB,,,,,,,,,,,,,,,,,,,222,0.00,,
Khaleke Hudson,2565279,LB,WAS,@BUF,,,,,,,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Leon Jacobs,2560758,LB,FA,Bye,,,,,,,,,,,,,,,,,,,224,0.00,,
Jordan Jenkins,2555256,LB,HOU,CAR,,,,,,,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Anfernee Jennings,2564613,LB,NE,NO,,,,,,,,,,,,,,,,,,,226,0.00,,
Josey Jewell,2560763,LB,DEN,NYJ,,,,,,,,,,,,,,,,,,,227,0.00,,
Buddy Johnson,2566454,LB,PIT,CIN,,,,,,,,,,,,,,,,,,0.77,228,0.00,0.77,-0.77
Ernest Jones,2566229,LB,LA,TB,,,,,,,,,,,,,,,,,,1.62,229,0.00,1.62,-1.62
Joe Jones,2559200,LB,TEN,IND,,,,,,,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
Peter Kalambayi,2560774,LB,FA,Bye,,,,,,,,,,,,,,,,,,,231,0.00,,
Isaiah Kaufusi,2565606,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,0.00,,
