PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
David Johnson,2553435,RB,HOU,CAR,,,,11,,,,,,,,5.03,75,1.10,5.03,-3.93
Ronald Jones,2560770,RB,TB,@LA,,,,11,,,,,,,,4.91,76,1.10,4.91,-3.81
Rex Burkhead,2539265,RB,HOU,CAR,,,,,1,5,,,,,,3.04,77,1.00,3.04,-2.04
D'Ernest Johnson,2563327,RB,CLE,CHI,,,,9,,,,,,,,0.56,78,0.90,0.56,0.34
Alex Collins,2555430,RB,SEA,@MIN,,,,8,,,,,,,,2.79,79,0.80,2.79,-1.99
Devonta Freeman,2543583,RB,BAL,@DET,,,,8,,,,,,,,2.91,80,0.80,2.91,-2.11
Cullen Gillaspia,2562906,RB,NYG,ATL,,,,,,,,,,,,0.30,81,0.80,0.3,0.5
Khalil Herbert,2565926,RB,CHI,@CLE,,,,,,,,,,,,0.79,82,0.80,0.79,0.01
Damarea Crockett,2563223,RB,DEN,NYJ,,,,7,,,,,,,,1.78,83,0.70,1.78,-1.08
Jake Funk,2566208,RB,LA,TB,,,,6,,,,,,,,,84,0.60,,
Elijhaa Penny,2556762,RB,NYG,ATL,,,,6,,,,,,,,1.27,85,0.60,1.27,-0.67
James White,2543773,RB,NE,NO,,,,6,,,,,,,,,86,0.60,,
Phillip Lindsay,2559947,RB,HOU,CAR,,,,5,,,,,,,,3.90,87,0.50,3.9,-3.4
Larry Rountree III,2566505,RB,LAC,@KC,,,,3,,,,,,,,0.00,88,0.30,0.0,0.3
C.J. Ham,2556803,RB,MIN,SEA,,,,2,,,,,,,,1.32,89,0.20,1.32,-1.12
Mekhi Sargent,2566962,RB,LA,TB,,,,2,,,,,,,,1.26,90,0.20,1.26,-1.06
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,91,0.00,,
Salvon Ahmed,2565090,RB,MIA,@LV,,,,,,,,,,,,4.91,92,0.00,4.91,-4.91
Cam Akers,2564319,RB,LA,TB,,,,,,,,,,,,0.00,93,0.00,0.0,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,94,0.00,,
Ryquell Armstead,2562622,RB,GB,@SF,,,,,,,,,,,,0.00,95,0.00,0.0,0.0
Kalen Ballage,2560967,RB,PIT,CIN,,,,,,,,,,,,2.90,96,0.00,2.9,-2.9
Jake Bargas,2564508,RB,MIN,SEA,,,,,,,,,,,,0.00,97,0.00,0.0,0.0
Nick Bawden,2560972,RB,NYJ,@DEN,,,,,,,,,,,,0.00,98,0.00,0.0,0.0
Le'Veon Bell,2540175,RB,BAL,@DET,,,,,,,,,,,,0.00,99,0.00,0.0,0.0
Levante Bellamy,2563878,RB,DEN,NYJ,,,,,,,,,,,,,100,0.00,,
Eno Benjamin,2564889,RB,ARI,@JAX,,,,,,,,,,,,0.00,101,0.00,0.0,0.0
Khari Blasingame,2562869,RB,TEN,IND,,,,,,,,,,,,,102,0.00,,
Reggie Bonnafon,2561184,RB,CAR,@HOU,,,,,,,,,,,,0.00,103,0.00,0.0,0.0
Devontae Booker,2555223,RB,NYG,ATL,,,,,,,,,,,,0.00,104,0.00,0.0,0.0
Mike Boone,2561099,RB,DEN,NYJ,,,,,,,,,,,,0.00,105,0.00,0.0,0.0
Darius Bradwell,2565015,RB,LAC,@KC,,,,,,,,,,,,0.00,106,0.00,0.0,0.0
Matt Breida,2558918,RB,BUF,WAS,,,,,,,,,,,,0.00,107,0.00,0.0,0.0
Tony Brooks-James,2563300,RB,FA,Bye,,,,,,,,,,,,,108,0.00,,
Spencer Brown,2565558,RB,CAR,@HOU,,,,,,,,,,,,0.00,109,0.00,0.0,0.0
Michael Burton,2552636,RB,KC,LAC,,,,,,,,,,,,0.87,110,0.00,0.87,-0.87
Raymond Calais,2565207,RB,LA,TB,,,,,,,,,,,,,111,0.00,,
Patrick Carr,2565138,RB,FA,Bye,,,,,,,,,,,,,112,0.00,,
Jordan Chunn,2561308,RB,FA,Bye,,,,,,,,,,,,,113,0.00,,
Darius Clark,2565561,RB,FA,Bye,,,,,,,,,,,,,114,0.00,,
Corey Clement,2559150,RB,DAL,PHI,,,,,,,,,,,,1.38,115,0.00,1.38,-1.38
Tarik Cohen,2558250,RB,CHI,@CLE,,,,,,,,,,,,,116,0.00,,
Tevin Coleman,2552453,RB,NYJ,@DEN,,,,,,,,,,,,0.00,117,0.00,0.0,0.0
Dalvin Cook,2557991,RB,MIN,SEA,,,,,,,,,,,,0.00,118,0.00,0.0,0.0
Nathan Cottrell,2564175,RB,JAX,ARI,,,,,,,,,,,,0.00,119,0.00,0.0,0.0
DeeJay Dallas,2565144,RB,SEA,@MIN,,,,,,,,,,,,2.11,120,0.00,2.11,-2.11
Mikey Daniel,2563476,RB,FA,Bye,,,,,,,,,,,,,121,0.00,,
Matt Dayes,2557987,RB,FA,Bye,,,,,,,,,,,,,122,0.00,,
Gerrid Doaks,2566277,RB,MIA,@LV,,,,,,,,,,,,0.00,123,0.00,0.0,0.0
J.K. Dobbins,2563548,RB,BAL,@DET,,,,,,,,,,,,,124,0.00,,
Rico Dowdle,2565295,RB,DAL,PHI,,,,,,,,,,,,,125,0.00,,
Trey Edmunds,2559325,RB,PIT,CIN,,,,,,,,,,,,0.00,126,0.00,0.0,0.0
Gus Edwards,2561324,RB,BAL,@DET,,,,,,,,,,,,,127,0.00,,
Travis Etienne,2566157,RB,JAX,ARI,,,,,,,,,,,,,128,0.00,,
Darrynton Evans,2564043,RB,TEN,IND,,,,,,,,,,,,,129,0.00,,
Tavien Feaster,2564187,RB,ARI,@JAX,,,,,,,,,,,,0.00,130,0.00,0.0,0.0
D'Onta Foreman,2557994,RB,TEN,IND,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
D.J. Foster,2556528,RB,FA,Bye,,,,,,,,,,,,,132,0.00,,
Tyler Gaffney,2543655,RB,FA,Bye,,,,,,,,,,,,,133,0.00,,
Wayne Gallman,2557952,RB,ATL,@NYG,,,,,,,,,,,,0.00,134,0.00,0.0,0.0
Derrick Gore,2563347,RB,KC,LAC,,,,,,,,,,,,0.00,135,0.00,0.0,0.0
Garrett Groshek,2565645,RB,FA,Bye,,,,,,,,,,,,,136,0.00,,
Pete Guerrerio,2565539,RB,FA,Bye,,,,,,,,,,,,,137,0.00,,
Todd Gurley,2552475,RB,FA,Bye,,,,,,,,,,,,,138,0.00,,
JaMycal Hasty,2565108,RB,SF,GB,,,,,,,,,,,,0.00,139,0.00,0.0,0.0
Javian Hawkins,2566689,RB,LA,TB,,,,,,,,,,,,0.00,140,0.00,0.0,0.0
Darrell Henderson,2562574,RB,LA,TB,,,,,,,,,,,,0.00,141,0.00,0.0,0.0
Brian Hill,2558112,RB,FA,Bye,,,,,,,,,,,,,142,0.00,,
Justice Hill,2562407,RB,BAL,@DET,,,,,,,,,,,,,143,0.00,,
Kylin Hill,2566076,RB,GB,@SF,,,,,,,,,,,,,144,0.00,,
Dontrell Hilliard,2561461,RB,TEN,IND,,,,,,,,,,,,0.00,145,0.00,0.0,0.0
Josh Hokit,2565111,RB,SF,GB,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Elijah Holyfield,2562664,RB,CIN,@PIT,,,,,,,,,,,,0.00,147,0.00,0.0,0.0
Jordan Howard,2555418,RB,PHI,@DAL,,,,,,,,,,,,0.00,148,0.00,0.0,0.0
Buddy Howell,2561344,RB,LA,TB,,,,,,,,,,,,3.09,149,0.00,3.09,-3.09
Caleb Huntley,2566692,RB,ATL,@NYG,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Jason Huntley,2563938,RB,PHI,@DAL,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Godwin Igwebuike,2560749,RB,DET,BAL,,,,,,,,,,,,0.46,152,0.00,0.46,-0.46
Deon Jackson,2565603,RB,IND,@TEN,,,,,,,,,,,,0.00,153,0.00,0.0,0.0
Justin Jackson,2560756,RB,LAC,@KC,,,,,,,,,,,,5.13,154,0.00,5.13,-5.13
Josh Jacobs,2562377,RB,LV,MIA,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Andy Janovich,2555432,RB,CLE,CHI,,,,,,,,,,,,0.37,156,0.00,0.37,-0.37
Jermar Jefferson,2566058,RB,DET,BAL,,,,,,,,,,,,0.00,157,0.00,0.0,0.0
Duke Johnson,2552461,RB,MIA,@LV,,,,,,,,,,,,0.00,158,0.00,0.0,0.0
Jakob Johnson,2562890,RB,NE,NO,,,,,,,,,,,,0.43,159,0.00,0.43,-0.43
Kerryon Johnson,2560765,RB,FA,Bye,,,,,,,,,,,,,160,0.00,,
Taiwan Jones,2495467,RB,BUF,WAS,,,,,,,,,,,,1.05,161,0.00,1.05,-1.05
Xavier Jones,2564364,RB,LA,TB,,,,,,,,,,,,,162,0.00,,
Joshua Kelley,2565054,RB,LAC,@KC,,,,,,,,,,,,0.00,163,0.00,0.0,0.0
John Kelly,2560777,RB,CLE,CHI,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Adrian Killins Jr.,2564841,RB,DEN,NYJ,,,,,,,,,,,,,165,0.00,,
Patrick Laird,2563296,RB,MIA,@LV,,,,,,,,,,,,0.00,166,0.00,0.0,0.0
Benny LeMay,2563794,RB,FA,Bye,,,,,,,,,,,,,167,0.00,,
Dion Lewis,2495469,RB,FA,Bye,,,,,,,,,,,,,168,0.00,,
Marlon Mack,2558123,RB,IND,@TEN,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Ben Mason,2565845,RB,FA,Bye,,,,,,,,,,,,,170,0.00,,
LeSean McCoy,79607,RB,FA,Bye,,,,,,,,,,,,,171,0.00,,
Nate McCrary,2566617,RB,BAL,@DET,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Anthony McFarland,2564994,RB,PIT,CIN,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Elijah McGuire,2557934,RB,KC,LAC,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Jerick McKinnon,2543715,RB,KC,LAC,,,,,,,,,,,,2.62,175,0.00,2.62,-2.62
Lamar Miller,2533034,RB,NO,@NE,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Dedrick Mills,2566905,RB,FA,Bye,,,,,,,,,,,,,177,0.00,,
Eli Mitchell,2566538,RB,SF,GB,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Taquan Mizzell,2558975,RB,FA,Bye,,,,,,,,,,,,,179,0.00,,
Ty Montgomery,2552429,RB,NO,@NE,,,,,,,,,,,,5.13,180,0.00,5.13,-5.13
Alfred Morris,2533457,RB,FA,Bye,,,,,,,,,,,,,181,0.00,,
Raheem Mostert,2553728,RB,SF,GB,,,,,,,,,,,,,182,0.00,,
Khalfani Muhammad,2558861,RB,FA,Bye,,,,,,,,,,,,,183,0.00,,
Ryan Nall,2560817,RB,CHI,@CLE,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Kene Nwangwu,2566313,RB,MIN,SEA,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Dare Ogunbowale,2559362,RB,JAX,ARI,,,,,,,,,,,,2.16,186,0.00,2.16,-2.16
Qadree Ollison,2562797,RB,ATL,@NYG,,,,,,,,,,,,0.00,187,0.00,0.0,0.0
Sewo Olonilua,2563857,RB,DAL,PHI,,,,,,,,,,,,,188,0.00,,
Devine Ozigbo,2562409,RB,JAX,ARI,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Jacques Patrick,2563737,RB,FA,Bye,,,,,,,,,,,,,190,0.00,,
Jaret Patterson,2567160,RB,WAS,@BUF,,,,,,,,,,,,1.51,191,0.00,1.51,-1.51
Rashaad Penny,2560835,RB,SEA,@MIN,,,,,,,,,,,,0.00,192,0.00,0.0,0.0
La'Mical Perine,2564808,RB,NYJ,@DEN,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Malcolm Perry,2564484,RB,NE,NO,,,,,,,,,,,,,194,0.00,,
Senorise Perry,2550633,RB,FA,Bye,,,,,,,,,,,,,195,0.00,,
Adrian Peterson,2507164,RB,TEN,IND,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
Scottie Phillips,2564085,RB,HOU,CAR,,,,,,,,,,,,,197,0.00,,
Artavis Pierce,2565417,RB,CHI,@CLE,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Sandro Platzgummer,2565523,RB,NYG,ATL,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
C.J. Prosise,2555417,RB,FA,Bye,,,,,,,,,,,,,200,0.00,,
Trey Ragas,2565654,RB,LV,MIA,,,,,,,,,,,,1.26,201,0.00,1.26,-1.26
Craig Reynolds,2562834,RB,DET,BAL,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Patrick Ricard,2558990,RB,BAL,@DET,,,,,,,,,,,,1.27,203,0.00,1.27,-1.27
Jalen Richard,2556885,RB,LV,MIA,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
Theo Riddick,2540020,RB,FA,Bye,,,,,,,,,,,,,205,0.00,,
Jaylen Samuels,2560862,RB,HOU,CAR,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
Jordan Scarlett,2562725,RB,FA,Bye,,,,,,,,,,,,,207,0.00,,
Stevie Scott III,2565705,RB,FA,Bye,,,,,,,,,,,,,208,0.00,,
Anthony Sherman,2495340,RB,FA,Bye,,,,,,,,,,,,,209,0.00,,
Ito Smith,2559924,RB,FA,Bye,,,,,,,,,,,,,210,0.00,,
Rodney Smith,2563680,RB,FA,Bye,,,,,,,,,,,,,211,0.00,,
Benny Snell,2562743,RB,PIT,CIN,,,,,,,,,,,,2.32,212,0.00,2.32,-2.32
Johnny Stanton,2561489,RB,CLE,CHI,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Rhamondre Stevenson,2566343,RB,NE,NO,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Mason Stokke,2565579,RB,FA,Bye,,,,,,,,,,,,,215,0.00,,
Patrick Taylor,2564040,RB,GB,@SF,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
Chris Thompson,2540011,RB,FA,Bye,,,,,,,,,,,,,217,0.00,,
Darwin Thompson,2562832,RB,TB,@LA,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Ke'Shawn Vaughn,2565258,RB,TB,@LA,,,,,,,,,,,,0.00,219,0.00,0.0,0.0
Danny Vitale,2555218,RB,FA,Bye,,,,,,,,,,,,,220,0.00,,
Christian Wade,2562896,RB,BUF,WAS,,,,,,,,,,,,,221,0.00,,
Austin Walter,2563138,RB,NYJ,@DEN,,,,,,,,,,,,0.00,222,0.00,0.0,0.0
Jonathan Ward,2564949,RB,ARI,@JAX,,,,,,,,,,,,0.81,223,0.00,0.81,-0.81
DeAndre Washington,2555464,RB,FA,Bye,,,,,,,,,,,,,224,0.00,,
Dwayne Washington,2556118,RB,NO,@NE,,,,,,,,,,,,0.69,225,0.00,0.69,-0.69
Mike Weber,2562775,RB,FA,Bye,,,,,,,,,,,,,226,0.00,,
Antonio Williams,2565393,RB,BUF,WAS,,,,,,,,,,,,0.00,227,0.00,0.0,0.0
Dexter Williams,2562784,RB,FA,Bye,,,,,,,,,,,,,228,0.00,,
Jonathan Williams,2555227,RB,FA,Bye,,,,,,,,,,,,,229,0.00,,
Pooka Williams Jr.,2566788,RB,CIN,@PIT,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
Trayveon Williams,2562600,RB,CIN,@PIT,,,,,,,,,,,,0.00,231,0.00,0.0,0.0
Jeff Wilson,2560938,RB,SF,GB,,,,,,,,,,,,0.00,232,0.00,0.0,0.0
T.J. Yeldon,2552471,RB,FA,Bye,,,,,,,,,,,,,233,0.00,,
