PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Zay Flowers,2569573,WR,BAL,@BUF,,,,8,,7,143,1,,,,,38.60,2,7,9,7,9,78,,,,1,24.60
Quentin Johnston,2570275,WR,LAC,KC,,,,,,5,79,2,,,,,51.00,,5,5,5,7,71,2,,,2,22.40
Emeka Egbuka,2574585,WR,TB,@ATL,,,,9,,4,67,2,,,,,36.70,1,4,5,4,6,67,,,,3,21.60
Keon Coleman,2571859,WR,BUF,BAL,,,,,,8,112,1,,,,,40.80,,8,8,8,11,73,2,,,4,21.20
Deebo Samuel Sr.,2562721,WR,WAS,NYG,,,,19,1,7,77,,,,,,32.00,1,7,8,7,10,70,,,,5,19.10
Garrett Wilson,2568048,WR,NYJ,PIT,,,,,,7,95,1,,,,,25.40,,7,7,7,9,78,,,,6,19.00
Puka Nacua,2570026,WR,LAR,HOU,,,,1,,10,130,,,,,,30.70,1,10,11,10,11,91,,,,7,18.10
Michael Pittman,2564136,WR,IND,MIA,,,,,,6,80,1,,,,,29.40,,6,6,6,8,75,,,,8,17.00
Courtland Sutton,2560888,WR,DEN,TEN,,,,,,6,61,1,,,,,26.00,,6,6,6,9,67,,,,9,16.60
Keenan Allen,2540154,WR,LAC,KC,,,,,,7,68,1,,,,,51.00,,7,7,7,10,70,1,,,10,16.30
Marvin Harrison Jr.,2572411,WR,ARI,@NO,,,,,,5,71,1,,,,,18.40,,5,5,5,6,83,1,,1,11,15.60
Calvin Austin III,2568132,WR,PIT,@NYJ,,,,,,4,70,1,,,,,36.50,,4,4,4,6,67,1,,,12,15.00
Marquise Brown,2562379,WR,KC,@LAC,,,,,,10,99,,,,,,28.00,,10,10,10,16,63,,,,13,14.90
CeeDee Lamb,2563848,WR,DAL,@PHI,,,,,,7,110,,,,,,23.20,,7,7,7,13,54,,,,14,14.50
Ricky Pearsall,2572507,WR,SF,@SEA,,,,,,4,108,,,,,,15.90,,4,4,4,7,57,,,,15,14.30
Jakobi Meyers,2562492,WR,LV,@NE,,,,,,8,97,,,,,,36.20,,8,8,8,10,80,,,,16,13.70
Cedric Tillman,2569681,WR,CLE,CIN,,,,,,5,52,1,,,,,26.40,,5,5,5,8,63,1,,1,17,13.70
Kayshon Boutte,2570092,WR,NE,LV,,,,,,6,103,,,,,,33.20,,6,6,6,8,75,,,,18,13.30
Jaxon Smith-Njigba,2570341,WR,SEA,SF,,,,,,9,124,,,,,2,15.40,,9,9,9,13,69,,,,19,12.90
Justin Jefferson,2564556,WR,MIN,@CHI,,,,4,,4,44,1,,,,,22.60,1,4,5,4,7,57,,,,20,12.80
Rome Odunze,2571907,WR,CHI,MIN,,,,,,6,37,1,,,,,26.20,,6,6,6,9,67,,,,21,12.70
Tre Tucker,2570059,WR,LV,@NE,,,,,,2,54,1,,,,,36.20,,2,2,2,3,67,,,,22,12.40
Jayden Reed,2569765,WR,GB,DET,,,,,,3,45,1,,,,,27.00,,3,3,3,5,60,1,,,23,12.00
Ben Skowronek,2566247,WR,PIT,@NYJ,,,,,,1,22,1,,,,,36.50,,1,1,1,1,100,,,,24,11.20
Jerry Jeudy,2563896,WR,CLE,CIN,,,,,,5,66,,,,,,26.40,,5,5,5,8,63,,,,25,10.60
DeAndre Hopkins,2540165,WR,BAL,@BUF,,,,,,2,35,1,,,,,38.60,,2,2,2,2,100,,,,26,10.50
Ladd McConkey,2572477,WR,LAC,KC,,,,,,6,74,,,,,,51.00,,6,6,6,9,67,,,,27,10.40
DK Metcalf,2562685,WR,PIT,@NYJ,,,,,,4,83,,,,,,36.50,,4,4,4,7,57,,,,28,10.30
Stefon Diggs,2552608,WR,NE,LV,,,,,,6,57,,,,,,33.20,,6,6,6,7,86,,,,29,10.20
Malik Nabers,2572342,WR,NYG,@WAS,,,,,,5,71,,,,,,18.10,,5,5,5,12,42,,,,30,9.60
Drake London,2567250,WR,ATL,TB,,,,,,8,55,,,,,,20.90,,8,8,8,15,53,,,,31,9.50
Khalil Shakir,2567334,WR,BUF,BAL,,,,,,6,64,,,,,,40.80,,6,6,6,9,67,,,,32,9.40
Tetairoa McMillan,2573992,WR,CAR,@JAX,,,,,,5,68,,,,,,16.00,,5,5,5,9,56,,,,33,9.30
Chris Olave,2567973,WR,NO,ARI,,,,,,7,54,,,,,,21.10,,7,7,7,13,54,,,,34,8.90
Josh Palmer,2566502,WR,BUF,BAL,,,,,,5,61,,,,,,40.80,,5,5,5,9,56,,,,35,8.60
Wan'Dale Robinson,2568012,WR,NYG,@WAS,,,,,,6,55,,,,,,18.10,,6,6,6,8,75,,,,36,8.50
Brian Thomas Jr.,2572162,WR,JAX,CAR,,,,9,1,1,11,,,,,,22.70,1,1,2,1,7,14,,,,37,8.50
JuJu Smith-Schuster,2558149,WR,KC,@LAC,,,,,,5,55,,,,,,28.00,,5,5,5,5,100,,,,38,8.00
Amon-Ra St. Brown,2566073,WR,DET,@GB,,,,,,4,45,,,,,,23.00,,4,4,4,6,67,,,,39,8.00
Romeo Doubs,2567586,WR,GB,DET,,,,,,2,68,,,,,,27.00,,2,2,2,4,50,,,,40,7.80
Isaac TeSlaa,2574120,WR,DET,@GB,,,,,,1,13,1,,,,,23.00,,1,1,1,1,100,1,,,41,7.80
Mike Evans,2543468,WR,TB,@ATL,,,,,,5,51,,,,,,36.70,,5,5,5,8,63,,,,42,7.60
Jahan Dotson,2568321,WR,PHI,DAL,,,,,,3,59,,,,,,13.30,,3,3,3,3,100,,,,43,7.40
Dyami Brown,2566586,WR,JAX,CAR,,,,6,,3,52,,,,,,22.70,2,3,5,3,4,75,,,,44,7.30
DeMario Douglas,2570119,WR,NE,LV,,,,4,,2,-2,1,,,,,33.20,1,2,3,2,7,29,3,,2,45,7.20
Davante Adams,2543495,WR,LAR,HOU,,,,,,4,51,,,,,,30.70,,4,4,4,8,50,,,,46,7.10
DJ Moore,2560813,WR,CHI,MIN,,,,8,,3,68,,,,,1,26.20,3,3,6,3,5,60,,,,47,7.10
