PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Nick Bosa,2562629,DL,SF,@SEA,6,,1,3,,1,1,,,,,,,,1,,,1,20.50
Ed Oliver,2562322,DL,BUF,BAL,6,,1,3,,1,,,,,,,,,1,,,2,19.50
Myles Garrett,2557965,DL,CLE,CIN,5,,2,4,,,,,,,,,,,3,,,3,19.00
Carl Granderson,2562273,DL,NO,ARI,5,1,1.5,1,,,,,,,,,,2,1,,,4,18.10
Quinnen Williams,2562599,DL,NYJ,PIT,4,1,1,2,,1,,,,,,,,,3,,,5,16.60
Jeffery Simmons,2562733,DL,TEN,@DEN,3,1,1,1,,1,,,,,,,,,4,,,6,14.10
Will Anderson Jr.,2569834,DL,HOU,@LAR,4,,1,3,,,,,,,,,,,2,,,7,13.50
Javon Hargrave,2555239,DL,MIN,@CHI,3,2,2,2,,,,,,,,,,,1,,,8,13.20
Isaiah McGuire,2569669,DL,CLE,CIN,4,2,1,2,,,,,,,,,,,2,,,9,13.20
Daron Payne,2560834,DL,WAS,NYG,2,2,1,1,,,,,,,,,,2,1,,,10,13.20
Cameron Jordan,2495184,DL,NO,ARI,2,1,1.5,2,,,,,,,,,,1,2,,,11,13.10
Rashan Gary,2562376,DL,GB,DET,3,4,1.5,1,,,,,,,,,,,3,,,12,12.90
Will McDonald IV,2570191,DL,NYJ,PIT,2,1,2,2,,,,,,,,,,,3,,,13,12.10
Nnamdi Madubuike,2563563,DL,BAL,@BUF,4,2,1,1,,,,,,,,,,,1,,,14,11.20
B.J. Hill,2560740,DL,CIN,@CLE,3,4,1,1,,,,,,,,,,,1,,,15,10.90
Malcolm Koonce,2566262,DL,LV,@NE,1,2,1,1,,1,,,,,,,,,2,,,16,10.70
Jordan Davis,2568069,DL,PHI,DAL,3,3,,1,,,,,,,,,,1,,,,17,10.30
Colby Wooden,2569783,DL,GB,DET,3,3,,2,,,,,,,,,,,1,,,18,9.80
Trey Hendrickson,2557943,DL,CIN,@CLE,3,,1,1,,,,,,,,,,,3,,,19,9.50
Maxx Crosby,2562439,DL,LV,@NE,1,1,1,1,,,,,,,,,,1,2,,,20,9.10
George Karlaftis,2567796,DL,KC,@LAC,2,1,1,2,,,,,,,,,,,1,,,21,9.10
Dayo Odeyingbo,2565609,DL,CHI,MIN,1,1,1,1,,,,,,,,,,1,2,,,22,9.10
DeMarcus Lawrence,2543490,DL,SEA,SF,2,4,,2,,,,,,,,,,,1,,,23,8.90
Leonard Williams,2552486,DL,SEA,SF,3,4,,1,,,,,,,,,,,1,,,24,8.90
Dorance Armstrong,2560959,DL,WAS,NYG,3,,1,1,,,,,,,,,,,1,,,25,8.50
Cameron Heyward,2508109,DL,PIT,@NYJ,3,,,1,,,,,,,,,,1,,,,26,8.50
Montez Sweat,2562749,DL,CHI,MIN,2,,,2,,,,,,,,,,1,,,,27,8.50
Tyree Wilson,2570050,DL,LV,@NE,2,1,1,1,,,,,,,,,,,2,,,28,8.10
A'Shawn Robinson,2555265,DL,CAR,@JAX,4,2,,,,,,,,,,,,,1,,,29,7.70
Sam Williams,2567514,DL,DAL,@PHI,3,2,,1,,,,,,,,,,,1,,,30,7.70
Devonte Wyatt,2567640,DL,GB,DET,1,2,1,1,,,,,,,,,,,3,,,31,7.70
Gervon Dexter Sr.,2569621,DL,CHI,MIN,2,1,1,1,,,,,,,,,,,1,,,32,7.60
Foley Fatukasi,2560722,DL,HOU,@LAR,2,1,1,1,,,,,,,,,,,1,,,33,7.60
Marshawn Kneeland,2571976,DL,DAL,@PHI,2,1,1,1,,,,,,,,,,,1,,,34,7.60
Laiatu Latu,2572123,DL,IND,MIA,1,,,,1,,,,,,,,,1,,2,,35,7.57
Tyler Davis,2572192,DL,LAR,HOU,1,3,1,1,,,,,,,,,,,1,,,36,7.30
Solomon Thomas,2558018,DL,DAL,@PHI,3,2,,1,,,,,,,,,,,,,,37,7.20
Greg Rousseau,2565875,DL,BUF,BAL,3,,,,,,,,,,,,,1,,,,38,7.00
Da'Shawn Hand,2561004,DL,LAC,KC,1,1,1,1,,,,,,,,,,,2,,,39,6.60
Tanoh Kpassagnon,2558185,DL,CHI,MIN,1,1,1,1,,,,,,,,,,,2,,,40,6.60
Zach Allen,2562219,DL,DEN,TEN,1,,1,1,,,,,,,,,,,3,,,41,6.50
Joey Bosa,2555249,DL,BUF,BAL,2,,,,,1,,,,,,,,,,,,42,6.50
Sam Okuayinonu,2568831,DL,SF,@SEA,2,,,,,1,,,,,,,,,,,,43,6.50
Teair Tart,2565474,DL,LAC,KC,1,,,,,,,,,,,,,2,,,,44,6.50
Lukas Van Ness,2569792,DL,GB,DET,1,3,0.5,1,,,,,,,,,,,1,,,45,6.30
Deatrich Wise,2558000,DL,WAS,NYG,2,2,,1,,,,,,,,,,,1,,,46,6.20
Dawuane Smoot,2557839,DL,JAX,CAR,1,1,1,1,,,,,,,,,,,1,,,47,6.10
Byron Murphy II,2572531,DL,SEA,SF,2,4,,,,,,,,,,,,,1,,,48,5.90
Sebastian Joseph-Day,2561079,DL,TEN,@DEN,2,3,,,,,1,,,,,,,,,,,49,5.80
Javon Kinlaw,2565117,DL,WAS,NYG,1,3,,1,,,,,,,,,,,2,,,50,5.80
Jarran Reed,2555238,DL,SEA,SF,2,3,,,,,,,,,,,,,2,,,51,5.80
Milton Williams,2566418,DL,NE,LV,1,3,,1,,,,,,,,,,,2,,,52,5.80
Thomas Booker,2567670,DL,LV,@NE,1,2,,,,,,,,,,,,1,1,,,53,5.70
Calais Campbell,744,DL,ARI,@NO,3,2,,,,,,,,,,,,,,,,54,5.70
Bryan Bresee,2570128,DL,NO,ARI,1,1,,,,,,,,,,,1,,,,,55,5.10
Derrick Brown,2563629,DL,CAR,@JAX,3,1,,,,,,,,,,,,,,,,56,5.10
Travis Jones,2567277,DL,BAL,@BUF,2,1,,1,,,,,,,,,,,,,,57,5.10
Jonah Laulu,2572126,DL,LV,@NE,2,,1,,,,,,,,,,,,,,,58,5.00
Kenny Clark,2555282,DL,DAL,@PHI,2,3,,,,,,,,,,,,,,,,59,4.80
Mike Pennel,2550242,DL,CIN,@CLE,1,3,,1,,,,,,,,,,,,,,60,4.80
Jordan Phillips,2574329,DL,MIA,@IND,2,3,,,,,,,,,,,,,,,,61,4.80
Tershawn Wharton,2564310,DL,CAR,@JAX,2,3,,,,,,,,,,,,,,,,62,4.80
James Houston,2567544,DL,DAL,@PHI,2,,,1,,,,,,,,,,,,,,63,4.50
