PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Justin Fields,2565920,QB,PIT,@IND,185.26,1.05,0.72,34.71,0.39,,,,,,,0.89,14.20,19,1,30.58,16.38
Jordan Love,2564007,QB,GB,MIN,234.76,1.67,0.72,12.7,0.18,,,,,,,0.42,16.14,12,2,28.16,12.02
Baker Mayfield,2560800,QB,TB,PHI,216.21,1.39,0.67,10.84,0.11,,,,,,,0.39,13.83,23,3,27.88,14.05
Jared Goff,2555334,QB,DET,SEA,262.33,1.81,0.69,3.49,0.06,,,,,,,0.5,16.06,13,4,26.68,10.62
Jayden Daniels,2572564,QB,WAS,@ARI,203.47,1.17,0.78,55.5,0.49,,,,,,,0.44,18.87,6,5,24.02,5.15
Lamar Jackson,2560757,QB,BAL,BUF,209.6,1.49,0.66,50.16,0.31,,,,,,,0.42,19.06,3,6,23.64,4.58
C.J. Stroud,2569819,QB,HOU,JAX,269.63,2.04,0.74,12,0.12,,,,,,,0.49,18.41,7,7,23.50,5.09
Geno Smith,2539335,QB,SEA,@DET,227.91,1.45,0.67,8.59,0.11,,,,,,,0.39,14.32,17,8,21.60,7.28
Sam Darnold,2561036,QB,MIN,@GB,239,1.4,0.87,9.64,0.12,,,,,,,0.66,13.78,24,9,20.50,6.72
Dak Prescott,2555260,QB,DAL,@NYG,252.61,1.88,0.69,13.99,0.13,,,,,,,0.5,17.42,9,10,16.74,-0.68
Joe Burrow,2563722,QB,CIN,@CAR,265.62,1.97,0.74,11.68,0.12,,,,,,,0.49,17.93,8,11,16.28,-1.65
Andy Dalton,2495143,QB,CAR,CIN,206.63,1.21,0.81,9.73,0.24,,,,,,,,13.90,21,12,15.70,1.8
Joe Flacco,382,QB,IND,PIT,,,,,,,,,,,,,0.00,59,13,15.02,15.02
Jalen Hurts,2564832,QB,PHI,@TB,207.92,1.32,0.63,37.41,0.63,,,,,,,0.46,18.94,4,14,14.32,-4.62
Patrick Mahomes,2558125,QB,KC,@LAC,275.45,2.07,0.75,22.08,0.13,,,,,,,0.5,19.79,1,15,13.00,-6.79
Trevor Lawrence,2566163,QB,JAX,@HOU,216.63,1.36,0.73,17.62,0.17,,,,,,,0.45,14.53,16,16,12.76,-1.77
Tyler Huntley,2563560,QB,MIA,TEN,204.68,0.97,0.97,47.96,0.09,,,,,,,,15.46,14,17,11.61,-3.85
Aaron Rodgers,2506363,QB,NYJ,DEN,233.57,1.62,0.54,5.8,0.06,,,,,,,0.42,14.84,15,18,11.60,-3.24
Deshaun Watson,2558063,QB,CLE,@LV,187.44,1.21,0.71,21.6,0.22,,,,,,,0.38,13.64,26,19,11.04,-2.6
Brock Purdy,2568216,QB,SF,NE,245.02,1.83,0.67,10.2,0.13,,,,,,,0.43,16.72,11,20,10.25,-6.47
Kyler Murray,2562382,QB,ARI,WAS,244.4,1.57,0.71,34.7,0.3,,,,,,,0.5,18.91,5,21,9.98,-8.93
Daniel Jones,2562299,QB,NYG,DAL,203.98,1.05,0.63,24.28,0.18,,,,,,,0.39,13.83,22,22,9.54,-4.29
Caleb Williams,2571913,QB,CHI,LAR,218.08,1.34,0.87,16.95,0.17,,,,,,,0.41,14.24,18,23,9.48,-4.76
Justin Herbert,2565045,QB,LAC,KC,211.16,1.39,0.61,11.44,0.17,,,,,,,0.39,14.17,20,24,8.96,-5.21
Derek Carr,2543499,QB,NO,@ATL,201.27,1.21,0.61,3.71,0.05,,,,,,,0.39,11.56,30,25,8.06,-3.5
Josh Allen,2560955,QB,BUF,@BAL,234.97,1.57,0.82,31.92,0.52,,,,,,,0.52,19.31,2,26,7.30,-12.01
Bo Nix,2572003,QB,DEN,@NYJ,192.33,1.11,0.74,16.61,0.14,,,,,,,0.47,12.21,28,27,6.70,-5.51
Kirk Cousins,2532820,QB,ATL,NO,229.15,1.49,0.69,4.23,0.06,,,,,,,0.4,13.73,25,28,5.52,-8.21
Gardner Minshew,2562796,QB,LV,CLE,200.63,1.05,0.7,6.56,0.08,,,,,,,0.34,11.28,31,29,5.00,-6.28
Matthew Stafford,79860,QB,LAR,@CHI,210.76,1.42,0.82,3.56,0.05,,,,,,,0.38,12.37,27,30,4.86,-7.51
Jacoby Brissett,2555261,QB,NE,@SF,178.31,1.08,0.68,10.83,0.11,,,,,,,0.38,11.08,32,31,4.02,-7.06
