PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Taysom Hill,2558954,TE,NO,@ATL,1.77,,,8.01,0.09,0.51,5.26,0.05,,,,0.02,2.45,37,1,14.40,11.95
Tucker Kraft,2569768,TE,GB,MIN,,,,,,2.41,25.22,0.19,,,,0.06,4.75,23,2,14.30,9.55
Pat Freiermuth,2566442,TE,PIT,@IND,,,,,,2.83,31.1,0.22,,,,0.05,5.75,14,3,14.20,8.45
George Kittle,2558266,TE,SF,NE,,,,0.35,,4.02,52.16,0.38,,,,0.05,9.44,3,4,12.50,3.06
Travis Kelce,2540258,TE,KC,@LAC,,,,0.24,,4.57,48.37,0.42,,,,0.06,9.55,1,5,12.40,2.85
AJ Barner,2572513,TE,SEA,@DET,,,,,,0.33,3.49,0.02,,,,,0.63,65,6,9.70,9.07
Dallas Goedert,2560995,TE,PHI,@TB,,,,,,4.37,47.05,0.26,,,,0.06,8.33,5,7,9.70,1.37
Blake Whiteheart,2571077,TE,CLE,@LV,,,,,,,,,,,,,0.00,206,8,8.80,8.8
Austin Hooper,2555415,TE,NE,@SF,,,,,,0.88,8.78,0.08,,,,,1.80,45,9,8.30,6.5
Cade Otton,2568312,TE,TB,PHI,,,,,,2.54,25.53,0.21,,,,0.05,4.98,22,10,8.20,3.22
Andrew Ogletree,2567712,TE,IND,PIT,,,,,,0.34,3.64,0.03,,,,,0.71,63,11,8.00,7.29
Josh Oliver,2562693,TE,MIN,@GB,,,,,,0.59,6.21,0.05,,,,,1.22,53,12,8.00,6.78
Sam LaPorta,2569726,TE,DET,SEA,,,,,,4.23,43.71,0.35,,,,0.06,8.47,4,13,7.30,-1.17
Zach Ertz,2540158,TE,WAS,@ARI,,,,,,2.75,27.34,0.2,,,,,5.31,20,14,7.20,1.89
Dalton Kincaid,2569594,TE,BUF,@BAL,,,,,,3.89,40.4,0.26,,,,0.05,7.45,7,15,7.20,-0.25
Jake Ferguson,2567496,TE,DAL,@NYG,,,,,,4.25,44.38,0.31,,,,0.06,8.30,6,16,6.40,-1.9
Noah Gray,2566178,TE,KC,@LAC,,,,,,1.47,15.7,0.12,,,,,3.03,32,17,6.00,2.97
Colby Parkinson,2565180,TE,LAR,@CHI,,,,,,2.83,30.21,0.27,,,,,6.06,12,18,5.30,-0.76
Cole Kmet,2563704,TE,CHI,LAR,,,,,,3.47,35.63,0.27,,,,0.07,6.78,10,19,4.90,-1.88
Dalton Schultz,2560866,TE,HOU,JAX,,,,,,3.34,34.97,0.27,,,,0.06,6.67,11,20,4.90,-1.77
Erick All,2571916,TE,CIN,@CAR,,,,,,1.58,14.63,0.09,,,,0.05,2.69,34,21,4.80,2.11
Brock Bowers,2572219,TE,LV,CLE,,,,,,4.63,51.15,0.36,,,,0.06,9.47,2,22,4.10,-5.37
Darnell Washington,2570257,TE,PIT,@IND,,,,,,0.55,5.55,0.03,,,,,1.01,59,23,4.10,3.09
Grant Calcaterra,2568063,TE,PHI,@TB,,,,,,,,,,,,,0.00,78,24,3.70,3.7
Tyler Conklin,2561027,TE,NYJ,DEN,,,,,,2.96,29.47,0.18,,,,0.06,5.39,19,25,3.70,-1.69
Noah Fant,2562383,TE,SEA,@DET,,,,,,2.99,30.28,0.18,,,,0.06,5.48,18,26,3.60,-1.88
Will Dissly,2561046,TE,LAC,KC,,,,,,0.97,9.89,0.1,,,,,2.07,41,27,3.40,1.33
Brenton Strange,2569912,TE,JAX,@HOU,,,,,,0.78,7.9,0.06,,,,,1.54,47,28,3.40,1.86
Cade Stover,2572105,TE,HOU,JAX,,,,,,1.03,10.87,0.07,,,,,2.02,42,29,3.20,1.18
Harrison Bryant,2563767,TE,LV,CLE,,,,,,0.27,2.76,0.02,,,,,0.53,67,30,3.10,2.57
Isaiah Likely,2567283,TE,BAL,BUF,,,,,,2.74,30.3,0.23,,,,0.08,5.62,15,31,3.10,-2.52
Luke Musgrave,2569780,TE,GB,MIN,,,,,,1.48,17.1,0.12,,,,,3.17,31,32,2.80,-0.37
Ja'Tavion Sanders,2571892,TE,CAR,CIN,,,,,,1.07,11.83,0.1,,,,,2.32,40,33,2.60,0.28
Tanner Conner,2569017,TE,MIA,TEN,,,,,,,,,,,,,0.00,82,34,2.50,2.5
Johnny Mundt,2558875,TE,MIN,@GB,,,,,,2.04,21.01,0.17,,,,,4.14,26,35,2.50,-1.64
Juwan Johnson,2564676,TE,NO,@ATL,,,,,,1.82,20.45,0.17,,,,0.06,3.86,28,36,2.30,-1.56
Brock Wright,2567221,TE,DET,SEA,,,,,,,,,,,,,0.00,212,37,2.30,2.3
Hunter Henry,2555341,TE,NE,@SF,,,,,,2.99,30.01,0.19,,,,0.05,5.54,17,38,2.20,-3.34
Elijah Higgins,2570068,TE,ARI,WAS,,,,,,3,31.38,0.2,,,,,5.84,13,39,2.20,-3.64
Feleipe Franks,2566683,TE,CAR,CIN,,,,,,,,,,,,,0.00,100,40,2.10,2.1
Jeremy Ruckert,2568042,TE,NYJ,DEN,,,,,,1.07,11.19,0.06,,,,,2.01,43,41,2.00,-0.01
Jordan Akins,2560951,TE,CLE,@LV,,,,,,2.75,27.56,0.17,,,,,5.15,21,42,1.50,-3.65
Kylen Granson,2566145,TE,IND,PIT,,,,,,0.99,10.05,0.06,,,,,1.86,44,43,1.50,-0.36
Connor Heyward,2568138,TE,PIT,@IND,,,,,,0.33,3.62,,,,,,0.53,68,44,1.50,0.97
Brady Russell,2570635,TE,SEA,@DET,,,,,,,,,,,,,0.00,170,45,1.50,1.5
Ben Sinnott,2572585,TE,WAS,@ARI,,,,,,0.88,9.27,0.07,,,,,1.79,46,46,1.50,-0.29
John Bates,2566580,TE,WAS,@ARI,,,,,,0.28,2.84,,,,,,0.42,71,47,1.40,0.98
Hayden Hurst,2560747,TE,LAC,KC,,,,,,1.82,18.76,0.13,,,,,3.57,29,48,1.10,-2.47
Theo Johnson,2572333,TE,NYG,DAL,,,,,,,,,,,,,0.00,122,49,1.10,1.1
Chig Okonkwo,2567658,TE,TEN,@MIA,,,,0.18,,1.81,18.39,0.13,,,,0.04,3.46,30,50,1.00,-2.46
Josh Whyle,2569810,TE,TEN,@MIA,,,,,,1.27,13.12,0.07,,,,,2.37,39,51,1.00,-1.37
Chris Manhertz,2552622,TE,NYG,DAL,,,,,,,,,,,,,0.00,136,52,0.97,0.97
Jack Stoll,2567061,TE,PHI,@TB,,,,,,0.21,2.23,0.02,,,,,0.45,70,53,0.90,0.45
Pharaoh Brown,2559018,TE,SEA,@DET,,,,,,0.41,4.28,0.06,,,,,0.99,60,54,0.80,-0.19
Payne Durham,2570353,TE,TB,PHI,,,,,,0.43,4.35,0.03,,,,,0.83,62,55,0.60,-0.23
Nate Adkins,2570930,TE,DEN,@NYJ,,,,,,,,,,,,,0.00,72,56,0.50,0.5
Dawson Knox,2562681,TE,BUF,@BAL,,,,,,1.18,12.85,0.12,,,,0.04,2.52,36,57,0.50,-2.02
Drew Sample,2562720,TE,CIN,@CAR,,,,,,0.56,5.87,0.05,,,,,1.17,55,58,0.50,-0.67
Mo Alie-Cox,2558832,TE,IND,PIT,,,,,,0.57,6.09,0.06,,,,,1.25,52,59,0.00,-1.25
Davis Allen,2570017,TE,LAR,@CHI,,,,,,0.79,8.07,0.06,,,,0.06,1.44,51,60,0.00,-1.44
Mark Andrews,2560957,TE,BAL,BUF,,,,,,3.18,40.25,0.3,,,,0.05,7.32,8,61,0.00,-7.32
Brenden Bates,2572953,TE,NYJ,DEN,,,,,,,,,,,,,0.00,73,62,0.00,0.0
Jaheim Bell,2572288,TE,NE,@SF,,,,,,,,,,,,,0.00,74,63,0.00,0.0
Daniel Bellinger,2567985,TE,NYG,DAL,,,,,,0.72,7.64,0.06,,,,,1.48,49,64,0.00,-1.48
Luke Benson,2573782,TE,FA,Bye,,,,,,,,,,,,,,75,65,0.00,
Shawn Bowman,2573689,TE,JAX,@HOU,,,,,,,,,,,,,0.00,76,66,0.00,0.0
Lawrence Cager,2565492,TE,FA,Bye,,,,,,,,,,,,,,77,67,0.00,
Sal Cannella,2567197,TE,FA,Bye,,,,,,,,,,,,,,79,68,0.00,
