PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kenneth Walker III,2568282,RB,SEA,@DET,,,,55.85,0.4,1.64,12.17,0.06,,,,0.11,10.16,25,1,33.10,22.94
Derrick Henry,2556075,RB,BAL,BUF,,,,71.44,0.67,1.09,7.91,0.05,,,,0.12,12.56,12,2,32.40,19.84
D'Andre Swift,2563965,RB,CHI,LAR,,,,43.2,0.21,1.67,12.26,0.05,,,,0.1,7.74,29,3,26.00,18.26
Jordan Mason,2569257,RB,SF,NE,,,,82.29,0.59,1.3,9.6,0.1,,,,,13.98,5,4,24.93,10.95
Chase Brown,2569642,RB,CIN,@CAR,,,,22.95,0.16,2,15.41,0.06,,,,0.04,6.08,41,5,22.20,16.12
Alvin Kamara,2558019,RB,NO,@ATL,,,,67.99,0.56,2.96,22.19,0.11,,,,0.14,14.24,4,6,21.40,7.16
Jeremy McNichols,2557977,RB,WAS,@ARI,,,,10.08,0.03,1.13,8.33,0.03,,,,,2.77,61,7,20.50,17.73
Chuba Hubbard,2565899,RB,CAR,CIN,,,,57.34,0.42,2.04,14.64,0.05,,,,0.18,10.68,22,8,20.10,9.42
Jahmyr Gibbs,2569747,RB,DET,SEA,,,,58.12,0.45,3.35,25.09,0.13,,,,0.13,13.22,9,9,19.80,6.58
Brian Robinson,2568348,RB,WAS,@ARI,,,,60.24,0.45,2.39,17.52,0.09,,,,0.13,11.95,14,10,18.80,6.85
Justice Hill,2562407,RB,BAL,BUF,,,,10.52,0.08,2.43,17.77,0.13,,,,0.1,5.10,49,11,18.60,13.5
Kyren Williams,2567862,RB,LAR,@CHI,,,,70.7,0.59,2.18,16.19,0.06,,,,0.19,13.30,8,12,18.40,5.1
Jonathan Taylor,2564148,RB,IND,PIT,,,,77.11,0.63,1.84,14.03,0.06,,,,0.19,13.79,6,13,18.30,4.51
James Conner,2557978,RB,ARI,WAS,,,,74.65,0.59,1.74,12.95,0.05,,,,0.16,13.15,10,14,17.80,4.65
Tony Pollard,2562699,RB,TEN,@MIA,,,,58.72,0.35,2.14,15.65,0.06,,,,0.12,10.73,21,15,17.80,7.07
Aaron Jones,2558116,RB,MIN,@GB,,,,54.02,0.43,2.8,20.73,0.16,,,,0.13,12.16,13,16,17.40,5.24
Zack Moss,2563617,RB,CIN,@CAR,,,,51.17,0.41,2.33,16.82,0.07,,,,0.21,10.42,24,17,15.80,5.38
David Montgomery,2562502,RB,DET,SEA,,,,62.58,0.62,1.32,9.59,0.06,,,,0.13,11.70,15,18,14.50,2.8
Dare Ogunbowale,2559362,RB,HOU,JAX,,,,6.14,0.02,1.92,14.16,0.05,,,,,3.41,57,19,14.00,10.59
Saquon Barkley,2560968,RB,PHI,@TB,,,,86.91,0.63,2.69,19.98,0.13,,,,0.2,16.19,1,20,12.60,-3.59
Rico Dowdle,2565295,RB,DAL,@NYG,,,,34.12,0.21,2.11,15.28,0.09,,,,0.06,7.68,30,21,12.60,4.92
Jerome Ford,2567469,RB,CLE,@LV,,,,53.94,0.36,2.18,15.5,0.06,,,,0.06,10.43,23,22,12.00,1.57
Bucky Irving,2572546,RB,TB,PHI,,,,38.1,0.23,1.12,8.53,0.04,,,,0.08,6.68,35,23,12.00,5.32
