PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Lamar Jackson,2560757,QB,BAL,MIA,321,5,,35,,,,,,,,,41.00,6,,6,,,,,,,1,36.34
Jordan Love,2564007,QB,GB,@MIN,256,3,,2,1,,,,,,,,29.72,2,,2,,,,,1,1,2,28.44
Justin Fields,2565920,QB,CHI,ATL,268,1,,45,1,,,,,,,1,23.22,11,,11,,,,,4,3,3,23.22
Kyler Murray,2562382,QB,ARI,@PHI,232,3,1,24,,,,,,,1,1,22.68,5,,5,,,,,2,1,4,22.68
Jake Browning,2562634,QB,CIN,@KC,197,1,,32,1,,,,,,,,21.08,7,,7,,,,,2,2,5,21.08
Aidan O'Connell,2570044,QB,LV,@IND,299,2,,3,,,,,,,,,20.26,2,,2,,,,,1,1,6,20.26
Joe Flacco,382,QB,CLE,NYJ,309,3,1,3,,,,,,,,2,19.59,2,,2,,,,,1,,7,19.59
Jalen Hurts,2564832,QB,PHI,ARI,167,3,1,25,,,,,,,,,19.18,8,,8,,,,,4,,8,19.18
Dak Prescott,2555260,QB,DAL,DET,345,2,1,5,,,,,,,,1,18.30,2,,2,,,,,,,9,18.30
Tyrod Taylor,2495240,QB,NYG,LA,319,1,1,40,,,,,,,,1,17.73,6,,6,,,,,,,10,17.73
Brock Purdy,2568216,QB,SF,@WAS,230,2,,4,,,,,,,,,16.40,1,,1,,,,,,,11,17.60
Josh Allen,2560955,QB,BUF,NE,169,,1,44,2,,,,,,,2,16.96,11,,11,,,,,6,4,12,17.16
Geno Smith,2539335,QB,SEA,PIT,290,1,,33,,,,,,,,1,16.90,3,,3,,,,,,,13,16.90
Baker Mayfield,2560800,QB,TB,NO,309,2,2,-1,,,,,,,,,16.26,1,,1,,,,,,,14,16.26
Derek Carr,2543499,QB,NO,@TB,197,2,,-3,,,,,,,,,15.58,3,,3,,,,,,,15,15.58
Taylor Heinicke,2553656,QB,ATL,@CHI,163,1,3,46,1,,,,,,,,14.80,4,,4,,,,,,,16,15.12
Tua Tagovailoa,2564499,QB,MIA,@BAL,237,2,2,14,,,,,,,,,12.75,2,,2,,,,,,,17,14.88
Trevor Siemian,2553457,QB,NYJ,@CLE,261,1,1,13,,,,,,,,,13.74,4,,4,,,,,,,18,13.74
Jarrett Stidham,2562746,QB,DEN,LAC,224,1,,6,,,,,,,,,13.56,6,,6,,,,,,,19,13.56
Gardner Minshew,2562796,QB,IND,LV,224,1,,3,,,,,,,,,13.26,2,,2,,,,,,,20,13.26
