PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Kyren Williams,2567862,RB,LA,@NYG,,,,87,3,2,14,,,,,,30.00,20,2,22,2,2,100,,2,2,1,29.10
Jerome Ford,2567469,RB,CLE,NYJ,,,,64,,2,57,2,,,,,36.10,12,2,14,2,3,67,1,2,3,2,26.10
Isiah Pacheco,2567808,RB,KC,CIN,,,,130,,7,35,1,,,,,26.00,18,7,25,7,7,100,3,7,3,3,26.00
James Conner,2557978,RB,ARI,@PHI,,,,128,1,1,5,1,,,,,40.40,26,1,27,1,1,100,1,9,5,4,25.80
Travis Etienne,2566157,RB,JAX,CAR,,,,102,2,2,16,,,,,,28.00,16,2,18,2,2,100,,3,1,5,24.80
Najee Harris,2566448,RB,PIT,@SEA,,,,122,2,,,,,,,,42.60,27,,27,,,,,11,3,6,24.20
Breece Hall,2568030,RB,NYJ,@CLE,,,,84,,9,42,1,,,,,27.40,13,9,22,9,9,100,,1,1,7,23.10
De'Von Achane,2570062,RB,MIA,@BAL,,,,107,,4,30,1,,,,,31.60,14,4,18,4,5,80,1,4,3,8,21.70
Khalil Herbert,2565926,RB,CHI,ATL,,,,124,1,2,5,,,,,,33.30,18,2,20,2,3,67,1,3,1,9,19.90
Justice Hill,2562407,RB,BAL,MIA,,,,48,,5,64,1,,,,,45.90,3,5,8,5,5,100,,,,10,19.70
Jaylen Warren,2568493,RB,PIT,@SEA,,,,75,1,4,23,,,,,,42.60,13,4,17,4,4,100,2,6,2,11,17.80
Joe Mixon,2557976,RB,CIN,@KC,,,,65,,4,22,1,,,,,20.70,21,4,25,4,4,100,2,9,5,12,16.70
