PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
CeeDee Lamb,2563848,WR,DAL,DET,,,,5,,13,227,1,,,,1,52.60,1,13,14,13,17,76,1,1,2,1,35.20
Davante Adams,2543495,WR,LV,@IND,,,,,,13,126,2,,,,,44.30,,13,13,13,21,62,5,3,6,2,31.10
DJ Moore,2560813,WR,CHI,ATL,,,,,,9,159,1,,,,,30.70,,9,9,9,13,69,2,1,3,3,26.40
Jayden Reed,2569765,WR,GB,@MIN,,,,,,6,89,2,,,,,48.90,,6,6,6,8,75,,,,4,23.90
Bo Melton,2568261,WR,GB,@MIN,,,,,,6,105,1,,,,,48.90,,6,6,6,9,67,2,1,,5,21.00
Brandon Aiyuk,2565093,WR,SF,@WAS,,,,,,7,114,1,,,,,36.60,,7,7,7,8,88,2,1,1,6,20.90
Darius Slayton,2562736,WR,NYG,LA,,,,,,4,106,1,,,,,49.30,,4,4,4,6,67,,,,7,20.10
Amon-Ra St. Brown,2566073,WR,DET,@DAL,,,,11,,6,90,1,,,,,31.00,1,6,7,6,8,75,2,2,,8,19.10
Zay Flowers,2569573,WR,BAL,MIA,,,,,,3,106,1,,,,,33.60,,3,3,3,3,100,,,,9,18.10
Wan'Dale Robinson,2568012,WR,NYG,LA,,,,24,1,6,55,,,,,,49.30,1,6,7,6,9,67,,,,10,16.90
Julio Jones,2495454,WR,PHI,ARI,,,,,,2,34,2,,,,,28.20,,2,2,2,2,100,1,1,,11,16.40
Puka Nacua,2570026,WR,LA,@NYG,,,,19,,5,118,,,,,,36.90,2,5,7,5,8,63,1,1,,12,16.20
Trey Palmer,2570350,WR,TB,NO,,,,,,4,84,1,,,,1,42.60,,4,4,4,5,80,,,,13,15.90
Deebo Samuel,2562721,WR,SF,@WAS,,,,35,,5,37,1,,,,,36.60,3,5,8,5,6,83,5,4,2,14,15.70
Chris Godwin,2558105,WR,TB,NO,,,,,,3,81,1,,,,,42.60,,3,3,3,5,60,,,,15,15.60
Terry McLaurin,2562489,WR,WAS,SF,,,,,,4,61,1,,,,,23.40,,4,4,4,7,57,2,1,2,16,15.60
Rashee Rice,2569921,WR,KC,CIN,,,,,,5,127,,,,,,21.70,,5,5,5,6,83,,,,17,15.20
Elijah Moore,2566385,WR,CLE,NYJ,,,,,,5,61,1,,,,,17.60,,5,5,5,6,83,2,1,3,18,14.60
George Pickens,2568159,WR,PIT,@SEA,,,,,,7,131,,,,,1,23.70,,7,7,7,9,78,1,1,,19,14.60
Brandin Cooks,2543498,WR,DAL,DET,,,,,,5,60,1,,,,,52.60,,5,5,5,8,63,1,1,,20,14.50
Lil'Jordan Humphrey,2562668,WR,DEN,LAC,,,,,,2,69,1,,,,,25.50,,2,2,2,4,50,,,,21,13.90
Michael Wilson,2570224,WR,ARI,@PHI,,,,,,4,35,1,,,1,,33.20,,4,4,4,6,67,2,1,,22,13.50
Alex Erickson,2556519,WR,LAC,@DEN,,,,,,7,98,,,,,,22.90,,7,7,7,8,88,,,,23,13.30
DK Metcalf,2562685,WR,SEA,PIT,,,,,,5,106,,,,,,23.20,,5,5,5,8,63,2,,2,24,13.10
Alec Pierce,2567715,WR,IND,LV,,,,,,1,58,1,,,,,26.70,,1,1,1,1,100,,,,25,12.30
Tyreek Hill,2556214,WR,MIA,@BAL,,,,,,6,76,,,,,,25.30,1,6,7,6,12,50,2,,1,26,12.10
Greg Dortch,2562645,WR,ARI,@PHI,,,,,,7,82,,,,,,33.20,,7,7,7,7,100,1,1,,27,11.70
Cooper Kupp,2557898,WR,LA,@NYG,,,,,,4,27,1,,,,,36.90,,4,4,4,6,67,1,1,2,28,11.30
DeAndre Hopkins,2540165,WR,TEN,@HOU,,,,,,7,72,,,,,,16.50,,7,7,7,7,100,1,1,,29,10.70
Drake London,2567250,WR,ATL,@CHI,,,,,,4,56,,,,,,18.50,,4,4,4,10,40,1,,,30,10.60
Jalen Reagor,2564850,WR,NE,@BUF,,,,,,1,39,,1,,,,25.10,,1,1,1,3,33,,,,31,10.40
