PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Tyrique Stevenson,2569627,DB,CHI,ATL,4,1,,,2,,,,,,,,,4,,7,,1,23.83
Derwin James,2560760,DB,LAC,@DEN,7,5,1,1,,,,,,,,,,2,1,,,2,22.50
Rasul Douglas,2558168,DB,BUF,NE,1,1,,,2,,,1,,,,,,3,,50,,3,22.27
Julian Love,2562414,DB,SEA,PIT,10,4,,,,1,,,,,,,,,,,,4,20.90
Justin Reid,2560851,DB,KC,CIN,7,1,2,2,,,,,,,,,,,2,,,5,19.10
Kyle Dugger,2564601,DB,NE,@BUF,7,3,,,,1,,,,,,,,1,1,,,6,18.80
Keisean Nixon,2562938,DB,GB,@MIN,7,4,0.5,1,,,,,,,,,,1,1,,,7,18.40
Sydney Brown,2570200,DB,PHI,ARI,2,3,,,1,,,1,,,,,,1,,99,,8,18.10
Donovan Wilson,2562604,DB,DAL,DET,6,5,,,1,,,,,,,,,1,,,,9,18.00
Corey Ballentine,2562228,DB,GB,@MIN,4,1,,,1,,,,,,,,,3,,,,10,17.60
Jordan Fuller,2564340,DB,LA,@NYG,7,1,,,1,,,,,,,,,1,,,,11,17.10
Johnathan Abram,2562616,DB,NO,@TB,5,,,,1,1,,,,,,,,1,,,,12,17.00
Cameron Sutton,2558849,DB,DET,@DAL,10,,,1,,,,,,,,,,,,,,13,16.50
Geno Stone,2563584,DB,BAL,MIA,6,2,,,1,,,,,,,,,1,,4,,14,16.33
Jessie Bates,2560970,DB,ATL,@CHI,9,2,,1,,,,,,,,,,,,,,15,16.20
Dane Belton,2567988,DB,NYG,LA,1,1,,,2,,1,,,,,,,2,,22,2,16,15.90
Eric Rowe,2552255,DB,PIT,@SEA,9,1,,1,,,,,,,,,,,,,,17,15.60
Tyson Campbell,2566151,DB,JAX,CAR,7,1,,1,,,,,,,,,,1,,,,18,15.10
Jayron Kearse,2555156,DB,DAL,DET,7,3,,,,,,,,,,,,1,,,,19,14.80
Jourdan Lewis,2557920,DB,DAL,DET,3,3,,,1,,,,,,,,,2,,,,20,14.80
Markquese Bell,2568666,DB,DAL,DET,8,2,,1,,,,,,,,,,,,,,21,14.70
Adoree' Jackson,2558065,DB,NYG,LA,5,2,,,,1,,,,,,,,1,,,,22,14.70
Julius Brents,2569840,DB,IND,LV,3,3,,,,,,,,,,,,3,,,,23,13.80
Kevin Byard,2555158,DB,PHI,ARI,8,3,,,,,,,,,,,,,,,,24,13.80
DeShon Elliott,2560715,DB,MIA,@BAL,7,3,,1,,,,,,,,,,,,,,25,13.80
Nick McCloud,2566638,DB,NYG,LA,6,2,,,,1,,,,,,,,,,,,26,13.70
Jordan Poyer,2539290,DB,BUF,NE,8,2,,,,,,,,,,,,,,,,27,13.20
Elijah Molden,2566115,DB,TEN,@HOU,6,1,,,,1,,,,,,,,,,,,28,13.10
Reed Blankenship,2568057,DB,PHI,ARI,7,4,,,,,,,,,,,,,,,,29,12.90
K'Von Wallace,2564871,DB,TEN,@HOU,7,4,,,,,,,,,,,,,,,,30,12.90
Charvarius Ward,2561417,DB,SF,@WAS,3,1,,1,1,,,,,,,,,1,,3,,31,12.70
Roger McCreary,2567655,DB,TEN,@HOU,6,1,,2,,,,,,,,,,,,,,32,12.60
Tony Adams,2568444,DB,NYJ,@CLE,5,3,,2,,,,,,,,,,,,,,33,12.30
Deommodore Lenoir,2566535,DB,SF,@WAS,2,1,,,1,,,,,,,,,2,,,,34,12.10
Ahkello Witherspoon,2558157,DB,LA,@NYG,4,3,,1,,,,,,,,,,1,,,,35,11.80
Mike Hilton,2556559,DB,CIN,@KC,4,1,1,2,,,,,,,,,,,,,,36,11.60
Kindle Vildor,2563713,DB,DET,@DAL,4,1,,1,,1,,,,,,,,,,,,37,11.60
Kerby Joseph,2567550,DB,DET,@DAL,6,,,,,,,,,,,,,1,,,,38,11.50
Arthur Maulet,2559087,DB,BAL,MIA,5,,,1,,,,,,,,,,1,,,,39,11.50
Ifeatu Melifonwu,2566064,DB,DET,@DAL,3,,,,1,,,,,,,,,1,,24,,40,11.30
Alontae Taylor,2567979,DB,NO,@TB,3,1,,,1,,,,,,,,,1,,,,41,11.10
Kamren Curl,2565270,DB,WAS,SF,6,3,,,,,,,,,,,,,,,,42,10.80
P.J. Locke,2563012,DB,DEN,LAC,5,1,,,,,,,,,,,,1,,,,43,10.60
Camryn Bynum,2566295,DB,MIN,GB,5,5,,,,,,,,,,,,,,,,44,10.50
Jordan Battle,2569648,DB,CIN,@KC,6,2,,,,,,,,,,,,,,,,45,10.20
Jordan Whitehead,2560930,DB,NYJ,@CLE,6,2,,,,,,,,,,,,,,,,46,10.20
Brian Branch,2569729,DB,DET,@DAL,3,1,,,,,,,,,,,,2,,,,47,10.10
Daxton Hill,2567451,DB,CIN,@KC,5,1,,1,,,,,,,,,,,1,,,48,10.10
Desmond King,2557927,DB,HOU,TEN,3,5,,,,,,,,,,,,1,,,,49,10.00
D'Anthony Bell,2568630,DB,CLE,NYJ,4,1,,2,,,,,,,,,,,,,,50,9.60
Christian Benford,2567322,DB,BUF,NE,3,1,,,,1,1,,,,,,,,,,,51,9.60
Kyler Gordon,2567391,DB,CHI,ATL,2,1,,,1,,,,,,,,,1,,,,52,9.60
Josh Metellus,2564568,DB,MIN,GB,6,1,,,,,,,,,,,,,,,,53,9.60
Martin Emerson,2567466,DB,CLE,NYJ,3,,,,,,,,,,,,,2,,,,54,9.50
Shaquill Griffin,2558259,DB,CAR,@JAX,4,1,,,,,,,,,,,,1,,,,55,9.10
Justin Simmons,2555550,DB,DEN,LAC,6,,,,,,,,,,,,,,,,,56,9.00
Antonio Hamilton,2556804,DB,ARI,@PHI,5,2,,,,,,,,,,,,,,,,57,8.70
Zyon McCollum,2568309,DB,TB,NO,5,2,,,,,,,,,,,,,,,,58,8.70
Xavier McKinney,2564766,DB,NYG,LA,4,2,,1,,,,,,,,,,,,,,59,8.70
Derek Stingley Jr.,2567694,DB,HOU,TEN,4,2,,1,,,,,,,,,,,,,,60,8.70
Emmanuel Forbes,2570371,DB,WAS,SF,4,,,,,,,,,,,,,1,,,,61,8.50
Pat Surtain II,2566043,DB,DEN,LAC,4,,,,,,,,,,,,,1,,,,62,8.50
Nate Hobbs,2566259,DB,LV,@IND,4,4,,,,,,,,,,,,,,,,63,8.40
Nick Cross,2567700,DB,IND,LV,3,6,,,,,,,,,,,,,,,,64,8.10
Michael Davis,2559164,DB,LAC,@DEN,5,1,,,,,,,,,,,,,,,,65,8.10
Richie Grant,2565818,DB,ATL,@CHI,5,1,,,,,,,,,,,,,,,,66,8.10
Donte Jackson,2560753,DB,CAR,@JAX,3,1,,2,,,,,,,,,,,,,,67,8.10
Mike Jackson,2562434,DB,SEA,PIT,4,1,,1,,,,,,,,,,,,,,68,8.10
Trent McDuffie,2567802,DB,KC,CIN,5,1,,,,,,,,,,,,,,,,69,8.10
Antoine Winfield Jr.,2565261,DB,TB,NO,4,3,,,,,,,,,,,,,,,,70,7.80
Greg Newsome II,2565980,DB,CLE,NYJ,1,2,,,,,,,,,,,,2,,,,71,7.70
Paulson Adebo,2566346,DB,NO,@TB,3,1,,,,,,,,,,,,1,,,,72,7.60
Taron Johnson,2560766,DB,BUF,NE,3,1,,,,,,,,,,,,1,,,,73,7.60
Jonathan Owens,2561255,DB,GB,@MIN,3,1,,,,,,,,,,,,1,,,,74,7.60
Akayleb Evans,2567913,DB,MIN,GB,5,,,,,,,,,,,,,,,,,75,7.50
Budda Baker,2558009,DB,ARI,@PHI,2,2,,2,,,,,,,,,,,,,,76,7.20
Alohi Gilman,2565042,DB,LAC,@DEN,1,1,,,,,,,,,,,,2,,,,77,7.10
Jonathan Jones,2556571,DB,NE,@BUF,3,,,,,,,,,,,,,1,,,,78,7.00
