PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jaylen Waddle,2566292,WR,MIA,CAR,,,,,,9,137,1,,,,,10.03,1,24.20,14.17
Adam Thielen,2541785,WR,MIN,@SF,,,,,,5,62,2,,,,,,2,20.70,
Kendrick Bourne,2558914,WR,NE,TEN,,,,,,5,61,2,,,,,7.39,3,20.60,13.21
Tee Higgins,2563731,WR,CIN,PIT,,,,,,6,114,1,,,,,9.49,4,20.40,10.91
Deebo Samuel,2562721,WR,SF,MIN,,,,66,2,1,12,,,,,,15.28,5,20.30,5.02
Stefon Diggs,2552608,WR,BUF,@NO,,,,,,7,74,1,,,,,15.04,6,18.60,3.56
DeSean Jackson,1581,WR,LV,@DAL,,,,,,3,102,1,,,,,2.22,7,17.70,15.48
Hunter Renfrow,2562712,WR,LV,@DAL,,,,2,,8,134,,,,,,10.17,8,17.60,7.43
Van Jefferson,2564358,WR,LA,@GB,,,,,,3,93,1,,,,,7.92,9,16.80,8.88
Odell Beckham Jr.,2543496,WR,LA,@GB,,,,,,5,81,1,,,,,7.11,10,16.60,9.49
Randall Cobb,2495448,WR,GB,LA,,,,,,4,95,1,,,,1,,11,15.50,
Russell Gage,2561061,WR,ATL,@JAX,,,,,,6,62,1,,,,,8.76,12,15.20,6.44
Cooper Kupp,2557898,WR,LA,@GB,,,,,,7,96,,,,1,,18.06,13,15.10,-2.96
Darnell Mooney,2563707,WR,CHI,@DET,,,,2,,5,123,,,,,,12.45,14,15.00,2.55
Josh Reynolds,2558194,WR,DET,CHI,,,,,,3,70,1,,,,,5.70,15,14.50,8.8
Davante Adams,2543495,WR,GB,LA,,,,,,8,104,,,,,,16.06,16,14.40,-1.66
Ashton Dulin,2562646,WR,IND,TB,,,,,,1,62,1,,,,,1.67,17,14.40,12.73
Diontae Johnson,2562674,WR,PIT,@CIN,,,,,,9,95,,,,,,14.11,18,14.00,-0.11
D.J. Moore,2560813,WR,CAR,@MIA,,,,,,4,103,,,,,,9.63,19,14.00,4.37
Ced Wilson,2560936,WR,DAL,LV,,,,,,7,104,,,,,,7.21,20,13.90,6.69
Michael Gallup,2560735,WR,DAL,LV,,,,,,5,106,,,,,,,21,13.10,
Jakobi Meyers,2562492,WR,NE,TEN,,,,,,5,98,,,,,,9.06,22,12.30,3.24
Jarvis Landry,2543488,WR,CLE,@BAL,,,,,,6,111,,,,,1,9.94,23,12.10,2.16
Keenan Allen,2540154,WR,LAC,@DEN,,,,,,7,85,,,,,,13.11,24,12.00,-1.11
Brandin Cooks,2543498,WR,HOU,NYJ,,,,,,3,45,1,,,,,11.01,25,12.00,0.99
Justin Jefferson,2564556,WR,MIN,@SF,24,,,,,4,83,,,,,,16.64,26,11.26,-5.38
Tyler Lockett,2552430,WR,SEA,@WAS,,,,,,3,96,,,,,,11.17,27,11.10,-0.07
Brandon Aiyuk,2565093,WR,SF,MIN,,,,4,,3,91,,,,,,10.62,28,11.00,0.38
T.Y. Hilton,2532865,WR,IND,TB,,,,,,4,28,1,,,,,7.85,29,10.80,2.95
Michael Pittman,2564136,WR,IND,TB,,,,,,4,53,,,,,,10.70,30,9.80,-0.9
Chase Claypool,2564970,WR,PIT,@CIN,,,,,,3,82,,,,,,10.10,31,9.70,-0.4
Freddie Swain,2565195,WR,SEA,@WAS,,,,,,1,32,1,,,,,2.68,32,9.70,7.02
Nick Westbrook-Ikhine,2565477,WR,TEN,@NE,,,,,,2,25,1,,,,,6.52,33,9.50,2.98
Jauan Jennings,2565114,WR,SF,MIN,,,,,,2,24,1,,,,,1.93,34,9.40,7.47
Tavon Austin,2539336,WR,JAX,ATL,,,,,,2,21,1,,,,,1.98,35,9.10,7.12
Marquise Brown,2562379,WR,BAL,CLE,,,,,,8,51,,,,,,10.55,36,9.10,-1.45
Zay Jones,2557863,WR,LV,@DAL,,,,4,,5,59,,,,,,4.06,37,8.80,4.74
DeVonta Smith,2566409,WR,PHI,@NYG,,,,,,2,22,,,,,,12.51,38,8.40,-4.11
Noah Brown,2558091,WR,DAL,LV,,,,,,6,53,,,,,,3.40,39,8.30,4.9
Elijah Moore,2566385,WR,NYJ,@HOU,,,,7,,4,46,,,,,,12.12,40,7.30,-4.82
Laquon Treadwell,2555214,WR,JAX,ATL,,,,,,4,53,,,,,,4.98,41,7.30,2.32
Cole Beasley,2535698,WR,BUF,@NO,,,,,,5,46,,,,,,11.79,42,7.10,-4.69
Terry McLaurin,2562489,WR,WAS,SEA,,,,,,4,51,,,,,,11.14,43,7.10,-4.04
Marquez Valdes-Scantling,2560907,WR,GB,LA,,,,,,4,50,,,,,,9.75,44,7.00,-2.75
Tre'Quan Smith,2560878,WR,NO,BUF,,,,,,4,31,,,,,,10.23,45,6.80,-3.43
Kenny Golladay,2558052,WR,NYG,PHI,,,,,,3,50,,,,,,9.45,46,6.50,-2.95
Marvin Jones,2532884,WR,JAX,ATL,,,,,,4,43,,,,,,9.44,47,6.30,-3.14
Damiere Byrd,2553499,WR,CHI,@DET,,,,,,4,42,,,,,,1.20,48,6.20,5.0
Lil'Jordan Humphrey,2562668,WR,NO,BUF,,,,,,3,47,,,,,,1.71,49,6.20,4.49
Emmanuel Sanders,497322,WR,BUF,@NO,,,,,,3,28,,,,,,8.42,50,6.00,-2.42
Mike Williams,2558846,WR,LAC,@DEN,,,,,,4,39,,,,,,10.45,51,5.90,-4.55
Jalen Reagor,2564850,WR,PHI,@NYG,,,,,,2,31,,,,,,4.26,52,5.80,1.54
Laviska Shenault Jr.,2564232,WR,JAX,ATL,,,,,,5,33,,,,,,8.06,53,5.80,-2.26
Braxton Berrios,2560975,WR,NYJ,@HOU,,,,,,2,47,,,,,,,54,5.70,
Gabriel Davis,2563602,WR,BUF,@NO,,,,,,2,47,,,,,,3.65,55,5.70,2.05
DeAndre Carter,2553502,WR,WAS,SEA,,,,4,,4,42,,,,,1,3.88,56,5.60,1.72
