PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Leonard Fournette,2557973,RB,TB,@IND,,,,100,3,7,31,1,,,,,,1,40.60,
Joe Mixon,2557976,RB,CIN,PIT,,,,165,2,4,-2,,,,,,14.21,2,30.30,16.09
Cordarrelle Patterson,2540145,RB,ATL,@JAX,,,,108,2,2,27,,,,,,12.88,3,26.50,13.62
Elijah Mitchell,2566538,RB,SF,MIN,,,,133,1,5,35,,,,,,10.72,4,25.30,14.58
Antonio Gibson,2565276,RB,WAS,SEA,,,,111,,7,35,,,,1,,11.46,5,20.10,8.64
J.D. McKissic,2556440,RB,WAS,SEA,,,,30,1,5,26,1,,,,,,6,20.10,
Austin Ekeler,2559169,RB,LAC,@DEN,,,,31,,6,68,1,,,,,16.54,7,18.90,2.36
Javonte Williams,2566049,RB,DEN,LAC,,,,54,1,3,57,,,,,,11.07,8,18.60,7.53
Myles Gaskin,2562270,RB,MIA,CAR,,,,49,2,2,3,,,,,,12.41,9,18.20,5.79
Josh Jacobs,2562377,RB,LV,@DAL,,,,87,1,2,25,,,,,,12.12,10,18.20,6.08
Dontrell Hilliard,2561461,RB,TEN,@NE,,,,131,1,1,2,,,,,1,4.67,11,17.80,13.13
Jonathan Taylor,2564148,RB,IND,TB,,,,83,1,4,14,,,,,,17.81,12,17.70,-0.11
A.J. Dillon,2563986,RB,GB,LA,,,,69,,5,21,1,,,,,14.41,13,17.50,3.09
Tony Pollard,2562699,RB,DAL,LV,,,,36,,4,32,,1,,,,9.01,14,17.30,8.29
Darrell Henderson,2562574,RB,LA,@GB,,,,55,,4,18,1,,,,,,15,15.30,
Ezekiel Elliott,2555224,RB,DAL,LV,,,,25,1,6,24,,,,,,14.44,16,13.90,-0.54
Matt Breida,2558918,RB,BUF,@NO,,,,26,,2,29,1,,,,,5.96,17,12.50,6.54
Boston Scott,2561146,RB,PHI,@NYG,,,,64,1,2,8,,,,,1,3.76,18,12.20,8.44
Damien Harris,2562281,RB,NE,TEN,,,,40,1,1,12,,,,,,10.39,19,11.70,1.31
Dalvin Cook,2557991,RB,MIN,@SF,,,,39,,6,64,,,,,1,15.43,20,11.30,-4.13
James Robinson,2564223,RB,JAX,ATL,,,,86,,3,29,,,,,1,,21,11.00,
Jamaal Williams,2558204,RB,DET,CHI,,,,65,,5,18,,,,,,7.24,22,10.80,3.56
Alexander Mattison,2562682,RB,MIN,@SF,,,,21,1,2,7,,,,,,4.28,23,9.80,5.52
Austin Walter,2563138,RB,NYJ,@HOU,,,,38,1,,,,,,,,0.00,24,9.80,9.8
D'Onta Foreman,2557994,RB,TEN,@NE,,,,109,,1,3,,,,,1,13.32,25,9.70,-3.62
Ronald Jones,2560770,RB,TB,@IND,,,,37,1,,,,,,,,4.67,26,9.70,5.03
Melvin Gordon,2552469,RB,DEN,LAC,,,,83,,1,5,,,,,,12.82,27,9.30,-3.52
David Montgomery,2562502,RB,CHI,@DET,,,,46,,3,28,,,,,,14.66,28,8.90,-5.76
Brandon Bolden,2532797,RB,NE,TEN,,,,,,4,54,,,,,,4.57,29,8.20,3.63
David Johnson,2553435,RB,HOU,NYJ,,,,39,,2,16,,,,,,11.17,30,8.20,-2.97
Tevin Coleman,2552453,RB,NYJ,@HOU,,,,67,,2,3,,,,,,8.40,31,8.00,-0.4
Saquon Barkley,2560968,RB,NYG,PHI,,,,40,,4,13,,,,,,12.08,32,7.30,-4.78
Ty Montgomery,2552429,RB,NO,BUF,,,,14,,5,31,,,,,,2.31,33,7.00,4.69
Rex Burkhead,2539265,RB,HOU,NYJ,,,,27,,3,27,,,,,,4.46,34,6.90,2.44
Najee Harris,2566448,RB,PIT,@CIN,,,,23,,3,14,,,,,,14.98,35,6.90,-8.08
Miles Sanders,2562722,RB,PHI,@NYG,,,,64,,1,,,,,,,9.82,36,6.90,-2.92
Kene Nwangwu,2566313,RB,MIN,@SF,,,,7,,,,,1,,,,1.09,37,6.70,5.61
Devonta Freeman,2543583,RB,BAL,CLE,,,,52,,1,8,,,,,,11.41,38,6.50,-4.91
Ty Johnson,2562293,RB,NYJ,@HOU,,,,42,,,,,,,,,9.54,39,5.90,-3.64
DeeJay Dallas,2565144,RB,SEA,@WAS,,,,4,,5,27,,,,,,2.94,40,5.60,2.66
Mike Davis,2553439,RB,ATL,@JAX,,,,16,,3,25,,,,,,7.61,41,5.60,-2.01
Devin Singletary,2562734,RB,BUF,@NO,,,,44,,1,4,,,,,,10.18,42,5.30,-4.88
Nick Chubb,2561021,RB,CLE,@BAL,,,,16,,2,23,,,,,,13.93,43,4.90,-9.03
Kenneth Gainwell,2566397,RB,PHI,@NYG,,,,,,3,32,,,,,,5.70,44,4.70,-1.0
Kyle Juszczyk,2540230,RB,SF,MIN,,,,,,2,37,,,,,,2.83,45,4.70,1.87
Rhamondre Stevenson,2566343,RB,NE,TEN,,,,46,,,,,,,,,8.79,46,4.60,-4.19
Phillip Lindsay,2559947,RB,MIA,CAR,,,,42,,,,,,,,,2.10,47,4.20,2.1
Kenyan Drake,2555230,RB,LV,@DAL,,,,25,,2,5,,,,,,,48,4.00,
Christian McCaffrey,2557997,RB,CAR,@MIA,,,,35,,,,,,,,,,49,3.50,
Ameer Abdullah,2552374,RB,CAR,@MIA,,,,4,,2,20,,,,,,3.20,50,3.40,0.2
Taiwan Jones,2495467,RB,BUF,@NO,,,,,,,,,,,,,1.36,51,3.40,2.04
Chris Evans,2565944,RB,CIN,PIT,,,,23,,1,5,,,,,,1.60,52,3.30,1.7
Kalen Ballage,2560967,RB,PIT,@CIN,,,,21,,1,6,,,,,,1.23,53,3.20,1.97
Devontae Booker,2555223,RB,NYG,PHI,,,,10,,1,17,,,,,,7.11,54,3.20,-3.91
Salvon Ahmed,2565090,RB,MIA,CAR,,,,17,,1,9,,,,,,4.27,55,3.10,-1.17
Joshua Kelley,2565054,RB,LAC,@DEN,,,,5,,2,15,,,,,,2.06,56,3.00,0.94
Sony Michel,2560809,RB,LA,@GB,,,,14,,1,11,,,,,,6.51,57,3.00,-3.51
Tony Jones,2564679,RB,NO,BUF,,,,27,,,,,,,,,12.73,58,2.70,-10.03
Keith Smith,2550400,RB,ATL,@JAX,,,,,,2,16,,,,,,0.86,59,2.60,1.74
Nyheim Hines,2560742,RB,IND,TB,,,,3,,3,26,,,,,1,5.95,60,2.40,-3.55
Aaron Jones,2558116,RB,GB,LA,,,,23,,,,,,,,,7.65,61,2.30,-5.35
Benny Snell,2562743,RB,PIT,@CIN,,,,5,,,,,,,,,0.92,62,2.20,1.28
C.J. Ham,2556803,RB,MIN,@SF,,,,,,1,16,,,,,,1.47,63,2.10,0.63
Kareem Hunt,2557917,RB,CLE,@BAL,,,,20,,,,,,,,,8.72,64,2.00,-6.72
Samaje Perine,2558138,RB,CIN,PIT,,,,3,,1,12,,,,,,4.19,65,2.00,-2.19
Wayne Gallman,2557952,RB,MIN,@SF,,,,19,,,,,,,,,3.85,66,1.90,-1.95
Anthony McFarland,2564994,RB,PIT,@CIN,,,,2,,1,11,,,,,,1.96,67,1.80,-0.16
Nick Bellore,2495262,RB,SEA,@WAS,,,,,,,,,,,,,0.00,68,1.70,1.7
Gary Brightwell,2566364,RB,NYG,PHI,,,,,,,,,,,,,,69,1.70,
Jason Cabinda,2560986,RB,DET,CHI,,,,,,,,,,,,,0.55,70,1.70,1.15
Buddy Howell,2561344,RB,LA,@GB,,,,,,,,,,,,,1.34,71,1.70,0.36
Justin Jackson,2560756,RB,LAC,@DEN,,,,,,,,,,,,,2.42,72,1.70,-0.72
Dwayne Washington,2556118,RB,NO,BUF,,,,,,,,,,,,,2.26,73,1.70,-0.56
Derek Watt,2555220,RB,PIT,@CIN,,,,,,,,,,,,,0.28,74,1.70,1.42
Carlos Hyde,2543743,RB,JAX,ATL,,,,16,,,,,,,,,,75,1.60,
Elijhaa Penny,2556762,RB,NYG,PHI,,,,,,,,,,,,,2.20,76,1.60,-0.6
Latavius Murray,2541161,RB,BAL,CLE,,,,14,,,,,,,,,5.13,77,1.40,-3.73
Alex Collins,2555430,RB,SEA,@WAS,,,,14,,1,13,,,,,1,,78,1.20,
Jeff Wilson,2560938,RB,SF,MIN,,,,5,,1,2,,,,,,6.83,79,1.20,-5.63
Godwin Igwebuike,2560749,RB,DET,CHI,,,,11,,,,,,,,,0.00,80,1.10,1.1
Khalil Herbert,2565926,RB,CHI,@DET,,,,9,,,,,,,,,4.65,81,0.90,-3.75
Chuba Hubbard,2565899,RB,CAR,@MIA,,,,6,,,,,,,,,3.29,82,0.60,-2.69
Patrick Ricard,2558990,RB,BAL,CLE,,,,,,1,,,,,,,,83,0.50,
D'Andre Swift,2563965,RB,DET,CHI,,,,,,3,9,,,,,1,16.72,84,0.40,-16.32
Ty'Son Williams,2565542,RB,BAL,CLE,,,,1,,,,,,,,,1.81,85,0.10,-1.71
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,,86,0.00,
Cam Akers,2564319,RB,LA,@GB,,,,,,,,,,,,,0.00,87,0.00,0.0
Darius Anderson,2563824,RB,HOU,NYJ,,,,,,,,,,,,,0.00,88,0.00,0.0
Alex Armah,2558833,RB,WAS,SEA,,,,,,,,,,,,,0.00,89,0.00,0.0
Ryquell Armstead,2562622,RB,JAX,ATL,,,,,,,,,,,,,0.00,90,0.00,0.0
Peyton Barber,2556466,RB,LV,@DAL,,,,,,,,,,,,,0.00,91,0.00,0.0
Jake Bargas,2564508,RB,MIN,@SF,,,,,,,,,,,,,0.00,92,0.00,0.0
Nick Bawden,2560972,RB,NYJ,@HOU,,,,,,,,,,,,,0.44,93,0.00,-0.44
Le'Veon Bell,2540175,RB,TB,@IND,,,,,,,,,,,,,0.00,94,0.00,0.0
Levante Bellamy,2563878,RB,FA,Bye,,,,,,,,,,,,,,95,0.00,
Eno Benjamin,2564889,RB,ARI,Bye,,,,,,,,,,,,,,96,0.00,
Giovani Bernard,2540156,RB,TB,@IND,,,,,,,,,,,,,3.72,97,0.00,-3.72
Reggie Bonnafon,2561184,RB,CAR,@MIA,,,,,,,,,,,,,0.00,98,0.00,0.0
Mike Boone,2561099,RB,DEN,LAC,,,,,,,,,,,,,1.54,99,0.00,-1.54
Darius Bradwell,2565015,RB,LAC,@DEN,,,,,,,,,,,,,1.16,100,0.00,-1.16
Tony Brooks-James,2563300,RB,FA,Bye,,,,,,,,,,,,,,101,0.00,
Malcolm Brown,2552382,RB,MIA,CAR,,,,,,,,,,,,,,102,0.00,
Spencer Brown,2565558,RB,CAR,@MIA,,,,,,,,,,,,,0.00,103,0.00,0.0
Michael Burton,2552636,RB,KC,Bye,,,,,,,,,,,,,,104,0.00,
Raymond Calais,2565207,RB,LA,@GB,,,,,,,,,,,,,,105,0.00,
Trenton Cannon,2561137,RB,SF,MIN,,,,,,,,,,,,,,106,0.00,
Patrick Carr,2565138,RB,FA,Bye,,,,,,,,,,,,,,107,0.00,
Chris Carson,2558865,RB,SEA,@WAS,,,,,,,,,,,,,,108,0.00,
Michael Carter,2566382,RB,NYJ,@HOU,,,,,,,,,,,,,0.00,109,0.00,0.0
Jordan Chunn,2561308,RB,FA,Bye,,,,,,,,,,,,,,110,0.00,
Darius Clark,2565561,RB,FA,Bye,,,,,,,,,,,,,,111,0.00,
Corey Clement,2559150,RB,DAL,LV,,,,,,,,,,,,,1.63,112,0.00,-1.63
Tarik Cohen,2558250,RB,CHI,@DET,,,,,,,,,,,,,,113,0.00,
