PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Ronnie Harrison,2561008,DB,CLE,@BAL,12,2,,,1,,,,,,,,,1,,,,7.79,1,28.00,20.21
Rasul Douglas,2558168,DB,GB,LA,3,3,,,1,,,1,,,,,,4,,33,,6.76,2,26.10,19.34
Pat Surtain II,2566043,DB,DEN,LAC,4,1,,,2,,,1,,,,,,2,,70,,,3,25.93,
Harrison Smith,2532948,DB,MIN,@SF,6,5,,,1,,,,,,,,,2,,10,,10.37,4,23.03,12.66
Kevin Byard,2555158,DB,TEN,@NE,9,3,1,1,,,,,,,,,,,2,,,10.43,5,22.20,11.77
Jamal Adams,2557979,DB,SEA,@WAS,6,3,,,1,,,,,,,,,2,,,,,6,21.10,
Jayron Kearse,2555156,DB,DAL,LV,6,5,,1,,,,,,,,,,2,,,,10.58,7,20.70,10.12
Donte Jackson,2560753,DB,CAR,@MIA,10,1,,,,,,,,,,,,1,,,,,8,20.30,
Derwin James,2560760,DB,LAC,@DEN,5,2,,2,1,,,,,,,,,1,1,5,,11.30,9,19.77,8.47
Justin Simmons,2555550,DB,DEN,LAC,7,1,,1,,,,,,,,,,2,,,,9.95,10,19.20,9.25
Bradley Roby,2543505,DB,NO,BUF,7,1,,,1,,,,,,,,,1,,2,,3.62,11,18.77,15.15
Xavier McKinney,2564766,DB,NYG,PHI,4,4,,,1,,,,,,,,,2,,,,10.35,12,18.50,8.15
Minkah Fitzpatrick,2560725,DB,PIT,@CIN,5,4,,,1,,,,,,,,,1,,18,,10.37,13,18.30,7.93
Marlon Humphrey,2558067,DB,BAL,CLE,7,1,,,,,,,,,,,,2,,,,,14,17.70,
Antoine Winfield Jr.,2565261,DB,TB,@IND,5,2,,,1,,,,,,,,,1,,30,,10.55,15,17.10,6.55
Avonte Maddox,2560795,DB,PHI,@NYG,8,,,,,,,,,,,,,1,,,,6.08,16,16.10,10.02
Kyle Fuller,2543681,DB,DEN,LAC,8,1,,1,,,,,,,,,,,,,,1.28,17,15.90,14.62
Dean Marlowe,2553562,DB,DET,CHI,6,4,,,,,,,,,,,,1,,,,5.25,18,15.90,10.65
Mike Hilton,2556559,DB,CIN,PIT,2,2,,,1,,,1,,,,,,1,,24,,7.02,19,15.80,8.78
Pierre Desir,2543811,DB,TB,@IND,5,1,,,1,,,,,,,,,1,,,,2.00,20,15.30,13.3
Tyson Campbell,2566151,DB,JAX,ATL,2,1,,,1,,,,,,,,,3,,,,9.41,21,15.20,5.79
Landon Collins,2552454,DB,WAS,SEA,5,2,,1,,1,,,,,,,,,,,,,22,15.10,
John Johnson,2558183,DB,CLE,@BAL,4,2,,,1,,,,,,,,,1,,,,8.45,23,14.40,5.95
Darious Williams,2561469,DB,LA,@GB,7,,,,,,,,,,,,,1,,,,9.50,24,14.40,4.9
Johnathan Abram,2562616,DB,LV,@DAL,7,3,,,,,,,,,,,,,,,,,25,14.30,
Jaylon Johnson,2563701,DB,CHI,@DET,5,1,,1,,1,,,,,,,,,,,,7.25,26,14.30,7.05
Aaron Robinson,2566370,DB,NYG,PHI,4,2,,,,,,,,,,,,2,1,,,2.35,27,13.90,11.55
Kyle Dugger,2564601,DB,NE,TEN,6,3,,,,,1,,,,,,,,,,,7.49,28,13.60,6.11
Jordan Fuller,2564340,DB,LA,@GB,3,4,,,,,,,,,,,,2,,,,,29,13.30,
J.C. Jackson,2560754,DB,NE,TEN,2,,,,1,1,,,,,,,,1,,,,8.79,30,12.90,4.11
Mike Edwards,2562259,DB,TB,@IND,2,1,,,,1,,,,,,,,2,,,,4.74,31,12.70,7.96
Rayshawn Jenkins,2558182,DB,JAX,ATL,7,1,,,,,,,,,,,,,,,,,32,12.70,
Amani Oruwariye,2562390,DB,DET,CHI,2,1,,,1,,,,,,,,,2,,,,,33,12.70,
Jeremy Chinn,2563632,DB,CAR,@MIA,5,2,,,,,,,,,,,,1,,,,11.01,34,12.60,1.59
Will Harris,2562395,DB,DET,CHI,5,2,,,,,,,,,,,,1,,,,8.27,35,12.60,4.33
Jourdan Lewis,2557920,DB,DAL,LV,5,2,1,,,,,,,,,,,,,,,5.26,36,12.10,6.84
Tavierre Thomas,2561278,DB,HOU,NYJ,3,1,,,1,,,,,,,,,1,,,,6.39,37,11.90,5.51
Quandre Diggs,2552262,DB,SEA,@WAS,6,2,,,,,,,,,,,,,,,,,38,11.80,
A.J. Terrell,2563527,DB,ATL,@JAX,5,1,,,,,,,,,,,,1,,,,10.39,39,11.80,1.41
Jordan Whitehead,2560930,DB,TB,@IND,6,2,,,,,,,,,,,,,,,,9.10,40,11.80,2.7
Julian Love,2562414,DB,NYG,PHI,2,4,0.5,,,,1,,,,,,,1,1,,,7.98,41,11.60,3.62
Eli Apple,2555277,DB,CIN,PIT,2,,,,1,,,,,,,,,1,,50,,8.05,42,11.07,3.02
Nik Needham,2563220,DB,MIA,CAR,2,2,,,1,,,,,,,,,1,,,,4.54,43,11.00,6.46
Eric Murray,2555173,DB,HOU,NYJ,5,3,,,,,,,,,,,,,,,,8.95,44,10.90,1.95
Steven Nelson,2552265,DB,PHI,@NYG,4,2,,,,,,,,,,,,1,,,,7.43,45,10.90,3.47
Tracy Walker III,2560913,DB,DET,CHI,4,2,,,,,,,,,,,,1,,,,11.12,46,10.90,-0.22
Xavier Woods,2558159,DB,MIN,@SF,4,2,,,,,,,,,,,,1,,,,9.42,47,10.90,1.48
Kamren Curl,2565270,DB,WAS,SEA,4,,1,1,,,,,,,,,,,1,,,10.61,48,10.80,0.19
Terrell Edmunds,2560712,DB,PIT,@CIN,5,1,,1,,,,,,,,,,,,,,9.00,49,10.80,1.8
Sean Murphy-Bunting,2562635,DB,TB,@IND,2,3,,,,,,,,,,,,2,,,,10.08,50,10.80,0.72
Marcus Williams,2558847,DB,NO,BUF,4,5,,,,,,,,,,,,,,,,9.01,51,10.80,1.79
Marshon Lattimore,2558061,DB,NO,BUF,4,1,,,,,,,,,,,,1,,,,9.33,52,10.10,0.77
Xavier Rhodes,2540155,DB,IND,TB,4,1,,,,,,,,,,,,1,,,,7.54,53,10.10,2.56
Eric Stokes,2566097,DB,GB,LA,3,,,,,,,,,,,,,2,,,,8.95,54,10.10,1.15
Chuck Clark,2558248,DB,BAL,CLE,2,2,,,,,,,,,,,,2,,,,8.88,55,10.00,1.12
Nevin Lawson,2543872,DB,JAX,ATL,3,3,,,,,,,,,,,,1,,,,7.21,56,10.00,2.79
George Odum,2561131,DB,IND,TB,4,4,,,,,,,,,,,,,,,,9.26,57,10.00,0.74
Patrick Peterson,2495504,DB,MIN,@SF,5,,,1,,,,,,,,,,,,,,6.19,58,10.00,3.81
Richie Grant,2565818,DB,ATL,@JAX,4,,,2,,,,,,,,,,,,,,3.11,59,9.80,6.69
Darnay Holmes,2564739,DB,NYG,PHI,1,2,,,1,,,,,,,,,1,,15,,,60,9.80,
Duron Harmon,2541243,DB,ATL,@JAX,2,,,,1,,,,,,,,,1,,,,7.44,61,9.40,1.96
Jalen Mills,2555383,DB,NE,TEN,2,,,,,,1,,,,,,,2,,,,7.30,62,9.40,2.1
Isaiah Rodgers,2564142,DB,IND,TB,2,,,,1,,,,,,,,,1,,,,4.32,63,9.40,5.08
Brandon Facyson,2560719,DB,LV,@DAL,5,1,,,,,,,,,,,,,,,,11.09,64,9.30,-1.79
Casey Hayward,2532861,DB,LV,@DAL,5,1,,,,,,,,,,,,,,,,6.03,65,9.30,3.27
Jalen Ramsey,2555280,DB,LA,@GB,5,1,,,,,,,,,,,,,,,,9.40,66,9.30,-0.1
D.J. Reed,2560850,DB,SEA,@WAS,5,1,,,,,,,,,,,,,,,,9.59,67,9.30,-0.29
Nasir Adderley,2562617,DB,LAC,@DEN,4,3,,,,,,,,,,,,,,,,10.53,68,9.20,-1.33
Kendall Fuller,2555349,DB,WAS,SEA,1,,,,,,,,,,,,,3,,,,10.06,69,9.20,-0.86
Terrance Mitchell,2543637,DB,HOU,NYJ,2,1,,,,,,,,,,,,2,,,,9.32,70,9.20,-0.12
Nick Scott,2562905,DB,LA,@GB,3,2,,,,,,,,,,,,1,,,,2.47,71,9.20,6.73
Bryce Hall,2564796,DB,NYJ,@HOU,3,,,1,,,,,,,,,,1,,,,9.00,72,9.10,0.1
Jordan Poyer,2539290,DB,BUF,@NO,1,1,,,1,,,,,,,,,1,,18,,10.71,73,9.10,-1.61
Grant Delpit,2563773,DB,CLE,@BAL,1,1,,,1,,,,,,,,,1,,5,,4.23,74,8.67,4.44
Josh Norman,2532920,DB,SF,MIN,3,,,,,1,,,,,,,,,,,,8.39,75,8.60,0.21
Nate Hobbs,2566259,DB,LV,@DAL,5,,,,,,,,,,,,,,,,,5.03,76,8.50,3.47
Andrew Sendejo,2525323,DB,IND,TB,3,3,,,,,1,,,,,,,,,,,8.63,77,8.50,-0.13
Andrew Wingard,2562606,DB,JAX,ATL,5,,,,,,,,,,,,,,,,,3.91,78,8.50,4.59
Michael Carter II,2565717,DB,NYJ,@HOU,4,2,,,,,,,,,,,,,,,,9.42,79,8.40,-1.02
Kristian Fulton,2564046,DB,TEN,@NE,3,1,,,,,,,,,,,,1,,,,9.13,80,8.40,-0.73
Erik Harris,2555568,DB,ATL,@JAX,4,2,,,,,,,,,,,,,,,,,81,8.40,
Paulson Adebo,2566346,DB,NO,BUF,4,,,1,,,,,,,,,,,,,,7.09,82,8.30,1.21
Brandon Stephens,2565851,DB,BAL,CLE,2,3,,,,,,,,,,,,1,,,,9.87,83,8.30,-1.57
Xavien Howard,2555539,DB,MIA,CAR,1,,,,1,,,,,,,,,1,,16,,8.41,84,8.23,-0.18
Darren Hall,2565821,DB,ATL,@JAX,2,1,,1,,,,,,,,,,1,,,,2.10,85,8.20,6.1
Elijah Riley,2564853,DB,NYJ,@HOU,3,2,,1,,,,,,,,,,,,,,8.65,86,8.20,-0.45
Rudy Ford,2558174,DB,JAX,ATL,4,1,,,,,,,,,,,,,1,,,9.24,87,8.10,-1.14
Denzel Ward,2560916,DB,CLE,@BAL,1,,,,1,,,,,,,,,1,,4,,8.51,88,7.83,-0.68
James Bradberry,2555175,DB,NYG,PHI,3,,,,,,,,,,,,,1,,,,8.39,89,7.60,-0.79
Javelin Guidry,2565504,DB,NYJ,@HOU,3,,,,,,,,,,,,,1,,,,2.34,90,7.60,5.26
Rock Ya-Sin,2562614,DB,IND,TB,3,,,,,,,,,,,,,1,,,,5.86,91,7.60,1.74
Michael Davis,2559164,DB,LAC,@DEN,2,2,,,,,,,,,,,,1,,,,8.32,92,7.50,-0.82
