PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Foye Oluokun,2561132,LB,JAX,@NO,9,5,,,1,,,1,,,,,,2,,24,,14.40,1,29.80,15.4
Jerome Baker,2560966,LB,MIA,@PHI,6,5,,1,1,,,1,,,,,,1,,22,,7.70,2,24.23,16.53
Jordyn Brooks,2565135,LB,SEA,ARI,7,2,0.5,3,,,,,,,,,,1,1,,,10.50,3,20.20,9.7
Lavonte David,2532828,LB,TB,ATL,8,5,,1,,,,,,,,,,1,,,,10.86,4,19.00,8.14
Tremaine Edmunds,2560713,LB,CHI,LV,6,2,,,1,,,,,,,,,2,,,,11.69,5,18.70,7.01
Bradley Chubb,2561020,LB,MIA,@PHI,5,2,2,1,,1,,,,,,,,,1,,,5.35,6,18.20,12.85
Fred Warner,2560917,LB,SF,@MIN,7,6,,1,,,,,,,,,,1,,,,11.25,7,18.10,6.85
Terrel Bernard,2567325,LB,BUF,@NE,9,2,,1,,,1,,,,,,,,,,,11.56,8,17.20,5.64
Eric Kendricks,2552312,LB,LAC,@KC,7,2,,1,,1,,,,,,,,,,,,9.85,9,16.70,6.85
Kenneth Murray,2565063,LB,LAC,@KC,7,1,1,2,,,,,,,,,,,1,,,9.20,10,16.60,7.4
Shaquil Barrett,2550541,LB,TB,ATL,4,3,1,,,1,,,,,,,,1,,,,4.93,11,15.80,10.87
Bobby Okereke,2562416,LB,NYG,WAS,7,4,,,,,,,,,,,,1,,,,12.76,12,15.40,2.64
Zaire Franklin,2561155,LB,IND,CLE,9,2,,,,,,,,,,,,,1,,,13.38,13,15.20,1.82
Dre Greenlaw,2562428,LB,SF,@MIN,8,2,,1,,,,,,,,,,,1,,,10.27,14,15.20,4.93
Nate Landman,2568519,LB,ATL,@TB,5,7,,,,1,,,,,,,,,,,,8.36,15,15.20,6.84
David Mayo,2553441,LB,WAS,@NYG,9,2,,,,,,,,,,,,,,,,0.33,16,14.70,14.37
Devin Lloyd,2567751,LB,JAX,@NO,5,6,,,,,,,,,,,,1,,,,10.05,17,13.60,3.55
Alex Singleton,2553739,LB,DEN,GB,6,5,,1,,,,,,,,,,,,,,12.35,18,13.50,1.15
Jaelan Phillips,2566289,LB,MIA,@PHI,5,2,1,1,,,,,,,,,,,2,,,5.84,19,13.20,7.36
Isaiah McDuffie,2566082,LB,GB,@DEN,7,3,,,,,,,,,,,,,,,,9.08,20,12.30,3.22
Willie Gay Jr.,2564280,LB,KC,LAC,3,2,1,1,,,,,,,,,,1,1,,,6.46,21,12.20,5.74
Roquan Smith,2560877,LB,BAL,DET,5,3,,,,,,,,,,,,1,,,,11.66,22,11.80,0.14
Kyzir White,2560928,LB,ARI,@SEA,3,2,,2,,,,,,,,,,1,,,,10.02,23,11.20,1.18
Jordan Hicks,2552315,LB,MIN,SF,4,4,,,,,,,,,,,,1,,,,11.01,24,10.90,-0.11
Bobby Wagner,2532966,LB,SEA,ARI,6,3,,,,,,,,,,,,,,,,10.89,25,10.80,-0.09
Josey Jewell,2560763,LB,DEN,GB,5,5,,,,,,,,,,,,,,,,9.22,26,10.50,1.28
Tony Fields II,2565971,LB,CLE,@IND,2,4,,,,,1,,1,,,,,,,,,1.17,27,10.40,9.23
Tyrel Dodson,2562560,LB,BUF,@NE,5,2,,1,,,,,,,,,,,,,,5.11,28,10.20,5.09
Boye Mafe,2568258,LB,SEA,ARI,2,1,1,1,,,,,,,,,,1,1,,,4.71,29,10.10,5.39
Anthony Walker,2558851,LB,CLE,@IND,2,6,,,,,1,,,,,,,1,,,,7.10,30,10.10,3.0
Ja'Whaun Bentley,2561143,LB,NE,BUF,2,7,,,,,,,,,,,,1,,,,9.45,31,9.70,0.25
Christian Rozeboom,2564394,LB,LA,PIT,4,2,,,,,,,,,,,,1,,,,6.34,32,9.70,3.36
Samson Ebukam,2558830,LB,IND,CLE,3,1,,1,,,,,,,,,,1,1,,,3.76,33,9.60,5.84
Kaden Elliss,2562901,LB,ATL,@TB,5,1,,1,,,,,,,,,,,,,,9.61,34,9.60,-0.01
Anfernee Jennings,2564613,LB,NE,BUF,5,1,,1,,,,,,,,,,,,,,3.12,35,9.60,6.48
Odafe Oweh,2565848,LB,BAL,DET,2,1,1,,,1,,,,,,,,,1,,,2.12,36,9.60,7.48
Quay Walker,2567631,LB,GB,@DEN,4,1,,2,,,,,,,,,,,,,,10.26,37,9.60,-0.66
Drue Tranquill,2562765,LB,KC,LAC,2,,1,1,,,,,,,,,,1,1,,,11.35,38,9.50,-1.85
Robert Spillane,2561596,LB,LV,@CHI,5,3,,,,,,,,,,,,,,,,11.56,39,9.30,-2.26
Oren Burks,2560984,LB,SF,@MIN,6,,,,,,,,,,,,,,,,,2.81,40,9.00,6.19
Cole Holcomb,2562872,LB,PIT,@LA,3,5,,1,,,,,,,,,,,,,,11.27,41,9.00,-2.27
Haason Reddick,2557887,LB,PHI,MIA,4,,,2,,,,,,,,,,,,,,6.00,42,9.00,3.0
Kayvon Thibodeaux,2568015,LB,NYG,WAS,1,3,1.5,1,,,,,,,,,,,2,,,7.20,43,8.80,1.6
Joe Tryon-Shoyinka,2566574,LB,TB,ATL,4,2,,1,,,,,,,,,,,,,,4.66,44,8.70,4.04
Nick Herbig,2570248,LB,PIT,@LA,3,,1,1,,,,,,,,,,,1,,,1.64,45,8.50,6.86
Khaleke Hudson,2565279,LB,WAS,@NYG,3,,1,1,,,,,,,,,,,1,,,0.55,46,8.50,7.95
Andrew Van Ginkel,2562768,LB,MIA,@PHI,3,3,,1,,,,,,,,,,,1,,,3.41,47,8.30,4.89
Luke Masterson,2568981,LB,LV,@CHI,3,2,,,,,,,,,,,,1,,,,1.16,48,8.20,7.04
Nick Bolton,2566175,LB,KC,LAC,3,6,,,,,,,,,,,,,,,,10.72,49,8.10,-2.62
Ronnie Perkins,2566340,LB,DEN,GB,3,,,2,,,,,,,,,,,1,,,2.58,50,8.00,5.42
David Long,2562799,LB,MIA,@PHI,3,1,,,,,,,,,,,,1,,,,9.16,51,7.60,-1.56
Danielle Hunter,2552603,LB,MIN,SF,2,,1,1,,,,,,,,,,,2,,,7.92,52,7.50,-0.42
Patrick Queen,2563575,LB,BAL,DET,5,,,,,,,,,,,,,,,,,10.30,53,7.50,-2.8
T.J. Watt,2558064,LB,PIT,@LA,,1,,,1,,,,,,,,,1,,24,,7.21,54,7.40,0.19
Josh Woods,2561626,LB,ARI,@SEA,4,2,,,,,,,,,,,,,,,,5.94,55,7.20,1.26
Nolan Smith,2570212,LB,PHI,MIA,2,,1,1,,,,,,,,,,,1,,,1.24,56,7.00,5.76
Byron Young,2570014,LB,LA,PIT,3,,,1,,,,,,,,,,,2,,,7.18,57,7.00,-0.18
Shaquille Leonard,2560789,LB,PHI,MIA,3,4,,,,,,,,,,,,,,,,8.57,58,6.90,-1.67
Jonathon Cooper,2566028,LB,DEN,GB,3,3,,,,,,,,,,,,,1,,,5.03,59,6.80,1.77
Alex Anzalone,2558163,LB,DET,@BAL,3,3,,,,,,,,,,,,,,,,10.89,60,6.30,-4.59
Lorenzo Carter,2561015,LB,ATL,@TB,1,1,1,1,,,,,,,,,,,1,,,2.14,61,6.10,3.96
Zaven Collins,2566421,LB,ARI,@SEA,1,1,1,1,,,,,,,,,,,1,,,5.93,62,6.10,0.17
Jamin Davis,2566595,LB,WAS,@NYG,2,5,,,,,,,,,,,,,,,,10.21,63,6.00,-4.21
Divine Deablo,2566253,LB,LV,@CHI,4,,,,,,,,,,,,,,,,,10.87,64,6.00,-4.87
Pete Werner,2566358,LB,NO,JAX,4,,,,,,,,,,,,,,,,,9.81,65,6.00,-3.81
Micah McFadden,2568003,LB,NYG,WAS,1,4,0.5,,,,,,,,,,,,2,,,9.32,66,5.90,-3.42
Dennis Gardeck,2561200,LB,ARI,@SEA,2,3,,,,,1,,,,,,,,,,2,3.14,67,5.87,2.73
Devin White,2562781,LB,TB,ATL,3,2,,,,,,,,,,,,,,,,9.72,68,5.70,-4.02
Dorian Williams,2569582,LB,BUF,@NE,3,2,,,,,,,,,,,,,,,,2.34,69,5.70,3.36
Jahlani Tavai,2562755,LB,NE,BUF,3,1,,,,,,,,,,,,,1,,,7.13,70,5.60,-1.53
Mack Wilson,2562605,LB,NE,BUF,1,1,,,,1,,,,,,,,,,,,2.10,71,5.60,3.5
Demario Davis,2533008,LB,NO,JAX,3,1,,,,,,,,,,,,,,,,9.66,72,5.10,-4.56
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@IND,3,1,,,,,,,,,,,,,,,,9.48,73,5.10,-4.38
Preston Smith,2552276,LB,GB,@DEN,1,1,1,,,,,,,,,,,,1,,,4.88,74,4.60,-0.28
Nakobe Dean,2568072,LB,PHI,MIA,3,,,,,,,,,,,,,,,,,2.40,75,4.50,2.1
Elandon Roberts,2556119,LB,PIT,@LA,3,,,,,,,,,,,,,,,,,6.55,76,4.50,-2.05
Tuli Tuipulotu,2570266,LB,LAC,@KC,2,,,1,,,,,,,,,,,,,,5.20,77,4.50,-0.7
Rashan Gary,2562376,LB,GB,@DEN,2,1,,,,,,,,,,,,,1,,,5.42,78,4.10,-1.32
Josh Allen,2562619,LB,JAX,@NO,1,1,,,,,,,,,,,,,3,,,6.97,79,3.60,-3.37
Zack Baun,2564664,LB,NO,JAX,2,1,,,,,,,,,,,,,,,,1.93,80,3.60,1.67
Nicholas Morrow,2559054,LB,PHI,MIA,1,1,,1,,,,,,,,,,,,,,2.69,81,3.60,0.91
Jack Campbell,2569741,LB,DET,@BAL,1,3,,,,,,,,,,,,,,,,3.71,82,3.30,-0.41
Ernest Jones,2566229,LB,LA,PIT,1,3,,,,,,,,,,,,,,,,10.62,83,3.30,-7.32
Kingsley Enagbare,2567589,LB,GB,@DEN,1,2,,,,,,,,,,,,,1,,,2.98,84,3.20,0.22
Baron Browning,2566025,LB,DEN,GB,,1,,,,,,,,,,,,1,,,,2.41,85,3.10,0.69
Nik Bonitto,2567517,LB,DEN,GB,2,,,,,,,,,,,,,,,,,2.51,86,3.00,0.49
Cameron Brown,2564715,LB,NYG,WAS,2,,,,,,,,,,,,,,,,,0.00,87,3.00,3.0
Zach Cunningham,2558094,LB,PHI,MIA,2,,,,,,,,,,,,,,,,,8.72,88,3.00,-5.72
Bud Dupree,2552289,LB,ATL,@TB,1,,,1,,,,,,,,,,,,,,4.83,89,3.00,-1.83
T.J. Edwards,2562648,LB,CHI,LV,2,,,,,,,,,,,,,,,,,11.93,90,3.00,-8.93
Alex Highsmith,2564982,LB,PIT,@LA,2,,,,,,,,,,,,,,,,,6.86,91,3.00,-3.86
Jack Sanborn,2567424,LB,CHI,LV,1,,,1,,,,,,,,,,,,,,6.33,92,3.00,-3.33
Derick Hall,2570329,LB,SEA,ARI,1,2,,,,,,,,,,,,,,,,2.32,93,2.70,0.38
Cameron Thomas,2568129,LB,ARI,@SEA,1,2,,,,,,,,,,,,,,,,2.75,94,2.70,-0.05
Uchenna Nwosu,2560826,LB,SEA,ARI,1,1,,,,,,,,,,,,,1,,,6.13,95,2.60,-3.53
Derrick Barnes,2566055,LB,DET,@BAL,1,1,,,,,,,,,,,,,,,,6.57,96,2.10,-4.47
Christian Elliss,2567004,LB,NE,BUF,1,1,,,,,,,,,,,,,,,,0.86,97,2.10,1.24
Jon Rhattigan,2567127,LB,SEA,ARI,1,1,,,,,,,,,,,,,,,,0.00,98,2.10,2.1
Joey Bosa,2555249,LB,LAC,@KC,1,,,,,,,,,,,,,,1,,,2.75,99,2.00,-0.75
Isaiah Simmons,2564940,LB,NYG,WAS,,3,,,,,,,,,,,,,,,,2.74,100,1.80,-0.94
Matthew Adams,2561149,LB,CLE,@IND,1,,,,,,,,,,,,,,,,,0.50,101,1.50,1.0
Krys Barnes,2563971,LB,ARI,@SEA,1,,,,,,,,,,,,,,,,,1.09,102,1.50,0.41
Cody Barton,2562472,LB,WAS,@NYG,1,,,,,,,,,,,,,,,,,11.71,103,1.50,-10.21
Jadeveon Clowney,2543456,LB,BAL,DET,1,,,,,,,,,,,,,,,,,3.94,104,1.50,-2.44
Dylan Cole,2559152,LB,CHI,LV,1,,,,,,,,,,,,,,,,,0.59,105,1.50,0.91
SirVocea Dennis,2570347,LB,TB,ATL,1,,,,,,,,,,,,,,,,,0.87,106,1.50,0.63
Arnold Ebiketie,2567238,LB,ATL,@TB,1,,,,,,,,,,,,,,,,,2.17,107,1.50,-0.67
Malik Harrison,2563554,LB,BAL,DET,1,,,,,,,,,,,,,,,,,2.39,108,1.50,-0.89
Daiyan Henley,2570281,LB,LAC,@KC,1,,,,,,,,,,,,,,,,,0.58,109,1.50,0.92
DeAngelo Malone,2567253,LB,ATL,@TB,1,,,,,,,,,,,,,,,,,0.00,110,1.50,1.5
Chris Rumph II,2566508,LB,LAC,@KC,1,,,,,,,,,,,,,,,,,1.56,111,1.50,-0.06
Nephi Sewell,2569107,LB,NO,JAX,1,,,,,,,,,,,,,,,,,0.52,112,1.50,0.98
Trenton Simpson,2569564,LB,BAL,DET,1,,,,,,,,,,,,,,,,,0.47,113,1.50,1.03
Kana'i Mauga,2568741,LB,LV,@CHI,,2,,,,,,,,,,,,,,,,0.47,114,1.20,0.73
Khalil Mack,2543463,LB,LAC,@KC,,1,,,,,,,,,,,,,1,,,6.22,115,1.10,-5.12
Chris Board,2561301,LB,NE,BUF,,1,,,,,,,,,,,,,,,,0.00,116,0.60,0.6
Leo Chenal,2567784,LB,KC,LAC,,1,,,,,,,,,,,,,,,,3.27,117,0.60,-2.67
Jacob Hummel,2569390,LB,LA,PIT,,1,,,,,,,,,,,,,,,,0.72,118,0.60,-0.12
Owen Pappoe,2570227,LB,ARI,@SEA,,1,,,,,,,,,,,,,,,,0.00,119,0.60,0.6
Zeke Turner,2561283,LB,ARI,@SEA,,1,,,,,,,,,,,,,,,,0.54,120,0.60,0.06
Travon Walker,2567778,LB,JAX,@NO,,1,,,,,,,,,,,,,,,,5.18,121,0.60,-4.58
Eric Wilson,2559012,LB,GB,@DEN,,1,,,,,,,,,,,,,,,,2.77,122,0.60,-2.17
Yasir Abdullah,2569891,LB,JAX,@NO,,,,,,,,,,,,,,,,,,0.00,123,0.00,0.0
Azeez Al-Shaair,2562462,LB,TEN,Bye,,,,,,,,,,,,,,,,,,,124,0.00,
Kwon Alexander,2552592,LB,PIT,@LA,,,,,,,,,,,,,,,,,,0.00,125,0.00,0.0
Christopher Allen,2568726,LB,FA,Bye,,,,,,,,,,,,,,,,,,,126,0.00,
Troy Andersen,2567235,LB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,127,0.00,0.0
Brian Asamoah,2567901,LB,MIN,SF,,,,,,,,,,,,,,,,,,1.13,128,0.00,-1.13
Joe Bachie,2564661,LB,CIN,Bye,,,,,,,,,,,,,,,,,,,129,0.00,
