PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Camryn Bynum,2566295,DB,MIN,SF,7,2,,,2,,,,,,,,,2,,,,9.72,1,23.70,13.98
Jaylon Johnson,2563701,DB,CHI,LV,2,1,,,2,,,1,,,,,,2,,39,,6.80,2,20.90,14.1
Kenny Moore II,2558976,DB,IND,CLE,7,3,1.5,3,,,,,,,,,,,2,,,9.26,3,20.80,11.54
Jordan Poyer,2539290,DB,BUF,@NE,5,5,1,1,,1,,,,,,,,,2,,,8.25,4,18.50,10.25
Julian Blackmon,2564103,DB,IND,CLE,4,1,,2,1,,,,,,,,,2,,,,9.10,5,18.10,9.0
Paulson Adebo,2566346,DB,NO,JAX,5,2,,,,1,,,,,,,,2,,,,7.58,6,17.20,9.62
Jaquan Brisker,2567370,DB,CHI,LV,9,1,,,,,,,,,,,,1,,,,8.81,7,16.60,7.79
Benjamin St-Juste,2566604,DB,WAS,@NYG,4,1,,,,,,,,,,,,4,,,,8.31,8,16.60,8.29
Darius Slay,2540288,DB,PHI,MIA,4,,,1,1,,,,,,,,,2,,16,,8.44,9,16.53,8.09
Tyrique Stevenson,2569627,DB,CHI,LV,6,,,,,,,,,,,,,3,,,,8.52,10,16.50,7.98
Jabrill Peppers,2557980,DB,NE,BUF,4,5,,,1,,,,,,,,,1,1,1,,9.01,11,15.53,6.52
Richie Grant,2565818,DB,ATL,@TB,5,3,,,1,,,,,,,,,1,,4,,9.67,12,15.43,5.76
Jamel Dean,2562556,DB,TB,ATL,9,1,,,,,1,,,,,,,,,,7,7.75,13,15.33,7.58
Arthur Maulet,2559087,DB,BAL,DET,7,1,1,1,,,,,,,,,,,1,,,5.82,14,15.10,9.28
Charvarius Ward,2561417,DB,SF,@MIN,4,1,,,1,,,,,,,,,2,,,,8.15,15,15.10,6.95
Deonte Banks,2570155,DB,NYG,WAS,5,2,,,1,,,,,,,,,1,,6,,7.77,16,14.90,7.13
L'Jarius Sneed,2564304,DB,KC,LAC,5,1,,,1,,,,,,,,,1,,4,,9.67,17,14.23,4.56
Tre Herndon,2561340,DB,JAX,@NO,5,2,,,,,,,,,,,,2,1,,,6.61,18,14.20,7.59
Kerby Joseph,2567550,DB,DET,@BAL,9,1,,,,,,,,,,,,,,,,9.26,19,14.10,4.84
Grant Delpit,2563773,DB,CLE,@IND,7,3,,1,,,,,,,,,,,,,,10.02,20,13.80,3.78
Antoine Winfield Jr.,2565261,DB,TB,ATL,4,3,,,,1,,,,,,,,1,,,,9.79,21,13.80,4.01
Denzel Ward,2560916,DB,CLE,@IND,4,,,,1,,,,,,,,,1,,20,,8.54,22,12.67,4.13
Terrell Edmunds,2560712,DB,TEN,Bye,8,1,,,,,,,,,,,,,,,,,23,12.60,
Harrison Smith,2532948,DB,MIN,SF,3,3,,,,1,,,,,,,,1,,,,8.49,24,12.30,3.81
