PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Travis Kelce,2540258,TE,KC,LAC,,,,,,12,179,1,,,,,15.05,1,29.90,14.85
Mark Andrews,2560957,TE,BAL,DET,,,,,,4,63,2,,,,,10.15,2,20.30,10.15
Darren Waller,2552408,TE,NYG,WAS,,,,,,7,98,1,,,,,7.68,3,19.30,11.62
Dallas Goedert,2560995,TE,PHI,MIA,,,,,,5,77,1,,,,,7.85,4,16.20,8.35
Taysom Hill,2558954,TE,NO,JAX,,,,18,1,4,50,,,,,,5.07,5,14.80,9.73
T.J. Hockenson,2562378,TE,MIN,SF,,,,,,11,86,,,,,,10.63,6,14.10,3.47
Dalton Kincaid,2569594,TE,BUF,@NE,,,,,,8,75,,,,,,3.87,7,13.00,9.13
George Kittle,2558266,TE,SF,@MIN,,,,2,,5,78,,,,,,9.50,8,10.50,1.0
Gerald Everett,2557889,TE,LAC,@KC,,,,,,3,26,1,,,,,7.77,9,10.10,2.33
Logan Thomas,2543767,TE,WAS,@NYG,,,,,,4,51,,,,,,7.08,10,8.60,1.52
Sam LaPorta,2569726,TE,DET,@BAL,,,,,,6,52,,,,,,9.40,11,8.20,-1.2
David Njoku,2557986,TE,CLE,@IND,,,,,,5,54,,,,,,6.65,12,7.90,1.25
Mike Gesicki,2560994,TE,NE,BUF,,,,,,2,5,1,,,,,3.58,13,7.50,3.92
Evan Engram,2557858,TE,JAX,@NO,,,,,,5,45,,,,,,8.53,14,7.00,-1.53
Cade Otton,2568312,TE,TB,ATL,,,,,,5,43,,,,,,5.00,15,6.80,1.8
Kyle Pitts,2565830,TE,ATL,@TB,,,,,,3,47,,,,,,6.76,16,6.20,-0.56
Pharaoh Brown,2559018,TE,NE,BUF,,,,,,2,51,,,,,,0.83,17,6.10,5.27
Jonnu Smith,2558207,TE,ATL,@TB,,,,,,3,27,,,,,,4.71,18,5.70,0.99
Luke Musgrave,2569780,TE,GB,@DEN,,,,,,4,30,,,,,,5.83,19,5.00,-0.83
Foster Moreau,2562317,TE,NO,JAX,,,,,,3,33,,,,,,4.34,20,4.80,0.46
Trey McBride,2568117,TE,ARI,@SEA,,,,,,3,29,,,,,,5.23,21,4.40,-0.83
Hunter Henry,2555341,TE,NE,BUF,,,,,,2,27,,,,,,4.99,22,3.70,-1.29
Colby Parkinson,2565180,TE,SEA,ARI,,,,,,2,26,,,,,,3.80,23,3.60,-0.2
Dawson Knox,2562681,TE,BUF,@NE,,,,,,1,10,,,,1,,5.71,24,3.50,-2.21
Zach Ertz,2540158,TE,FA,Bye,,,,,,3,19,,,,,,,25,3.40,
Connor Heyward,2568138,TE,PIT,@LA,,,,,,2,23,,,,,,2.34,26,3.30,0.96
Noah Fant,2562383,TE,SEA,ARI,,,,,,1,25,,,,,,4.74,27,3.00,-1.74
Andrew Ogletree,2567712,TE,IND,CLE,,,,,,,,,,,,,4.06,28,3.00,-1.06
Austin Hooper,2555415,TE,LV,@CHI,,,,,,2,18,,,,,,3.76,29,2.80,-0.96
Ross Dwelley,2561060,TE,SF,@MIN,,,,,,1,12,,,,,,0.72,30,2.30,1.58
Michael Mayer,2570032,TE,LV,@CHI,,,,,,2,13,,,,,,4.02,31,2.30,-1.72
Josh Oliver,2562693,TE,MIN,SF,,,,,,2,6,,,,,,2.41,32,1.60,-0.81
Ko Kieft,2568306,TE,TB,ATL,,,,,,,,,,,,,0.82,33,1.50,0.68
Tucker Kraft,2569768,TE,GB,@DEN,,,,,,,,,,,,,0.88,34,1.50,0.62
Nate Adkins,2570930,TE,DEN,GB,,,,,,1,3,,,,,,0.79,35,1.40,0.61
Donald Parham,2562394,TE,LAC,@KC,,,,,,1,9,,,,,,3.77,36,1.40,-2.37
Noah Gray,2566178,TE,KC,LAC,,,,,,1,8,,,,,,2.84,37,1.30,-1.54
Tyler Higbee,2555364,TE,LA,PIT,,,,,,1,7,,,,,,6.45,38,1.20,-5.25
Brycen Hopkins,2564349,TE,LA,PIT,,,,,,1,5,,,,,,1.28,39,1.00,-0.28
Stone Smartt,2569227,TE,LAC,@KC,,,,,,1,5,,,,,,0.49,40,1.00,0.51
Adam Trautman,2564703,TE,DEN,GB,,,,,,1,5,,,,,,3.44,41,1.00,-2.44
Jesper Horsted,2563270,TE,LV,@CHI,,,,,,1,4,,,,,,0.26,42,0.90,0.64
Ben Sims,2571198,TE,GB,@DEN,,,,,,1,2,,,,,,0.37,43,0.70,0.33
Charlie Kolar,2567280,TE,BAL,DET,,,,,,,,,,,,,0.97,44,0.60,-0.37
Charlie Woerner,2565129,TE,SF,@MIN,,,,,,,,,,,,,0.29,45,0.60,0.31
Jordan Akins,2560951,TE,CLE,@IND,,,,,,,,,,,,,2.44,46,0.00,-2.44
Austin Allen,2569122,TE,FA,Bye,,,,,,,,,,,,,,47,0.00,
Chase Allen,2567364,TE,FA,Bye,,,,,,,,,,,,,,48,0.00,
Davis Allen,2570017,TE,LA,PIT,,,,,,,,,,,,,0.51,49,0.00,-0.51
J.J. Arcega-Whiteside,2562466,TE,FA,Bye,,,,,,,,,,,,,,50,0.00,
Dan Arnold,2559385,TE,FA,Bye,,,,,,,,,,,,,,51,0.00,
Devin Asiasi,2564586,TE,TEN,Bye,,,,,,,,,,,,,,52,0.00,
John Bates,2566580,TE,WAS,@NYG,,,,,,,,,,,,,1.43,53,0.00,-1.43
Andrew Beck,2562626,TE,HOU,Bye,,,,,,,,,,,,,,54,0.00,
Daniel Bellinger,2567985,TE,NYG,WAS,,,,,,,,,,,,,1.83,55,0.00,-1.83
