PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
D'Onta Foreman,2557994,RB,CHI,LV,,,,89,2,3,31,1,,,,,12.51,1,31.50,18.99
Alvin Kamara,2558019,RB,NO,JAX,,,,62,,12,91,,,,1,,13.58,2,23.30,9.72
Jahmyr Gibbs,2569747,RB,DET,@BAL,,,,68,1,9,58,,,,,,7.61,3,23.10,15.49
Travis Etienne,2566157,RB,JAX,@NO,,,,53,2,3,24,,,,,,13.57,4,21.20,7.63
Christian McCaffrey,2557997,RB,SF,@MIN,,,,45,1,3,51,1,,,,1,17.15,5,21.10,3.95
Gus Edwards,2561324,RB,BAL,DET,,,,64,1,1,80,,,,,,7.77,6,20.90,13.13
Jonathan Taylor,2564148,RB,IND,CLE,,,,75,1,3,45,,,,,,14.12,7,19.50,5.38
James Cook,2567328,RB,BUF,@NE,,,,56,,3,46,1,,,,,11.59,8,17.70,6.11
Jerome Ford,2567469,RB,CLE,@IND,,,,74,1,2,20,,,,,,10.23,9,17.40,7.17
Saquon Barkley,2560968,RB,NYG,WAS,,,,77,,3,41,1,,,,1,13.14,10,17.30,4.16
Kareem Hunt,2557917,RB,CLE,@IND,,,,31,2,,,,,,,,5.36,11,15.10,9.74
Isiah Pacheco,2567808,RB,KC,LAC,,,,32,,4,28,1,,,,,14.45,12,14.00,-0.45
Joshua Kelley,2565054,RB,LAC,@KC,,,,75,1,,,,,,,,3.54,13,13.50,9.96
Darrell Henderson,2562574,RB,FA,Bye,,,,61,1,1,5,,,,,,,14,13.10,
Rachaad White,2568315,RB,TB,ATL,,,,34,,6,65,,,,,,11.69,15,12.90,1.21
Tyler Allgeier,2567232,RB,ATL,@TB,,,,59,,3,53,,,,,,6.87,16,12.70,5.83
Najee Harris,2566448,RB,PIT,@LA,,,,53,1,3,15,,,,,1,10.42,17,12.30,1.88
Kenneth Walker III,2568282,RB,SEA,ARI,,,,105,,2,6,,,,,,15.43,18,12.10,-3.33
Rhamondre Stevenson,2566343,RB,NE,BUF,,,,34,,6,51,,,,,,11.79,19,11.50,-0.29
Javonte Williams,2566049,RB,DEN,GB,,,,82,,3,14,,,,,,10.85,20,11.10,0.25
AJ Dillon,2563986,RB,GB,@DEN,,,,61,,2,34,,,,,,8.82,21,10.50,1.68
Jaylen Warren,2568493,RB,PIT,@LA,,,,32,1,1,-1,,,,,,8.05,22,9.60,1.55
Emari Demercado,2571065,RB,ARI,@SEA,,,,58,,4,17,,,,,,3.47,23,9.50,6.03
Ezekiel Elliott,2555224,RB,NE,BUF,,,,31,1,,,,,,,,7.31,24,9.10,1.79
