PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Myles Garrett,2557965,DL,CLE,@IND,7,2,2,1,,2,,,,,,,1,1,2,,,6.50,1,30.70,24.2
Michael Hoecht,2564346,DL,LA,PIT,4,3,2,2,,1,,,,,,,,,2,,,5.85,2,19.30,13.45
Darrell Taylor,2565198,DL,SEA,ARI,1,2,1.5,1,,1,,,,,,,,1,2,,,3.10,3,14.20,11.1
Chase Young,2565294,DL,SF,@MIN,3,,2,3,,,,,,,,,,,2,,,4.99,4,14.00,9.01
Dexter Lawrence,2562301,DL,NYG,WAS,2,4,2,1,,,,,,,,,,,4,,,5.58,5,12.90,7.32
Za'Darius Smith,2552279,DL,CLE,@IND,4,,1,,,1,,,,,,,,,2,,,4.71,6,12.50,7.79
Montez Sweat,2562749,DL,CHI,LV,3,4,1,2,,,,,,,,,,,1,,,4.43,7,12.40,7.97
Michael Danna,2564262,DL,KC,LAC,4,2,1,1,,,,,,,,,,,1,,,5.96,8,11.20,5.24
Angelo Blackson,2552670,DL,JAX,@NO,5,1,,2,,,,,,,,,,,,,,1.84,9,11.10,9.26
Justin Madubuike,2563563,DL,BAL,DET,3,,1,,,1,,,,,,,,,2,,,5.47,10,11.00,5.53
Josh Sweat,2560889,DL,PHI,MIA,2,,2,2,,,,,,,,,,,2,,,5.68,11,11.00,5.32
Carl Granderson,2562273,DL,NO,JAX,5,1,,1,,,1,,,,,,,,,,,6.80,12,10.60,3.8
Leonard Williams,2552486,DL,SEA,ARI,2,,1,1,,,,,,,,,1,,2,,,5.83,13,10.50,4.67
Daron Payne,2560834,DL,WAS,@NYG,2,2,,1,,1,1,,,,,,,,,,,6.08,14,10.20,4.12
Justin Jones,2560769,DL,CHI,LV,2,1,1,1,,,,,,,,,,1,1,,,4.54,15,10.10,5.56
Charles Omenihu,2562324,DL,KC,LAC,2,,1,1,,,,,,,,,,1,2,,,2.50,16,10.00,7.5
Nick Bosa,2562629,DL,SF,@MIN,5,,,1,,,,,,,,,,,1,,,6.02,17,9.50,3.48
Calais Campbell,744,DL,ATL,@TB,1,3,1,,,1,,,,,,,,,1,,,4.23,18,9.30,5.07
Tyree Wilson,2570050,DL,LV,@CHI,1,2,1,,,1,,,,,,,,,2,,,2.29,19,9.20,6.91
Maxx Crosby,2562439,DL,LV,@CHI,2,3,1,1,,,,,,,,,,,1,,,7.64,20,8.80,1.16
DeForest Buckner,2555275,DL,IND,CLE,3,2,,,,,,,,,,,,1,1,,,5.69,21,8.70,3.01
David Onyemata,2556274,DL,ATL,@TB,1,3,1,1,,,,,,,,,,,3,,,4.32,22,8.30,3.98
Larry Ogunjobi,2557836,DL,PIT,@LA,2,2,1,1,,,,,,,,,,,1,,,4.14,23,8.20,4.06
Christian Barmore,2566328,DL,NE,BUF,2,1,1,1,,,,,,,,,,,1,,,4.30,24,7.60,3.3
Jordan Elliott,2563779,DL,CLE,@IND,2,1,1,1,,,,,,,,,,,1,,,2.83,25,7.60,4.77
Ogbo Okoronkwo,2560829,DL,CLE,@IND,3,1,,1,,,1,,,,,,,,,,,3.98,26,7.60,3.62
Isaiah Buggs,2562241,DL,KC,LAC,4,,,1,,,,,,,,,,,,,,2.14,27,7.50,5.36
Javon Hargrave,2555239,DL,SF,@MIN,4,,,1,,,,,,,,,,,,,,4.55,28,7.50,2.95
Christian Wilkins,2562782,DL,MIA,@PHI,2,4,,,,,1,,,,,,,,1,,,6.56,29,6.90,0.34
George Karlaftis,2567796,DL,KC,LAC,1,2,1,1,,,,,,,,,,,1,,,4.47,30,6.70,2.23
Montravius Adams,2557876,DL,PIT,@LA,3,1,,1,,,,,,,,,,,,,,3.97,31,6.60,2.63
Kwity Paye,2565612,DL,IND,CLE,4,1,,,,,,,,,,,,,,,,4.46,32,6.60,2.14
Malcolm Roach,2564688,DL,NO,JAX,3,1,,1,,,,,,,,,,,,,,2.65,33,6.60,3.95
Kevin Strong,2563197,DL,FA,Bye,1,4,0.5,,,,1,,,,,,,,1,,,,34,6.40,
John Ridgeway,2567502,DL,WAS,@NYG,3,3,,,,,,,,,,,,,,,,1.65,35,6.30,4.65
Davon Godchaux,2558012,DL,NE,BUF,3,2,,,,,,,,,,,,,1,,,3.80,36,6.20,2.4
D.J. Wonnum,2564583,DL,MIN,SF,2,2,,1,,,,,,,,,,,1,,,4.61,37,6.20,1.59
Jarran Reed,2555238,DL,SEA,ARI,1,1,1,1,,,,,,,,,,,1,,,4.19,38,6.10,1.91
Malcolm Koonce,2566262,DL,LV,@CHI,2,2,,1,,,,,,,,,,,,,,2.74,39,5.70,2.96
Jonathan Ledbetter,2562302,DL,ARI,@SEA,2,2,0.5,,,,,,,,,,,,1,,,3.97,40,5.70,1.73
Bilal Nichols,2560821,DL,LV,@CHI,2,2,,1,,,,,,,,,,,,,,3.29,41,5.70,2.41
Zach Allen,2562219,DL,DEN,GB,3,1,,,,,,,,,,,,,1,,,5.99,42,5.60,-0.39
Dayo Odeyingbo,2565609,DL,IND,CLE,1,1,0.5,1,,,,,,,,,,,2,,,3.71,43,5.60,1.89
Aidan Hutchinson,2567547,DL,DET,@BAL,2,2,,,,,1,,,,,,,,,,,6.36,44,5.20,-1.16
Jonathan Allen,2557844,DL,WAS,@NYG,2,1,,1,,,,,,,,,,,,,,6.12,45,5.10,-1.02
Clelin Ferrell,2562263,DL,SF,@MIN,1,1,,,,,,,,,,,,1,1,,,2.69,46,5.10,2.41
D.J. Jones,2558265,DL,DEN,GB,2,1,,1,,,,,,,,,,,,,,2.61,47,5.10,2.49
Joshua Paschal,2567559,DL,DET,@BAL,3,1,,,,,,,,,,,,,,,,1.99,48,5.10,3.11
Tyquan Lewis,2560791,DL,IND,CLE,1,2,,1,,,,,,,,,,,1,,,2.40,49,4.70,2.3
Grady Jarrett,2552327,DL,ATL,@TB,1,1,,,,,,,,,,,,1,,,,4.96,50,4.60,-0.36
Jonathan Bullard,2555335,DL,MIN,SF,2,,,1,,,,,,,,,,,,,,3.52,51,4.50,0.98
Mario Edwards,2553433,DL,SEA,ARI,2,,,1,,,,,,,,,,,,,,2.36,52,4.50,2.14
Poona Ford,2561195,DL,BUF,@NE,2,2,,,,,,,,,,,,,,,,1.33,53,4.20,2.87
Maurice Hurst,2560748,DL,CLE,@IND,1,2,,1,,,,,,,,,,,,,,2.31,54,4.20,1.89
John Jenkins,2539231,DL,LV,@CHI,2,2,,,,,,,,,,,,,,,,3.27,55,4.20,0.93
Harrison Phillips,2560840,DL,MIN,SF,2,2,,,,,,,,,,,,,,,,5.84,56,4.20,-1.64
