PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nate Adkins,2570930,TE,DEN,@LAC,,,,,,,,,,,,,0.00,83,1,0.00,0.0
Mo Alie-Cox,2558832,TE,IND,@TEN,,,,,,0.41,4.35,0.03,,,,,0.82,63,2,0.00,-0.82
Erick All,2571916,TE,CIN,@MIN,,,,,,,,,,,,,0.00,84,3,0.00,0.0
Davis Allen,2570017,TE,LAR,@PHI,,,,,,0.76,7.05,0.07,,,,0.01,1.49,53,4,0.00,-1.49
Mark Andrews,2560957,TE,BAL,DET,,,,2,0.01,3.03,34.86,0.27,,,,0.06,6.76,18,5,0.00,-6.76
Elijah Arroyo,2574554,TE,SEA,NO,,,,,,1.36,14.93,0.08,,,,0.02,2.61,41,6,0.00,-2.61
AJ Barner,2572513,TE,SEA,NO,,,,,,2.06,20.33,0.13,,,,0.03,3.78,33,7,0.00,-3.78
Gavin Bartholomew,2574337,TE,MIN,CIN,,,,,,,,,,,,,0.00,85,8,0.00,0.0
Brenden Bates,2572953,TE,FA,Bye,,,,,,,,,,,,,,86,9,0.00,
John Bates,2566580,TE,WAS,LV,,,,,,,,,,,,,0.00,87,10,0.00,0.0
Jaheim Bell,2572288,TE,FA,Bye,,,,,,,,,,,,,,88,11,0.00,
Daniel Bellinger,2567985,TE,NYG,KC,,,,,,0.36,3.28,0.01,,,,,0.57,72,12,0.00,-0.57
Brock Bowers,2572219,TE,LV,@WAS,,,,2.16,0.01,5.95,64.4,0.34,,,,0.06,11.61,2,13,0.00,-11.61
Shawn Bowman,2573689,TE,FA,Bye,,,,,,,,,,,,,,89,14,0.00,
Jake Briningstool,2574240,TE,KC,@NYG,,,,,,,,,,,,,0.00,90,15,0.00,0.0
Pharaoh Brown,2559018,TE,FA,Bye,,,,,,,,,,,,,,91,16,0.00,
Harrison Bryant,2563767,TE,HOU,@JAX,,,,,,0.4,3.6,,,,,,0.56,73,17,0.00,-0.56
Lawrence Cager,2565492,TE,WAS,LV,,,,,,,,,,,,,0.00,92,18,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,LAR,,,,,,0.59,6.66,0.02,,,,0.01,1.06,59,19,0.00,-1.06
Sal Cannella,2567197,TE,CLE,GB,,,,,,,,,,,,,0.00,93,20,0.00,0.0
Oscar Cardenas,2574479,TE,FA,Bye,,,,,,,,,,,,,,94,21,0.00,
Stephen Carlson,2563044,TE,CHI,DAL,,,,,,,,,,,,,0.00,95,22,0.00,0.0
McCallan Castles,2572732,TE,FA,Bye,,,,,,,,,,,,,,96,23,0.00,
Tyler Conklin,2561027,TE,LAC,DEN,,,,,,1.3,12.05,0.07,,,,0.02,2.24,44,24,0.00,-2.24
Tanner Conner,2569017,TE,MIA,@BUF,,,,,,,,,,,,,0.00,97,25,0.00,0.0
Pat Conroy,2574289,TE,FA,Bye,,,,,,,,,,,,,,98,26,0.00,
Jalin Conyers,2574320,TE,MIA,@BUF,,,,,,,,,,,,,0.00,99,27,0.00,0.0
John Copenhaver,2574212,TE,FA,Bye,,,,,,,,,,,,,,100,28,0.00,
Devin Culp,2572543,TE,TB,NYJ,,,,,,,,,,,,,0.00,101,29,0.00,0.0
Baylor Cupp,2572820,TE,FA,Bye,,,,,,,,,,,,,,102,30,0.00,
Drake Dabney,2574146,TE,FA,Bye,,,,,,,,,,,,,,103,31,0.00,
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,104,32,0.00,
Zach Davidson,2566301,TE,FA,Bye,,,,,,,,,,,,,,105,33,0.00,
Tyler Davis,2564178,TE,FA,Bye,,,,,,,,,,,,,,106,34,0.00,
Luke Deal,2574107,TE,FA,Bye,,,,,,,,,,,,,,107,35,0.00,
Josiah Deguara,2563980,TE,ARI,@SF,,,,,,,,,,,,,0.00,108,36,0.00,0.0
CJ Dippre,2574372,TE,NE,PIT,,,,,,,,,,,,,0.00,109,37,0.00,0.0
Will Dissly,2561046,TE,LAC,DEN,,,,,,1.65,15.8,0.09,,,,0.02,2.91,37,38,0.00,-2.91
Greg Dulcich,2567520,TE,MIA,@BUF,,,,,,,,,,,,,0.00,110,39,0.00,0.0
Payne Durham,2570353,TE,TB,NYJ,,,,,,0.32,3.13,0.02,,,,,0.59,69,40,0.00,-0.59
Ross Dwelley,2561060,TE,DET,@BAL,,,,,,,,,,,,,0.00,111,41,0.00,0.0
Evan Engram,2557858,TE,DEN,@LAC,,,,,,3.15,28.08,0.15,,,,0.04,5.20,24,42,0.00,-5.2
Zach Ertz,2540158,TE,WAS,LV,,,,,,3.6,34.83,0.25,,,,0.05,6.68,19,43,0.00,-6.68
Mitchell Evans,2573978,TE,CAR,ATL,,,,0.01,,0.26,2.49,0.02,,,,,0.50,77,44,0.00,-0.5
Gerald Everett,2557889,TE,FA,Bye,,,,,,,,,,,,,,112,45,0.00,
