PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,272,1,0.00,
Kris Abrams-Draine,2571988,DB,DEN,@LAC,0.11,0.17,,,0.06,,,,,,,,,0.11,,,,0.75,243,2,0.00,-0.75
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,273,3,0.00,
Jamal Adams,2557979,DB,LV,@WAS,,,,,,,,,,,,,,,,,,0.00,274,4,0.00,0.0
Tony Adams,2568444,DB,NYJ,@TB,2.62,1.67,0.06,0.17,0.11,,,,,,,,,0.33,0.11,0.45,,6.59,92,5,0.00,-6.59
Paulson Adebo,2566346,DB,NYG,KC,3.53,0.84,,0.11,0.21,,,0.05,,,,,,0.79,0.05,3.89,,9.03,19,6,0.00,-9.03
Jaire Alexander,2560952,DB,BAL,DET,2.63,0.66,,0.07,0.13,,,,,,,,,0.66,,3.03,,6.65,89,7,0.00,-6.65
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,275,8,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,276,9,0.00,
Dee Alford,2567244,DB,ATL,@CAR,,,,,,,,,,,,,,,,,,0.00,277,10,0.00,0.0
Ugo Amadi,2562464,DB,NO,@SEA,1.34,0.7,,0.11,,,,,,,,,,0.27,,,,3.27,171,11,0.00,-3.27
Trey Amos,2574603,DB,WAS,LV,0.38,0.31,,,,,,,,,,,,,,,,0.76,241,12,0.00,-0.76
Tycen Anderson,2567442,DB,CIN,@MIN,0.23,0.23,,,,,,,,,,,,,,,,0.48,270,13,0.00,-0.48
Zayne Anderson,2566977,DB,GB,@CLE,0.37,0.24,0.06,,0.06,,,,,,,,,,0.06,,,1.06,218,14,0.00,-1.06
Daijahn Anthony,2571919,DB,CIN,@MIN,,,,,,,,,,,,,,,,,,0.00,278,15,0.00,0.0
Chigozie Anusiem,2573596,DB,ARI,@SF,,,,,,,,,,,,,,,,,,0.00,279,16,0.00,0.0
Eli Apple,2555277,DB,SF,ARI,,,,,,,,,,,,,,,,,,0.00,280,17,0.00,0.0
Jalyn Armour-Davis,2567262,DB,TEN,IND,0.17,0.11,,,0.06,,,,,,,,,0.11,,,,0.81,236,18,0.00,-0.81
Cornell Armstrong,2561147,DB,MIA,@BUF,,,,,,,,,,,,,,,,,,0.00,281,19,0.00,0.0
Damon Arnette,2564409,DB,HOU,@JAX,,,,,,,,,,,,,,,,,,0.00,282,20,0.00,0.0
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,283,21,0.00,
Terrion Arnold,2572009,DB,DET,@BAL,3,0.88,,,0.06,0.06,0.06,0.06,,,,,,0.65,,2.18,,7.45,70,22,0.00,-7.45
Alex Austin,2569591,DB,NE,PIT,0.34,0.29,,,,,,,,,,,,,,,,0.68,251,23,0.00,-0.68
Tre Avery,2568801,DB,CLE,GB,,,,,,,,,,,,,,,,,,0.00,284,24,0.00,0.0
Chidobe Awuzie,2557840,DB,BAL,DET,1.3,0.65,,0.05,0.05,0.05,,,,,,,,0.3,,0.6,,3.54,163,25,0.00,-3.54
Budda Baker,2558009,DB,ARI,@SF,4.68,2.28,0.06,0.36,0.06,0.06,,,,,,,,0.3,0.18,0.84,,10.34,8,26,0.00,-10.34
Darrell Baker Jr.,2569161,DB,TEN,IND,1.41,0.45,,,,,,,,,,,,0.11,,,,2.66,185,27,0.00,-2.66
Johnathan Baldwin,2574123,DB,GB,@CLE,,,,,,,,,,,,,,,,,,0.00,285,28,0.00,0.0
Corey Ballentine,2562228,DB,NE,PIT,,,,,,,,,,,,,,,,,,0.00,286,29,0.00,0.0
Deonte Banks,2570155,DB,NYG,KC,2.28,0.76,,0.05,0.11,0.05,0.05,,,,,,,0.65,,0.27,,6.20,111,30,0.00,-6.2
Marcus Banks,2573551,DB,FA,Bye,,,,,,,,,,,,,,,,,,,287,31,0.00,
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,288,32,0.00,
Jahdae Barron,2574084,DB,DEN,@LAC,2.59,0.96,,0.06,0.06,,,,,,,,,0.39,0.06,,,5.77,125,33,0.00,-5.77
Shemar Bartholomew,2572678,DB,FA,Bye,,,,,,,,,,,,,,,,,,,289,34,0.00,
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,,290,35,0.00,
Jessie Bates,2560970,DB,ATL,@CAR,4.47,2.24,,0.18,0.24,0.18,0.06,0.06,,,,,,0.59,0.06,3.82,,11.72,2,36,0.00,-11.72
Jordan Battle,2569648,DB,CIN,@MIN,3.66,2.38,0.06,0.22,0.11,,0.06,0.06,,,,,,0.39,,3.55,,9.15,17,37,0.00,-9.15
Miles Battle,2572808,DB,NE,PIT,,,,,,,,,,,,,,,,,,0.00,291,38,0.00,0.0
Dalys Beanum,2574392,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,292,39,0.00,0.0
D'Anthony Bell,2568630,DB,SEA,NO,,,,,,,,,,,,,,,,,,0.00,293,40,0.00,0.0
Markquese Bell,2568666,DB,DAL,@CHI,,,,,,,,,,,,,,,,,,0.00,294,41,0.00,0.0
Dane Belton,2567988,DB,NYG,KC,0.38,0.43,,,,,,,,,,,,,,,,0.83,234,42,0.00,-0.83
Christian Benford,2567322,DB,BUF,MIA,3.12,0.86,,0.2,0.2,0.13,0.07,0.07,,,,,,0.8,0.07,3.78,,9.16,16,43,0.00,-9.16
Jakorian Bennett,2570038,DB,PHI,LAR,0.97,0.67,,,0.06,,,0.06,,,,,,0.3,,0.97,,3.09,176,44,0.00,-3.09
Jarrick Bernard-Converse,2570176,DB,CLE,GB,0.33,0.43,,,,,,,,,,,,,,,,0.75,244,45,0.00,-0.75
Beanie Bishop Jr.,2573512,DB,PIT,@NE,,,,,,,,,,,,,,,,,,0.00,295,46,0.00,0.0
Cole Bishop,2571850,DB,BUF,MIA,2.67,1.93,,0.19,0.06,0.06,,,,,,,,0.31,,0.99,,6.68,88,47,0.00,-6.68
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,,296,48,0.00,
Korie Black,2574414,DB,NYJ,@TB,,,,,,,,,,,,,,,,,,0.00,297,49,0.00,0.0
Julian Blackmon,2564103,DB,NO,@SEA,,,,,,,,,,,,,,,,,,0.00,298,50,0.00,0.0
Mekhi Blackmon,2570086,DB,IND,@TEN,1.25,0.42,,0.14,0.09,0.05,0.05,0.05,,,,,,0.42,,2.09,,4.20,147,51,0.00,-4.2
Josh Blackwell,2568054,DB,CHI,DAL,,,,,,,,,,,,,,,,,,0.00,299,52,0.00,0.0
DaRon Bland,2567490,DB,DAL,@CHI,,,,,,,,,,,,,,,,,,0.00,300,53,0.00,0.0
Reed Blankenship,2568057,DB,PHI,LAR,3.24,1.74,,0.06,0.18,,0.06,,,,,,,0.36,,,,7.58,65,54,0.00,-7.58
Joshuah Bledsoe,2566331,DB,FA,Bye,,,,,,,,,,,,,,,,,,,301,55,0.00,
Joey Blount,2568225,DB,ARI,@SF,,,,,,,,,,,,,,,,,,0.00,302,56,0.00,0.0
Bubba Bolden,2568228,DB,FA,Bye,,,,,,,,,,,,,,,,,,,303,57,0.00,
Isaiah Bolden,2570116,DB,FA,Bye,,,,,,,,,,,,,,,,,,,304,58,0.00,
Ethan Bonner,2571144,DB,MIA,@BUF,0.17,0.22,,,,,,,,,,,,0.06,,,,0.54,268,59,0.00,-0.54
Andrew Booth,2567904,DB,FA,Bye,,,,,,,,,,,,,,,,,,,305,60,0.00,
